cutoff_year,concept_i_ite_donor,concept_j_tg_anchor,i_type,j_type,u_degree_all,v_degree_all,u_degree_tg,v_degree_tg,u_degree_ite,v_degree_ite,common_neighbors,adamic_adar,preferential_attachment,shortest_path,semantic_similarity,cross_type,ite_lead_years_for_u,u_seen_in_ite,u_seen_in_tg,v_seen_in_tg,future_TG_edge_label,future_example_title,future_window
2020,ion-pair complexation control,imidazolium ionic-liquid phase transition electrolyte,solvation_entropy,material_system,9,7,4,4,5,5,3,1.1323727376729407,63,2,0.051058888933407334,1,5,1,1,1,0,,2021-2023
2020,ion-pair complexation control,metal-oxide nanostructured electrode,solvation_entropy,electrode_interface,9,3,4,3,5,0,2,0.7566556633193549,27,2,0.003108008899858579,1,5,1,1,1,0,,2021-2023
2020,ion-selectivity membrane transport,Fe2+/Fe3+ solvation redox chemistry,transport_mechanism,redox_chemistry,13,11,3,8,10,6,3,1.1554166454307682,143,2,0.002772604595674848,1,0,1,1,1,0,,2021-2023
2020,ion-selectivity membrane transport,anti-freezing organohydrogel design,transport_mechanism,gel_microstructure,13,4,3,1,10,3,1,0.40242960438184466,52,2,0.0,1,0,1,1,1,0,,2021-2023
2020,ion-selectivity membrane transport,carbon-electrode redox interface,transport_mechanism,electrode_interface,13,7,3,6,10,2,3,1.1640122582773822,91,2,0.040299102435465736,1,0,1,1,1,0,,2021-2023
2020,ion-selectivity membrane transport,charge-transfer resistance engineering,transport_mechanism,electrode_interface,13,8,3,6,10,4,2,0.7088926449639636,104,2,0.04075824431396686,1,0,1,1,1,0,,2021-2023
2020,ion-selectivity membrane transport,hexacyanoferrate redox electrode,transport_mechanism,electrode_interface,13,2,3,2,10,0,1,0.3396232718951086,26,2,0.030168753143811438,1,0,1,1,1,0,,2021-2023
2020,ion-selectivity membrane transport,imidazolium ionic-liquid phase transition electrolyte,transport_mechanism,material_system,13,7,3,4,10,5,2,0.729943133291096,91,2,0.0919088783413269,1,0,1,1,1,0,,2021-2023
2020,ion-selectivity membrane transport,metal-oxide nanostructured electrode,transport_mechanism,electrode_interface,13,3,3,3,10,0,1,0.3396232718951086,39,2,0.03843488449521595,1,0,1,1,1,0,,2021-2023
2020,moisture-gradient ion transport,Fe2+/Fe3+ solvation redox chemistry,transport_mechanism,redox_chemistry,7,11,1,8,7,6,3,1.2500878554389112,77,2,0.018470618186538848,1,4,1,1,1,0,,2021-2023
2020,moisture-gradient ion transport,anti-freezing organohydrogel design,transport_mechanism,gel_microstructure,7,4,1,1,7,3,0,0.0,28,3,0.0,1,4,1,1,1,0,,2021-2023
2020,moisture-gradient ion transport,carbon-electrode redox interface,transport_mechanism,electrode_interface,7,7,1,6,7,2,1,0.45511961331341866,49,2,0.0,1,4,1,1,1,0,,2021-2023
2020,moisture-gradient ion transport,charge-transfer resistance engineering,transport_mechanism,electrode_interface,7,8,1,6,7,4,1,0.40242960438184466,56,2,0.0441479074101311,1,4,1,1,1,0,,2021-2023
2020,moisture-gradient ion transport,ferri/ferrocyanide redox chemistry,transport_mechanism,redox_chemistry,7,19,1,18,7,7,4,1.6399591006901915,133,2,0.0071396163630356915,1,4,1,1,1,0,,2021-2023
2020,moisture-gradient ion transport,hexacyanoferrate redox electrode,transport_mechanism,electrode_interface,7,2,1,2,7,0,0,0.0,14,3,0.0,1,4,1,1,1,0,,2021-2023
2020,moisture-gradient ion transport,imidazolium ionic-liquid phase transition electrolyte,transport_mechanism,material_system,7,7,1,4,7,5,2,0.7631033646040855,49,2,0.07270894417352312,1,4,1,1,1,0,,2021-2023
2020,moisture-gradient ion transport,iodide/triiodide redox chemistry,transport_mechanism,redox_chemistry,7,15,1,11,7,4,5,2.1662048497200317,105,2,0.012132272522035144,1,4,1,1,1,0,,2021-2023
2020,moisture-gradient ion transport,metal-oxide nanostructured electrode,transport_mechanism,electrode_interface,7,3,1,3,7,0,0,0.0,21,3,0.032665556921800266,1,4,1,1,1,0,,2021-2023
2020,nanochannel-confined ion transport,Fe2+/Fe3+ solvation redox chemistry,transport_mechanism,redox_chemistry,3,11,0,8,3,6,1,0.36067376022224085,33,2,0.00967353908398441,1,3,1,0,1,0,,2021-2023
2020,nanochannel-confined ion transport,anti-freezing organohydrogel design,transport_mechanism,gel_microstructure,3,4,0,1,3,3,0,0.0,12,3,0.007684397168556366,1,3,1,0,1,0,,2021-2023
2020,nanochannel-confined ion transport,carbon-electrode redox interface,transport_mechanism,electrode_interface,3,7,0,6,3,2,0,0.0,21,3,0.0,1,3,1,0,1,0,,2021-2023
2020,nanochannel-confined ion transport,charge-transfer resistance engineering,transport_mechanism,electrode_interface,3,8,0,6,3,4,0,0.0,24,3,0.05154937969475301,1,3,1,0,1,0,,2021-2023
2020,nanochannel-confined ion transport,ferri/ferrocyanide redox chemistry,transport_mechanism,redox_chemistry,3,19,0,18,3,7,2,0.750545005473521,57,2,0.0,1,3,1,0,1,0,,2021-2023
2020,nanochannel-confined ion transport,hexacyanoferrate redox electrode,transport_mechanism,electrode_interface,3,2,0,2,3,0,0,0.0,6,3,0.009281757138208715,1,3,1,0,1,0,,2021-2023
2020,nanochannel-confined ion transport,imidazolium ionic-liquid phase transition electrolyte,transport_mechanism,material_system,3,7,0,4,3,5,1,0.36067376022224085,21,2,0.06904566001932301,1,3,1,0,1,0,,2021-2023
2020,nanochannel-confined ion transport,iodide/triiodide redox chemistry,transport_mechanism,redox_chemistry,3,15,0,11,3,4,2,0.750545005473521,45,2,0.005066206641269811,1,3,1,0,1,0,,2021-2023
2020,nanochannel-confined ion transport,metal-oxide nanostructured electrode,transport_mechanism,electrode_interface,3,3,0,3,3,0,0,0.0,9,3,0.06539081495338935,1,3,1,0,1,0,,2021-2023
2020,phase-transition entropy amplification,Fe2+/Fe3+ solvation redox chemistry,phase_or_species_transition,redox_chemistry,12,11,6,8,7,6,3,1.2966917204986474,132,2,0.05854695016548257,1,13,1,1,1,1,Anhydrous Thermogalvanic Gel for Simultaneous Waste Heat Recovery and Thermal Management of Electronics,2021-2023
2020,phase-transition entropy amplification,anti-freezing organohydrogel design,phase_or_species_transition,gel_microstructure,12,4,6,1,7,3,2,0.8833279513448324,48,2,0.0,1,13,1,1,1,1,Stretchable thermogalvanic hydrogel thermocell with record-high specific output power density enabled by ion-induced crystallization,2021-2023
2020,phase-transition entropy amplification,carbon-electrode redox interface,phase_or_species_transition,electrode_interface,12,7,6,6,7,2,2,0.8831677154386057,84,2,0.00341284358412995,1,13,1,1,1,0,,2021-2023
2020,phase-transition entropy amplification,ferri/ferrocyanide redox chemistry,phase_or_species_transition,redox_chemistry,12,19,6,18,7,7,6,2.4854230893735934,228,2,0.0,1,13,1,1,1,1,Stretchable thermogalvanic hydrogel thermocell with record-high specific output power density enabled by ion-induced crystallization,2021-2023
2020,phase-transition entropy amplification,hexacyanoferrate redox electrode,phase_or_species_transition,electrode_interface,12,2,6,2,7,0,0,0.0,24,3,0.0032686300985399503,1,13,1,1,1,0,,2021-2023
2020,phase-transition entropy amplification,metal-oxide nanostructured electrode,phase_or_species_transition,electrode_interface,12,3,6,3,7,0,0,0.0,36,3,0.002843246834325115,1,13,1,1,1,0,,2021-2023
2020,soft mixed ionic-electronic coupling,Fe2+/Fe3+ solvation redox chemistry,transport_mechanism,redox_chemistry,3,11,0,8,3,6,1,0.36067376022224085,33,2,0.010469195477947746,1,5,1,0,1,0,,2021-2023
2020,soft mixed ionic-electronic coupling,anti-freezing organohydrogel design,transport_mechanism,gel_microstructure,3,4,0,1,3,3,0,0.0,12,4,0.015808460303890437,1,5,1,0,1,0,,2021-2023
2020,soft mixed ionic-electronic coupling,carbon-electrode redox interface,transport_mechanism,electrode_interface,3,7,0,6,3,2,0,0.0,21,3,0.10190530173829365,1,5,1,0,1,0,,2021-2023
2020,soft mixed ionic-electronic coupling,charge-transfer resistance engineering,transport_mechanism,electrode_interface,3,8,0,6,3,4,0,0.0,24,3,0.016468685344217648,1,5,1,0,1,0,,2021-2023
2020,soft mixed ionic-electronic coupling,ferri/ferrocyanide redox chemistry,transport_mechanism,redox_chemistry,3,19,0,18,3,7,1,0.36067376022224085,57,2,0.0,1,5,1,0,1,0,,2021-2023
2020,soft mixed ionic-electronic coupling,hexacyanoferrate redox electrode,transport_mechanism,electrode_interface,3,2,0,2,3,0,0,0.0,6,3,0.06245172162650133,1,5,1,0,1,0,,2021-2023
2020,soft mixed ionic-electronic coupling,imidazolium ionic-liquid phase transition electrolyte,transport_mechanism,material_system,3,7,0,4,3,5,1,0.36067376022224085,21,2,0.1550674218842438,1,5,1,0,1,0,,2021-2023
2020,soft mixed ionic-electronic coupling,iodide/triiodide redox chemistry,transport_mechanism,redox_chemistry,3,15,0,11,3,4,2,0.9187843867734881,45,2,0.0049932924630990035,1,5,1,0,1,0,,2021-2023
2020,soft mixed ionic-electronic coupling,metal-oxide nanostructured electrode,transport_mechanism,electrode_interface,3,3,0,3,3,0,0,0.0,9,3,0.05986071110418665,1,5,1,0,1,0,,2021-2023
2021,anti-freezing organohydrogel design,Fe2+/Fe3+ solvation redox chemistry,gel_microstructure,redox_chemistry,7,14,3,10,6,7,4,1.7234568902200402,98,2,0.0,1,9,1,1,1,1,Anhydrous Thermogalvanic Gel for Simultaneous Waste Heat Recovery and Thermal Management of Electronics,2022-2023
2021,anti-freezing organohydrogel design,carbon-electrode redox interface,gel_microstructure,electrode_interface,7,7,3,6,6,2,0,0.0,49,3,0.0,1,9,1,1,1,0,,2022-2023
2021,anti-freezing organohydrogel design,ferri/ferrocyanide redox chemistry,gel_microstructure,redox_chemistry,7,20,3,20,6,7,5,2.200229158732797,140,2,0.0,1,9,1,1,1,1,Stretchable thermogalvanic hydrogel thermocell with record-high specific output power density enabled by ion-induced crystallization,2022-2023
2021,anti-freezing organohydrogel design,hexacyanoferrate redox electrode,gel_microstructure,electrode_interface,7,2,3,2,6,0,0,0.0,14,3,0.008400365819696883,1,9,1,1,1,0,,2022-2023
2021,anti-freezing organohydrogel design,imidazolium ionic-liquid phase transition electrolyte,gel_microstructure,material_system,7,8,3,5,6,6,1,0.45511961331341866,56,2,0.0,1,9,1,1,1,0,,2022-2023
2021,anti-freezing organohydrogel design,iodide/triiodide redox chemistry,gel_microstructure,redox_chemistry,7,15,3,11,6,4,2,0.8080757371781798,105,2,0.0,1,9,1,1,1,0,,2022-2023
2021,anti-freezing organohydrogel design,metal-oxide nanostructured electrode,gel_microstructure,electrode_interface,7,3,3,3,6,0,0,0.0,21,3,0.0073053429717600885,1,9,1,1,1,0,,2022-2023
2021,cation/anion thermodiffusion asymmetry,Fe2+/Fe3+ solvation redox chemistry,transport_mechanism,redox_chemistry,4,14,3,10,4,7,2,0.7484058606430383,56,2,0.07159328463127689,1,5,1,1,1,0,,2022-2023
2021,cation/anion thermodiffusion asymmetry,anti-freezing organohydrogel design,transport_mechanism,gel_microstructure,4,7,3,3,4,6,0,0.0,28,3,0.0,1,5,1,1,1,0,,2022-2023
2021,cation/anion thermodiffusion asymmetry,carbon-electrode redox interface,transport_mechanism,electrode_interface,4,7,3,6,4,2,0,0.0,28,3,0.010266367679509135,1,5,1,1,1,0,,2022-2023
2021,cation/anion thermodiffusion asymmetry,chaotropic polymer-water disruption,transport_mechanism,gel_microstructure,4,6,3,4,4,6,1,0.3789231816899512,24,2,0.02268028832521975,1,5,1,1,1,0,,2022-2023
2021,cation/anion thermodiffusion asymmetry,charge-transfer resistance engineering,transport_mechanism,electrode_interface,4,9,3,6,4,5,0,0.0,36,3,0.0,1,5,1,1,1,0,,2022-2023
2021,cation/anion thermodiffusion asymmetry,ferri/ferrocyanide redox chemistry,transport_mechanism,redox_chemistry,4,20,3,20,4,7,3,1.1273290423329896,80,2,0.0338542882255083,1,5,1,1,1,1,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2022-2023
2021,cation/anion thermodiffusion asymmetry,gel-confined redox transport,transport_mechanism,gel_microstructure,4,10,3,4,4,7,1,0.3459762562611936,40,2,0.0,1,5,1,1,1,1,Self-powered information conversion based on thermogalvanic hydrogel with interpenetrating networks for nursing aphasic patients,2022-2023
2021,cation/anion thermodiffusion asymmetry,hexacyanoferrate redox electrode,transport_mechanism,electrode_interface,4,2,3,2,4,0,0,0.0,8,3,0.0,1,5,1,1,1,0,,2022-2023
2021,cation/anion thermodiffusion asymmetry,imidazolium ionic-liquid phase transition electrolyte,transport_mechanism,material_system,4,8,3,5,4,6,2,0.7248994379511449,32,2,0.026095470757266512,1,5,1,1,1,0,,2022-2023
2021,cation/anion thermodiffusion asymmetry,iodide/triiodide redox chemistry,transport_mechanism,redox_chemistry,4,15,3,11,4,4,2,0.7248994379511449,60,2,0.04253783371639709,1,5,1,1,1,0,,2022-2023
2021,cation/anion thermodiffusion asymmetry,metal-oxide nanostructured electrode,transport_mechanism,electrode_interface,4,3,3,3,4,0,0,0.0,12,3,0.011104580442783382,1,5,1,1,1,0,,2022-2023
2021,cellulose nanofiber scaffold,Fe2+/Fe3+ solvation redox chemistry,gel_microstructure,redox_chemistry,7,14,0,10,7,7,1,0.3459762562611936,98,2,0.0,1,1,1,1,1,0,,2022-2023
2021,cellulose nanofiber scaffold,anti-freezing organohydrogel design,gel_microstructure,gel_microstructure,7,7,0,3,7,6,1,0.35295612386476116,49,2,0.007833384351235083,0,1,1,1,1,1,Robust and flexible bacterial cellulose-based thermogalvanic cells for low-grade heat harvesting in extreme environments,2022-2023
2021,cellulose nanofiber scaffold,carbon-electrode redox interface,gel_microstructure,electrode_interface,7,7,0,6,7,2,1,0.36926937306885504,49,2,0.0,1,1,1,1,1,0,,2022-2023
2021,cellulose nanofiber scaffold,chaotropic polymer-water disruption,gel_microstructure,gel_microstructure,7,6,0,4,7,6,0,0.0,42,3,0.00797287814001421,0,1,1,1,1,0,,2022-2023
2021,cellulose nanofiber scaffold,charge-transfer resistance engineering,gel_microstructure,electrode_interface,7,9,0,6,7,5,1,0.36926937306885504,63,2,0.008027289749710493,1,1,1,1,1,0,,2022-2023
2021,cellulose nanofiber scaffold,ferri/ferrocyanide redox chemistry,gel_microstructure,redox_chemistry,7,20,0,20,7,7,3,1.0682017531948098,140,2,0.0,1,1,1,1,1,1,Robust and flexible bacterial cellulose-based thermogalvanic cells for low-grade heat harvesting in extreme environments,2022-2023
2021,cellulose nanofiber scaffold,gel-confined redox transport,gel_microstructure,gel_microstructure,7,10,0,4,7,7,1,0.3459762562611936,70,2,0.0,0,1,1,1,1,1,Robust and flexible bacterial cellulose-based thermogalvanic cells for low-grade heat harvesting in extreme environments,2022-2023
2021,cellulose nanofiber scaffold,hexacyanoferrate redox electrode,gel_microstructure,electrode_interface,7,2,0,2,7,0,0,0.0,14,3,0.037257884689378226,1,1,1,1,1,0,,2022-2023
2021,cellulose nanofiber scaffold,imidazolium ionic-liquid phase transition electrolyte,gel_microstructure,material_system,7,8,0,5,7,6,2,0.7152456293300486,56,2,0.009178038962483728,1,1,1,1,1,0,,2022-2023
2021,cellulose nanofiber scaffold,metal-oxide nanostructured electrode,gel_microstructure,electrode_interface,7,3,0,3,7,0,0,0.0,21,3,0.0600304106952916,1,1,1,1,1,0,,2022-2023
2021,convection-resolved resistance decomposition,anti-freezing organohydrogel design,transport_mechanism,gel_microstructure,4,7,2,3,2,6,0,0.0,28,3,0.013837059785592763,1,3,1,1,1,0,,2022-2023
2021,convection-resolved resistance decomposition,chaotropic polymer-water disruption,transport_mechanism,gel_microstructure,4,6,2,4,2,6,1,0.33380820069533407,24,2,0.02283567744448846,1,3,1,1,1,0,,2022-2023
2021,convection-resolved resistance decomposition,charge-transfer resistance engineering,transport_mechanism,electrode_interface,4,9,2,6,2,5,2,0.7127313823852852,36,2,0.22618166515080323,1,3,1,1,1,0,,2022-2023
2021,convection-resolved resistance decomposition,gel-confined redox transport,transport_mechanism,gel_microstructure,4,10,2,4,2,7,1,0.3789231816899512,40,2,0.018260256552141866,1,3,1,1,1,0,,2022-2023
2021,convection-resolved resistance decomposition,hexacyanoferrate redox electrode,transport_mechanism,electrode_interface,4,2,2,2,2,0,2,0.7127313823852852,8,2,0.006506794952151375,1,3,1,1,1,0,,2022-2023
2021,convection-resolved resistance decomposition,imidazolium ionic-liquid phase transition electrolyte,transport_mechanism,material_system,4,8,2,5,2,6,1,0.5138983423697507,32,2,0.06716451282975154,1,3,1,1,1,0,,2022-2023
2021,convection-resolved resistance decomposition,iodide/triiodide redox chemistry,transport_mechanism,redox_chemistry,4,15,2,11,2,4,2,0.8477065430650847,60,2,0.007776473500381919,1,3,1,1,1,0,,2022-2023
2021,convection-resolved resistance decomposition,metal-oxide nanostructured electrode,transport_mechanism,electrode_interface,4,3,2,3,2,0,3,1.226629724755036,12,2,0.007625643198412278,1,3,1,1,1,0,,2022-2023
2021,dynamic crosslinked gel network,Fe2+/Fe3+ solvation redox chemistry,gel_microstructure,redox_chemistry,2,14,0,10,2,7,0,0.0,28,3,0.0,1,3,1,0,1,0,,2022-2023
2021,dynamic crosslinked gel network,carbon-electrode redox interface,gel_microstructure,electrode_interface,2,7,0,6,2,2,0,0.0,14,3,0.0,1,3,1,0,1,0,,2022-2023
2021,dynamic crosslinked gel network,charge-transfer resistance engineering,gel_microstructure,electrode_interface,2,9,0,6,2,5,1,0.5138983423697507,18,2,0.0,1,3,1,0,1,0,,2022-2023
2021,dynamic crosslinked gel network,ferri/ferrocyanide redox chemistry,gel_microstructure,redox_chemistry,2,20,0,20,2,7,1,0.5581106265512472,40,2,0.0,1,3,1,0,1,1,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2022-2023
2021,dynamic crosslinked gel network,gel-confined redox transport,gel_microstructure,gel_microstructure,2,10,0,4,2,7,2,1.072008968920998,20,2,0.04324970101277803,0,3,1,0,1,1,Regulating Thermogalvanic Effect and Mechanical Robustness via Redox Ions for Flexible Quasi-Solid-State Thermocells,2022-2023
2021,dynamic crosslinked gel network,hexacyanoferrate redox electrode,gel_microstructure,electrode_interface,2,2,0,2,2,0,0,0.0,4,3,0.0,1,3,1,0,1,0,,2022-2023
2021,dynamic crosslinked gel network,imidazolium ionic-liquid phase transition electrolyte,gel_microstructure,material_system,2,8,0,5,2,6,0,0.0,16,3,0.0,1,3,1,0,1,0,,2022-2023
2021,dynamic crosslinked gel network,iodide/triiodide redox chemistry,gel_microstructure,redox_chemistry,2,15,0,11,2,4,0,0.0,30,3,0.0,1,3,1,0,1,0,,2022-2023
2021,dynamic crosslinked gel network,metal-oxide nanostructured electrode,gel_microstructure,electrode_interface,2,3,0,3,2,0,0,0.0,6,3,0.005129347399354639,1,3,1,0,1,0,,2022-2023
2021,gel-confined redox transport,carbon-electrode redox interface,gel_microstructure,electrode_interface,10,7,4,6,7,2,2,0.7813527860717959,70,2,0.07421798567035001,1,0,1,1,1,1,Nanostructuring Electrode Surfaces and Hydrogels for Enhanced Thermocapacitance,2022-2023
2021,gel-confined redox transport,charge-transfer resistance engineering,gel_microstructure,electrode_interface,10,9,4,6,7,5,4,1.6616159510009332,90,2,0.05385064196629064,1,0,1,1,1,0,,2022-2023
2021,gel-confined redox transport,ferri/ferrocyanide redox chemistry,gel_microstructure,redox_chemistry,10,20,4,20,7,7,7,2.9093537091388866,200,2,0.06118515225729793,1,0,1,1,1,1,Robust and flexible bacterial cellulose-based thermogalvanic cells for low-grade heat harvesting in extreme environments,2022-2023
2021,gel-confined redox transport,hexacyanoferrate redox electrode,gel_microstructure,electrode_interface,10,2,4,2,7,0,1,0.3789231816899512,20,2,0.06934684958511769,1,0,1,1,1,0,,2022-2023
2021,gel-confined redox transport,imidazolium ionic-liquid phase transition electrolyte,gel_microstructure,material_system,10,8,4,5,7,6,2,0.7248994379511449,80,2,0.05915840016594986,1,0,1,1,1,0,,2022-2023
2021,gel-confined redox transport,iodide/triiodide redox chemistry,gel_microstructure,redox_chemistry,10,15,4,11,7,4,4,1.5172002875842696,150,2,0.05826730955575062,1,0,1,1,1,1,Thermogalvanic hydrogels for self-powered temperature monitoring in extreme environments,2022-2023
2021,gel-confined redox transport,metal-oxide nanostructured electrode,gel_microstructure,electrode_interface,10,3,4,3,7,0,1,0.3789231816899512,30,2,0.011147103269164148,1,0,1,1,1,0,,2022-2023
2021,ion-pair complexation control,anti-freezing organohydrogel design,solvation_entropy,gel_microstructure,13,7,7,3,8,6,4,1.6212934007713828,91,2,0.0,1,5,1,1,1,0,,2022-2023
2021,ion-pair complexation control,carbon-electrode redox interface,solvation_entropy,electrode_interface,13,7,7,6,8,2,3,1.0820007554541404,91,2,0.013244166304487381,1,5,1,1,1,0,,2022-2023
2021,ion-pair complexation control,chaotropic polymer-water disruption,solvation_entropy,gel_microstructure,13,6,7,4,8,6,3,1.147025864288537,78,2,0.0245932425011687,1,5,1,1,1,0,,2022-2023
2021,ion-pair complexation control,hexacyanoferrate redox electrode,solvation_entropy,electrode_interface,13,2,7,2,8,0,2,0.7127313823852852,26,2,0.01810519609383461,1,5,1,1,1,0,,2022-2023
2021,ion-pair complexation control,imidazolium ionic-liquid phase transition electrolyte,solvation_entropy,material_system,13,8,7,5,8,6,5,1.9282116060233698,104,2,0.05169132221807329,1,5,1,1,1,0,,2022-2023
2021,ion-pair complexation control,metal-oxide nanostructured electrode,solvation_entropy,electrode_interface,13,3,7,3,8,0,2,0.7127313823852852,39,2,0.0030721098393162102,1,5,1,1,1,0,,2022-2023
2021,moisture-gradient ion transport,Fe2+/Fe3+ solvation redox chemistry,transport_mechanism,redox_chemistry,9,14,3,10,9,7,3,1.1508354650248829,126,2,0.018442687348871622,1,4,1,1,1,0,,2022-2023
2021,moisture-gradient ion transport,anti-freezing organohydrogel design,transport_mechanism,gel_microstructure,9,7,3,3,9,6,1,0.35295612386476116,63,2,0.0,1,4,1,1,1,0,,2022-2023
2021,moisture-gradient ion transport,carbon-electrode redox interface,transport_mechanism,electrode_interface,9,7,3,6,9,2,1,0.40242960438184466,63,2,0.0,1,4,1,1,1,0,,2022-2023
2021,moisture-gradient ion transport,chaotropic polymer-water disruption,transport_mechanism,gel_microstructure,9,6,3,4,9,6,0,0.0,54,3,0.008374563746361509,1,4,1,1,1,0,,2022-2023
2021,moisture-gradient ion transport,charge-transfer resistance engineering,transport_mechanism,electrode_interface,9,9,3,6,9,5,1,0.3789231816899512,81,2,0.04209737671358607,1,4,1,1,1,0,,2022-2023
2021,moisture-gradient ion transport,ferri/ferrocyanide redox chemistry,transport_mechanism,redox_chemistry,9,20,3,20,9,7,4,1.503791588889644,180,2,0.007237486481005846,1,4,1,1,1,0,,2022-2023
2021,moisture-gradient ion transport,gel-confined redox transport,transport_mechanism,gel_microstructure,9,10,3,4,9,7,3,1.1273290423329896,90,2,0.2464914961950455,1,4,1,1,1,1,Aqueous eutectic hydrogel electrolytes enable flexible thermocells with a wide operating temperature range,2022-2023
2021,moisture-gradient ion transport,hexacyanoferrate redox electrode,transport_mechanism,electrode_interface,9,2,3,2,9,0,0,0.0,18,3,0.0,1,4,1,1,1,0,,2022-2023
2021,moisture-gradient ion transport,imidazolium ionic-liquid phase transition electrolyte,transport_mechanism,material_system,9,8,3,5,9,6,2,0.7248994379511449,72,2,0.07044328678382392,1,4,1,1,1,0,,2022-2023
2021,moisture-gradient ion transport,iodide/triiodide redox chemistry,transport_mechanism,redox_chemistry,9,15,3,11,9,4,5,1.9941835085675015,135,2,0.012331602461426977,1,4,1,1,1,0,,2022-2023
2021,moisture-gradient ion transport,metal-oxide nanostructured electrode,transport_mechanism,electrode_interface,9,3,3,3,9,0,0,0.0,27,3,0.03306577843165497,1,4,1,1,1,0,,2022-2023
2021,nanochannel-confined ion transport,Fe2+/Fe3+ solvation redox chemistry,transport_mechanism,redox_chemistry,5,14,0,10,5,7,1,0.3459762562611936,70,2,0.009545837139876246,1,4,1,0,1,0,,2022-2023
2021,nanochannel-confined ion transport,anti-freezing organohydrogel design,transport_mechanism,gel_microstructure,5,7,0,3,5,6,1,0.35295612386476116,35,2,0.007898704037567875,1,4,1,0,1,0,,2022-2023
2021,nanochannel-confined ion transport,carbon-electrode redox interface,transport_mechanism,electrode_interface,5,7,0,6,5,2,0,0.0,35,3,0.0,1,4,1,0,1,0,,2022-2023
2021,nanochannel-confined ion transport,chaotropic polymer-water disruption,transport_mechanism,gel_microstructure,5,6,0,4,5,6,0,0.0,30,3,0.01695114158305596,1,4,1,0,1,0,,2022-2023
2021,nanochannel-confined ion transport,charge-transfer resistance engineering,transport_mechanism,electrode_interface,5,9,0,6,5,5,0,0.0,45,3,0.04967014429026186,1,4,1,0,1,0,,2022-2023
2021,nanochannel-confined ion transport,ferri/ferrocyanide redox chemistry,transport_mechanism,redox_chemistry,5,20,0,20,5,7,2,0.6989323801259548,100,2,0.0,1,4,1,0,1,0,,2022-2023
2021,nanochannel-confined ion transport,gel-confined redox transport,transport_mechanism,gel_microstructure,5,10,0,4,5,7,1,0.3459762562611936,50,2,0.6452611110213896,1,4,1,0,1,0,,2022-2023
2021,nanochannel-confined ion transport,hexacyanoferrate redox electrode,transport_mechanism,electrode_interface,5,2,0,2,5,0,0,0.0,10,3,0.009438326948766444,1,4,1,0,1,0,,2022-2023
2021,nanochannel-confined ion transport,imidazolium ionic-liquid phase transition electrolyte,transport_mechanism,material_system,5,8,0,5,5,6,1,0.3459762562611936,40,2,0.0668812814125126,1,4,1,0,1,0,,2022-2023
2021,nanochannel-confined ion transport,iodide/triiodide redox chemistry,transport_mechanism,redox_chemistry,5,15,0,11,5,4,3,1.2128307224957056,75,2,0.00516422313247094,1,4,1,0,1,0,,2022-2023
2021,nanochannel-confined ion transport,metal-oxide nanostructured electrode,transport_mechanism,electrode_interface,5,3,0,3,5,0,0,0.0,15,3,0.0658760001214011,1,4,1,0,1,0,,2022-2023
2021,phase-transition entropy amplification,Fe2+/Fe3+ solvation redox chemistry,phase_or_species_transition,redox_chemistry,14,14,6,10,11,7,6,2.40661438280094,196,2,0.05876664586515904,1,13,1,1,1,1,Anhydrous Thermogalvanic Gel for Simultaneous Waste Heat Recovery and Thermal Management of Electronics,2022-2023
2021,phase-transition entropy amplification,anti-freezing organohydrogel design,phase_or_species_transition,gel_microstructure,14,7,6,3,11,6,3,1.2683372769066217,98,2,0.0,1,13,1,1,1,1,Stretchable thermogalvanic hydrogel thermocell with record-high specific output power density enabled by ion-induced crystallization,2022-2023
2021,phase-transition entropy amplification,carbon-electrode redox interface,phase_or_species_transition,electrode_interface,14,7,6,6,11,2,3,1.2525973244136877,98,2,0.0035161169605034638,1,13,1,1,1,0,,2022-2023
2021,phase-transition entropy amplification,chaotropic polymer-water disruption,phase_or_species_transition,gel_microstructure,14,6,6,4,11,6,2,0.8132176635932029,84,2,0.050293798505956416,1,13,1,1,1,1,Anhydrous Thermogalvanic Gel for Simultaneous Waste Heat Recovery and Thermal Management of Electronics,2022-2023
2021,phase-transition entropy amplification,ferri/ferrocyanide redox chemistry,phase_or_species_transition,redox_chemistry,14,20,6,20,11,7,7,2.7205124556564946,280,2,0.0,1,13,1,1,1,1,Stretchable thermogalvanic hydrogel thermocell with record-high specific output power density enabled by ion-induced crystallization,2022-2023
2021,phase-transition entropy amplification,hexacyanoferrate redox electrode,phase_or_species_transition,electrode_interface,14,2,6,2,11,0,0,0.0,28,3,0.003285344270413489,1,13,1,1,1,0,,2022-2023
2021,phase-transition entropy amplification,metal-oxide nanostructured electrode,phase_or_species_transition,electrode_interface,14,3,6,3,11,0,0,0.0,42,3,0.0028570858925455094,1,13,1,1,1,0,,2022-2023
2021,soft mixed ionic-electronic coupling,Fe2+/Fe3+ solvation redox chemistry,transport_mechanism,redox_chemistry,4,14,0,10,4,7,2,0.7484058606430383,56,2,0.010537599301657194,1,6,1,0,1,0,,2022-2023
