abstract_claim_candidate_id,linked_insight_id,paper_id,year,corpus_role,source_scope,source_analysis_included,title,doi,candidate_evidence_sentence,sentence_position,char_start,char_end,similarity_to_mechanism_summary,has_causal_cue,has_intervention_cue,has_outcome_cue,has_quantitative_detail,candidate_status,linked_insight_ids,include_as_separate_insight,reviewer_relation_type,reviewer,review_notes,promotion_status
ABSTRACT_AA862DE016,INSIGHT_00403528BC,P0528,2025,iTE_source,core_iTE_evidenced_insight,True,Ion-selective transport in surface-modified cellulose membranes for aqueous ionic thermoelectrics,10.1039/d5ta05281e,"This study establishes a clear link between surface charge engineering and thermodiffusion-enhanced ionic transport in RC membranes, offering a scalable and sustainable route for harvesting low-grade thermal energy using green, aqueous systems.",8,1314,1558,0.6149278879165649,True,True,False,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_00403528BC,,,,,not_approved_or_pending
ABSTRACT_E56E3F83BE,INSIGHT_5E2A59964D,P0540,2025,iTE_source,core_iTE_evidenced_insight,True,Stable ionic thermopower materials for waste heat recovery above 100 °C,10.1039/d4ta08215j,"To address this, developing new i-TEs with improved stability and conductivity is essential.",2,197,289,0.32829713821411133,True,True,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_5E2A59964D,,,,,not_approved_or_pending
ABSTRACT_EF08A7463D,INSIGHT_5E2A59964D,P0540,2025,iTE_source,core_iTE_evidenced_insight,True,Stable ionic thermopower materials for waste heat recovery above 100 °C,10.1039/d4ta08215j,"The hydrogen bonding networks in PA/OPBI enable efficient proton conduction through hopping, ensuring high conductivity at elevated temperatures.",4,508,653,0.830910325050354,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_5E2A59964D,,,,,not_approved_or_pending
ABSTRACT_5E31C8C8A3,INSIGHT_96097E805A,P0542,2024,iTE_source,core_iTE_evidenced_insight,True,Realization of Hydrogel Electrolytes with High Thermoelectric Properties: Utilization of the Hofmeister Effect,10.1021/acsami.4c18790,"However, the theoretical underpinnings for enhancing the performance of these materials remain underexplored.",2,157,266,0.23690587282180786,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_1C07A989A3; INSIGHT_96097E805A,,,,,not_approved_or_pending
ABSTRACT_99628EEF51,INSIGHT_1C07A989A3,P0542,2024,iTE_source,core_iTE_evidenced_insight,True,Realization of Hydrogel Electrolytes with High Thermoelectric Properties: Utilization of the Hofmeister Effect,10.1021/acsami.4c18790,"Exceptionally, the most cost-effective ZnSO4 yielded the highest ionic Seebeck coefficient among the hydrogels, with PAAm-1 ZnSO4 achieving a remarkable value of -3.72 mV K-1.",5,642,817,0.524042010307312,True,False,True,True,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_1C07A989A3; INSIGHT_96097E805A,,,,,not_approved_or_pending
ABSTRACT_4D175674A9,INSIGHT_491C5F5E52,P0543,2024,iTE_source,core_iTE_evidenced_insight,True,Cellulose nanofibrils enhanced thermoelectric hydrogel with high negative Seebeck coefficient,10.1016/j.matlet.2024.137038,Ionic hydrogels are emerging as promising candidates for ionic thermoelectric (iTE) due to their high thermopower and flexibility.,1,0,130,0.6820713877677917,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_491C5F5E52,,,,,not_approved_or_pending
ABSTRACT_4FC905DB77,INSIGHT_491C5F5E52,P0543,2024,iTE_source,core_iTE_evidenced_insight,True,Cellulose nanofibrils enhanced thermoelectric hydrogel with high negative Seebeck coefficient,10.1016/j.matlet.2024.137038,"In this work, we demonstrate that the ionic thermopower and strength of ionic poly (acrylamide) (PAM) hydrogel can be enhanced simultaneously by the introduction of cellulose nanofibrils (CNFs).",2,131,325,0.7281248569488525,True,True,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_491C5F5E52,,,,,not_approved_or_pending
ABSTRACT_D10944996A,INSIGHT_2849A90F36,P0545,2024,iTE_source,core_iTE_evidenced_insight,True,Ionic thermoelectricity of salt-free PVA-hydrogel,10.1016/j.apmt.2024.102240,"Embedded Ni-foam-CNT electrodes stabilize performance, reduce noise, and provide superior capacitance, resistance, and thermoelectric performance over direct drop-casting of CNT on hydrogels.",5,603,794,0.7690364122390747,True,True,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_2849A90F36; INSIGHT_9049235A86,,,,,not_approved_or_pending
ABSTRACT_AF52496F20,INSIGHT_FFEAB52B68,P0554,2023,iTE_source,core_iTE_evidenced_insight,True,Cellulose-Based Radiative Cooling and Solar Heating Powers Ionic Thermoelectrics,10.1002/advs.202206510,"Here, this is addressed by a cellulose-carbon black composite with low mid-infrared (MIR) emissivity and corresponding suppressed radiative cooling thanks to a transparent IR-reflecting indium tin oxide coating.",4,399,610,0.29347819089889526,True,True,False,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_FFEAB52B68,,,,,not_approved_or_pending
ABSTRACT_DF79FE05A2,INSIGHT_7DFF4F25D9,P0558,2022,iTE_source,core_iTE_evidenced_insight,True,Gelatin/polyacrylamide ionic conductive hydrogel with skin temperature-triggered adhesion for human motion sensing and body heat harvesting,10.1016/j.nanoen.2022.107977,"The thermoelectric generator assembled by the hydrogel has a Seebeck coefficient of 10.4 mV/K and output power of 2.26 mu W/cm2 at 10 K temperature difference, showing the application potential in low-grade body heat harvesting.",5,570,798,0.6110957264900208,True,True,True,True,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_7DFF4F25D9,,,,,not_approved_or_pending
ABSTRACT_BE987AED76,INSIGHT_28536B0B0A,P0560,2022,iTE_source,core_iTE_evidenced_insight,True,Selectively tuning ionic thermopower in all-solid-state flexible polymer composites for thermal sensing,10.1038/s41467-021-27885-2,"However, it's challenging to selectively tune the thermopower of all-solid-state polymer materials because the transportation of ions in all-solid-state polymers is much more complex than those of liquid-dominated gels.",2,111,330,0.6406104564666748,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_28536B0B0A,,,,,not_approved_or_pending
ABSTRACT_7C988EF825,INSIGHT_28536B0B0A,P0560,2022,iTE_source,core_iTE_evidenced_insight,True,Selectively tuning ionic thermopower in all-solid-state flexible polymer composites for thermal sensing,10.1038/s41467-021-27885-2,"Herein, this work provides all-solid-state polymer materials with a wide tunable thermopower range (+20 similar to-6 mV K-1), which is different from previously reported gels.",3,331,506,0.5243462324142456,True,True,True,True,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_28536B0B0A,,,,,not_approved_or_pending
ABSTRACT_2E7965ED33,INSIGHT_28536B0B0A,P0560,2022,iTE_source,core_iTE_evidenced_insight,True,Selectively tuning ionic thermopower in all-solid-state flexible polymer composites for thermal sensing,10.1038/s41467-021-27885-2,"Moreover, the mechanism of p-n conversion in all-solid-state ionic thermoelectric polymer material at the atomic scale was presented based on the analysis of Eastman entropy changes by molecular dynamics simulation, which provides a general strategy for tuning ionic thermopower and is beneficial to understand the fundamental mechanism of the p-n conversion.",4,507,866,0.8130024671554565,True,True,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_28536B0B0A,,,,,not_approved_or_pending
ABSTRACT_B94139B584,INSIGHT_23F6CF3DAD,P0564,2023,iTE_source,core_iTE_evidenced_insight,True,Ion Steric Effect Induces Giant Enhancement of Thermoelectric Conversion in Electrolyte-Filled Nanochannels,10.1021/acs.nanolett.3c02469,"Ionic thermoelectricity in nanochannelshas received increasingattention because of its advantages, such as high Seebeck coefficientand low cost.",1,0,144,0.7147002816200256,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_23F6CF3DAD,,,,,not_approved_or_pending
ABSTRACT_D21679A525,INSIGHT_23F6CF3DAD,P0564,2023,iTE_source,core_iTE_evidenced_insight,True,Ion Steric Effect Induces Giant Enhancement of Thermoelectric Conversion in Electrolyte-Filled Nanochannels,10.1021/acs.nanolett.3c02469,"Here, we reveal a new thermoelectric mechanismarising from the coupling of the ion steric effect due to finite ionsizes and ion thermodiffusion in electric double layers, using boththeoretical and numerical methods.",3,296,511,0.6138860583305359,True,True,False,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_23F6CF3DAD,,,,,not_approved_or_pending
ABSTRACT_E7F2252216,INSIGHT_23F6CF3DAD,P0564,2023,iTE_source,core_iTE_evidenced_insight,True,Ion Steric Effect Induces Giant Enhancement of Thermoelectric Conversion in Electrolyte-Filled Nanochannels,10.1021/acs.nanolett.3c02469,"We show that this mechanism cansignificantly enhance the thermoelectric response in nanoconfinedelectrolytes depending on the properties of electrolytes and nanochannels.Compared to the previously known mechanisms, the new mechanism canincrease the Seebeck coefficient by 100% or even 1 order of magnitudeenhancement under optimal conditions.",4,512,854,0.5734443664550781,True,False,True,True,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_23F6CF3DAD,,,,,not_approved_or_pending
ABSTRACT_5A4AF83BCF,INSIGHT_23F6CF3DAD,P0564,2023,iTE_source,core_iTE_evidenced_insight,True,Ion Steric Effect Induces Giant Enhancement of Thermoelectric Conversion in Electrolyte-Filled Nanochannels,10.1021/acs.nanolett.3c02469,"Moreover, we demonstrate thatthe short-range electrostatic correlation can help preserve the Seebeckcoefficient enhancement in a weaker confinement or in more concentratedelectrolytes.",5,855,1039,0.5273744463920593,True,True,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_23F6CF3DAD,,,,,not_approved_or_pending
ABSTRACT_B20B943949,INSIGHT_16DB8B1579,P0567,2024,iTE_source,core_iTE_evidenced_insight,True,The enhanced ionic thermal potential by a polarized electrospun membrane,10.1039/d3cc04199a,Adding a polarized membrane to ionic thermoelectric devices induces dipole-ion interaction and enhances the thermal voltage by more than double.,3,395,539,0.7675983905792236,True,True,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_16DB8B1579,,,,,not_approved_or_pending
ABSTRACT_F8796FAFC5,INSIGHT_414F871978,P0569,2023,iTE_source,core_iTE_evidenced_insight,True,Great enhancement in the ionic thermopower of ionogels by cationic doping,10.1016/j.cej.2023.147257,"Ionic thermoelectric (ITE) materials have been attracting more and more attention for heat harvesting mainly because of their high thermopower, which is higher than that of the electronic conductors by 2-3 orders in magnitude.",1,0,226,0.49456578493118286,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_414F871978; INSIGHT_BB5D951A1D,,,,,not_approved_or_pending
ABSTRACT_CEBCBD52AF,INSIGHT_414F871978,P0569,2023,iTE_source,core_iTE_evidenced_insight,True,Great enhancement in the ionic thermopower of ionogels by cationic doping,10.1016/j.cej.2023.147257,Controlling the ion-ion interaction of ITE materials can increase the ionic thermopower.,2,227,315,0.5301836729049683,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_414F871978; INSIGHT_BB5D951A1D,,,,,not_approved_or_pending
ABSTRACT_E5C8DEF61F,INSIGHT_414F871978,P0569,2023,iTE_source,core_iTE_evidenced_insight,True,Great enhancement in the ionic thermopower of ionogels by cationic doping,10.1016/j.cej.2023.147257,It is important to deeply understand the mechanism for the ionic thermopower enhancement by ionic doping.,3,316,421,0.5835524201393127,True,True,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_414F871978; INSIGHT_BB5D951A1D,,,,,not_approved_or_pending
ABSTRACT_F52CB689BE,INSIGHT_414F871978,P0569,2023,iTE_source,core_iTE_evidenced_insight,True,Great enhancement in the ionic thermopower of ionogels by cationic doping,10.1016/j.cej.2023.147257,"All the dopants can increase the ionic thermopower at low doping level, and the increment is related to the lattice energy and melting point of the acetate salts.",5,704,866,0.6456761956214905,True,True,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_414F871978; INSIGHT_BB5D951A1D,,,,,not_approved_or_pending
ABSTRACT_8B697D4C22,INSIGHT_414F871978,P0569,2023,iTE_source,core_iTE_evidenced_insight,True,Great enhancement in the ionic thermopower of ionogels by cationic doping,10.1016/j.cej.2023.147257,"Among these acetate salts, Na+ doping can give rise to the highest enhancement in the thermoelectric properties of the ionogels.",6,867,995,0.7116782665252686,True,True,False,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_414F871978; INSIGHT_BB5D951A1D,,,,,not_approved_or_pending
ABSTRACT_28712DE186,INSIGHT_E90F253152,P0578,2022,iTE_source,core_iTE_evidenced_insight,True,Role of Ions in Hydrogels with an Ionic Seebeck Coefficient of 52.9 mV K-1,10.1021/acs.jpclett.2c00845,Ionic thermoelectric (i-TE) material with mobile ions as charge carriers has the potential to generate large thermal voltages at low operating temperatures.,1,0,156,0.5259483456611633,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_68C700E71E; INSIGHT_E90F253152,,,,,not_approved_or_pending
ABSTRACT_432D940F20,INSIGHT_E90F253152,P0578,2022,iTE_source,core_iTE_evidenced_insight,True,Role of Ions in Hydrogels with an Ionic Seebeck Coefficient of 52.9 mV K-1,10.1021/acs.jpclett.2c00845,"This study highlights the role of ions in i-TE hydrogels employing a poly(vinyl alcohol) (PVA) polymer matrix and a number of ion providers, e.g., KOH, KNO3, KCl, KBr, NaI, KI, and CsI.",2,157,342,0.31312990188598633,True,True,False,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_68C700E71E; INSIGHT_E90F253152,,,,,not_approved_or_pending
ABSTRACT_90B8C3A472,INSIGHT_E90F253152,P0578,2022,iTE_source,core_iTE_evidenced_insight,True,Role of Ions in Hydrogels with an Ionic Seebeck Coefficient of 52.9 mV K-1,10.1021/acs.jpclett.2c00845,"In addition, our work demonstrates the influence of ions on polymer configuration and provides an avenue for ion selection in the Soret effect in ionic thermoelectrics.",5,730,898,0.6249474287033081,True,True,False,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_68C700E71E; INSIGHT_E90F253152,,,,,not_approved_or_pending
ABSTRACT_24476900B5,INSIGHT_42B66373F2,P0584,2023,iTE_source,core_iTE_evidenced_insight,True,Water-Resistant Thermoelectric Ionogel Enables Underwater Heat Harvesting,10.3390/polym15071746,"Recently, emerging ionic TE materials have been widely used to harvest low-grade heat energy, owing to their excellent performance in high ionic Seebeck coefficient, low thermal conductivity, and mechanical flexibility.",2,243,462,0.5833898186683655,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_42B66373F2,,,,,not_approved_or_pending
ABSTRACT_31F77375DD,INSIGHT_42B66373F2,P0584,2023,iTE_source,core_iTE_evidenced_insight,True,Water-Resistant Thermoelectric Ionogel Enables Underwater Heat Harvesting,10.3390/polym15071746,"However, the instability of ionic conductive materials in the underwater environment seriously suppresses underwater energy-harvesting, resulting in a waste of underwater low-grade heat energy.",3,463,656,0.7120350003242493,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_42B66373F2,,,,,not_approved_or_pending
ABSTRACT_89192BE764,INSIGHT_42B66373F2,P0584,2023,iTE_source,core_iTE_evidenced_insight,True,Water-Resistant Thermoelectric Ionogel Enables Underwater Heat Harvesting,10.3390/polym15071746,"Due to the hydrophobic polymer network and hydrophobic ionic liquid (IL), the TEIG exhibits high hydrophobicity and antiswelling capacity, which meets the requirement of environment stability for underwater thermoelectric application.",5,795,1029,0.7961796522140503,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_42B66373F2,,,,,not_approved_or_pending
ABSTRACT_8395EED8F9,INSIGHT_62665D18CF,P0587,2022,iTE_source,core_iTE_evidenced_insight,True,Flexible and Robust Bacterial Cellulose-Based Ionogels with High Thermoelectric Properties for Low-Grade Heat Harvesting,10.1002/adfm.202107105,"They also exhibit a high ionic conductivity (2.88 x 10(-2) S cm(-1)), high ionic thermovoltage (18.04 mV K-1), and low thermal conductivity (0.21 W m(-1) K-1), resulting in the great ionic figure of merit (ZT(i)) of 1.33 at room temperature.",6,820,1061,0.40659159421920776,True,False,True,True,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_62665D18CF,,,,,not_approved_or_pending
ABSTRACT_437E09B9ED,INSIGHT_62665D18CF,P0587,2022,iTE_source,core_iTE_evidenced_insight,True,Flexible and Robust Bacterial Cellulose-Based Ionogels with High Thermoelectric Properties for Low-Grade Heat Harvesting,10.1002/adfm.202107105,"Through the model of mesoscopic confined ion transportation under a thermal gradient, it is attributed the great thermoelectric properties to the synergistic effect between ion-cellulose interaction and ion-ion interaction.",7,1062,1285,0.6711885929107666,True,True,False,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_62665D18CF,,,,,not_approved_or_pending
ABSTRACT_C4CCBB221C,INSIGHT_2924D28046,P0599,2021,iTE_source,core_iTE_evidenced_insight,True,Highly Stretchable PU Ionogels with Self-Healing Capability for a Flexible Thermoelectric Generator,10.1021/acsami.1c03328,"With the development of thermoelectric (TE) generator, the flexible, stretchable, self-healable, and wearable TE devices have aroused great interest.",1,0,149,0.4956279397010803,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_2924D28046,,,,,not_approved_or_pending
ABSTRACT_6512CA692B,INSIGHT_2924D28046,P0599,2021,iTE_source,core_iTE_evidenced_insight,True,Highly Stretchable PU Ionogels with Self-Healing Capability for a Flexible Thermoelectric Generator,10.1021/acsami.1c03328,"Furthermore, a stretchable and self-healable ionic thermoelectric capacitor device is also fabricated by the PU ionogels, which can efficiently convert heat into electricity.",6,864,1038,0.8249772787094116,True,True,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_2924D28046,,,,,not_approved_or_pending
ABSTRACT_CA56CFEE0B,INSIGHT_37A5CBCA0E,P0600,2019,iTE_source,core_iTE_evidenced_insight,True,Polymer gels with tunable ionic Seebeck coefficient for ultra-sensitive printed thermopiles,10.1038/s41467-019-08930-7,"Traditional thermopiles can provide accurate and stable temperature reading but they are based on brittle inorganic materials with low Seebeck coefficient, and are difficult to manufacture over large areas.",2,114,320,0.515275239944458,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_37A5CBCA0E,,,,,not_approved_or_pending
ABSTRACT_1555DD23E8,INSIGHT_37A5CBCA0E,P0600,2019,iTE_source,core_iTE_evidenced_insight,True,Polymer gels with tunable ionic Seebeck coefficient for ultra-sensitive printed thermopiles,10.1038/s41467-019-08930-7,"Recently, polymer electrolytes have been proposed for thermoelectric applications because of their giant ionic Seebeck coefficient, high flexibility and ease of manufacturing.",3,321,496,0.6467198133468628,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_37A5CBCA0E,,,,,not_approved_or_pending
ABSTRACT_DDAE69CA8A,INSIGHT_37A5CBCA0E,P0600,2019,iTE_source,core_iTE_evidenced_insight,True,Polymer gels with tunable ionic Seebeck coefficient for ultra-sensitive printed thermopiles,10.1038/s41467-019-08930-7,We show that the ion-polymer matrix interaction is crucial to control the sign and magnitude of the ionic Seebeck coefficient.,7,809,935,0.8045994639396667,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_37A5CBCA0E,,,,,not_approved_or_pending
ABSTRACT_8F6AA029B8,INSIGHT_106B213C91,P0602,2022,iTE_source,core_iTE_evidenced_insight,True,Significant Enhancement in the Thermoelectric Properties of Ionogels through the Solid Network Engineering,10.1002/adfm.202109772,"Recently, ionic TE materials emerged as very promising materials mainly due to their high thermovoltage that can be higher than the Seebeck coefficient of electronic TE materials by 2-3 orders in magnitude.",2,142,348,0.4115254878997803,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_106B213C91,,,,,not_approved_or_pending
ABSTRACT_5DA748C8D8,INSIGHT_106B213C91,P0602,2022,iTE_source,core_iTE_evidenced_insight,True,Significant Enhancement in the Thermoelectric Properties of Ionogels through the Solid Network Engineering,10.1002/adfm.202109772,"Here, the significant improvement in the ionic conductivity and thus the overall TE properties of ionogels is reported by engineering their solid networks, which immobilize the ionic liquid in the ionogels.",3,390,596,0.526530921459198,True,True,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_106B213C91,,,,,not_approved_or_pending
ABSTRACT_7F61B48189,INSIGHT_106B213C91,P0602,2022,iTE_source,core_iTE_evidenced_insight,True,Significant Enhancement in the Thermoelectric Properties of Ionogels through the Solid Network Engineering,10.1002/adfm.202109772,"As a result, the ionic conductivity of the ionogels can be increased from 7.0 to 17.6 mS cm(-1).",6,1002,1098,0.4124838411808014,True,False,True,True,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_106B213C91,,,,,not_approved_or_pending
ABSTRACT_DE109D9CDA,INSIGHT_13AEA623B2,P0605,2023,iTE_source,core_iTE_evidenced_insight,True,Engineering nanoscale solid networks of ionogel for enhanced thermoelectric power output and excellent mechanical properties,10.1016/j.cej.2022.141156,Thermoelectric ionogels have received extensive attention due to high thermopower and excellent flexibility.,2,134,242,0.26154279708862305,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_13AEA623B2,,,,,not_approved_or_pending
ABSTRACT_DD2F042364,INSIGHT_13AEA623B2,P0605,2023,iTE_source,core_iTE_evidenced_insight,True,Engineering nanoscale solid networks of ionogel for enhanced thermoelectric power output and excellent mechanical properties,10.1016/j.cej.2022.141156,"Here, engineering the solid network structure of polyvinyl alcohol (PVA) hydrogel by ionic liquids (IL) significantly improves the ionic conductivity as well as the overall thermoelectric properties and mechanical properties.",4,357,582,0.6021996140480042,True,True,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_13AEA623B2,,,,,not_approved_or_pending
ABSTRACT_BBBC1176AA,INSIGHT_13AEA623B2,P0605,2023,iTE_source,core_iTE_evidenced_insight,True,Engineering nanoscale solid networks of ionogel for enhanced thermoelectric power output and excellent mechanical properties,10.1016/j.cej.2022.141156,"The introduction of 1-ethyl-3-methylimidazolium dicyanamide (EMIM:DCA) into PVA solution before the formation of PVA/IL ionogels reduces the mobility of polymer chains, resulting in signifi-cantly reduced crystal size.",5,583,801,0.5121279954910278,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_13AEA623B2,,,,,not_approved_or_pending
ABSTRACT_D22AB33033,INSIGHT_13AEA623B2,P0605,2023,iTE_source,core_iTE_evidenced_insight,True,Engineering nanoscale solid networks of ionogel for enhanced thermoelectric power output and excellent mechanical properties,10.1016/j.cej.2022.141156,"The ionic conductivity of PVA/IL ionogels increases from 0.77 to 2.78 S m-1, resulting in a power factor 70 times higher than that of PVA hydrogel.",7,882,1029,0.4598185420036316,True,False,True,True,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_13AEA623B2,,,,,not_approved_or_pending
ABSTRACT_C7E8CFA647,INSIGHT_BF5259CD93,P0608,2021,iTE_source,core_iTE_evidenced_insight,True,Solar-driven ionic power generation via a film of nanocellulose @ conductive metal-organic framework,10.1039/d0ee02730h,This paper describes a freestanding hybrid film composed of a conductive metal-organic framework layered on cellulose nanofibres which enables efficient solar power generation.,2,80,256,0.318564772605896,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_BF5259CD93; INSIGHT_F930511F0A,,,,,not_approved_or_pending
ABSTRACT_2B868BF265,INSIGHT_F930511F0A,P0608,2021,iTE_source,core_iTE_evidenced_insight,True,Solar-driven ionic power generation via a film of nanocellulose @ conductive metal-organic framework,10.1039/d0ee02730h,"Given the strong light absorption and low thermal conductivity of the film, a large thermal gradient can be produced on the surface under light illumination to induce fast water evaporation in an aqueous electrolyte.",4,458,674,0.6844203472137451,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_BF5259CD93; INSIGHT_F930511F0A,,,,,not_approved_or_pending
ABSTRACT_729E89726D,INSIGHT_E0BFFB06D1,P0609,2022,iTE_source,core_iTE_evidenced_insight,True,High ionic thermopower in flexible composite hydrogel for wearable self-powered sensor,10.1016/j.compscitech.2022.109771,"Meanwhile, the hydrogel can use the heat continuously released from human body to generate thermal voltage by relying on the thermal diffusion effect and achieving thermoelectric conversion.",2,102,292,0.5584194660186768,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_E0BFFB06D1,,,,,not_approved_or_pending
ABSTRACT_9FD3EE6ACC,INSIGHT_E0BFFB06D1,P0609,2022,iTE_source,core_iTE_evidenced_insight,True,High ionic thermopower in flexible composite hydrogel for wearable self-powered sensor,10.1016/j.compscitech.2022.109771,"Herein, a highly flexible composite hydrogel with ultrahigh thermoelectric output power is designed, wherein hydrogel containing NaCl is prepared by radical polymerization and metal ion complexation, in which the CaCl2 provide the second crosslinking network.",5,493,752,0.727599024772644,True,True,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_E0BFFB06D1,,,,,not_approved_or_pending
ABSTRACT_61AE494F58,INSIGHT_E0BFFB06D1,P0609,2022,iTE_source,core_iTE_evidenced_insight,True,High ionic thermopower in flexible composite hydrogel for wearable self-powered sensor,10.1016/j.compscitech.2022.109771,The results demonstrated that the ionic-conductive hydrogels with excellent ionic thermovoltage and the ultrahigh power density may be a potential candidate to realize the self-powered performance of hydrogel wearable sensor.,10,1174,1399,0.7332725524902344,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_E0BFFB06D1,,,,,not_approved_or_pending
ABSTRACT_904669834D,INSIGHT_5A8C084102,P0611,2023,iTE_source,core_iTE_evidenced_insight,True,Durable and stretchable nanocomposite ionogels with high thermoelectric property for low-grade heat harvesting,10.1007/s11431-022-2222-5,Stretchable ionic thermoelectric (i-TE) materials have attracted growing interest in converting low-grade thermal energy into electricity.,1,0,138,0.35643061995506287,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_5A8C084102,,,,,not_approved_or_pending
ABSTRACT_239706F1F9,INSIGHT_5A8C084102,P0611,2023,iTE_source,core_iTE_evidenced_insight,True,Durable and stretchable nanocomposite ionogels with high thermoelectric property for low-grade heat harvesting,10.1007/s11431-022-2222-5,"With multiple H-bond, WPU can accommodate a higher content of IL, thereby improving its ionic conductivity.",4,469,576,0.6452794075012207,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_5A8C084102,,,,,not_approved_or_pending
ABSTRACT_0332D77550,INSIGHT_5A8C084102,P0611,2023,iTE_source,core_iTE_evidenced_insight,True,Durable and stretchable nanocomposite ionogels with high thermoelectric property for low-grade heat harvesting,10.1007/s11431-022-2222-5,"After cation exchange between IL and Laponite, the negatively charged Laponite sheets and released Na+ can enhance the ionic Seebeck coefficient by enlarging thermophoretic mobility difference between the cations and anions in ionogel.",5,577,812,0.6973885893821716,True,False,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_5A8C084102,,,,,not_approved_or_pending
ABSTRACT_43E2665E9D,INSIGHT_5A8C084102,P0611,2023,iTE_source,core_iTE_evidenced_insight,True,Durable and stretchable nanocomposite ionogels with high thermoelectric property for low-grade heat harvesting,10.1007/s11431-022-2222-5,"Besides, incorporation of Laponite causes the decrease of thermal conductivity.",6,813,892,0.5202627182006836,True,True,True,False,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_5A8C084102,,,,,not_approved_or_pending
ABSTRACT_959B2B5180,INSIGHT_5A8C084102,P0611,2023,iTE_source,core_iTE_evidenced_insight,True,Durable and stretchable nanocomposite ionogels with high thermoelectric property for low-grade heat harvesting,10.1007/s11431-022-2222-5,"Thus, the WPU-IL-Laponite ionogel exhibits a high ionic thermopower of 44.1 mV K-1, high ionic conductivity of 14.1 mS cm(-1) and low thermal conductivity of 0.43 W m(-1) K-1 at a relative humidity of 90%.",7,893,1098,0.5498066544532776,True,False,True,True,candidate_additional_CIMO_E_insight_pending_review,INSIGHT_5A8C084102,,,,,not_approved_or_pending
