cutoff_year,concept_u,concept_v,u_type,v_type,dprev_ite,u_degree_all,v_degree_all,u_degree_tg,v_degree_tg,u_degree_ite,v_degree_ite,common_neighbors,adamic_adar,preferential_attachment,shortest_path,semantic_similarity,cross_type,ite_lead_years_for_u,u_seen_in_ite,u_seen_in_tg,v_seen_in_tg,future_edge_label,future_example_title,future_window
2019,carbon-electrode redox interface,soft mixed ionic-electronic coupling,electrode_interface,transport_mechanism,3,2,3,2,3,2,3,0,0.0,6,3,0.10273195092339006,1,7,1,0,0,0,,2020-2022
2019,cation/anion thermodiffusion asymmetry,cellulose nanofiber scaffold,transport_mechanism,gel_microstructure,2,2,4,2,4,2,4,1,0.40242960438184466,8,2,0.0,1,4,1,0,0,0,,2020-2022
2019,cation/anion thermodiffusion asymmetry,chaotropic polymer-water disruption,transport_mechanism,gel_microstructure,3,2,4,2,4,2,4,0,0.0,8,3,0.03424238334084961,1,4,1,0,0,0,,2020-2022
2019,cation/anion thermodiffusion asymmetry,charge-transfer resistance engineering,transport_mechanism,electrode_interface,3,2,2,2,2,2,2,0,0.0,4,3,0.0,1,4,1,0,0,0,,2020-2022
2019,cation/anion thermodiffusion asymmetry,deep-eutectic eutogel electrolyte,transport_mechanism,material_system,3,2,2,2,2,2,2,0,0.0,4,3,0.0,1,4,1,0,0,0,,2020-2022
2019,cation/anion thermodiffusion asymmetry,dynamic crosslinked gel network,transport_mechanism,gel_microstructure,4,2,2,2,2,2,2,0,0.0,4,4,0.0,1,4,1,0,0,0,,2020-2022
2019,cation/anion thermodiffusion asymmetry,ferri/ferrocyanide redox chemistry,transport_mechanism,redox_chemistry,2,2,7,2,7,2,7,2,1.1237771248263264,14,2,0.026959045016687253,1,4,1,0,0,0,,2020-2022
2019,cation/anion thermodiffusion asymmetry,imidazolium ionic-liquid phase transition electrolyte,transport_mechanism,material_system,2,2,5,2,5,2,5,1,0.40242960438184466,10,2,0.03937674244417988,1,4,1,0,0,0,,2020-2022
2019,cation/anion thermodiffusion asymmetry,iodide/triiodide redox chemistry,transport_mechanism,redox_chemistry,3,2,1,2,1,2,1,0,0.0,2,3,0.036815127674155144,1,4,1,0,0,0,,2020-2022
2019,cation/anion thermodiffusion asymmetry,ion-pair complexation control,transport_mechanism,solvation_entropy,2,2,4,2,4,2,4,1,0.40242960438184466,8,2,0.07057331585665609,1,4,1,0,0,0,,2020-2022
2019,cation/anion thermodiffusion asymmetry,ion-selectivity membrane transport,transport_mechanism,transport_mechanism,2,2,9,2,9,2,9,1,0.40242960438184466,18,2,0.009947888823099157,0,4,1,0,0,0,,2020-2022
2019,cation/anion thermodiffusion asymmetry,moisture-gradient ion transport,transport_mechanism,transport_mechanism,2,2,6,2,6,2,6,1,0.40242960438184466,12,2,0.028201537956601096,0,4,1,0,0,1,Ionic transport properties and their empirical correlations for thermal-to-electrical energy conversion,2020-2022
2019,cation/anion thermodiffusion asymmetry,organic redox molecular design,transport_mechanism,redox_chemistry,3,2,4,2,4,2,4,0,0.0,8,3,0.009101316237433259,1,4,1,0,0,0,,2020-2022
2019,cation/anion thermodiffusion asymmetry,phase-transition entropy amplification,transport_mechanism,phase_or_species_transition,2,2,5,2,5,2,5,1,0.40242960438184466,10,2,0.1162075536707024,1,4,1,0,0,0,,2020-2022
2019,cation/anion thermodiffusion asymmetry,quasi-solid granular electrolyte matrix,transport_mechanism,material_system,2,2,2,2,2,2,2,1,0.40242960438184466,4,2,0.0,1,4,1,0,0,0,,2020-2022
2019,cation/anion thermodiffusion asymmetry,redox entropy tuning,transport_mechanism,solvation_entropy,3,2,4,2,4,2,4,0,0.0,8,3,0.0,1,4,1,0,0,1,Ionic thermoelectric materials for near ambient temperature energy harvesting,2020-2022
2019,cation/anion thermodiffusion asymmetry,soft mixed ionic-electronic coupling,transport_mechanism,transport_mechanism,2,2,3,2,3,2,3,1,0.40242960438184466,6,2,0.009759224944166412,0,4,1,0,0,0,,2020-2022
2019,cellulose nanofiber scaffold,chaotropic polymer-water disruption,gel_microstructure,gel_microstructure,3,4,4,4,4,4,4,0,0.0,16,3,0.008409172171367909,0,3,1,0,0,0,,2020-2022
2019,cellulose nanofiber scaffold,charge-transfer resistance engineering,gel_microstructure,electrode_interface,3,4,2,4,2,4,2,0,0.0,8,3,0.008072289777646586,1,3,1,0,0,0,,2020-2022
2019,cellulose nanofiber scaffold,deep-eutectic eutogel electrolyte,gel_microstructure,material_system,2,4,2,4,2,4,2,1,0.45511961331341866,8,2,0.0,1,3,1,0,0,0,,2020-2022
2019,cellulose nanofiber scaffold,dynamic crosslinked gel network,gel_microstructure,gel_microstructure,4,4,2,4,2,4,2,0,0.0,8,4,0.0,0,3,1,0,0,1,High-Performance Ionic Thermoelectric Supercapacitor for Integrated Energy Conversion-Storage,2020-2022
2019,cellulose nanofiber scaffold,ferri/ferrocyanide redox chemistry,gel_microstructure,redox_chemistry,2,4,7,4,7,4,7,1,0.40242960438184466,28,2,0.0,1,3,1,0,0,0,,2020-2022
2019,cellulose nanofiber scaffold,imidazolium ionic-liquid phase transition electrolyte,gel_microstructure,material_system,2,4,5,4,5,4,5,1,0.40242960438184466,20,2,0.00933021654176345,1,3,1,0,0,0,,2020-2022
2019,cellulose nanofiber scaffold,iodide/triiodide redox chemistry,gel_microstructure,redox_chemistry,2,4,1,4,1,4,1,1,0.45511961331341866,4,2,0.0,1,3,1,0,0,1,Use of biomass for a development of nanocellulose-based biodegradable flexible thin film thermoelectric material,2020-2022
2019,cellulose nanofiber scaffold,ion-pair complexation control,gel_microstructure,solvation_entropy,2,4,4,4,4,4,4,1,0.40242960438184466,16,2,0.0,1,3,1,0,0,1,Advanced Bacterial Cellulose Ionic Conductors with Gigantic Thermopower for Low-Grade Heat Harvesting,2020-2022
2019,cellulose nanofiber scaffold,organic redox molecular design,gel_microstructure,redox_chemistry,3,4,4,4,4,4,4,0,0.0,16,3,0.0,1,3,1,0,0,1,Mesoscopic confined ionic thermoelectric materials with excellent ionic conductivity for waste heat harvesting,2020-2022
2019,cellulose nanofiber scaffold,phase-transition entropy amplification,gel_microstructure,phase_or_species_transition,2,4,5,4,5,4,5,2,0.9605402309330919,20,2,0.0,1,3,1,0,0,0,,2020-2022
2019,cellulose nanofiber scaffold,quasi-solid granular electrolyte matrix,gel_microstructure,material_system,2,4,2,4,2,4,2,2,0.8575492176952633,8,2,0.0,1,3,1,0,0,0,,2020-2022
2019,cellulose nanofiber scaffold,redox entropy tuning,gel_microstructure,solvation_entropy,3,4,4,4,4,4,4,0,0.0,16,3,0.0,1,3,1,0,0,0,,2020-2022
2019,chaotropic polymer-water disruption,charge-transfer resistance engineering,gel_microstructure,electrode_interface,2,4,2,4,2,4,2,1,0.5138983423697507,8,2,0.030707172610491742,1,2,1,0,0,0,,2020-2022
2019,chaotropic polymer-water disruption,deep-eutectic eutogel electrolyte,gel_microstructure,material_system,4,4,2,4,2,4,2,0,0.0,8,4,0.016623480300303115,1,2,1,0,0,0,,2020-2022
2019,chaotropic polymer-water disruption,imidazolium ionic-liquid phase transition electrolyte,gel_microstructure,material_system,2,4,5,4,5,4,5,1,0.7213475204444817,20,2,0.0358949632584459,1,2,1,0,0,0,,2020-2022
2019,chaotropic polymer-water disruption,iodide/triiodide redox chemistry,gel_microstructure,redox_chemistry,4,4,1,4,1,4,1,0,0.0,4,4,0.005615920163046167,1,2,1,0,0,0,,2020-2022
2019,chaotropic polymer-water disruption,ion-pair complexation control,gel_microstructure,solvation_entropy,2,4,4,4,4,4,4,1,0.5138983423697507,16,2,0.038000923298099135,1,2,1,0,0,0,,2020-2022
2019,chaotropic polymer-water disruption,ion-selectivity membrane transport,gel_microstructure,transport_mechanism,3,4,9,4,9,4,9,0,0.0,36,3,0.003503041439863742,1,2,1,0,0,0,,2020-2022
2019,chaotropic polymer-water disruption,moisture-gradient ion transport,gel_microstructure,transport_mechanism,3,4,6,4,6,4,6,0,0.0,24,3,0.013055078605912925,1,2,1,0,0,0,,2020-2022
2019,chaotropic polymer-water disruption,organic redox molecular design,gel_microstructure,redox_chemistry,2,4,4,4,4,4,4,1,0.7213475204444817,16,2,0.0069053600328341635,1,2,1,0,0,0,,2020-2022
2019,chaotropic polymer-water disruption,phase-transition entropy amplification,gel_microstructure,phase_or_species_transition,3,4,5,4,5,4,5,0,0.0,20,3,0.07379663110389059,1,2,1,0,0,0,,2020-2022
2019,chaotropic polymer-water disruption,quasi-solid granular electrolyte matrix,gel_microstructure,material_system,3,4,2,4,2,4,2,0,0.0,8,3,0.009925822738315604,1,2,1,0,0,0,,2020-2022
2019,chaotropic polymer-water disruption,soft mixed ionic-electronic coupling,gel_microstructure,transport_mechanism,3,4,3,4,3,4,3,0,0.0,12,3,0.012620931177023686,1,2,1,0,0,0,,2020-2022
2019,charge-transfer resistance engineering,deep-eutectic eutogel electrolyte,electrode_interface,material_system,4,2,2,2,2,2,2,0,0.0,4,4,0.0,1,26,1,0,0,0,,2020-2022
2019,charge-transfer resistance engineering,dynamic crosslinked gel network,electrode_interface,gel_microstructure,3,2,2,2,2,2,2,0,0.0,4,3,0.0,1,26,1,0,0,0,,2020-2022
2019,charge-transfer resistance engineering,imidazolium ionic-liquid phase transition electrolyte,electrode_interface,material_system,2,2,5,2,5,2,5,1,0.6213349345596119,10,2,0.028005360847903355,1,26,1,0,0,0,,2020-2022
2019,charge-transfer resistance engineering,iodide/triiodide redox chemistry,electrode_interface,redox_chemistry,4,2,1,2,1,2,1,0,0.0,2,4,0.014883865310217324,1,26,1,0,0,0,,2020-2022
2019,charge-transfer resistance engineering,ion-pair complexation control,electrode_interface,solvation_entropy,2,2,4,2,4,2,4,1,0.5138983423697507,8,2,0.0,1,26,1,0,0,1,Unprecedented pressure-driven metallization and topological charge transport in an anion radical salt,2020-2022
2019,charge-transfer resistance engineering,ion-selectivity membrane transport,electrode_interface,transport_mechanism,3,2,9,2,9,2,9,0,0.0,18,3,0.03788214399121428,1,26,1,0,0,0,,2020-2022
2019,charge-transfer resistance engineering,moisture-gradient ion transport,electrode_interface,transport_mechanism,2,2,6,2,6,2,6,1,0.6213349345596119,12,2,0.040603621992176445,1,26,1,0,0,0,,2020-2022
2019,charge-transfer resistance engineering,organic redox molecular design,electrode_interface,redox_chemistry,3,2,4,2,4,2,4,0,0.0,8,3,0.014273430520417142,1,26,1,0,0,0,,2020-2022
2019,charge-transfer resistance engineering,quasi-solid granular electrolyte matrix,electrode_interface,material_system,3,2,2,2,2,2,2,0,0.0,4,3,0.004681375138534384,1,26,1,0,0,0,,2020-2022
2019,charge-transfer resistance engineering,redox entropy tuning,electrode_interface,solvation_entropy,2,2,4,2,4,2,4,1,0.5138983423697507,8,2,0.0488186321791537,1,26,1,0,0,0,,2020-2022
2019,charge-transfer resistance engineering,soft mixed ionic-electronic coupling,electrode_interface,transport_mechanism,3,2,3,2,3,2,3,0,0.0,6,3,0.019340043921744807,1,26,1,0,0,0,,2020-2022
2019,deep-eutectic eutogel electrolyte,ferri/ferrocyanide redox chemistry,material_system,redox_chemistry,3,2,7,2,7,2,7,0,0.0,14,3,0.0,1,5,1,0,0,0,,2020-2022
2019,deep-eutectic eutogel electrolyte,imidazolium ionic-liquid phase transition electrolyte,material_system,material_system,3,2,5,2,5,2,5,0,0.0,10,3,0.19520040190701085,0,5,1,0,0,0,,2020-2022
2019,deep-eutectic eutogel electrolyte,iodide/triiodide redox chemistry,material_system,redox_chemistry,2,2,1,2,1,2,1,1,0.45511961331341866,2,2,0.0,1,5,1,0,0,0,,2020-2022
2019,deep-eutectic eutogel electrolyte,ion-pair complexation control,material_system,solvation_entropy,3,2,4,2,4,2,4,0,0.0,8,3,0.02012360028453905,1,5,1,0,0,0,,2020-2022
2019,deep-eutectic eutogel electrolyte,moisture-gradient ion transport,material_system,transport_mechanism,2,2,6,2,6,2,6,2,1.1764671337579005,12,2,0.0,1,5,1,0,0,1,Quasi-solid conductive gels with high thermoelectric properties and high mechanical stretchability consisting of a low cost and green deep eutectic solvent,2020-2022
2019,deep-eutectic eutogel electrolyte,organic redox molecular design,material_system,redox_chemistry,2,2,4,2,4,2,4,1,0.7213475204444817,8,2,0.023775535155609654,1,5,1,0,0,0,,2020-2022
2019,deep-eutectic eutogel electrolyte,phase-transition entropy amplification,material_system,phase_or_species_transition,3,2,5,2,5,2,5,0,0.0,10,3,0.003679608063664603,1,5,1,0,0,0,,2020-2022
2019,deep-eutectic eutogel electrolyte,quasi-solid granular electrolyte matrix,material_system,material_system,2,2,2,2,2,2,2,1,0.45511961331341866,4,2,0.2206261028176807,0,5,1,0,0,0,,2020-2022
2019,deep-eutectic eutogel electrolyte,redox entropy tuning,material_system,solvation_entropy,3,2,4,2,4,2,4,0,0.0,8,3,0.005867545770466348,1,5,1,0,0,0,,2020-2022
2019,deep-eutectic eutogel electrolyte,soft mixed ionic-electronic coupling,material_system,transport_mechanism,3,2,3,2,3,2,3,0,0.0,6,3,0.07886199156129015,1,5,1,0,0,0,,2020-2022
2019,dynamic crosslinked gel network,ferri/ferrocyanide redox chemistry,gel_microstructure,redox_chemistry,2,2,7,2,7,2,7,1,0.7213475204444817,14,2,0.0,1,1,1,0,0,0,,2020-2022
2019,dynamic crosslinked gel network,imidazolium ionic-liquid phase transition electrolyte,gel_microstructure,material_system,3,2,5,2,5,2,5,0,0.0,10,3,0.0,1,1,1,0,0,0,,2020-2022
2019,dynamic crosslinked gel network,ion-pair complexation control,gel_microstructure,solvation_entropy,3,2,4,2,4,2,4,0,0.0,8,3,0.0,1,1,1,0,0,1,High ionic thermopower in flexible composite hydrogel for wearable self-powered sensor,2020-2022
2019,dynamic crosslinked gel network,ion-selectivity membrane transport,gel_microstructure,transport_mechanism,4,2,9,2,9,2,9,0,0.0,18,4,0.0,1,1,1,0,0,1,High-Performance Ionic Thermoelectric Supercapacitor for Integrated Energy Conversion-Storage,2020-2022
2019,dynamic crosslinked gel network,moisture-gradient ion transport,gel_microstructure,transport_mechanism,4,2,6,2,6,2,6,0,0.0,12,4,0.0,1,1,1,0,0,0,,2020-2022
2019,dynamic crosslinked gel network,organic redox molecular design,gel_microstructure,redox_chemistry,3,2,4,2,4,2,4,0,0.0,8,3,0.007484623771642931,1,1,1,0,0,0,,2020-2022
2019,dynamic crosslinked gel network,phase-transition entropy amplification,gel_microstructure,phase_or_species_transition,3,2,5,2,5,2,5,0,0.0,10,3,0.0,1,1,1,0,0,1,Giant Thermopower of Hydrogen Ion Enhanced by a Strong Hydrogen Bond System,2020-2022
2019,dynamic crosslinked gel network,quasi-solid granular electrolyte matrix,gel_microstructure,material_system,4,2,2,2,2,2,2,0,0.0,4,4,0.0,1,1,1,0,0,0,,2020-2022
2019,dynamic crosslinked gel network,redox entropy tuning,gel_microstructure,solvation_entropy,2,2,4,2,4,2,4,1,0.7213475204444817,8,2,0.0,1,1,1,0,0,0,,2020-2022
2019,dynamic crosslinked gel network,soft mixed ionic-electronic coupling,gel_microstructure,transport_mechanism,4,2,3,2,3,2,3,0,0.0,6,4,0.027536626332874903,1,1,1,0,0,0,,2020-2022
2019,ferri/ferrocyanide redox chemistry,imidazolium ionic-liquid phase transition electrolyte,redox_chemistry,material_system,2,7,5,7,5,7,5,2,1.1237771248263264,35,2,0.0,1,27,1,0,0,0,,2020-2022
2019,ferri/ferrocyanide redox chemistry,iodide/triiodide redox chemistry,redox_chemistry,redox_chemistry,3,7,1,7,1,7,1,0,0.0,7,3,0.28951341109664824,0,27,1,0,0,0,,2020-2022
2019,ferri/ferrocyanide redox chemistry,ion-selectivity membrane transport,redox_chemistry,transport_mechanism,2,7,9,7,9,7,9,1,0.40242960438184466,63,2,0.0,1,27,1,0,0,0,,2020-2022
2019,ferri/ferrocyanide redox chemistry,moisture-gradient ion transport,redox_chemistry,transport_mechanism,2,7,6,7,6,7,6,1,0.40242960438184466,42,2,0.006507607633873956,1,27,1,0,0,0,,2020-2022
2019,ferri/ferrocyanide redox chemistry,organic redox molecular design,redox_chemistry,redox_chemistry,2,7,4,7,4,7,4,1,0.7213475204444817,28,2,0.08536274723575075,0,27,1,0,0,0,,2020-2022
2019,ferri/ferrocyanide redox chemistry,phase-transition entropy amplification,redox_chemistry,phase_or_species_transition,2,7,5,7,5,7,5,2,1.845124645270808,35,2,0.0,1,27,1,0,0,0,,2020-2022
2019,ferri/ferrocyanide redox chemistry,quasi-solid granular electrolyte matrix,redox_chemistry,material_system,2,7,2,7,2,7,2,1,0.40242960438184466,14,2,0.0,1,27,1,0,0,0,,2020-2022
2019,ferri/ferrocyanide redox chemistry,soft mixed ionic-electronic coupling,redox_chemistry,transport_mechanism,2,7,3,7,3,7,3,1,0.40242960438184466,21,2,0.0,1,27,1,0,0,0,,2020-2022
2019,imidazolium ionic-liquid phase transition electrolyte,iodide/triiodide redox chemistry,material_system,redox_chemistry,3,5,1,5,1,5,1,0,0.0,5,3,0.004402894898417676,1,6,1,0,0,0,,2020-2022
2019,imidazolium ionic-liquid phase transition electrolyte,ion-pair complexation control,material_system,solvation_entropy,2,5,4,5,4,5,4,1,0.40242960438184466,20,2,0.06496897382206236,1,6,1,0,0,0,,2020-2022
2019,imidazolium ionic-liquid phase transition electrolyte,ion-selectivity membrane transport,material_system,transport_mechanism,2,5,9,5,9,5,9,1,0.40242960438184466,45,2,0.10097002615341132,1,6,1,0,0,0,,2020-2022
2019,imidazolium ionic-liquid phase transition electrolyte,moisture-gradient ion transport,material_system,transport_mechanism,2,5,6,5,6,5,6,2,1.0237645389414565,30,2,0.08140318163850235,1,6,1,0,0,0,,2020-2022
2019,imidazolium ionic-liquid phase transition electrolyte,quasi-solid granular electrolyte matrix,material_system,material_system,2,5,2,5,2,5,2,1,0.40242960438184466,10,2,0.19990276251215894,0,6,1,0,0,0,,2020-2022
2019,imidazolium ionic-liquid phase transition electrolyte,soft mixed ionic-electronic coupling,material_system,transport_mechanism,2,5,3,5,3,5,3,1,0.40242960438184466,15,2,0.1747122086234514,1,6,1,0,0,0,,2020-2022
2019,iodide/triiodide redox chemistry,ion-pair complexation control,redox_chemistry,solvation_entropy,3,1,4,1,4,1,4,0,0.0,4,3,0.005561240074739005,1,10,1,0,0,0,,2020-2022
2019,iodide/triiodide redox chemistry,moisture-gradient ion transport,redox_chemistry,transport_mechanism,2,1,6,1,6,1,6,1,0.45511961331341866,6,2,0.01173878718171374,1,10,1,0,0,0,,2020-2022
2019,iodide/triiodide redox chemistry,organic redox molecular design,redox_chemistry,redox_chemistry,3,1,4,1,4,1,4,0,0.0,4,3,0.07262789438221114,0,10,1,0,0,1,"Thermoelectric textiles with nanostructured copper iodide films on cotton and polyester fabrics, stabilized and reinforced with nanocellulose",2020-2022
2019,iodide/triiodide redox chemistry,phase-transition entropy amplification,redox_chemistry,phase_or_species_transition,3,1,5,1,5,1,5,0,0.0,5,3,0.0,1,10,1,0,0,0,,2020-2022
2019,iodide/triiodide redox chemistry,quasi-solid granular electrolyte matrix,redox_chemistry,material_system,2,1,2,1,2,1,2,1,0.45511961331341866,2,2,0.009805936456963683,1,10,1,0,0,0,,2020-2022
2019,iodide/triiodide redox chemistry,redox entropy tuning,redox_chemistry,solvation_entropy,4,1,4,1,4,1,4,0,0.0,4,4,0.09452719441132569,1,10,1,0,0,0,,2020-2022
2019,iodide/triiodide redox chemistry,soft mixed ionic-electronic coupling,redox_chemistry,transport_mechanism,3,1,3,1,3,1,3,0,0.0,3,3,0.005089951019303601,1,10,1,0,0,0,,2020-2022
2019,ion-pair complexation control,ion-selectivity membrane transport,solvation_entropy,transport_mechanism,2,4,9,4,9,4,9,1,0.40242960438184466,36,2,0.05265503021367129,1,9,1,0,0,0,,2020-2022
2019,ion-pair complexation control,moisture-gradient ion transport,solvation_entropy,transport_mechanism,2,4,6,4,6,4,6,1,0.40242960438184466,24,2,0.03222561530497828,1,9,1,0,0,0,,2020-2022
2019,ion-pair complexation control,organic redox molecular design,solvation_entropy,redox_chemistry,3,4,4,4,4,4,4,0,0.0,16,3,0.0,1,9,1,0,0,0,,2020-2022
2019,ion-pair complexation control,phase-transition entropy amplification,solvation_entropy,phase_or_species_transition,2,4,5,4,5,4,5,1,0.40242960438184466,20,2,0.1254401502165045,1,9,1,0,0,1,Unprecedented pressure-driven metallization and topological charge transport in an anion radical salt,2020-2022
2019,ion-pair complexation control,quasi-solid granular electrolyte matrix,solvation_entropy,material_system,2,4,2,4,2,4,2,1,0.40242960438184466,8,2,0.018818415532372974,1,9,1,0,0,0,,2020-2022
2019,ion-pair complexation control,redox entropy tuning,solvation_entropy,solvation_entropy,2,4,4,4,4,4,4,1,0.5138983423697507,16,2,0.034690672767982364,0,9,1,0,0,0,,2020-2022
2019,ion-pair complexation control,soft mixed ionic-electronic coupling,solvation_entropy,transport_mechanism,2,4,3,4,3,4,3,1,0.40242960438184466,12,2,0.04644585838430367,1,9,1,0,0,0,,2020-2022
2019,ion-selectivity membrane transport,organic redox molecular design,transport_mechanism,redox_chemistry,2,9,4,9,4,9,4,1,0.7213475204444817,36,2,0.005593595322068123,1,21,1,0,0,0,,2020-2022
2019,ion-selectivity membrane transport,phase-transition entropy amplification,transport_mechanism,phase_or_species_transition,2,9,5,9,5,9,5,2,0.9605402309330919,45,2,0.04758973243342525,1,21,1,0,0,0,,2020-2022
2019,ion-selectivity membrane transport,redox entropy tuning,transport_mechanism,solvation_entropy,3,9,4,9,4,9,4,0,0.0,36,3,0.0,1,21,1,0,0,0,,2020-2022
2019,ion-selectivity membrane transport,soft mixed ionic-electronic coupling,transport_mechanism,transport_mechanism,2,9,3,9,3,9,3,3,1.6818877513775736,27,2,0.046293923443494034,0,21,1,0,0,0,,2020-2022
2019,moisture-gradient ion transport,organic redox molecular design,transport_mechanism,redox_chemistry,2,6,4,6,4,6,4,1,0.7213475204444817,24,2,0.013214777446334326,1,18,1,0,0,0,,2020-2022
2019,moisture-gradient ion transport,quasi-solid granular electrolyte matrix,transport_mechanism,material_system,2,6,2,6,2,6,2,2,0.8575492176952633,12,2,0.016211522082545875,1,18,1,0,0,0,,2020-2022
2019,moisture-gradient ion transport,redox entropy tuning,transport_mechanism,solvation_entropy,3,6,4,6,4,6,4,0,0.0,24,3,0.014004211352498602,1,18,1,0,0,0,,2020-2022
2019,organic redox molecular design,phase-transition entropy amplification,redox_chemistry,phase_or_species_transition,2,4,5,4,5,4,5,2,1.3426824550040934,20,2,0.0,1,7,1,0,0,0,,2020-2022
2019,organic redox molecular design,quasi-solid granular electrolyte matrix,redox_chemistry,material_system,3,4,2,4,2,4,2,0,0.0,8,3,0.07770961636105941,1,7,1,0,0,0,,2020-2022
2019,organic redox molecular design,soft mixed ionic-electronic coupling,redox_chemistry,transport_mechanism,3,4,3,4,3,4,3,0,0.0,12,3,0.04511493454407063,1,7,1,0,0,0,,2020-2022
2019,phase-transition entropy amplification,quasi-solid granular electrolyte matrix,phase_or_species_transition,material_system,2,5,2,5,2,5,2,1,0.40242960438184466,10,2,0.008435296741770095,1,17,1,0,0,1,"Enhancement of Diffusion, Densification and Solid-State Reactions in Dielectric Materials Due to Interfacial Interaction of Microwave Radiation: Theory and Experiment",2020-2022
2019,phase-transition entropy amplification,redox entropy tuning,phase_or_species_transition,solvation_entropy,2,5,4,5,4,5,4,1,0.6213349345596119,20,2,0.25553385073197377,1,17,1,0,0,1,Large barocaloric effects in thermoelectric superionic materials,2020-2022
2019,phase-transition entropy amplification,soft mixed ionic-electronic coupling,phase_or_species_transition,transport_mechanism,2,5,3,5,3,5,3,2,0.9605402309330919,15,2,0.020624313612647813,1,17,1,0,0,0,,2020-2022
2019,quasi-solid granular electrolyte matrix,redox entropy tuning,material_system,solvation_entropy,3,2,4,2,4,2,4,0,0.0,8,3,0.0054869860712094985,1,21,1,0,0,0,,2020-2022
2019,quasi-solid granular electrolyte matrix,soft mixed ionic-electronic coupling,material_system,transport_mechanism,2,2,3,2,3,2,3,1,0.40242960438184466,6,2,0.06278505872071963,1,21,1,0,0,0,,2020-2022
2019,redox entropy tuning,soft mixed ionic-electronic coupling,solvation_entropy,transport_mechanism,3,4,3,4,3,4,3,0,0.0,12,3,0.03851381388883112,1,6,1,0,0,0,,2020-2022
2020,Fe2+/Fe3+ solvation redox chemistry,anti-freezing organohydrogel design,redox_chemistry,gel_microstructure,3,6,3,6,3,6,3,0,0.0,18,3,0.0,1,28,1,0,0,1,Liquid thermoelectric conversion devices composed of several organic solvents,2021-2023
2020,Fe2+/Fe3+ solvation redox chemistry,carbon-electrode redox interface,redox_chemistry,electrode_interface,3,6,2,6,2,6,2,0,0.0,12,3,0.07118208178154584,1,28,1,0,0,0,,2021-2023
2020,Fe2+/Fe3+ solvation redox chemistry,cation/anion thermodiffusion asymmetry,redox_chemistry,transport_mechanism,2,6,2,6,2,6,2,2,0.9037695876210308,12,2,0.07683549262312316,1,28,1,0,0,1,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2021-2023
2020,Fe2+/Fe3+ solvation redox chemistry,cellulose nanofiber scaffold,redox_chemistry,gel_microstructure,2,6,6,6,6,6,6,1,0.3898712452512801,36,2,0.0,1,28,1,0,0,1,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2021-2023
2020,Fe2+/Fe3+ solvation redox chemistry,chaotropic polymer-water disruption,redox_chemistry,gel_microstructure,2,6,4,6,4,6,4,1,0.5138983423697507,24,2,0.03341388257843825,1,28,1,0,0,0,,2021-2023
2020,Fe2+/Fe3+ solvation redox chemistry,convection-resolved resistance decomposition,redox_chemistry,transport_mechanism,2,6,2,6,2,6,2,1,0.5138983423697507,12,2,0.07398197414006888,1,28,1,0,0,1,Resistance components in organic electrolytes containing Fe2+/Fe3+ for liquid thermoelectric conversion devices,2021-2023
2020,Fe2+/Fe3+ solvation redox chemistry,deep-eutectic eutogel electrolyte,redox_chemistry,material_system,3,6,2,6,2,6,2,0,0.0,12,3,0.0,1,28,1,0,0,0,,2021-2023
2020,Fe2+/Fe3+ solvation redox chemistry,dynamic crosslinked gel network,redox_chemistry,gel_microstructure,3,6,2,6,2,6,2,0,0.0,12,3,0.0,1,28,1,0,0,1,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,2021-2023
2020,Fe2+/Fe3+ solvation redox chemistry,high-entropy redox/ion coupling,redox_chemistry,solvation_entropy,12,6,0,6,0,6,0,0,0.0,0,12,0.06668796613214353,1,28,1,0,0,0,,2021-2023
2020,Fe2+/Fe3+ solvation redox chemistry,imidazolium ionic-liquid phase transition electrolyte,redox_chemistry,material_system,2,6,5,6,5,6,5,1,0.3898712452512801,30,2,0.026978465784382264,1,28,1,0,0,0,,2021-2023
2020,Fe2+/Fe3+ solvation redox chemistry,iodide/triiodide redox chemistry,redox_chemistry,redox_chemistry,3,6,4,6,4,6,4,0,0.0,24,3,0.27748773402254184,0,28,1,0,0,0,,2021-2023
2020,Fe2+/Fe3+ solvation redox chemistry,ion-selectivity membrane transport,redox_chemistry,transport_mechanism,2,6,10,6,10,6,10,1,0.3898712452512801,60,2,0.0033165735738771417,1,28,1,0,0,0,,2021-2023
2020,Fe2+/Fe3+ solvation redox chemistry,moisture-gradient ion transport,redox_chemistry,transport_mechanism,2,6,7,6,7,6,7,2,0.9037695876210308,42,2,0.01869758590161193,1,28,1,0,0,0,,2021-2023
2020,Fe2+/Fe3+ solvation redox chemistry,nanochannel-confined ion transport,redox_chemistry,transport_mechanism,2,6,3,6,3,6,3,1,0.3898712452512801,18,2,0.011333402402917863,1,28,1,0,0,0,,2021-2023
2020,Fe2+/Fe3+ solvation redox chemistry,organic redox molecular design,redox_chemistry,redox_chemistry,3,6,4,6,4,6,4,0,0.0,24,3,0.07900933679665985,0,28,1,0,0,0,,2021-2023
