cutoff_year,concept_u,concept_v,u_type,v_type,dprev_ite,u_degree_all,v_degree_all,u_degree_tg,v_degree_tg,u_degree_ite,v_degree_ite,common_neighbors,adamic_adar,preferential_attachment,shortest_path,semantic_similarity,cross_type,ite_lead_years_for_u,u_seen_in_ite,u_seen_in_tg,v_seen_in_tg,future_edge_label,future_example_title,future_window,ml_score,graph_score,hybrid_score
2022,ferri/ferrocyanide redox chemistry,ion-dipole interaction transport,redox_chemistry,transport_mechanism,3,9,1,9,1,9,1,0,0.0,9,3,0.0,1,30,1,0,0,0,,2023-2026,0.5165153041844344,0.24244372990353696,0.42170418006430865
2022,imidazolium ionic-liquid phase transition electrolyte,iodide/triiodide redox chemistry,material_system,redox_chemistry,2,7,6,7,6,7,6,2,0.8245658096495567,42,2,0.003960728522370351,1,9,1,0,0,0,,2023-2026,0.3840592412272466,1.1262861736334404,0.4205787781350482
2022,iodide/triiodide redox chemistry,quasi-solid granular electrolyte matrix,redox_chemistry,material_system,2,6,4,6,4,6,4,2,0.679936840348661,24,2,0.01003742272495108,1,13,1,0,0,0,,2023-2026,0.4172538422776264,0.882556270096463,0.4173633440514469
2022,deep-eutectic eutogel electrolyte,ferri/ferrocyanide redox chemistry,material_system,redox_chemistry,3,4,9,4,9,4,9,0,0.0,36,3,0.0,1,8,1,0,0,1,Dispersions of magnetic nanoparticles in dense ionic fluids - influence of water and of the solid/liquid interface on the colloidal and transport properties,2023-2026,0.4526453439656316,0.6540192926045015,0.41599678456591643
2022,ferri/ferrocyanide redox chemistry,quasi-solid granular electrolyte matrix,redox_chemistry,material_system,2,9,4,9,4,9,4,1,0.31066746727980593,36,2,0.0,1,30,1,0,0,0,,2023-2026,0.4195463074040109,0.8545016077170418,0.4138263665594855
2022,cation/anion thermodiffusion asymmetry,ion-pair complexation control,transport_mechanism,solvation_entropy,2,4,11,4,11,4,11,2,0.6636235911445671,44,2,0.05473289905300062,1,7,1,0,0,1,Advanced N-Type Ionic Thermoelectric Cells Featuring Bidirectional Cationic Anchoring Strategy and REDOX Electrode,2023-2026,0.3642717654041978,1.1358520900321543,0.4102893890675241
2022,ferri/ferrocyanide redox chemistry,moisture-gradient ion transport,redox_chemistry,transport_mechanism,2,9,11,9,11,9,11,2,0.6636235911445671,99,2,0.006560827938951669,1,30,1,0,0,1,High thermoelectric conversion through an optimal contribution of electronic carriers in polymeric mixed ionic-electronic conducting films,2023-2026,0.33476691624428323,1.4001607717041802,0.4088424437299035
2022,selective solvation entropy engineering,soft mixed ionic-electronic coupling,solvation_entropy,transport_mechanism,2,5,5,5,5,5,5,1,0.35295612386476116,25,2,0.06565772640803164,1,4,1,0,0,0,,2023-2026,0.42529310294552203,0.8062700964630225,0.40659163987138264
2022,anti-freezing organohydrogel design,carbon-electrode redox interface,gel_microstructure,electrode_interface,3,13,3,13,3,13,3,0,0.0,39,3,0.0,1,16,1,0,0,0,,2023-2026,0.44196939922191203,0.665273311897106,0.4001607717041801
2022,imidazolium ionic-liquid phase transition electrolyte,ion-selectivity membrane transport,material_system,transport_mechanism,2,7,15,7,15,7,15,1,0.31066746727980593,105,2,0.08623953661744455,1,9,1,0,0,0,,2023-2026,0.34031502071671793,1.3028938906752412,0.4
2022,deep-eutectic eutogel electrolyte,phase-transition entropy amplification,material_system,phase_or_species_transition,2,4,12,4,12,4,12,2,0.8194619958060909,48,2,0.0034588008630401196,1,8,1,0,0,0,,2023-2026,0.35727135962232154,1.1726688102893892,0.39581993569131835
2022,carbon-electrode redox interface,chaotropic polymer-water disruption,electrode_interface,gel_microstructure,2,3,7,3,7,3,7,1,0.35295612386476116,21,2,0.012003627273740193,1,10,1,0,0,0,,2023-2026,0.4305019533737478,0.7139871382636657,0.3946945337620579
2022,hierarchical porous electrode interface,nanochannel-confined ion transport,electrode_interface,transport_mechanism,2,7,5,7,5,7,5,2,0.679936840348661,35,2,0.006302646868211319,1,1,1,0,0,0,,2023-2026,0.38002818317867415,1.0179260450160772,0.39035369774919615
2022,deep-eutectic eutogel electrolyte,gel-confined redox transport,material_system,gel_microstructure,2,4,10,4,10,4,10,1,0.3898712452512801,40,2,0.010727293328154879,1,8,1,0,0,1,Architecture-preserving interfacial regulation via sulfonated graphene oxide for high-performance stretchable ionic thermoelectrics,2023-2026,0.3855747897812693,0.97491961414791,0.3863344051446945
2022,high-entropy redox/ion coupling,ion-pair complexation control,solvation_entropy,solvation_entropy,2,1,11,1,11,1,11,1,0.35295612386476116,11,2,0.052754017473127655,0,3,1,0,0,0,,2023-2026,0.4479341932596998,0.5815112540192926,0.3839228295819936
2022,carbon-electrode redox interface,ferri/ferrocyanide redox chemistry,electrode_interface,redox_chemistry,2,3,9,3,9,3,9,1,0.35295612386476116,27,2,0.07487566673302597,1,10,1,0,0,0,,2023-2026,0.39863728997027725,0.8229903536977493,0.37877813504823155
2022,ion-dipole interaction transport,ion-selectivity membrane transport,transport_mechanism,transport_mechanism,2,1,15,1,15,1,15,1,0.3898712452512801,15,2,0.23962014325424236,0,4,1,0,0,1,The enhanced ionic thermal potential by a polarized electrospun membrane,2023-2026,0.4134764757655821,0.7228295819935692,0.37508038585209
2022,ion-selectivity membrane transport,thermoresponsive micellization p/n conversion,transport_mechanism,phase_or_species_transition,3,15,2,15,2,15,2,0,0.0,30,3,0.010252285840255162,1,24,1,0,0,0,,2023-2026,0.43431256590650624,0.602411575562701,0.3737942122186495
2022,charge-transfer resistance engineering,soft mixed ionic-electronic coupling,electrode_interface,transport_mechanism,2,8,5,8,5,8,5,2,0.6636235911445671,40,2,0.017626375608724577,1,29,1,0,0,0,,2023-2026,0.35512629046489824,1.0779742765273312,0.3713826366559485
2022,carbon-electrode redox interface,phase-transition entropy amplification,electrode_interface,phase_or_species_transition,2,3,12,3,12,3,12,1,0.5138983423697507,36,2,0.003822294782230902,1,10,1,0,0,1,Cu 2 Se@C thin film with three-dimensional braided structure as a cathode material for enhanced Cu 2+storage,2023-2026,0.37229643664594836,0.9587620578778135,0.3662379421221865
2022,high-entropy redox/ion coupling,ion-selectivity membrane transport,solvation_entropy,transport_mechanism,3,1,15,1,15,1,15,0,0.0,15,3,0.003143966957584753,1,3,1,0,0,0,,2023-2026,0.4562275716550561,0.3818327974276527,0.36623794212218647
2022,imidazolium ionic-liquid phase transition electrolyte,ion-dipole interaction transport,material_system,transport_mechanism,3,7,1,7,1,7,1,0,0.0,7,3,0.08394708035917033,1,9,1,0,0,0,,2023-2026,0.4692493420366518,0.27218649517684884,0.36045016077170416
2022,hierarchical porous electrode interface,high-entropy redox/ion coupling,electrode_interface,solvation_entropy,3,7,1,7,1,7,1,0,0.0,7,3,0.015672299804174655,1,1,1,0,0,0,,2023-2026,0.4746416355922045,0.2336012861736334,0.3588424437299036
2022,iodide/triiodide redox chemistry,selective solvation entropy engineering,redox_chemistry,solvation_entropy,3,6,5,6,5,6,5,0,0.0,30,3,0.0,1,13,1,0,0,0,,2023-2026,0.4307748005277802,0.5736334405144694,0.3585209003215434
2022,charge-transfer resistance engineering,high-entropy redox/ion coupling,electrode_interface,solvation_entropy,2,8,1,8,1,8,1,1,0.35295612386476116,8,2,0.02411121681006575,1,29,1,0,0,0,,2023-2026,0.4404923096540226,0.5107717041800643,0.3532154340836013
2022,Fe2+/Fe3+ solvation redox chemistry,carbon-electrode redox interface,redox_chemistry,electrode_interface,2,7,3,7,3,7,3,1,0.35295612386476116,21,2,0.07525719101713885,1,30,1,0,0,0,,2023-2026,0.39069615223727566,0.7545016077170419,0.35080385852090035
2022,cation/anion thermodiffusion asymmetry,nanochannel-confined ion transport,transport_mechanism,transport_mechanism,2,4,5,4,5,4,5,2,0.7276998587040522,20,2,0.019865169612660823,0,7,1,0,0,1,Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels,2023-2026,0.3725398794693712,0.8567524115755627,0.34807073954983925
2022,imidazolium ionic-liquid phase transition electrolyte,thermoresponsive micellization p/n conversion,material_system,phase_or_species_transition,2,7,2,7,2,7,2,1,0.4170323914242463,14,2,0.03251988841043568,1,9,1,0,0,0,,2023-2026,0.40313951779937884,0.6814308681672026,0.3471061093247588
2022,nanochannel-confined ion transport,selective solvation entropy engineering,transport_mechanism,solvation_entropy,3,5,5,5,5,5,5,0,0.0,25,3,0.019013739299730555,1,5,1,0,0,0,,2023-2026,0.4254824594608624,0.5409967845659164,0.3411575562700965
2022,deep-eutectic eutogel electrolyte,quasi-solid granular electrolyte matrix,material_system,material_system,2,4,4,4,4,4,4,1,0.36926937306885504,16,2,0.21940363827344614,0,8,1,0,0,0,,2023-2026,0.3905336204438784,0.730064308681672,0.3397106109324759
2022,imidazolium ionic-liquid phase transition electrolyte,nanochannel-confined ion transport,material_system,transport_mechanism,2,7,5,7,5,7,5,1,0.31066746727980593,35,2,0.06332523432781902,1,9,1,0,0,0,,2023-2026,0.35609401554002273,0.890032154340836,0.3329581993569132
2022,high-entropy redox/ion coupling,soft mixed ionic-electronic coupling,solvation_entropy,transport_mechanism,2,1,5,1,5,1,5,1,0.35295612386476116,5,2,0.244458530691968,1,3,1,0,0,0,,2023-2026,0.42679041540339,0.48536977491961414,0.33086816720257234
2022,iodide/triiodide redox chemistry,thermoresponsive micellization p/n conversion,redox_chemistry,phase_or_species_transition,3,6,2,6,2,6,2,0,0.0,12,3,0.0,1,13,1,0,0,0,,2023-2026,0.44793880600486885,0.30836012861736334,0.3297427652733119
2022,charge-transfer resistance engineering,organic redox molecular design,electrode_interface,redox_chemistry,2,8,7,8,7,8,7,1,0.31066746727980593,56,2,0.013411812557959906,1,29,1,0,0,0,,2023-2026,0.3309187137226437,1.0665594855305465,0.32926045016077166
2022,Fe2+/Fe3+ solvation redox chemistry,soft mixed ionic-electronic coupling,redox_chemistry,transport_mechanism,2,7,5,7,5,7,5,2,0.6636235911445671,35,2,0.013339172891714199,1,30,1,0,0,1,High thermoelectric conversion through an optimal contribution of electronic carriers in polymeric mixed ionic-electronic conducting films,2023-2026,0.33474047077725644,1.0204180064308683,0.3257234726688103
2022,quasi-solid granular electrolyte matrix,redox entropy tuning,material_system,solvation_entropy,2,4,11,4,11,4,11,2,0.7130970716616506,44,2,0.005207953956929432,1,24,1,0,0,0,,2023-2026,0.3106971822877108,1.1089228295819935,0.32411575562700967
2022,chaotropic polymer-water disruption,high-entropy redox/ion coupling,gel_microstructure,solvation_entropy,2,7,1,7,1,7,1,1,0.35295612386476116,7,2,0.02754819597132606,1,5,1,0,0,0,,2023-2026,0.42237100950675643,0.4834405144694534,0.32347266881028935
2022,nanochannel-confined ion transport,thermoresponsive micellization p/n conversion,transport_mechanism,phase_or_species_transition,3,5,2,5,2,5,2,0,0.0,10,3,0.02814691588081079,1,5,1,0,0,0,,2023-2026,0.44553083279579675,0.30819935691318323,0.3212218649517685
2022,carbon-electrode redox interface,ion-selectivity membrane transport,electrode_interface,transport_mechanism,3,3,15,3,15,3,15,0,0.0,45,3,0.042233998527817236,1,10,1,0,0,0,,2023-2026,0.3635845481134481,0.7831189710610933,0.3207395498392283
2022,cation/anion thermodiffusion asymmetry,thermoresponsive micellization p/n conversion,transport_mechanism,phase_or_species_transition,2,4,2,4,2,4,2,1,0.4170323914242463,8,2,0.18076032042382797,1,7,1,0,0,1,High Thermopower of Agarose-Based Ionic Thermoelectric Gel Through Micellization Effect Decoupling the Cation/Anion Thermodiffusion,2023-2026,0.3965576571851019,0.5913987138263666,0.3183279742765273
2022,carbon-electrode redox interface,soft mixed ionic-electronic coupling,electrode_interface,transport_mechanism,2,3,5,3,5,3,5,1,0.35295612386476116,15,2,0.10860292971895713,1,10,1,0,0,0,,2023-2026,0.38456132834727974,0.6860128617363345,0.31688102893890674
2022,high-entropy redox/ion coupling,redox entropy tuning,solvation_entropy,solvation_entropy,2,1,11,1,11,1,11,1,0.35295612386476116,11,2,0.31064266966731013,0,3,1,0,0,1,Remarkable ionic thermoelectric performance of high-entropy gel thermocell near room temperature,2023-2026,0.39461010050344714,0.6059485530546624,0.31639871382636653
2022,nanochannel-confined ion transport,quasi-solid granular electrolyte matrix,transport_mechanism,material_system,2,5,4,5,4,5,4,2,0.679936840348661,20,2,0.004541146346978993,1,5,1,0,0,0,,2023-2026,0.3580236910289567,0.8102090032154341,0.31575562700964627
2022,cation/anion thermodiffusion asymmetry,deep-eutectic eutogel electrolyte,transport_mechanism,material_system,2,4,4,4,4,4,4,1,0.4170323914242463,16,2,0.0,1,7,1,0,0,1,Conversion of wood into n-type ionic thermoelectric material through CuCl2 treatment and subsequent DES-enabled fibrillation-quaternization,2023-2026,0.38514346263846283,0.6687299035369775,0.31559485530546627
2022,charge-transfer resistance engineering,deep-eutectic eutogel electrolyte,electrode_interface,material_system,3,8,4,8,4,8,4,0,0.0,32,3,0.0,1,29,1,0,0,0,,2023-2026,0.39214536666783517,0.5881028938906752,0.30884244372990355
2022,charge-transfer resistance engineering,iodide/triiodide redox chemistry,electrode_interface,redox_chemistry,2,8,6,8,6,8,6,1,0.31066746727980593,48,2,0.015500328432510965,1,29,1,0,0,0,,2023-2026,0.32725666062728787,0.9819935691318329,0.3081993569131833
2022,ferri/ferrocyanide redox chemistry,iodide/triiodide redox chemistry,redox_chemistry,redox_chemistry,2,9,6,9,6,9,6,1,0.31066746727980593,54,2,0.2914992304295993,0,30,1,0,0,0,,2023-2026,0.30554949524365416,1.0909967845659165,0.30723472668810287
2022,Fe2+/Fe3+ solvation redox chemistry,organic redox molecular design,redox_chemistry,redox_chemistry,2,7,7,7,7,7,7,1,0.31066746727980593,49,2,0.07787271774018363,0,30,1,0,0,0,,2023-2026,0.3097805656031469,1.0479099678456592,0.30401929260450156
2022,moisture-gradient ion transport,thermoresponsive micellization p/n conversion,transport_mechanism,phase_or_species_transition,3,11,2,11,2,11,2,0,0.0,22,3,0.022244688312167353,1,21,1,0,0,0,,2023-2026,0.4069393891977559,0.5020900321543408,0.3017684887459807
2022,chaotropic polymer-water disruption,ion-dipole interaction transport,gel_microstructure,transport_mechanism,2,7,1,7,1,7,1,1,0.3898712452512801,7,2,0.0458630531364288,1,5,1,0,0,1,Self-healing and stretchable tetrameric PVA-CNF-PVP-IL complex ionogel with high-performance ionic thermoelectric properties,2023-2026,0.39842017351845815,0.52475884244373,0.2990353697749196
2022,charge-transfer resistance engineering,quasi-solid granular electrolyte matrix,electrode_interface,material_system,2,8,4,8,4,8,4,2,0.7130970716616506,32,2,0.004052711920354066,1,29,1,0,0,0,,2023-2026,0.31508048731784366,0.9860932475884245,0.2988745980707395
2022,carbon-electrode redox interface,high-entropy redox/ion coupling,electrode_interface,solvation_entropy,2,3,1,3,1,3,1,1,0.35295612386476116,3,2,0.05928572620622429,1,10,1,0,0,0,,2023-2026,0.4093064854017532,0.4294212218649518,0.2914790996784566
2022,convection-resolved resistance decomposition,moisture-gradient ion transport,transport_mechanism,transport_mechanism,2,2,11,2,11,2,11,1,0.35295612386476116,22,2,0.01667227710078755,0,10,1,0,0,0,,2023-2026,0.3536270118378223,0.732315112540193,0.2906752411575563
2022,selective solvation entropy engineering,thermoresponsive micellization p/n conversion,solvation_entropy,phase_or_species_transition,3,5,2,5,2,5,2,0,0.0,10,3,0.07355399370303121,1,4,1,0,0,0,,2023-2026,0.4130169092597009,0.3290996784565916,0.2829581993569132
2022,Fe2+/Fe3+ solvation redox chemistry,ion-selectivity membrane transport,redox_chemistry,transport_mechanism,2,7,15,7,15,7,15,1,0.31066746727980593,105,2,0.0031228170520900536,1,30,1,0,0,1,Double selective ionic gel with excellent thermopower and ultra-high energy density for low-quality thermal energy harvesting,2023-2026,0.258744156689549,1.2395498392282958,0.2829581993569132
2022,ion-dipole interaction transport,moisture-gradient ion transport,transport_mechanism,transport_mechanism,2,1,11,1,11,1,11,1,0.3898712452512801,11,2,0.21238231604905358,0,4,1,0,0,1,Self-healing and stretchable tetrameric PVA-CNF-PVP-IL complex ionogel with high-performance ionic thermoelectric properties,2023-2026,0.36103598494361355,0.6321543408360129,0.2792604501607717
2022,deep-eutectic eutogel electrolyte,ion-pair complexation control,material_system,solvation_entropy,3,4,11,4,11,4,11,0,0.0,44,3,0.02168196637313879,1,8,1,0,0,1,Self-powered multimodal sensing ionic thermoelectric elastomer with excellent mechanical properties driven by hierarchical network,2023-2026,0.33958543302888566,0.7522508038585208,0.27540192926045015
2022,Fe2+/Fe3+ solvation redox chemistry,deep-eutectic eutogel electrolyte,redox_chemistry,material_system,3,7,4,7,4,7,4,0,0.0,28,3,0.0,1,30,1,0,0,0,,2023-2026,0.38000406378817003,0.5398713826366559,0.2689710610932476
2022,high-entropy redox/ion coupling,imidazolium ionic-liquid phase transition electrolyte,solvation_entropy,material_system,2,1,7,1,7,1,7,1,0.35295612386476116,7,2,0.014278587612775432,1,3,1,0,0,0,,2023-2026,0.38803241075697065,0.46961414790996786,0.26463022508038586
2022,imidazolium ionic-liquid phase transition electrolyte,selective solvation entropy engineering,material_system,solvation_entropy,2,7,5,7,5,7,5,1,0.35295612386476116,35,2,0.05020970851539293,1,9,1,0,0,0,,2023-2026,0.2992043236743342,0.9233118971061095,0.2612540192926045
2022,Fe2+/Fe3+ solvation redox chemistry,iodide/triiodide redox chemistry,redox_chemistry,redox_chemistry,2,7,6,7,6,7,6,1,0.31066746727980593,42,2,0.2881841272536,0,30,1,0,0,0,,2023-2026,0.2880278398647989,0.9797427652733119,0.2610932475884244
2022,carbon-electrode redox interface,ion-dipole interaction transport,electrode_interface,transport_mechanism,4,3,1,3,1,3,1,0,0.0,3,4,0.11374884685003493,1,10,1,0,0,0,,2023-2026,0.4164514916949304,0.1882636655948553,0.25884244372990356
2022,convection-resolved resistance decomposition,ion-pair complexation control,transport_mechanism,solvation_entropy,2,2,11,2,11,2,11,1,0.35295612386476116,22,2,0.11011899740347605,1,10,1,0,0,0,,2023-2026,0.3191667808549248,0.77475884244373,0.25482315112540194
2022,charge-transfer resistance engineering,ion-dipole interaction transport,electrode_interface,transport_mechanism,3,8,1,8,1,8,1,0,0.0,8,3,0.03146268551094586,1,29,1,0,0,0,,2023-2026,0.3947926361899977,0.27861736334405146,0.24983922829581995
2022,deep-eutectic eutogel electrolyte,imidazolium ionic-liquid phase transition electrolyte,material_system,material_system,3,4,7,4,7,4,7,0,0.0,28,3,0.19642395483097375,0,8,1,0,0,0,,2023-2026,0.34407191305192203,0.6220257234726688,0.24758842443729903
2022,carbon-electrode redox interface,gel-confined redox transport,electrode_interface,gel_microstructure,3,3,10,3,10,3,10,0,0.0,30,3,0.08923983397513668,1,10,1,0,0,0,,2023-2026,0.3402421347002434,0.6503215434083601,0.2459807073954984
2022,convection-resolved resistance decomposition,dynamic crosslinked gel network,transport_mechanism,gel_microstructure,2,2,12,2,12,2,12,1,0.35295612386476116,24,2,0.006062346925549957,1,10,1,0,0,0,,2023-2026,0.3149439815138885,0.737459807073955,0.24163987138263665
2022,cation/anion thermodiffusion asymmetry,quasi-solid granular electrolyte matrix,transport_mechanism,material_system,2,4,4,4,4,4,4,1,0.31066746727980593,16,2,0.0,1,7,1,0,0,0,,2023-2026,0.34062694882838973,0.5860128617363344,0.23665594855305466
2022,cation/anion thermodiffusion asymmetry,iodide/triiodide redox chemistry,transport_mechanism,redox_chemistry,2,4,6,4,6,4,6,1,0.31066746727980593,24,2,0.039543076446725625,1,7,1,0,0,0,,2023-2026,0.3078677952304416,0.7379421221864952,0.2323151125401929
2022,high-entropy redox/ion coupling,phase-transition entropy amplification,solvation_entropy,phase_or_species_transition,3,1,12,1,12,1,12,0,0.0,12,3,0.1531433803751135,1,3,1,0,0,0,,2023-2026,0.36409784528722255,0.3892282958199357,0.23167202572347267
2022,ion-dipole interaction transport,phase-transition entropy amplification,transport_mechanism,phase_or_species_transition,3,1,12,1,12,1,12,0,0.0,12,3,0.08724911291202625,1,4,1,0,0,1,An ultra-tough and super-stretchable ionogel with multi functions towards flexible iontronics,2023-2026,0.3641974048380055,0.38408360128617364,0.2315112540192926
2022,charge-transfer resistance engineering,nanochannel-confined ion transport,electrode_interface,transport_mechanism,2,8,5,8,5,8,5,1,0.31066746727980593,40,2,0.047549398362888906,1,29,1,0,0,0,,2023-2026,0.2708785391646863,0.9379421221864952,0.23118971061093246
2022,carbon-electrode redox interface,hierarchical porous electrode interface,electrode_interface,electrode_interface,3,3,7,3,7,3,7,0,0.0,21,3,0.4395790807586226,0,10,1,0,0,0,,2023-2026,0.3470148171457027,0.5329581993569132,0.22700964630225082
2022,convection-resolved resistance decomposition,ion-selectivity membrane transport,transport_mechanism,transport_mechanism,3,2,15,2,15,2,15,0,0.0,30,3,0.03591750048102088,0,10,1,0,0,0,,2023-2026,0.3254424892231448,0.6287781350482315,0.22057877813504823
2022,convection-resolved resistance decomposition,redox entropy tuning,transport_mechanism,solvation_entropy,2,2,11,2,11,2,11,1,0.35295612386476116,22,2,0.005642135045977997,1,10,1,0,0,0,,2023-2026,0.30601009177559735,0.7146302250803859,0.21816720257234726
2022,convection-resolved resistance decomposition,ferri/ferrocyanide redox chemistry,transport_mechanism,redox_chemistry,2,2,9,2,9,2,9,1,0.35295612386476116,18,2,0.008595236255959553,1,10,1,0,0,1,Resistance components of liquid thermoelectric converter composed of [Fe(CN)6]3-/[Fe(CN)6]4- aqueous electrolyte and graphite-dispersing electrodes,2023-2026,0.3094004173348625,0.6606109324758843,0.2107717041800643
2022,carbon-electrode redox interface,deep-eutectic eutogel electrolyte,electrode_interface,material_system,3,3,4,3,4,3,4,0,0.0,12,3,0.07724111695204612,1,10,1,0,0,0,,2023-2026,0.3532698965051254,0.3808681672025723,0.20209003215434085
2022,convection-resolved resistance decomposition,selective solvation entropy engineering,transport_mechanism,solvation_entropy,2,2,5,2,5,2,5,1,0.35295612386476116,10,2,0.07081769673217946,1,10,1,0,0,0,,2023-2026,0.3247656784985338,0.5654340836012861,0.20160771704180064
2022,ion-dipole interaction transport,ion-pair complexation control,transport_mechanism,solvation_entropy,3,1,11,1,11,1,11,0,0.0,11,3,0.07967647269610606,1,4,1,0,0,1,An n-type ionic thermoelectric hydrogel with confined cation diffusion for boosted low-grade heat harvesting,2023-2026,0.35347101869117803,0.3554662379421222,0.19855305466237944
2022,carbon-electrode redox interface,quasi-solid granular electrolyte matrix,electrode_interface,material_system,3,3,4,3,4,3,4,0,0.0,12,3,0.06712502554494372,1,10,1,0,0,0,,2023-2026,0.3457329638061621,0.37636655948553055,0.19678456591639873
2022,Fe2+/Fe3+ solvation redox chemistry,ion-dipole interaction transport,redox_chemistry,transport_mechanism,3,7,1,7,1,7,1,0,0.0,7,3,0.030411132533556377,1,30,1,0,0,0,,2023-2026,0.35957812722433646,0.24903536977491958,0.19405144694533766
2022,deep-eutectic eutogel electrolyte,ion-dipole interaction transport,material_system,transport_mechanism,2,4,1,4,1,4,1,1,0.3898712452512801,4,2,0.0080016834836152,1,8,1,0,0,1,Architecture-preserving interfacial regulation via sulfonated graphene oxide for high-performance stretchable ionic thermoelectrics,2023-2026,0.33861978896530776,0.432475884244373,0.19228295819935692
2022,carbon-electrode redox interface,iodide/triiodide redox chemistry,electrode_interface,redox_chemistry,3,3,6,3,6,3,6,0,0.0,18,3,0.07233967146193779,1,10,1,0,0,0,,2023-2026,0.33576431320235334,0.4686495176848875,0.19035369774919614
2022,deep-eutectic eutogel electrolyte,selective solvation entropy engineering,material_system,solvation_entropy,2,4,5,4,5,4,5,1,0.3898712452512801,20,2,0.05511296940208801,1,8,1,0,0,1,Robust thermocells based on deep eutectic solvent-tailored gel electrolytes for low-grade heat harvesting,2023-2026,0.2679774320621846,0.7527331189710612,0.18874598070739548
2022,deep-eutectic eutogel electrolyte,redox entropy tuning,material_system,solvation_entropy,3,4,11,4,11,4,11,0,0.0,44,3,0.005594820038650291,1,8,1,0,0,0,,2023-2026,0.2716066231105437,0.7271704180064309,0.1860128617363344
2022,Fe2+/Fe3+ solvation redox chemistry,nanochannel-confined ion transport,redox_chemistry,transport_mechanism,2,7,5,7,5,7,5,1,0.31066746727980593,35,2,0.01064609517590599,1,30,1,0,0,0,,2023-2026,0.24727297072343152,0.8536977491961416,0.1827974276527331
2022,Fe2+/Fe3+ solvation redox chemistry,quasi-solid granular electrolyte matrix,redox_chemistry,material_system,2,7,4,7,4,7,4,1,0.31066746727980593,28,2,0.008420937054262577,1,30,1,0,0,0,,2023-2026,0.2588430543900334,0.7646302250803859,0.18263665594855305
2022,organic redox molecular design,selective solvation entropy engineering,redox_chemistry,solvation_entropy,3,7,5,7,5,7,5,0,0.0,35,3,0.005470246195169206,1,10,1,0,0,0,,2023-2026,0.28917589883021794,0.6413183279742766,0.18215434083601287
2022,ion-dipole interaction transport,organic redox molecular design,transport_mechanism,redox_chemistry,3,1,7,1,7,1,7,0,0.0,7,3,0.014737631603107874,1,4,1,0,0,0,,2023-2026,0.35509086286339175,0.23295819935691317,0.17797427652733122
2022,carbon-electrode redox interface,selective solvation entropy engineering,electrode_interface,solvation_entropy,2,3,5,3,5,3,5,1,0.35295612386476116,15,2,0.03796064688701442,1,10,1,0,0,0,,2023-2026,0.26635487716494377,0.6638263665594856,0.1607717041800643
2022,cation/anion thermodiffusion asymmetry,high-entropy redox/ion coupling,transport_mechanism,solvation_entropy,2,4,1,4,1,4,1,1,0.35295612386476116,4,2,0.020787070449435206,1,7,1,0,0,1,Improved Ionic Thermoelectric Performance of Adhesive and Self-Healing Cationic High-Entropy Gel Thermocell,2023-2026,0.3115053079027824,0.4217041800643087,0.1607717041800643
2022,deep-eutectic eutogel electrolyte,thermoresponsive micellization p/n conversion,material_system,phase_or_species_transition,4,4,2,4,2,4,2,0,0.0,8,4,0.0,1,8,1,0,0,0,,2023-2026,0.3412704932251744,0.2080385852090032,0.159967845659164
2022,cation/anion thermodiffusion asymmetry,selective solvation entropy engineering,transport_mechanism,solvation_entropy,2,4,5,4,5,4,5,1,0.35295612386476116,20,2,0.0447004005726494,1,7,1,0,0,0,,2023-2026,0.24898906717169195,0.717524115755627,0.1545016077170418
2022,high-entropy redox/ion coupling,selective solvation entropy engineering,solvation_entropy,solvation_entropy,2,1,5,1,5,1,5,1,0.35295612386476116,5,2,0.16162917165659457,0,3,1,0,0,1,Antisolvent engineering enhanced high-entropy liquid flow thermocells with giant power densities for low-grade heat harvesting,2023-2026,0.2987069647617972,0.4808681672025723,0.14887459807073955
2022,quasi-solid granular electrolyte matrix,soft mixed ionic-electronic coupling,material_system,transport_mechanism,2,4,5,4,5,4,5,1,0.31066746727980593,20,2,0.05960097771037116,1,24,1,0,0,0,,2023-2026,0.25000409302030346,0.6868167202572348,0.14871382636655947
2022,convection-resolved resistance decomposition,phase-transition entropy amplification,transport_mechanism,phase_or_species_transition,3,2,12,2,12,2,12,0,0.0,24,3,0.10341490179668553,1,10,1,0,0,0,,2023-2026,0.28369730725861264,0.5583601286173634,0.14710610932475884
2022,iodide/triiodide redox chemistry,ion-dipole interaction transport,redox_chemistry,transport_mechanism,3,6,1,6,1,6,1,0,0.0,6,3,0.005265096905588893,1,13,1,0,0,0,,2023-2026,0.3368400203270921,0.1940514469453376,0.1440514469453376
2022,high-entropy redox/ion coupling,organic redox molecular design,solvation_entropy,redox_chemistry,3,1,7,1,7,1,7,0,0.0,7,3,0.05689802101687348,1,3,1,0,0,0,,2023-2026,0.32133205298411494,0.26221864951768487,0.13987138263665597
2022,cation/anion thermodiffusion asymmetry,convection-resolved resistance decomposition,transport_mechanism,transport_mechanism,2,4,2,4,2,4,2,1,0.35295612386476116,8,2,0.0348393846579031,0,7,1,0,0,0,,2023-2026,0.28656135547482786,0.5184887459807074,0.13906752411575563
