class_id,group_index,raw_mention_id,label,draft_concept_id,judge_partition_definition,partition_size,judge_status,merge_applied,reversible
iTE:P1877:n2,43,iTE:P0932:n1,PSS separation from PEDOT,astra:g043:p000,PEDOT/PSS相分离,3,accepted_group_equivalence,False,True
iTE:P1877:n2,43,iTE:P1292:n2,nanophase segregation between PEDOT and PSS,astra:g043:p001,PEDOT/PSS纳米相分离,1,retained_singleton,False,True
iTE:P1877:n2,43,iTE:P1447:n1,massive removal of PSS,astra:g043:p002,大量移除PSS,1,retained_singleton,False,True
iTE:P1877:n2,43,iTE:P1613:n2,removing the insulating PSS,astra:g043:p003,移除PSS,1,retained_singleton,False,True
iTE:P1877:n2,43,iTE:P1877:n2,phase separation of PEDOT and PSS,astra:g043:p000,PEDOT/PSS相分离,3,accepted_group_equivalence,False,True
iTE:P1155:n2,44,iTE:P0344:n3,selective ion migration,astra:g044:p000,选择性离子迁移,2,accepted_group_equivalence,False,True
iTE:P1155:n2,44,iTE:P0347:n4,selective cation migration driven by a temperature gradient,astra:g044:p001,选择性阳离子热迁移,1,retained_singleton,False,True
iTE:P1155:n2,44,iTE:P0355:n3,Selective migration of conducting ions down thermal gradients,astra:g044:p002,选择性离子热迁移,1,retained_singleton,False,True
iTE:P1155:n2,44,iTE:P0379:n2,selective transport of conducting ionic ions,astra:g044:p000,选择性离子迁移,2,accepted_group_equivalence,False,True
iTE:P1155:n2,44,iTE:P1104:n2,directional ion migration,astra:g044:p003,离子热迁移,2,accepted_group_equivalence,False,True
iTE:P1155:n2,44,iTE:P1155:n2,ionic thermal migration,astra:g044:p003,离子热迁移,2,accepted_group_equivalence,False,True
TG:P0332:n1,45,TG:P0009:n2,continuous concentration gradient of redox ions,astra:g045:p000,持续红氧离子浓度梯度,2,accepted_group_equivalence,False,True
TG:P0332:n1,45,TG:P0035:n3,redox species concentration gradients near the electrodes,astra:g045:p000,持续红氧离子浓度梯度,2,accepted_group_equivalence,False,True
TG:P0332:n1,45,TG:P0283:n2,concentration gradient of redox ion pairs,astra:g045:p001,红氧离子浓度梯度,1,retained_singleton,False,True
TG:P0332:n1,45,TG:P0331:n1,concentration difference between the two regions separated by the membrane,astra:g045:p002,FeCN红氧离子跨膜浓度差,2,accepted_group_equivalence,False,True
TG:P0332:n1,45,TG:P0332:n1,concentration differences between the two region separated by the ion-exchange membrane,astra:g045:p002,FeCN红氧离子跨膜浓度差,2,accepted_group_equivalence,False,True
TG:P0300:n2,46,TG:P0135:n2,electrochemically active surface area,astra:g046:p000,电化学活性表面积,5,accepted_group_equivalence,False,True
TG:P0300:n2,46,TG:P0169:n2,electroactive surface area,astra:g046:p000,电化学活性表面积,5,accepted_group_equivalence,False,True
TG:P0300:n2,46,TG:P0219:n2,electroactive surface area,astra:g046:p000,电化学活性表面积,5,accepted_group_equivalence,False,True
TG:P0300:n2,46,TG:P0289:n1,electrochemically accessible surface areas,astra:g046:p000,电化学活性表面积,5,accepted_group_equivalence,False,True
TG:P0300:n2,46,TG:P0300:n2,electrochemical active surface,astra:g046:p000,电化学活性表面积,5,accepted_group_equivalence,False,True
TG:P0134:n1,47,TG:P0051:n3,temperature difference,astra:g047:p001,凝胶最大温差,1,retained_singleton,False,True
TG:P0134:n1,47,TG:P0088:n4,temperature difference across the cell,astra:g047:p000,电极间温差,2,accepted_group_equivalence,False,True
TG:P0134:n1,47,TG:P0101:n4,interelectrode temperature difference,astra:g047:p000,电极间温差,2,accepted_group_equivalence,False,True
TG:P0134:n1,47,TG:P0104:n3,temperature difference,astra:g047:p002,系数测量温差,1,retained_singleton,False,True
TG:P0134:n1,47,TG:P0134:n1,temperature difference,astra:g047:p003,两流体温差,1,retained_singleton,False,True
iTE:P1533:n1,48,iTE:P0865:n2,Cu migration,astra:g048:p000,Cu迁移,2,accepted_group_equivalence,False,True
iTE:P1533:n1,48,iTE:P1178:n2,Cu ion diffusion,astra:g048:p001,Cu离子扩散,3,accepted_group_equivalence,False,True
iTE:P1533:n1,48,iTE:P1236:n2,Cu migration,astra:g048:p000,Cu迁移,2,accepted_group_equivalence,False,True
iTE:P1533:n1,48,iTE:P1300:n2,Cu diffusion,astra:g048:p001,Cu离子扩散,3,accepted_group_equivalence,False,True
iTE:P1533:n1,48,iTE:P1533:n1,diffusion of copper ions,astra:g048:p001,Cu离子扩散,3,accepted_group_equivalence,False,True
iTE:P0560:n1,49,iTE:P0375:n3,Eastman entropy,astra:g049:p000,离子Eastman熵,2,accepted_group_equivalence,False,True
iTE:P0560:n1,49,iTE:P0394:n1,ionic Eastman entropies,astra:g049:p000,离子Eastman熵,2,accepted_group_equivalence,False,True
iTE:P0560:n1,49,iTE:P0464:n4,Eastman entropy change,astra:g049:p001,Eastman熵变化,3,accepted_group_equivalence,False,True
iTE:P0560:n1,49,iTE:P0537:n4,Eastman entropy change,astra:g049:p001,Eastman熵变化,3,accepted_group_equivalence,False,True
iTE:P0560:n1,49,iTE:P0560:n1,Eastman entropy changes,astra:g049:p001,Eastman熵变化,3,accepted_group_equivalence,False,True
iTE:P1539:n2,50,iTE:P0932:n4,reduction of charge carriers,astra:g050:p000,电子载流子浓度降低,5,accepted_group_equivalence,False,True
iTE:P1539:n2,50,iTE:P1043:n1,decrease in carrier concentration,astra:g050:p000,电子载流子浓度降低,5,accepted_group_equivalence,False,True
iTE:P1539:n2,50,iTE:P1127:n1,decrease in carrier concentration,astra:g050:p000,电子载流子浓度降低,5,accepted_group_equivalence,False,True
iTE:P1539:n2,50,iTE:P1138:n2,reduced carrier concentrations,astra:g050:p000,电子载流子浓度降低,5,accepted_group_equivalence,False,True
iTE:P1539:n2,50,iTE:P1539:n2,decrement in the carrier concentration,astra:g050:p000,电子载流子浓度降低,5,accepted_group_equivalence,False,True
iTE:P1839:n2,51,iTE:P0504:n2,direct band gaps,astra:g051:p000,直接带隙,5,accepted_group_equivalence,False,True
iTE:P1839:n2,51,iTE:P1129:n2,direct band gaps,astra:g051:p000,直接带隙,5,accepted_group_equivalence,False,True
iTE:P1839:n2,51,iTE:P1211:n2,direct bandgap,astra:g051:p000,直接带隙,5,accepted_group_equivalence,False,True
iTE:P1839:n2,51,iTE:P1821:n2,direct band gaps of 1.07eV and 1.22eV,astra:g051:p000,直接带隙,5,accepted_group_equivalence,False,True
iTE:P1839:n2,51,iTE:P1839:n2,direct bandgaps,astra:g051:p000,直接带隙,5,accepted_group_equivalence,False,True
iTE:P0708:n3,52,iTE:P0358:n4,electric generation,astra:g052:p000,一般发电,1,retained_singleton,False,True
iTE:P0708:n3,52,iTE:P0604:n3,generate power,astra:g052:p001,热驱动发电,3,accepted_group_equivalence,False,True
iTE:P0708:n3,52,iTE:P0622:n3,generate electricity,astra:g052:p001,热驱动发电,3,accepted_group_equivalence,False,True
iTE:P0708:n3,52,iTE:P0708:n3,convert heat into electricity,astra:g052:p001,热驱动发电,3,accepted_group_equivalence,False,True
iTE:P0708:n3,52,iTE:P1379:n2,generate electricity,astra:g052:p002,环境下渗透自发发电,1,retained_singleton,False,True
iTE:P0600:n1,53,iTE:P0363:n1,interplay between ions and polymer matrices,astra:g053:p000,离子-聚合物作用,4,accepted_group_equivalence,False,True
iTE:P0600:n1,53,iTE:P0402:n3,ion-polymer interaction,astra:g053:p000,离子-聚合物作用,4,accepted_group_equivalence,False,True
iTE:P0600:n1,53,iTE:P0406:n1,ion/polymer interaction,astra:g053:p000,离子-聚合物作用,4,accepted_group_equivalence,False,True
iTE:P0600:n1,53,iTE:P0548:n1,interaction between the ionic liquid and polymer chains,astra:g053:p001,离子液体-聚合物作用,1,retained_singleton,False,True
iTE:P0600:n1,53,iTE:P0600:n1,ion-polymer matrix interaction,astra:g053:p000,离子-聚合物作用,4,accepted_group_equivalence,False,True
iTE:P0575:n1,54,iTE:P0341:n2,ion-dipole interactions,astra:g054:p000,离子偶极作用,3,accepted_group_equivalence,False,True
iTE:P0575:n1,54,iTE:P0457:n1,dynamic ion-dipole interactions,astra:g054:p001,动态离子偶极作用,1,retained_singleton,False,True
iTE:P0575:n1,54,iTE:P0567:n2,dipole-ion interaction,astra:g054:p000,离子偶极作用,3,accepted_group_equivalence,False,True
iTE:P0575:n1,54,iTE:P0575:n1,ion-dipole interaction between PVDF-HFP and ionic liquids,astra:g054:p002,PVDF-HFP与IL离子偶极作用,1,retained_singleton,False,True
iTE:P0575:n1,54,iTE:P0772:n3,ion-dipole interaction,astra:g054:p000,离子偶极作用,3,accepted_group_equivalence,False,True
iTE:P1807:n2,55,iTE:P0456:n2,p-to n-type switching,astra:g055:p000,电子热电p到n转换,2,accepted_group_equivalence,False,True
iTE:P1807:n2,55,iTE:P0560:n2,p-n conversion,astra:g055:p001,离子热电p到n转换,2,accepted_group_equivalence,False,True
iTE:P1807:n2,55,iTE:P0657:n2,p-n conversion,astra:g055:p001,离子热电p到n转换,2,accepted_group_equivalence,False,True
iTE:P1807:n2,55,iTE:P0747:n2,thermoelectric properties from p-type to n-type,astra:g055:p000,电子热电p到n转换,2,accepted_group_equivalence,False,True
iTE:P1807:n2,55,iTE:P1807:n2,p-type (2DHG) to n-type (2DEG),astra:g055:p002,2DHG到2DEG转换,1,retained_singleton,False,True
iTE:P1761:n1,56,iTE:P1125:n1,pressure,astra:g056:p000,施加于材料的压力,5,accepted_group_equivalence,False,True
iTE:P1761:n1,56,iTE:P1140:n1,pressure,astra:g056:p000,施加于材料的压力,5,accepted_group_equivalence,False,True
iTE:P1761:n1,56,iTE:P1142:n1,external pressure,astra:g056:p000,施加于材料的压力,5,accepted_group_equivalence,False,True
iTE:P1761:n1,56,iTE:P1587:n1,Pressure,astra:g056:p000,施加于材料的压力,5,accepted_group_equivalence,False,True
iTE:P1761:n1,56,iTE:P1761:n1,induced pressure,astra:g056:p000,施加于材料的压力,5,accepted_group_equivalence,False,True
iTE:P1449:n3,57,iTE:P0477:n2,stretchability,astra:g057:p000,可拉伸性,4,accepted_group_equivalence,False,True
iTE:P1449:n3,57,iTE:P0599:n2,mechanical stretchability,astra:g057:p000,可拉伸性,4,accepted_group_equivalence,False,True
iTE:P1449:n3,57,iTE:P1432:n2,stretchability,astra:g057:p000,可拉伸性,4,accepted_group_equivalence,False,True
iTE:P1449:n3,57,iTE:P1449:n3,thin-film stretchability,astra:g057:p001,薄膜裂纹起始拉伸性,1,retained_singleton,False,True
iTE:P1449:n3,57,iTE:P1519:n4,stretchability,astra:g057:p000,可拉伸性,4,accepted_group_equivalence,False,True
iTE:P1628:n2,58,iTE:P0929:n2,ultralow thermal conductivity,astra:g058:p000,ultralow thermal conductivity,1,retained_singleton,False,True
iTE:P1628:n2,58,iTE:P0947:n2,very low thermal conductivity,astra:g058:p001,very low thermal conductivity,1,retained_singleton,False,True
iTE:P1628:n2,58,iTE:P1118:n2,ultralow thermal conductivity,astra:g058:p002,ultralow thermal conductivity,1,retained_singleton,False,True
iTE:P1628:n2,58,iTE:P1428:n2,ultralow thermal conductivities,astra:g058:p003,ultralow thermal conductivities,1,retained_singleton,False,True
iTE:P1628:n2,58,iTE:P1628:n2,ultralow thermal conductivity,astra:g058:p004,ultralow thermal conductivity,1,retained_singleton,False,True
iTE:P1503:n1,59,iTE:P1021:n2,viscosity,astra:g059:p000,黏度,4,accepted_group_equivalence,False,True
iTE:P1503:n1,59,iTE:P1116:n1,viscosity,astra:g059:p000,黏度,4,accepted_group_equivalence,False,True
iTE:P1503:n1,59,iTE:P1174:n1,higher viscosity of the electrolyte,astra:g059:p001,相对水溶液更高黏度,1,retained_singleton,False,True
iTE:P1503:n1,59,iTE:P1190:n1,viscosity eta,astra:g059:p000,黏度,4,accepted_group_equivalence,False,True
iTE:P1503:n1,59,iTE:P1503:n1,viscosity (eta) of the solvent,astra:g059:p000,黏度,4,accepted_group_equivalence,False,True
TG:P0264:n3,60,TG:P0063:n3,difference in entropy contributions,astra:g060:p000,红氧离子溶剂化熵差,4,accepted_group_equivalence,False,True
TG:P0264:n3,60,TG:P0162:n3,entropy difference of solvation structure,astra:g060:p000,红氧离子溶剂化熵差,4,accepted_group_equivalence,False,True
TG:P0264:n3,60,TG:P0172:n3,solvation entropy differences of redox ions,astra:g060:p000,红氧离子溶剂化熵差,4,accepted_group_equivalence,False,True
TG:P0264:n3,60,TG:P0264:n3,solvation entropy difference,astra:g060:p000,红氧离子溶剂化熵差,4,accepted_group_equivalence,False,True
TG:P0203:n2,61,TG:P0047:n2,heat-to-electricity conversion,astra:g061:p000,热到电转换,4,accepted_group_equivalence,False,True
TG:P0203:n2,61,TG:P0160:n3,heat into electrical energy,astra:g061:p000,热到电转换,4,accepted_group_equivalence,False,True
TG:P0203:n2,61,TG:P0196:n3,heat-to-electricity conversion,astra:g061:p000,热到电转换,4,accepted_group_equivalence,False,True
TG:P0203:n2,61,TG:P0203:n2,conversion to electricity,astra:g061:p000,热到电转换,4,accepted_group_equivalence,False,True
TG:P0303:n1,62,TG:P0086:n1,natural convection,astra:g062:p000,自然对流,4,accepted_group_equivalence,False,True
TG:P0303:n1,62,TG:P0121:n1,natural convection,astra:g062:p000,自然对流,4,accepted_group_equivalence,False,True
TG:P0303:n1,62,TG:P0189:n2,natural convection,astra:g062:p000,自然对流,4,accepted_group_equivalence,False,True
TG:P0303:n1,62,TG:P0303:n1,Natural convection,astra:g062:p000,自然对流,4,accepted_group_equivalence,False,True
TG:P0233:n4,63,TG:P0118:n2,galvanic currents,astra:g063:p000,温差驱动热电化学电流,4,accepted_group_equivalence,False,True
TG:P0233:n4,63,TG:P0126:n3,thermogalvanic currents,astra:g063:p000,温差驱动热电化学电流,4,accepted_group_equivalence,False,True
TG:P0233:n4,63,TG:P0152:n3,TG currents,astra:g063:p000,温差驱动热电化学电流,4,accepted_group_equivalence,False,True
TG:P0233:n4,63,TG:P0233:n4,thermogalvanic currents,astra:g063:p000,温差驱动热电化学电流,4,accepted_group_equivalence,False,True
TG:P0246:n3,64,TG:P0032:n6,wide operational temperature range,astra:g064:p000,宽运行温区,2,accepted_group_equivalence,False,True
TG:P0246:n3,64,TG:P0054:n4,wide working temperature range,astra:g064:p000,宽运行温区,2,accepted_group_equivalence,False,True
TG:P0246:n3,64,TG:P0155:n2,effective working ambient temperature range,astra:g064:p001,有效环境工作温区,1,retained_singleton,False,True
TG:P0246:n3,64,TG:P0246:n3,operation temperature range,astra:g064:p002,运行温区,1,retained_singleton,False,True
iTE:P1386:n2,65,iTE:P0957:n2,cell volume,astra:g065:p000,晶胞体积,4,accepted_group_equivalence,False,True
iTE:P1386:n2,65,iTE:P1105:n2,unit cell volume,astra:g065:p000,晶胞体积,4,accepted_group_equivalence,False,True
iTE:P1386:n2,65,iTE:P1332:n2,cell volume,astra:g065:p000,晶胞体积,4,accepted_group_equivalence,False,True
iTE:P1386:n2,65,iTE:P1386:n2,volume,astra:g065:p000,晶胞体积,4,accepted_group_equivalence,False,True
iTE:P1924:n2,66,iTE:P0412:n2,crystallinity,astra:g066:p000,结晶度,4,accepted_group_equivalence,False,True
iTE:P1924:n2,66,iTE:P0511:n2,crystallinity,astra:g066:p000,结晶度,4,accepted_group_equivalence,False,True
iTE:P1924:n2,66,iTE:P1682:n2,crystallinity,astra:g066:p000,结晶度,4,accepted_group_equivalence,False,True
iTE:P1924:n2,66,iTE:P1924:n2,crystallinity of the film,astra:g066:p000,结晶度,4,accepted_group_equivalence,False,True
iTE:P1889:n1,67,iTE:P0380:n2,electric field,astra:g067:p000,热扩散内生电场,2,accepted_group_equivalence,False,True
iTE:P1889:n1,67,iTE:P0723:n2,electric field,astra:g067:p000,热扩散内生电场,2,accepted_group_equivalence,False,True
iTE:P1889:n1,67,iTE:P1564:n1,external electric field,astra:g067:p001,外加电场,2,accepted_group_equivalence,False,True
iTE:P1889:n1,67,iTE:P1889:n1,electric field,astra:g067:p001,外加电场,2,accepted_group_equivalence,False,True
iTE:P1292:n1,68,iTE:P0454:n1,ion exchange,astra:g068:p000,离子交换,3,accepted_group_equivalence,False,True
iTE:P1292:n1,68,iTE:P0940:n1,ion exchange,astra:g068:p000,离子交换,3,accepted_group_equivalence,False,True
iTE:P1292:n1,68,iTE:P1224:n1,ionic exchange,astra:g068:p000,离子交换,3,accepted_group_equivalence,False,True
iTE:P1292:n1,68,iTE:P1292:n1,spontaneous ion exchange,astra:g068:p001,自发离子交换,1,retained_singleton,False,True
iTE:P0645:n2,69,iTE:P0354:n3,migration,astra:g069:p000,一般离子迁移,2,accepted_group_equivalence,False,True
iTE:P0645:n2,69,iTE:P0378:n2,movement of free ions,astra:g069:p001,自由离子运动,1,retained_singleton,False,True
iTE:P0645:n2,69,iTE:P0580:n3,ion migration,astra:g069:p000,一般离子迁移,2,accepted_group_equivalence,False,True
iTE:P0645:n2,69,iTE:P0645:n2,ion migration,astra:g069:p002,电化学离子迁移,1,retained_singleton,False,True
iTE:P1851:n2,70,iTE:P0359:n4,ion transport,astra:g070:p000,离子输运,4,accepted_group_equivalence,False,True
iTE:P1851:n2,70,iTE:P0602:n3,ionic transport,astra:g070:p000,离子输运,4,accepted_group_equivalence,False,True
iTE:P1851:n2,70,iTE:P0919:n3,ion transport,astra:g070:p000,离子输运,4,accepted_group_equivalence,False,True
iTE:P1851:n2,70,iTE:P1851:n2,ion transport,astra:g070:p000,离子输运,4,accepted_group_equivalence,False,True
iTE:P1775:n2,71,iTE:P0368:n4,ionic diffusion,astra:g071:p000,离子扩散,4,accepted_group_equivalence,False,True
iTE:P1775:n2,71,iTE:P0497:n4,ions diffusion,astra:g071:p000,离子扩散,4,accepted_group_equivalence,False,True
iTE:P1775:n2,71,iTE:P0744:n2,ionic diffusion,astra:g071:p000,离子扩散,4,accepted_group_equivalence,False,True
iTE:P1775:n2,71,iTE:P1775:n2,diffusion of the mobile ionic species,astra:g071:p000,离子扩散,4,accepted_group_equivalence,False,True
iTE:P0842:n1,72,iTE:P0662:n1,ionic heats of transport,astra:g072:p000,离子输运热,2,accepted_group_equivalence,False,True
iTE:P0842:n1,72,iTE:P0717:n1,heat of transport,astra:g072:p001,Ag+输运热,2,accepted_group_equivalence,False,True
iTE:P0842:n1,72,iTE:P0842:n1,heat of transport (q*) of Ag+ ion,astra:g072:p001,Ag+输运热,2,accepted_group_equivalence,False,True
iTE:P0842:n1,72,iTE:P1457:n1,ionic heats of transport,astra:g072:p000,离子输运热,2,accepted_group_equivalence,False,True
iTE:P1913:n2,73,iTE:P0939:n1,lower effective mass,astra:g073:p000,lower effective mass,1,retained_singleton,False,True
iTE:P1913:n2,73,iTE:P1203:n1,lower effective mass,astra:g073:p001,lower effective mass,1,retained_singleton,False,True
iTE:P1913:n2,73,iTE:P1222:n1,low effective masses,astra:g073:p002,low effective masses,1,retained_singleton,False,True
iTE:P1913:n2,73,iTE:P1913:n2,low effective mass,astra:g073:p003,low effective mass,1,retained_singleton,False,True
iTE:P1516:n1,74,iTE:P0668:n1,n-type doping,astra:g074:p000,n型掺杂,4,accepted_group_equivalence,False,True
iTE:P1516:n1,74,iTE:P0807:n4,n-doping,astra:g074:p000,n型掺杂,4,accepted_group_equivalence,False,True
iTE:P1516:n1,74,iTE:P1510:n1,n-doping,astra:g074:p000,n型掺杂,4,accepted_group_equivalence,False,True
iTE:P1516:n1,74,iTE:P1516:n1,n-doping,astra:g074:p000,n型掺杂,4,accepted_group_equivalence,False,True
iTE:P0884:n4,75,iTE:P0387:n2,negative Seebeck coefficient,astra:g075:p000,负离子Seebeck系数,3,accepted_group_equivalence,False,True
iTE:P0884:n4,75,iTE:P0400:n3,negative sign of the S-eff,astra:g075:p001,有效Seebeck系数负号,1,retained_singleton,False,True
iTE:P0884:n4,75,iTE:P0625:n3,negative Seebeck coefficient,astra:g075:p000,负离子Seebeck系数,3,accepted_group_equivalence,False,True
iTE:P0884:n4,75,iTE:P0884:n4,negative Seebeck coefficient,astra:g075:p000,负离子Seebeck系数,3,accepted_group_equivalence,False,True
iTE:P1725:n2,76,iTE:P0491:n1,O-2(-) ions vacancy,astra:g076:p000,氧空位,4,accepted_group_equivalence,False,True
iTE:P1725:n2,76,iTE:P0852:n1,oxygen vacancies,astra:g076:p000,氧空位,4,accepted_group_equivalence,False,True
iTE:P1725:n2,76,iTE:P1187:n1,O vacancies,astra:g076:p000,氧空位,4,accepted_group_equivalence,False,True
iTE:P1725:n2,76,iTE:P1725:n2,oxygen vacancies,astra:g076:p000,氧空位,4,accepted_group_equivalence,False,True
iTE:P1755:n3,77,iTE:P1152:n1,point-defect scattering,astra:g077:p000,点缺陷声子散射,4,accepted_group_equivalence,False,True
iTE:P1755:n3,77,iTE:P1581:n2,point defect scattering,astra:g077:p000,点缺陷声子散射,4,accepted_group_equivalence,False,True
iTE:P1755:n3,77,iTE:P1654:n2,point-defect scattering,astra:g077:p000,点缺陷声子散射,4,accepted_group_equivalence,False,True
iTE:P1755:n3,77,iTE:P1755:n3,point-defect phonon scattering,astra:g077:p000,点缺陷声子散射,4,accepted_group_equivalence,False,True
iTE:P1394:n2,78,iTE:P1130:n2,reduced thermal conductivity,astra:g078:p000,热导率降低,4,accepted_group_equivalence,False,True
iTE:P1394:n2,78,iTE:P1253:n2,reduction of thermal conductivity,astra:g078:p000,热导率降低,4,accepted_group_equivalence,False,True
iTE:P1394:n2,78,iTE:P1384:n2,reduction in thermal conductivity,astra:g078:p000,热导率降低,4,accepted_group_equivalence,False,True
iTE:P1394:n2,78,iTE:P1394:n2,reduction of thermal conductivity,astra:g078:p000,热导率降低,4,accepted_group_equivalence,False,True
iTE:P0920:n2,79,iTE:P0378:n5,self-healing characteristics,astra:g079:p000,自修复能力,4,accepted_group_equivalence,False,True
iTE:P0920:n2,79,iTE:P0457:n2,self-healability,astra:g079:p000,自修复能力,4,accepted_group_equivalence,False,True
iTE:P0920:n2,79,iTE:P0477:n3,self-healability,astra:g079:p000,自修复能力,4,accepted_group_equivalence,False,True
iTE:P0920:n2,79,iTE:P0920:n2,self-healing ability,astra:g079:p000,自修复能力,4,accepted_group_equivalence,False,True
iTE:P1689:n2,80,iTE:P0563:n2,softening of phonon modes,astra:g080:p000,声子软化,3,accepted_group_equivalence,False,True
iTE:P1689:n2,80,iTE:P1149:n1,strong phonon softening,astra:g080:p001,强声子软化,1,retained_singleton,False,True
iTE:P1689:n2,80,iTE:P1621:n1,phonon softening,astra:g080:p000,声子软化,3,accepted_group_equivalence,False,True
iTE:P1689:n2,80,iTE:P1689:n2,soften the phonon modes,astra:g080:p000,声子软化,3,accepted_group_equivalence,False,True
iTE:P1746:n2,81,iTE:P0487:n2,switch in polarity of the Seebeck coefficient,astra:g081:p000,Seebeck符号反转,3,accepted_group_equivalence,False,True
iTE:P1746:n2,81,iTE:P1213:n2,sign of the thermoelectric power,astra:g081:p001,热电势符号,1,retained_singleton,False,True
iTE:P1746:n2,81,iTE:P1696:n2,sign change,astra:g081:p000,Seebeck符号反转,3,accepted_group_equivalence,False,True
iTE:P1746:n2,81,iTE:P1746:n2,change of Seebeck sign,astra:g081:p000,Seebeck符号反转,3,accepted_group_equivalence,False,True
iTE:P0971:n1,82,iTE:P0604:n2,temperature fluctuation,astra:g082:p000,温度波动,4,accepted_group_equivalence,False,True
iTE:P0971:n1,82,iTE:P0622:n2,temperature fluctuations,astra:g082:p000,温度波动,4,accepted_group_equivalence,False,True
iTE:P0971:n1,82,iTE:P0708:n1,temperature fluctuation,astra:g082:p000,温度波动,4,accepted_group_equivalence,False,True
iTE:P0971:n1,82,iTE:P0971:n1,temperature fluctuations,astra:g082:p000,温度波动,4,accepted_group_equivalence,False,True
iTE:P1617:n3,83,iTE:P0608:n1,thermal gradient,astra:g083:p000,温度梯度,4,accepted_group_equivalence,False,True
iTE:P1617:n3,83,iTE:P0839:n1,temperature gradient,astra:g083:p000,温度梯度,4,accepted_group_equivalence,False,True
iTE:P1617:n3,83,iTE:P1104:n1,Temperature gradients,astra:g083:p000,温度梯度,4,accepted_group_equivalence,False,True
iTE:P1617:n3,83,iTE:P1617:n3,temperature gradient,astra:g083:p000,温度梯度,4,accepted_group_equivalence,False,True
iTE:P0536:n3,84,iTE:P0412:n5,thermoelectric and mechanical performance,astra:g084:p000,热电与力学性能,2,accepted_group_equivalence,False,True
iTE:P0536:n3,84,iTE:P0473:n2,high TE and mechanical performances,astra:g084:p001,高热电与力学性能,1,retained_singleton,False,True
iTE:P0536:n3,84,iTE:P0490:n3,thermoelectric and mechanical performances,astra:g084:p000,热电与力学性能,2,accepted_group_equivalence,False,True
iTE:P0536:n3,84,iTE:P0536:n3,mechanical properties and ultrahigh thermoelectric performances,astra:g084:p002,力学性质与超高热电性能,1,retained_singleton,False,True
iTE:P1616:n2,85,iTE:P0740:n2,efficiency,astra:g085:p000,热电转换效率,4,accepted_group_equivalence,False,True
iTE:P1616:n2,85,iTE:P1117:n2,thermoelectric efficiency,astra:g085:p000,热电转换效率,4,accepted_group_equivalence,False,True
iTE:P1616:n2,85,iTE:P1172:n2,thermoelectric efficiency,astra:g085:p000,热电转换效率,4,accepted_group_equivalence,False,True
iTE:P1616:n2,85,iTE:P1616:n2,thermoelectric efficiency,astra:g085:p000,热电转换效率,4,accepted_group_equivalence,False,True
TG:P0054:n2,86,TG:P0004:n2,anti-freezing,astra:g086:p000,抗冻性能,3,accepted_group_equivalence,False,True
TG:P0054:n2,86,TG:P0048:n3,anti-freezing properties,astra:g086:p000,抗冻性能,3,accepted_group_equivalence,False,True
TG:P0054:n2,86,TG:P0054:n2,anti-freezing,astra:g086:p000,抗冻性能,3,accepted_group_equivalence,False,True
TG:P0179:n4,87,TG:P0137:n6,concentration and entropy difference of redox pairs,astra:g087:p000,concentration and entropy difference of redox pairs,1,retained_singleton,False,True
TG:P0179:n4,87,TG:P0166:n2,solvation entropy change and concentration ratio difference of redox ions,astra:g087:p001,solvation entropy change and concentration ratio difference of redox ions,1,retained_singleton,False,True
TG:P0179:n4,87,TG:P0179:n4,entropy change and concentration difference of redox couple,astra:g087:p002,entropy change and concentration difference of redox couple,1,retained_singleton,False,True
TG:P0209:n1,88,TG:P0018:n2,concentration gradient,astra:g088:p000,热电池内浓度梯度,3,accepted_group_equivalence,False,True
TG:P0209:n1,88,TG:P0172:n4,concentration gradient,astra:g088:p000,热电池内浓度梯度,3,accepted_group_equivalence,False,True
TG:P0209:n1,88,TG:P0209:n1,concentration gradients,astra:g088:p000,热电池内浓度梯度,3,accepted_group_equivalence,False,True
TG:P0167:n2,89,TG:P0031:n3,crystallization of [Fe(CN)6]4-,astra:g089:p000,Gdm+诱导亚铁氰根结晶,3,accepted_group_equivalence,False,True
TG:P0167:n2,89,TG:P0039:n2,[Fe(CN)(6)](4-) ion crystallization,astra:g089:p000,Gdm+诱导亚铁氰根结晶,3,accepted_group_equivalence,False,True
TG:P0167:n2,89,TG:P0167:n2,crystallization induced by Gdm(+) with [Fe(CN)(6)](4-),astra:g089:p000,Gdm+诱导亚铁氰根结晶,3,accepted_group_equivalence,False,True
TG:P0175:n3,90,TG:P0094:n5,current,astra:g090:p000,电池输出电流,3,accepted_group_equivalence,False,True
TG:P0175:n3,90,TG:P0127:n4,cell current,astra:g090:p000,电池输出电流,3,accepted_group_equivalence,False,True
TG:P0175:n3,90,TG:P0175:n3,current,astra:g090:p000,电池输出电流,3,accepted_group_equivalence,False,True
TG:P0166:n4,91,TG:P0061:n2,hydrogen bonding between water molecules,astra:g091:p000,水分子之间氢键,3,accepted_group_equivalence,False,True
TG:P0166:n4,91,TG:P0066:n2,hydrogen bonds between water molecules,astra:g091:p000,水分子之间氢键,3,accepted_group_equivalence,False,True
TG:P0166:n4,91,TG:P0166:n4,hydrogen bonds among water molecules,astra:g091:p000,水分子之间氢键,3,accepted_group_equivalence,False,True
TG:P0054:n3,92,TG:P0004:n3,non-drying performance,astra:g092:p000,抗干燥性能,3,accepted_group_equivalence,False,True
