domain,paper_id,title,doi,abstract,abstract_sha256,corpus_path,corpus_csv_row,source_locator
iTE,P0626,Electrostatic Control of the Thermoelectric Figure of Merit in Ion-Gated Nanotransistors,10.1002/adfm.202104175,"Semiconductor nanostructures have raised much hope for the implementation of high-performance thermoelectric generators. Indeed, they are expected to make available reduced thermal conductivity without a heavy trade-off on electrical conductivity, a key requirement to optimize the thermoelectric figure of merit. Here, a novel nanodevice architecture is presented in which ionic liquids are employed as thermally-insulating gate dielectrics. These devices allow the field-effect control of electrical transport in suspended semiconducting nanowires in which thermal conductivity can be simultaneously measured using an all-electrical setup. The resulting experimental data on electrical and thermal transport properties taken on individual nanodevices can be combined to extract ZT, guide device optimization and dynamical tuning of the thermoelectric properties.",bc0b60018077032f7e31d01d2fa09920cc5cf59844a1ac8f8946c0b2ec7de287,cleaned_ite_tg/data/ite_clean.csv,294,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P0626
iTE,P0660,Synthesis and characterization of protic ionic liquids as thermoelectrochemical materials,10.1039/c5ra24835c,"This unique work reports on the thermoelectrochemical potential of protic ionic liquid (PIL)-based electrolytes coupled with the I-/I-3(-) redox couple. Two series of protic ionic liquids based on secondary and/or tertiary ammonium cations with the trifluoroacetate, methanesulfonate, trifluoromethanesulfonate and tosylate anions were synthesized for thermoelectrochemical cells. The complete study on PILs was carried out to determine the nature and efficiency for the generation of voltage through the electrochemical effect. The investigation was executed in a temperature range between room temperature and 90 degrees C. PILs show lower thermal conductivity and good ionic conductivity which leads to the success of good thermoelectric materials. The outcome was positive as our proposed PILs showed higher S-e values of 420 mu V K-1 obtained for TEHA TFMS than the reported values of the same I-/I-3(-) redox couple. The most favorable thermoelectric figure of merit value (949.46 x 10(-6)) was achieved by BEHA TFMS. The power and the current output of the studied PILs are higher than those of some aprotic ionic liquids (AILs) reported.",c394809297d0f905bd30521977ecb41ced4d88e6d63c5248e4cf7ffa5d81aa0b,cleaned_ite_tg/data/ite_clean.csv,328,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P0660
iTE,P0687,Data driven screening of electrolyte matrix-ion pairs with enhanced seebeck coefficients in thermoelectrochemical cells,10.1016/j.mtcomm.2026.115585,"Here we report a machine learning based framework to predict the seebeck coefficient of ionic thermoelectric materials composed of matrix-ion donor combinations for thermoelectrochemical applications. A dataset of 73 ionic thermoelectric samples was compiled from published literature, and molecular descriptors for both matrix materials and ion donors were extracted using the RDKit toolkit. Recursive feature elimination was employed to identify an optimal subset of 12 descriptors, enabling accurate prediction with minimized feature parameters. Interpretable SHAP and correlation analyses identified FractionCSP3 and molecular weight as key determinants of thermoelectric performance. Among fifteen evaluated models, Decision Tree-based methods Decision Tree, Extra Trees, Random Forest achieved the highest predictive accuracy and were combined in a weighted ensemble to robustly predict seebeck coefficients for 100 previously unseen matrix-ion donor systems. The ensemble results identified several high-performance candidates, particularly polyurethane-, cellulose-, and polyvinylalcohol-based systems, with predicted seebeck coefficients reaching up to 38.73 mV K-1 . This study demonstrates that an interpretable machine-learning model with reduced feature dimensionality can effectively accelerate the discovery of high-performance ionic thermoelectric materials for wearable thermoelectrochemical applications.",97bd68584d1714593f5c82f381498f55144ed68639c7fc633608092833d8ef1d,cleaned_ite_tg/data/ite_clean.csv,355,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P0687
iTE,P0688,Simultaneous Increases in Electrical Conductivity and Seebeck Coefficient of PEDOT:PSS Films by Adding Ionic Liquids into a Polymer Solution,10.1007/s11664-012-1942-8,"The electrical conductivity and Seebeck coefficient of poly(3,4-ethylenedioxythiophene):poly(styrenesulfonate) (PEDOT:PSS) films were simultaneously improved by adding an ionic liquid (IL) into a polymer solution of the polymers. The maximum electrical conductivity of such a PEDOT:PSS/IL film reached 174 S cm(-1), more than an order of magnitude higher than that of pure PEDOT:PSS film, and the maximum Seebeck coefficient was up to 30 mu V K-1, more than twice the value for pure PEDOT:PSS film. This behavior is different from conventional thermoelectric (TE) materials, whose TE properties are strongly correlated, such as increasing electrical conductivity with increasing carrier concentration, usually resulting in a logarithmic decrease in Seebeck coefficient. Atomic force microscopy images of the PEDOT:PSS/IL films indicated that the ILs induced formation of a particular three-dimensional structure of highly conducting PEDOT grains, resulting in improvement of the TE performance of PEDOT:PSS films.",99344f29101fb1e0eae866f1ad2a96a01f9eb2215a13ba27fddf9dafdd92db21,cleaned_ite_tg/data/ite_clean.csv,356,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P0688
iTE,P0717,Thermoelectric measurements on the superionic system CuI-Ag2O-B2O3,,"Thermoelectric power (TEP) measurements were made on pelleted specimens of the various compositions (CuI)(a) [(Ag2O)(3)(B2O3)](100-a) where a = 40, 50, 60 and 75 respectively in the temperature range 300 - 400 K, It was seen that thermoelectric power theta varied linearly with the inverse of absolute temperature and had a negative sign, thus indicating that the sign on the mobile species is positive, (i.e, Ag+ ions). The heat of transport (q(double dagger)) values for silver ionic migration were also evaluated and compared with that of activation energy (E(sigma)) determined from conductivity studies. It is inferred that the heat of transport which represents the barrier height for ion hopping approaches the activation energy of Ag+ ionic migration.",e72b2748cc803360d9abdf89e28ee85e49b1179d96e8d2cfd0527f6ce1e099cf,cleaned_ite_tg/data/ite_clean.csv,385,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P0717
iTE,P0738,Ionic hydrogels synthesized from ionic liquid/water binary solvent systems: Demonstrating superior antifreeze and moisture retention capabilities for self-powered wearable strain-sensing applications,10.1016/j.cej.2025.171610,"Hydrogel-based flexible wearable devices have garnered considerable attention in recent years owing to their inherent mechanical compliance and superior sensing functionalities. Nonetheless, hydrogels confront significant challenges, such as their propensity to freeze at subzero temperatures, inadequate moisturizing capacity, and dependence on external power sources. Herein, a novel hydrogel was developed by incorporating poly(3,4-ethylenedioxythiophene): poly(styrene sulfonate) (PEDOT:PSS) and single-walled carbon nanotubes (SWCNTs) into a cellulose nanocrystal (CNC)-doped poly(vinyl alcohol) (PVA)/borax ionic hydrogel (PS@PE) within an ionic liquid (IL)/water binary solvent system. The ionic hydrogel (PS20-2@PE4/6) maintains an excellent performance at either ultra-low temperature (-50 degrees C),demonstrating superb sensing performance. Furthermore, this ionic hydrogel (PS20-2@PA4/6) demonstrates notable stability, retaining over 80.80% of its original mass after 60 d of storage under open-air conditions. Significantly, PS20-2@PE4/6 displays remarkable thermoelectric performance, achieving a power factor of 6.43 +/- 0.06 mu W & sdot;m-1 & sdot;K-2. With its antifreeze capability, moisture retention, and self-powered characteristics, this multifunctional ionic hydrogel holds substantial potential for applications in intelligent wearable strain-sensing devices. This multifunctional ionic hydrogel holds great promise for advancing next-generation self-powered, extreme-environment-resistant wearable devices, offering revolutionary solutions for medical monitoring, human-machine interaction, and polar/space exploration.",07adb002ec66e29859968ffe645953e2ff4b3512c7660bee5483c92ed64879fa,cleaned_ite_tg/data/ite_clean.csv,406,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P0738
iTE,P0743,Thermoelectric Diffusion Potential and Thermoelectric Energy,10.3390/en19041052,"At present, the advancement of thermoelectric technology remains largely focused on developing high-performance thermoelectric materials, while comparatively little attention is directed towards its fundamental principles. To address this gap, this study introduces a new physical quantity, the thermoelectric diffusion potential, which clarifies the physical interpretations of various thermoelectric coefficients. Analyses reveal that, within a thermoelectric element, the Seebeck coefficient represents a balance between the thermoelectric diffusion field and electrostatic field, rather than between temperature and voltage differences. Using the thermoelectric diffusion potential, the relationship between the Seebeck and Peltier coefficients can be derived directly. Building on this framework, two additional physical quantities, namely the thermoelectric energy and thermoelectric energy flow, associated with the thermoelectric diffusion potential, are introduced. The formulation of thermoelectric energy flow helps derive the energy conversion relationship at the interface on a macroscopic level. Specifically, energy conversion at the interface occurs between thermoelectric and thermal energy flows, while within the element, it takes place between thermoelectric and electrical energy flows. Owing to the dual nature of internal energy in thermoelectric materials, manifesting as both thermal and electrical energy, the conversion within the element can also be regarded as one between thermal and electrical energy flows. The proposed quantities constitute an important complementary interpretation for the existing thermoelectric framework.",e426dace3b762c59bde4839927716ff4d00c5e27c0ad2c4faa0ac13575ecd09b,cleaned_ite_tg/data/ite_clean.csv,411,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P0743
iTE,P0768,Structure-transformation-induced abnormal thermoelectric properties in semiconductor copper selenide,10.1016/j.matlet.2012.11.058,"Thermoelectric effects and related technologies have attracted a great interest due to world-wide energy harvesting. Thermoelectricity has usually been considered in the context of stable material phases. Here we report that the fluctuation of structures during the second-order phase transition in Cu2Se semiconductor breaks the conventional trends of thermoelectric transports in normal phases, leading to a critically phase-transition-enhanced thermoelectric figure of merit zT above unity at 400 K, a three times larger value than for the normal phases. Dynamic structural transformations introduce intensive fluctuations and extreme complexity, which enhance carrier entropy and thus the thermopower, and strongly scatter carriers and phonons as well to make their transports behave critically. (C) 2012 Elsevier B.V. All rights reserved.",93cd2b9129a13651e94a1418f9422baa5d7655760c4d049a7c8e928e408bd36d,cleaned_ite_tg/data/ite_clean.csv,436,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P0768
iTE,P0815,Flexible Wet-Spun PEDOT:PSS Microfibers Integrating Thermal-Sensing and Joule Heating Functions for Smart Textiles,10.3390/polym15163432,"Multifunctional fiber materials play a key role in the field of smart textiles. Temperature sensing and active thermal management are two important functions of smart fabrics, but few studies have combined both functions in a single fiber material. In this work, we demonstrate a temperature-sensing and in situ heating functionalized conductive polymer microfiber by exploiting its high electrical conductivity and thermoelectric properties. The conductive polymer microfibers were prepared by wet-spinning the PEDOT:PSS aqueous dispersion with ionic liquid additives, which was used to enhance the electrical and mechanical properties of the final microfibers. The thermoelectric properties of these microfibers were further studied. Due to their excellent flexibility and mechanical properties, these fibers can be easily integrated into commercial fabrics for the manufacture of smart textiles through knitting. We further demonstrated a smart glove with integrated temperature-sensing and in situ heating functions, and further explored thermoelectric fiber-based temperature-sensing array fabric. These works combine the thermoelectric properties and heating function of conductive polymer fibers, providing new insights that enable further development of high-performance, multifunctional wearable smart textiles.",c4af3a230110335fcb0890bfef08e436d4a781216bcd4610973794f412e7fd2c,cleaned_ite_tg/data/ite_clean.csv,483,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P0815
iTE,P0842,Characterization and characteristics of mechanochemically synthesized amorphous fast ionic conductor 50 SISOMO (50AgI-25Ag2O-25MoO3),10.1016/j.pcrysgrow.2006.03.008,"Mechanochemically synthesized amorphous 50 SISOMO [50AgI-25Ag(2)O-25MoO(3)] fast ionic conductor shows high ionic conductivity of similar to 6 x 10(-3) Omega(-1) cm(-1) at room temperature. The highest ionic conductivity is achieved for 36 h milled sample, which is more than three orders of magnitude higher that of crystalline AgI at room temperature. The samples are thermally stable at least up to similar to 70 degrees C. Thermoelectric power studies on 50 SISOMO amorphous fast ionic conductors (a-SIC) have been carried out in the temperature range 300-330 K. Thermoelectric power (S) is found to vary linearly with the inverse of the absolute temperature, and can be expressed by the equation -S = [(0.19 x 10(3)/T) + 0.25] mV/K. The heat of transport (q*) of Ag+ ion i.e. 0.19 eV is nearly equal to the activation energy (E sigma) i.e. 0.20 eV of Ag+ ion migration calculated from the conductivity plots indicating that the material has an average structure. This is also in consonance with earlier theories on heat of transport of ions in ionic solids. (c) 2006 Published by Elsevier Ltd.",fc74a1e06583720e875e7a3cf172618719e07f331d26867ec419e3542cbbb797,cleaned_ite_tg/data/ite_clean.csv,510,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P0842
iTE,P0858,Synergistically Boosting Thermoelectric Performance of PEDOT:PSS/SWCNT Composites via the Ion-Exchange Effect and Promoting SWCNT Dispersion by the Ionic Liquid,10.1021/acsami.1c01059,"Poly(3,4 ethylenedioxythiophene): poly(styrenesulfonate) (PEDOT:PSS) is perhaps the most successful polymer material for thermoelectric (TE) applications. So far, treatments by high-boiling solvents, acid or base, or mixing with the carbon nanotube (CNT) are the main ways to improve its TE performance. Herein, we report the synergistically boosting TE properties of PEDOT:PSS/single-walled CNT (SWCNT) composites by the ionic liquid (IL). The composites are prepared by physically mixing the SWCNT dispersion containing the IL with PEDOT:PSS solution and subsequent vacuum filtration. The IL additive has two major functions, that is, inducing the phase separation of PEDOT:PSS and a linear quinoid conformation of PEDOT and promoting the SWCNT dispersion. The maximum power factor at room temperature reaches 182.7 +/- 9.2 mu Wm(-1) K-2 (the corresponding electrical conductivity and Seebeck coefficient are 1602.6 +/- 103.0 S cm(-1) and 33.4 +/- 0.4 mu V K-1, respectively) for the free-standing flexible film of the PEDOT:PSS/SWCNT composites with the IL, which is much higher than those of the pristine PEDOT:PSS, the IL-free PEDOT:PSS/SWCNT, and the SWCNT films. The high TE performance of composites can be ascribed to synergistic roles of the ion-exchange effect and promotion of SWCNT dispersion by the IL. This work demonstrates the dual roles for the IL in regulating each component of the PEDOT:PSS/SWCNT composite that synergistically boosts the TE performance.",a1e93de4d0040981290b04b9d3990a1b28fc15da0b21c6f466dd5a81f3e2fd9e,cleaned_ite_tg/data/ite_clean.csv,526,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P0858
iTE,P0876,The transport properties of Agl-AgBr system in its superionic phase,10.1016/S0167-2738(99)00050-8,"Electrical conductivities and thermoelectric powers have been measured as a function of temperature and composition in AgI-AgBr system. The electronic conductivities in its superionic phase are negligibly small in comparison with ionic conductivities. The composition dependence of activation energies slightly decreases with increasing the bromine concentration. The lattice constant in this phase decreases with increasing the bromine concentration. The reduction of bottle neck size in conducting path of mobile ion, which originated from the decreasing of the lattice constant, produces the enhancement of activation energy. But this prediction is contradicted with the present observations. These behaviors may be attributable to a distortion of crystal lattice. The heat of transport obtained from measurements of thermoelectric power is slightly larger than the activation energy of ionic conduction in the superionic phase. This relation may be qualitatively explained by the model of Fokker-Plank equation. (C) 1999 Elsevier Science B.V. All rights reserved.",0825ecfd246237c8eb7223db3dd0fc8a26e056de410626ccc5bbf2042c2ee390,cleaned_ite_tg/data/ite_clean.csv,544,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P0876
iTE,P0931,Liquid thermoelectric conversion devices composed of several organic solvents,10.35848/1347-4065/aca858,"We evaluated the performances of liquid thermoelectric conversion devices (LTEs) composed of nine organic solvents containing an Fe2+/Fe3+ redox pair against the electrolyte concentration (m). In protic solvents, i.e. methanol (Me), ethanol (Et), 1-propanol (Pr), and ethylene glycol (EG), the electrochemical Seebeck coefficient (alpha = d V/d T, where V and T are the electrode potential and temperature, respectively) increases with m in the small m region. Based on the ultraviolet-visible absorption spectroscopy, we interpreted the enhancement of alpha in terms of the OH- and/or H2O coordination to Fe3+, which was introduced by the crystal water of the solute. At a temperature difference (Delta T) of 30 K, the maximum value of the power factor of the Me LTE reaches 11.5 mu W K(-2)m.",85c11115afee49af48d1329bb807dea79593a5f1d7a435b8bb1f3258bce1f5cb,cleaned_ite_tg/data/ite_clean.csv,599,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P0931
iTE,P0943,Stability and Thermoelectric Properties of the Canfieldite Ag8SnS6,10.1021/acsaem.1c02118,"Thermoelectric sulfides have recently attracted special attention because of the high availability and environmentally benign character of sulfur. In special cases such as in copper and silver sulfides with high ion mobility and thus high disorder, excellent thermoelectric performance can be achieved. However, stability is a high concern; the ion mobility may lead to device degradation over time. Here, we studied the stability of the canfieldite Ag8SnS6 under different measurement conditions. Without any precautionary measures, formation of Ag and or Ag2S wires was observed during the transport measurements on Ag8SnS6. This problem of lack of stability can be mitigated by restricting the maximum temperature to remain below 685 K. Increasing the Ag content enhances the performance by enlarging the electrical conductivity, but comes at the cost of lower stability. In that case, decreasing the current density was required to avoid this degradation. Such a limitation is practical in small-scale applications such as thin-film devices, but not in large-scale power generation applications.",5fe884d1665f0002dacf9213dec54e39555b6682a6a61a22065d9a7628189ca0,cleaned_ite_tg/data/ite_clean.csv,611,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P0943
iTE,P0944,Exploration of metal-ionic liquids for enhancing electron conductivity and thermoelectric properties of single-walled carbon nanotube composites,10.1039/d5cc05793k,"Leveraging metal-ionic liquids' (MILs') unique metal-carbon binding with SWCNTs, we synthesized four MILs and fabricated composite films. Synergistic interfacial interactions (cation-pi, pi-pi, d-p coupling) enhanced conductivity. SWCNT/FeIL achieved 5029.86 S cm-1, while SWCNT/ZnIL showed a 1.5-fold improved power factor compared to pristine SWCNTs, filling a research gap in MIL-based thermoelectrics.",4ff457b7dc40e07ff63c75bc114bd3cb8230f2c7d55cd2f555dcb4d2ebc90b2c,cleaned_ite_tg/data/ite_clean.csv,612,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P0944
iTE,P0949,Ion-induced n-p inversion of conductivity in TiNiSn compound for thermoelectric applications,10.1063/1.5121825,"Density functional theory calculations of the electronic properties of TiNiSn compound with point defects in the form of vacancies have shown that the formation of titanium vacancies may lead to n-p inversion of the type of conductivity in these materials. In this paper, the possibility of ion-induced formation of Sn clusters in TiNiSn is demonstrated. Furthermore, conditions of ionic irradiation of this compound that can lead to improvement in the thermoelectric parameters of this material are proposed. Published under license by AIP Publishing.",242bf1c6df52c90b7ea695f2581adfda9b0be6fca744ea2173fa46a2bf2cae01,cleaned_ite_tg/data/ite_clean.csv,617,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P0949
iTE,P0959,Electrical Properties of Molten CuCl-Cu2Te Mixtures,10.1143/JPSJ.79.114702,"The electrical conductivity sigma and the thermoelectric power S of molten (CuCl)(1-c)(Cu2Te)(c) mixtures are measured as a function of composition and temperature. The electrical conductivity of the mixtures decreases rapidly with the addition of CuCl to liquid Cu2Te. The thermoelectric power of molten (CuCl)(1-c)(Cu2Te)(c) mixtures shows a smooth increase with increasing composition of CuCl. The experimental results suggest that the dominant transport process in the molten (CuCl)(1-c)(Cu2Te)(c) mixtures changes from electronic conduction to ionic conduction. The composition dependences of sigma and S were analyzed using the fundamental equation of electrical current densities due to electrons and ions. According to this analysis, the conductivity gap increases gradually upon the addition of CuCl to liquid Cu2Te and the conductivity gap is about 0.55 eV for molten (CuCl)(0.4)(Cu2Te)(0.6) mixture.",a1245ea20938bbe4983bb14beddc2425c592557be9377a0e52578e7dfc0269e9,cleaned_ite_tg/data/ite_clean.csv,627,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P0959
iTE,P0965,Perovskite-type proton conductor for novel direct ionic thermoelectric hydrogen sensor,10.1016/j.ssi.2010.05.044,"It was investigated whether a perovskite-type proton conductor, here BaCe0.95Y0.05O3-delta(BCY), is suitable as sensing material for a novel type of thermoelectric hydrogen sensor. Therefore, the hydrogen and oxygen concentration dependence of the thermopower of BaCe0.95Y0.05O3-delta was determined and was found to be in the same range as the value derived from theory. The hydrogen dependence was also measured at different temperatures, and only a comparatively small temperature dependence of the thermopower was observed. (C) 2010 Elsevier B.V. All rights reserved.",2bee450d4dbc695fed5aa83d3be8f1396b50ef5251c16bbab0a820196a20c516,cleaned_ite_tg/data/ite_clean.csv,633,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P0965
iTE,P0988,Towards high-performance electrochemical thermal energy harvester based on ferrofluids,10.1016/j.apmt.2020.100587,"The ionic liquid-based thermo-electrochemical cells receive increasing attention as an inexpensive alternative to solid-state thermo-electrics for waste heat harvesting applications. Recently, it has been demonstrated that magnetic nanoparticles (MNPs) in liquid-based thermoelectric materials result in enhancement of the Seebeck effect opening new perspectives to the design of a thermoelectric device with relatively high efficiency and cost effectiveness. Here, the role of an interacting assembly of MNPs in the thermoelectric signal is studied for the first time. Based on a thermodynamic approach, an analytic expression has been derived for the Seebeck coefficient that includes the inter-particle magnetic interactions in the assembly and the nanoparticle's magnetic characteristics (saturation magnetization, magnetic anisotropy). Mesoscopic scale modelling with the implementation of the Monte Carlo Metropo- lis algorithm is performed to calculate their contribution to the Seebeck coefficient, for diluted assemblies of gamma-Fe2O3 and CoFe2O4 nanoparticles, materials commonly used in ferrofluids. The results demonstrate the increase of the size and temperature range of the Seebeck coefficient with the increase of nanopar- ticles? magnetic anisotropy paving the way for the detailed study of the magneto-thermal effects in high-performance thermoelectric materials based on ferrofluids. (C) 2020 The Authors. Published by Elsevier Ltd. This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/).",eb1640ffd5c051de9a6f660cf903d239aada0c06d6041f893c443840607c0911,cleaned_ite_tg/data/ite_clean.csv,656,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P0988
iTE,P0999,"Electronic and ionic zeebeck coefficients in mixed conductors of Ag0.25-δCu1.75Se, Ag1.2-δCu0.8Se",10.1134/S1023193517080031,"The paper presents the studies of ionic and electronic Zeebeck coefficients and electronic conductivity in nonstoichiometric Ag0.25-delta Cu1.75Se, Ag1.2-delta Cu0.8Se solid solutions existing on the basis of the cubic phase of copper selenide. It is shown that Ag1.2-delta Cu0.8Se is a bilateral variable composition phase manifesting inversion of the sign of predominant charge carriers under variation of the chemical composition by silver within the homogeneity region. Mobilities of electrons and electron holes are estimated on the basis of the concentration dependences.",81d628d69b2e14ab8c7ce85eeec15c555325c6a5c3c786d4b33949d4ae42685b,cleaned_ite_tg/data/ite_clean.csv,667,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P0999
iTE,P1035,Study of xCdI2-(100-x)[2Ag2O-(0.7V2O5-0.3B2O3)] electrolyte system for application in solid-state primary cells,10.1016/j.jpowsour.2005.11.038,"A new, glassy, solid electrolyte system CdI2-Ag2O-V2O5-B2O3 has been synthesized and the composition with high ionic conductivity is used as an electrolyte in a solid-state cell. The silver ion transport number of this electrolyte is nearly unity. The thermoelectric power varies inversely with absolute temperature. The discharge and current-voltage characteristics are examined for different negative and positive electrodes to evaluate the applicability of these cells as power sources for low-energy applications. (c) 2005 Elsevier B.V. All rights reserved.",da469e86845f2d05d83bd7d98eeba1c214e4d3ccc470638462106778a8dc33ac,cleaned_ite_tg/data/ite_clean.csv,703,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P1035
iTE,P1071,ELECTRONIC AND STRUCTURAL-PROPERTIES OF THE LIQUID (TL1/2PB1/2)-SE SYSTEM,10.1002/pssb.2221870115,"The electrical conductivity, magnetic susceptibility, and thermoelectric power in the liquid (Tl1/2Pb1/2)-Se system are measured over wide temperature and composition ranges. It is observed that the electrical conductivity in the system sharply falls near the stoichiometric composition of Tl2Pb2Se3 and the magnetic susceptibility has a diamagnetic maximum at this composition, where the thermoelectric power changes its sign. In addition, the DTA investigation shows that the liquidus temperature of the system has a maximum around this composition. These results suggest that a short-range order appears around the composition of Tl2Pb2Se3 in the liquid (Tl1/2Pb1/2)-Se system. The delocalized electron analysis using both susceptibility and conductivity data suggests that the bonding nature of liquid Tl2Pb2Se3 is rather ionic. The radial distribution study by neutron diffraction also exhibits that the first peak position of g(r) for liquid Tl2Pb2Se3 is located near the ionic bond distance of metal and chalcogen atoms. On the other hand, covalent Se-Se bonds are formed in the Se-rich composition range.",3530406acb672e6766719174f7cef46f67551a8f430e622d007171e4388a87e7,cleaned_ite_tg/data/ite_clean.csv,739,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P1071
iTE,P1090,"ACu3TlSe4 (A = Mg, Ca, Sr, Ba): a comprehensive DFT analysis of physical properties",10.1007/s12648-025-03915-3,"In this study, we have systematically investigated the structural, electronic, elastic, optical, and thermoelectric properties of quaternary chalcogenide compounds ACu3TlSe4 (A = Mg, Ca, Sr, Ba) using first-principles density functional theory (DFT). Structural optimization reveals a monotonic increase in lattice parameters and unit cell volume with increasing ionic radius of the A-site cation, accompanied by a gradual decrease in bulk modulus, indicating enhanced compressibility. Electronic band structure and density of states confirm semiconducting behavior for all compositions, with band gaps and orbital contributions tunable through alkaline-earth substitution. Charge density maps demonstrate evolving electron localization and bonding character, particularly near Se atoms, influenced by the size and electronegativity of the A-site elements. Elastic constant analysis confirms mechanical stability and ductile nature across the series, with increasing anisotropy and decreasing stiffness from Mg to Ba. Optical investigations highlight strong interband transitions, high static dielectric constants, and enhanced photoconductivity, especially in MgCu3TlSe4. Thermoelectric analysis reveals a compelling trend in which BaCu3TlSe4 exhibits the highest figure of merit (ZT approximate to 0.85 at 1000 K), making it a prime candidate for high-temperature energy harvesting applications. This comprehensive study demonstrates the significant role of A-site cation engineering in tuning the multifunctional properties of ACu3TlSe4 compounds for future optoelectronic and thermoelectric devices.",39fc4844c7a2d498d9b181a287fc636f8e3d17426eb2124279ab1d85fd855aa3,cleaned_ite_tg/data/ite_clean.csv,758,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P1090
iTE,P1209,Highly stabilized and efficient thermoelectric copper selenide,10.1038/s41563-024-01815-1,"The liquid-like feature of thermoelectric superionic conductors is a double-edged sword: the long-range migration of ions hinders the phonon transport, but their directional segregation greatly impairs the service stability. We report the synergetic enhancement in figure of merit (ZT) and stability in Cu1.99Se-based superionic conductors enabled by ion confinement effects. Guided by density functional theory and nudged elastic band simulations, we elevated the activation energy to restrict ion migrations through a cation-anion co-doping strategy. We reduced the carrier concentration without sacrificing the low thermal conductivity, obtaining a ZT of similar to 3.0 at 1,050 K. Notably, the fabricated device module maintained a high conversion efficiency of up to similar to 13.4% for a temperature difference of 518 K without obvious degradation after 120 cycles. Our work could be generalized to develop electrically and thermally robust functional materials with ionic migration characteristics. Cu2Se is of interest for thermoelectrics as it is environmentally sustainable and has a high figure of merit ZT; however, copper ion migration impacts device stability. Here a co-doping strategy that combines steric and electrostatic effects is shown to improve device stability as well as improving ZT to 3.",192dded3d605de8a0638e5b13eccdfc1c77740d213e86913c8d6f152bc61e767,cleaned_ite_tg/data/ite_clean.csv,877,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_reconstruction/v1/paper_coverage.csv::domain=iTE;paper_id=P1209
