concept_id,domain,label,definition,aliases,roles,mention_ids,normalization_status,decision_group,normalization_reason,claim_count,paper_ids,source_document_count
iTE:C5b05dc84985f8b,iTE,Detection of a general class of volatile organic compounds,,"[""Detection of a general class of volatile organic compounds""]","[""application""]","[""iTE:P1629:e""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1629""]",1
iTE:C5b07eb316563f0,iTE,Band gap 3.35 eV,,"[""Band gap 3.35 eV""]","[""quantity""]","[""iTE:P1754:n7""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1754""]",1
iTE:C5b0bf6322a6eb5,iTE,Electric field (similar to 15 A),,"[""Electric field (similar to 15 A)""]","[""condition""]","[""iTE:P1533:field""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1533""]",1
iTE:C5b0d5f062b32d1,iTE,Figure of merit of 0.025,,"[""Figure of merit of 0.025""]","[""quantity""]","[""iTE:P0444:z""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0444""]",1
iTE:C5b12508cf8cd1d,iTE,Cross-linked PMSC network,,"[""Cross-linked PMSC network""]","[""state_structure""]","[""iTE:P0390:network""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0390""]",1
iTE:C5b158c1fc285d9,iTE,Multiple sub-100 μm sensing units combining ionic-thermoelectric modules and narrow-bandpass optical filters,,"[""Multiple sub-100 μm sensing units combining ionic-thermoelectric modules and narrow-bandpass optical filters""]","[""state_structure""]","[""iTE:P0431:u""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0431""]",1
iTE:C5b163b6394948e,iTE,spin-voltage generators,,"[""spin-voltage generators""]","[""application""]","[""iTE:P0800:a1""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0800""]",1
iTE:C5b189563949e02,iTE,Output voltage: 2.09 V,,"[""Output voltage: 2.09 V""]","[""quantity""]","[""iTE:P0416:v""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0416""]",1
iTE:C5b1cf17dfebf08,iTE,GdBaFeCoO5+δ (δ = 0.37),,"[""GdBaFeCoO5+δ (δ = 0.37)""]","[""material_entity""]","[""iTE:P1508:gd""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1508""]",1
iTE:C5b25184243f022,iTE,"Monoclinic C2/m; a 1315.1(3), b 410.28(5), c 937.2(2) pm; beta 90.33(2)°",,"[""Monoclinic C2/m; a 1315.1(3), b 410.28(5), c 937.2(2) pm; beta 90.33(2)°""]","[""state_structure""]","[""iTE:P1962:ss""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1962""]",1
iTE:C5b2a3cf49b4d70,iTE,Multilayer electrode engineering in gelatin-based i-TE cells,,"[""Multilayer electrode engineering in gelatin-based i-TE cells""]","[""design_strategy""]","[""iTE:P1375:strategy""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,8,"[""P1375""]",1
iTE:C5b2ac3ab03d10a,iTE,Doped PANI,,"[""Doped PANI""]","[""material_entity""]","[""iTE:P1718:pani""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1718""]",1
iTE:C5b2bca3bbe0646,iTE,Macroscopic contraction,,"[""Macroscopic contraction""]","[""mechanism_process""]","[""iTE:P1300:contract""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1300""]",1
iTE:C5b2d22a5a804f8,iTE,thick-film sensor thermopower,,"[""thick-film sensor thermopower""]","[""quantity""]","[""iTE:P0911:q3""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0911""]",1
iTE:C5b2ef5a198f511,iTE,Coulomb interaction,,"[""Coulomb interaction""]","[""interaction""]","[""iTE:P1860:coulomb""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1860""]",1
iTE:C5b3157d6fefc52,iTE,Integration,,"[""Integration""]","[""performance_function""]","[""iTE:P1147:int""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1147""]",1
iTE:C5b32edb7eb8abe,iTE,"PBTTTC14 molecular-weight increase from 11,867 to 175,199",,"[""PBTTTC14 molecular-weight increase from 11,867 to 175,199""]","[""design_strategy""]","[""iTE:P1328:mw""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P1328""]",1
iTE:C5b355dd2444cd7,iTE,Additional growth-rate-associated electric field,,"[""Additional growth-rate-associated electric field""]","[""quantity""]","[""iTE:P1805:rate_field""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P1805""]",1
iTE:C5b36d851768dc4,iTE,Polydopamine/Au nanoparticle-modified heterogeneous membrane,,"[""Polydopamine/Au nanoparticle-modified heterogeneous membrane""]","[""material_entity""]","[""iTE:P1925:n4""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1925""]",1
iTE:C5b37bc2e9ce5cd,iTE,Extrinsic electronic disorder,,"[""Extrinsic electronic disorder""]","[""state_structure""]","[""iTE:P1501:extrinsic_e""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1501""]",1
iTE:C5b3914d692c3d2,iTE,High-frequency applications,,"[""High-frequency applications""]","[""application""]","[""iTE:P1699:i""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1699""]",1
iTE:C5b3ae8faafe7cf,iTE,Low-grade waste heat recovery through human body heat harvesting,,"[""Low-grade waste heat recovery through human body heat harvesting""]","[""application""]","[""iTE:P0442:a""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0442""]",1
iTE:C5b3b276e6a02e8,iTE,Mass transport filling interfacial pores,,"[""Mass transport filling interfacial pores""]","[""mechanism_process""]","[""iTE:P1775:mass""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P1775""]",1
iTE:C5b405172bbc21e,iTE,Ionic size difference between Al and Zn,,"[""Ionic size difference between Al and Zn""]","[""descriptor""]","[""iTE:P0654:size""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0654""]",1
iTE:C5b4052d0077042,iTE,Abnormal temperature dependence of |S| at x = 0.15,,"[""Abnormal temperature dependence of |S| at x = 0.15""]","[""quantity""]","[""iTE:P1640:abnormal""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1640""]",1
iTE:C5b40c6ca8129ed,iTE,Cathodic Bi-Te co-deposition,,"[""Cathodic Bi-Te co-deposition""]","[""mechanism_process""]","[""iTE:P1301:bid""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1301""]",1
iTE:C5b43c722b7e574,iTE,Dielectric-constant peak,,"[""Dielectric-constant peak""]","[""quantity""]","[""iTE:P1932:peak""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1932""]",1
iTE:C5b4af00589ad2e,iTE,Intrinsic Se vacancies,,"[""Intrinsic Se vacancies""]","[""state_structure""]","[""iTE:P1266:vac""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1266""]",1
iTE:C5b4b8bb40afec5,iTE,Anti-freezing capability,,"[""Anti-freezing capability""]","[""performance_function""]","[""iTE:P0934:freeze""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0934""]",1
iTE:C5b4d8b8b615f2e,iTE,CuBiI4 synthesis,,"[""CuBiI4 synthesis""]","[""mechanism_process""]","[""iTE:P1836:synthesis""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1836""]",1
iTE:C5b53ea2dfd35fb,iTE,High electrical conductivity (ionic),High electrical conductivity associated with mobile ions.,"[""High electrical conductivity""]","[""performance_function"",""quantity""]","[""iTE:P0393:conductivity"",""iTE:P1179:i""]",model_merged,g0166,The evidence identifies conduction in cement pore solution and an ionic liquid; material identities remain claim-specific.,2,"[""P0393"",""P1179""]",2
iTE:C5b5742b6b3b562,iTE,Excellent conductivity (electrical),High electrical conductivity reported for Cu5Sn2S7 and Cu3SnS4 films.,"[""Excellent conductivity""]","[""performance_function""]","[""iTE:P1766:conduct""]",model_kept_separate,g0306,The evidence places conductivity among electrical properties alongside carrier concentration; it does not establish equivalence with the hydrogel's ionic conductivity.,2,"[""P1766""]",1
iTE:C5b5cba607e3a89,iTE,Dense SnSe pellets,,"[""Dense SnSe pellets""]","[""material_entity""]","[""iTE:P1077:pellets""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1077""]",1
iTE:C5b5cf7243d41e7,iTE,Traces of Y2Ti2O7 phase,,"[""Traces of Y2Ti2O7 phase""]","[""state_structure""]","[""iTE:P1550:n6""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P1550""]",1
iTE:C5b5d434fbd7f15,iTE,Body-centered tetragonal structure,,"[""Body-centered tetragonal structure""]","[""state_structure""]","[""iTE:P1623:i""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1623""]",1
iTE:C5b5e10bd8051af,iTE,Ion transport at two poles,,"[""Ion transport at two poles""]","[""mechanism_process""]","[""iTE:P0518:transport""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0518""]",1
iTE:C5b5e91c7a8d08c,iTE,Direct band gap of 1.7 eV,,"[""Direct band gap of 1.7 eV""]","[""quantity""]","[""iTE:P1741:fegap""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1741""]",1
iTE:C5b602b08da12cf,iTE,Broken local charge neutrality near electrodes,,"[""Broken local charge neutrality near electrodes""]","[""state_structure""]","[""iTE:P0723:charge""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0723""]",1
iTE:C5b60feb8f3969f,iTE,Ca2.8Lu0.2Co4O9+δ,,"[""Ca2.8Lu0.2Co4O9+δ""]","[""material_entity""]","[""iTE:P1076:lu""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1076""]",1
iTE:C5b6268ccd2daa2,iTE,PV operational lifespan,,"[""PV operational lifespan""]","[""performance_function""]","[""iTE:P1605:life""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P1605""]",1
iTE:C5b6280a10c4aee,iTE,Toughness of 22.09 MJ/m(3),,"[""Toughness of 22.09 MJ/m(3)""]","[""quantity""]","[""iTE:P0536:tough""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0536""]",1
iTE:C5b6389c70c9531,iTE,Strong imidazolium-cation interactions with surfactant anionic head groups,,"[""Strong imidazolium-cation interactions with surfactant anionic head groups""]","[""interaction""]","[""iTE:P0807:n5""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0807""]",1
iTE:C5b63cd5329cbbd,iTE,Seebeck coefficient of 6.79 mV K−1,,"[""Seebeck coefficient of 6.79 mV K−1""]","[""quantity""]","[""iTE:P1318:seebeck""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1318""]",1
iTE:C5b642a4e9a1521,iTE,Cooling power more than two orders of magnitude above conventional electrolytes,,"[""Cooling power more than two orders of magnitude above conventional electrolytes""]","[""performance_function""]","[""iTE:P0419:n2""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0419""]",1
iTE:C5b6584fca673c4,iTE,Thermotolerance,,"[""Thermotolerance""]","[""descriptor""]","[""iTE:P1669:tolerance""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1669""]",1
iTE:C5b65c8c12e94d9,iTE,Bjerrum defects,,"[""Bjerrum defects""]","[""material_entity""]","[""iTE:P1153:bj""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1153""]",1
iTE:C5b692026a60fa9,iTE,Thermoelectric conversion via the Soret effect,Thermoelectric conversion attributed to the Soret effect in GELCNT-ILS.,"[""Thermoelectric conversion""]","[""performance_function""]","[""iTE:P1180:d""]",model_kept_separate,g0375,The Soret mechanism is explicit; absorbed-dose adjustment tunes the associated performance.,2,"[""P1180""]",1
iTE:C5b6ab48792519d,iTE,Inefficient C10 re-mobilization,,"[""Inefficient C10 re-mobilization""]","[""mechanism_process""]","[""iTE:P1895:remob""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1895""]",1
iTE:C5b6c2f440c0a36,iTE,Local structural variations within the wurtzite lattice,,"[""Local structural variations within the wurtzite lattice""]","[""state_structure""]","[""iTE:P1768:local""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1768""]",1
iTE:C5b6e2e3318829f,iTE,HCA: gelatin/poly(acrylamide-co-acrylic acid)/CaCl2/spindle-shaped aluminum hydroxide nanosheet/glycerol ionic hydrogel coating,,"[""HCA: gelatin/poly(acrylamide-co-acrylic acid)/CaCl2/spindle-shaped aluminum hydroxide nanosheet/glycerol ionic hydrogel coating""]","[""material_entity""]","[""iTE:P0817:h""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,8,"[""P0817""]",1
iTE:C5b730c8c525d5d,iTE,Definitions of electron transfer,,"[""Definitions of electron transfer""]","[""descriptor""]","[""iTE:P1285:d1""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1285""]",1
iTE:C5b73aa328e7b9f,iTE,Dominant ionic bonding,Bonding in which ionic character predominates.,"[""Dominant ionic bonding""]","[""interaction""]","[""iTE:P1235:ionic"",""iTE:P1450:ionic""]",model_merged,g0758,Both computational studies explicitly identify ionic bonding as dominant; different materials and indicators remain claim-specific.,4,"[""P1235"",""P1450""]",2
iTE:C5b7b0fd4d51ffe,iTE,Thermoelectric conversion driven by hydrogel-nanoparticle phase transition,Thermoelectric conversion in a liquid-state thermocell driven by the volume phase transition of hydrogel nanoparticles.,"[""Thermoelectric conversion""]","[""performance_function""]","[""iTE:P1493:conversion""]",model_kept_separate,g0375,The explicit phase-transition mechanism distinguishes this conversion subtype.,1,"[""P1493""]",1
iTE:C5b7c585f84acdc,iTE,Volume in quasi-harmonic Debye model,,"[""Volume in quasi-harmonic Debye model""]","[""quantity""]","[""iTE:P1480:v""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P1480""]",1
iTE:C5b83e906b63da1,iTE,Stable liquid dispersions of phosphorene nanoribbons,,"[""Stable liquid dispersions of phosphorene nanoribbons""]","[""state_structure""]","[""iTE:P1838:disp""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1838""]",1
iTE:C5b8f115e53cef6,iTE,Negative effective ionic thermopower,Negative effective thermopower of the ion-gel supercapacitor with PEDOT:PSS electrodes.,"[""Negative thermopower""]","[""quantity""]","[""iTE:P0400:n7""]",model_kept_separate,g0174,The evidence explicitly identifies an electrode-dependent effective response and proposes a Donnan explanation.,2,"[""P0400""]",1
iTE:C5b91dda7c7f209,iTE,Conversion of independent ion thermal motion to higher complex-anion transport heat,,"[""Conversion of independent ion thermal motion to higher complex-anion transport heat""]","[""mechanism_process""]","[""iTE:P0397:n11""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0397""]",1
iTE:C5b948b0d5322a7,iTE,Nano-3YSZ-toughened beta″-alumina solid electrolytes (Zr-BASE),,"[""Nano-3YSZ-toughened beta″-alumina solid electrolytes (Zr-BASE)""]","[""material_entity""]","[""iTE:P1543:zbase""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1543""]",1
iTE:C5b9a5f17e394a3,iTE,Greater equilibrium volume,,"[""Greater equilibrium volume""]","[""quantity""]","[""iTE:P1695:c""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1695""]",1
iTE:C5b9c81e0f24636,iTE,Weak hopping term,,"[""Weak hopping term""]","[""mechanism_process""]","[""iTE:P0935:hop""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0935""]",1
iTE:C5b9ff3c4d1671f,iTE,Hard-cation–soft-anion ionic liquid treatment of PEDOT:PSS,,"[""Hard-cation–soft-anion ionic liquid treatment of PEDOT:PSS""]","[""design_strategy""]","[""iTE:P1432:hardsoft""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1432""]",1
iTE:C5ba0980085ec19,iTE,unencapsulated ionic-polymer or free-standing-ionic-liquid devices,,"[""unencapsulated ionic-polymer or free-standing-ionic-liquid devices""]","[""material_entity""]","[""iTE:P0920:m2""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,5,"[""P0920""]",1
iTE:C5ba40370097b21,iTE,Average maximum power density 0.66 mW K−2 m−2 per p–n cell,,"[""Average maximum power density 0.66 mW K−2 m−2 per p–n cell""]","[""performance_function""]","[""iTE:P1122:p""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1122""]",1
iTE:C5ba8cebaeb5fdd,iTE,Bi shell,,"[""Bi shell""]","[""material_entity""]","[""iTE:P1174:f""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1174""]",1
iTE:C5baabb02a840cf,iTE,K2YAgBr6,,"[""K2YAgBr6""]","[""material_entity""]","[""iTE:P0967:br""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0967""]",1
iTE:C5babf48f449b49,iTE,Thermal conductivity,The material quantity describing heat conduction in response to a temperature gradient.,"[""Thermal conductivity""]","[""quantity""]","[""iTE:P0458:tc"",""iTE:P0491:tc"",""iTE:P0533:tc"",""iTE:P0534:tc"",""iTE:P0611:q4"",""iTE:P0665:n3"",""iTE:P0671:thermal"",""iTE:P0814:k"",""iTE:P0821:k"",""iTE:P0826:k"",""iTE:P0894:k"",""iTE:P0995:k"",""iTE:P1004:k"",""iTE:P1031:k"",""iTE:P1037:k"",""iTE:P1047:n10"",""iTE:P1076:thermal"",""iTE:P1083:k"",""iTE:P1091:tc"",""iTE:P1098:tc"",""iTE:P1128:k"",""iTE:P1171:k"",""iTE:P1182:k"",""iTE:P1223:k"",""iTE:P1283:q5"",""iTE:P1297:tk"",""iTE:P1314:d"",""iTE:P1517:k"",""iTE:P1526:k"",""iTE:P1527:k"",""iTE:P1573:k"",""iTE:P1574:k"",""iTE:P1657:n17"",""iTE:P1758:n9"",""iTE:P1934:k"",""iTE:P1940:k""]",model_merged,g0233,"These mentions identify thermal conductivity itself, rather than its change or a scattering mechanism. Different materials and effects remain attached to their claims. Lattice conductivity is explicitly distinguished in several contexts and is not substituted for the broader quantity.",56,"[""P0458"",""P0491"",""P0533"",""P0534"",""P0611"",""P0665"",""P0671"",""P0814"",""P0821"",""P0826"",""P0894"",""P0995"",""P1004"",""P1031"",""P1037"",""P1047"",""P1076"",""P1083"",""P1091"",""P1098"",""P1128"",""P1171"",""P1182"",""P1223"",""P1283"",""P1297"",""P1314"",""P1517"",""P1526"",""P1527"",""P1573"",""P1574"",""P1657"",""P1758"",""P1934"",""P1940""]",36
iTE:C5bae929687e7e0,iTE,Embedded Ni-foam-CNT electrodes,,"[""Embedded Ni-foam-CNT electrodes""]","[""design_strategy""]","[""iTE:P0545:electrode""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,5,"[""P0545""]",1
iTE:C5baed1488c7eb8,iTE,Thermal conductivity 0.49–1.78 W m^-1 K^-1,,"[""Thermal conductivity 0.49–1.78 W m^-1 K^-1""]","[""quantity""]","[""iTE:P1952:k""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P1952""]",1
iTE:C5bb9fbe41dca80,iTE,"Superionic materials in (Cu1-xAgxI)-(Ag2O)-(CrO3), 0.05 ≤ x ≤ 0.25",,"[""Superionic materials in (Cu1-xAgxI)-(Ag2O)-(CrO3), 0.05 ≤ x ≤ 0.25""]","[""material_entity""]","[""iTE:P0989:m""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,4,"[""P0989""]",1
iTE:C5bbca68a4c8c4d,iTE,Li+ in Li0.25Cu0.5Fe2.25-xAlxO4,,"[""Li+ in Li0.25Cu0.5Fe2.25-xAlxO4""]","[""material_entity""]","[""iTE:P1867:li""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1867""]",1
iTE:C5bbcdc0d0d4cd1,iTE,Mixture electrical conductivity,,"[""Mixture electrical conductivity""]","[""quantity""]","[""iTE:P1507:sigma""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P1507""]",1
iTE:C5bbefcbac15478,iTE,CoO2 layer in the Ca2Co2O5-type layered compound,The CoO2 layer discussed as a carrier-conduction region in the Ca2Co2O5-type layered compound.,"[""CoO2 layer""]","[""material_entity""]","[""iTE:P1937:co""]",model_kept_separate,g0420,Its host qualifier differs; the evidence does not establish identity with the Ca3Co4O9 layer.,1,"[""P1937""]",1
iTE:C5bc06bae599985,iTE,Bilateral variable-composition phase,,"[""Bilateral variable-composition phase""]","[""state_structure""]","[""iTE:P0999:bilateral""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0999""]",1
iTE:C5bc5354711825b,iTE,Electrodeposited Sb2Te3 thin films on FTO-coated glass,,"[""Electrodeposited Sb2Te3 thin films on FTO-coated glass""]","[""material_entity""]","[""iTE:P1924:n9""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,3,"[""P1924""]",1
iTE:C5bd11660416b46,iTE,NdOs4As12,,"[""NdOs4As12""]","[""material_entity""]","[""iTE:P1206:os""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P1206""]",1
iTE:C5bd4bbdef10b4f,iTE,Valence band edge,The upper-energy boundary of the valence band.,"[""Valence band edge""]","[""state_structure""]","[""iTE:P1882:k"",""iTE:P1958:vb""]",model_merged,g0933,Both identify the same electronic band feature; orbital contributions and anisotropy describe its material-specific realization.,3,"[""P1882"",""P1958""]",2
iTE:C5bd85b6860e2e6,iTE,Persistence for several days,,"[""Persistence for several days""]","[""performance_function""]","[""iTE:P1677:persistence""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1677""]",1
iTE:C5be21d5c715818,iTE,Apparent critical phenomena,,"[""Apparent critical phenomena""]","[""mechanism_process""]","[""iTE:P0787:n11""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0787""]",1
iTE:C5be6f1332e8abc,iTE,Wide-bandgap semiconductor,,"[""Wide-bandgap semiconductor""]","[""state_structure""]","[""iTE:P1587:b""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1587""]",1
iTE:C5bec54a60e0bcb,iTE,Down-regulated heat shock protein expression,,"[""Down-regulated heat shock protein expression""]","[""mechanism_process""]","[""iTE:P0549:hsp""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,2,"[""P0549""]",1
iTE:C5bec909eda62b0,iTE,Hole-doped power factor,,"[""Hole-doped power factor""]","[""performance_function""]","[""iTE:P0746:pf""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0746""]",1
iTE:C5bf04e79674fc6,iTE,"(La,Sr)2CuO4 at low strontium content",,"[""(La,Sr)2CuO4 at low strontium content""]","[""material_entity""]","[""iTE:P1455:lsco""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1455""]",1
iTE:C5bf0cab24e18bd,iTE,Nonlinear optical functionality,,"[""Nonlinear optical functionality""]","[""performance_function""]","[""iTE:P1815:opt""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1815""]",1
iTE:C5bf4c5250a82b6,iTE,Cubic structure,Crystal structure belonging to the cubic crystal system.,"[""Cubic structure""]","[""state_structure""]","[""iTE:P1009:cubic"",""iTE:P1163:cubic"",""iTE:P1450:cubic"",""iTE:P1616:cubic"",""iTE:P1906:cub""]",model_merged,g0617,"Each label denotes cubic structural symmetry, without asserting that the compounds have identical atomic structures or are the same material.",5,"[""P1009"",""P1163"",""P1450"",""P1616"",""P1906""]",5
iTE:C5bf7f47672dfbd,iTE,Proposed niobium effect on the TiO2 defect-disorder model,,"[""Proposed niobium effect on the TiO2 defect-disorder model""]","[""design_strategy""]","[""iTE:P0870:n11""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0870""]",1
iTE:C5bf81de9929f12,iTE,Self-powered architecture,,"[""Self-powered architecture""]","[""application""]","[""iTE:P0493:arch""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0493""]",1
iTE:C5bf85c45ae76d7,iTE,26 thermodynamically stable materials,,"[""26 thermodynamically stable materials""]","[""material_entity""]","[""iTE:P1085:stable""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1085""]",1
iTE:C5bfb2dc9af3594,iTE,Rare-earth ionic radius,The ionic-size quantity associated with rare-earth dopants in Sr0.9R0.1TiO3.,"[""Rare-earth ionic radius""]","[""descriptor""]","[""iTE:P0814:radius""]",model_kept_separate,g0467,"The radius is identified, but its oxidation-state convention is not supplied.",1,"[""P0814""]",1
iTE:C5bfe2e6a10f994,iTE,Sacrifice of thermoelectric properties,,"[""Sacrifice of thermoelectric properties""]","[""performance_function""]","[""iTE:P0338:te""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0338""]",1
iTE:C5c0372e037ca2d,iTE,Proton conduction,,"[""Proton conduction""]","[""mechanism_process""]","[""iTE:P1636:proton""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1636""]",1
iTE:C5c0676ea61d190,iTE,KOH electrolyte,,"[""KOH electrolyte""]","[""material_entity""]","[""iTE:P0435:koh""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0435""]",1
iTE:C5c0a5fff002132,iTE,Charge carrier concentration in Cu-O2 planes,,"[""Charge carrier concentration in Cu-O2 planes""]","[""quantity""]","[""iTE:P1972:carrier""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P1972""]",1
iTE:C5c16160bfbfa3a,iTE,Composite matrix,,"[""Composite matrix""]","[""material_entity""]","[""iTE:P0821:matrix""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0821""]",1
iTE:C5c17f53a7c8cac,iTE,Organic-like molecular entities within ABTe3 crystals,,"[""Organic-like molecular entities within ABTe3 crystals""]","[""state_structure""]","[""iTE:P1648:molecules""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,6,"[""P1648""]",1
iTE:C5c19b2f821ee8e,iTE,Open-circuit temperature difference across generator,,"[""Open-circuit temperature difference across generator""]","[""quantity""]","[""iTE:P0754:n2""]",singleton_not_semantically_reviewed,,No same-name or explicit-definition candidate in this pass.,1,"[""P0754""]",1
