cutoff_year,concept_u,concept_v,u_type,v_type,u_degree_all,v_degree_all,u_degree_tg,v_degree_tg,u_degree_ite,v_degree_ite,common_neighbors,adamic_adar,preferential_attachment,shortest_path,semantic_similarity,cross_type,ite_lead_years_for_u,u_seen_in_ite,u_seen_in_tg,v_seen_in_tg,dprev,future_edge_label,future_example_title,future_window
2018,ionic mobility,metal ions,material_system,material_system,23,17,0,0,23,17,1,0.21274421382066935,391,2,0.03001308842053919,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,mobile ions,material_system,material_system,23,45,0,0,23,45,11,2.709869600058793,1035,2,0.446848875376349,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,molecular dynamics simulations,material_system,material_system,23,21,0,0,23,21,4,0.7790178098509903,483,2,0.02522319248496516,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,n-type thermopower,material_system,property_metric,23,13,0,0,23,13,3,0.608934380043183,299,2,0.0,1,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,near room temperature,material_system,material_system,23,40,0,0,23,40,5,0.9716414402310218,920,2,0.0,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,negative seebeck,material_system,property_metric,23,14,0,0,23,14,3,0.5585142494754497,322,2,0.0,1,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,negative seebeck coefficient,material_system,property_metric,23,14,0,0,23,14,3,0.5585142494754497,322,2,0.0,1,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,negative thermopower,material_system,property_metric,23,16,0,0,23,16,2,0.4579699403072659,368,2,0.0,1,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,optical absorption,material_system,material_system,23,18,0,0,23,18,2,0.3436434889271453,414,2,0.0035505606459548824,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,optical conductivity,material_system,property_metric,23,15,0,0,23,15,3,0.5658751105429557,345,2,0.04725284595661366,1,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,organic solvents,material_system,material_system,23,12,0,0,23,12,2,0.3436434889271453,276,2,0.0208291599239466,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,p-type semiconducting,material_system,material_system,23,42,0,0,23,42,7,1.3911560655454132,966,2,0.0,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,p-type semiconductor,material_system,material_system,23,16,0,0,23,16,3,0.6040031927541695,368,2,0.0,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,pedot:pss film,material_system,material_system,23,17,0,0,23,17,3,0.5504139004208674,391,2,0.0,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,pedot:pss films,material_system,material_system,23,18,0,0,23,18,2,0.3436434889271453,414,2,0.0,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,phase separation,material_system,material_system,23,14,0,0,23,14,2,0.3436434889271453,322,2,0.003937639814903156,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,phase transitions,material_system,phase_or_species_transition,23,39,0,0,23,39,5,0.975608667935863,897,2,0.004178271018982861,1,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,phonon dispersion,material_system,material_system,23,15,0,0,23,15,3,0.6287244900532291,345,2,0.003475425318132949,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,phonon transport,material_system,material_system,23,18,0,0,23,18,7,1.4257497986747953,414,2,0.0,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,rare-earth ionic,material_system,material_system,23,51,0,0,23,51,7,1.5236559365410396,1173,2,0.09898099365703371,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,rare-earth ionic radius,material_system,material_system,23,40,0,0,23,40,6,1.2858264230616818,920,2,0.08245403746810766,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,redox electrolyte,material_system,material_system,23,14,0,0,23,14,2,0.3436434889271453,322,2,0.0,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,redox entropy,material_system,solvation_entropy,23,22,0,0,23,22,4,0.8732463045842181,506,2,0.0,1,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,redox potential,material_system,material_system,23,6,0,0,23,6,2,0.3570637312914834,138,2,0.0,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,reduce thermal conductivity,material_system,property_metric,23,26,0,0,23,26,9,1.9543196953635105,598,2,0.04157497070925901,1,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,reducing lattice thermal conductivity,material_system,property_metric,23,17,0,0,23,17,1,0.17461613160945555,391,2,0.0335226888076738,1,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,relaxation time,material_system,material_system,23,12,0,0,23,12,2,0.39125897893350015,276,2,0.003642291334849072,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,secondary phase,material_system,material_system,23,39,0,0,23,39,7,1.4221176375123947,897,2,0.0,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,semi-classical boltzmann,material_system,material_system,23,27,0,0,23,27,3,0.5585142494754497,621,2,0.0,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,semiconducting behavior,material_system,material_system,23,49,0,0,23,49,9,1.9197394008826405,1127,2,0.0,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,semiconducting nature,material_system,material_system,23,21,0,0,23,21,3,0.6881232848597759,483,2,0.0,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,small temperature,material_system,material_system,23,28,0,0,23,28,3,0.6089889346477727,644,2,0.0,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,smaller ionic,material_system,material_system,23,38,0,0,23,38,5,1.0353428330505408,874,2,0.12467824018589795,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,smaller ionic radius,material_system,material_system,23,20,0,0,23,20,3,0.6063407999410084,460,2,0.09782568861275907,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,solid solution,material_system,material_system,23,51,0,0,23,51,9,1.844593304051031,1173,2,0.003918782762128268,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,solid solutions,material_system,material_system,23,54,0,0,23,54,9,1.9316802089525602,1242,2,0.003792640858334507,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,solid-state reaction,material_system,material_system,23,49,0,0,23,49,8,1.6633407843544175,1127,2,0.0031065997641925107,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,soret coefficient,material_system,transport_mechanism,23,14,0,0,23,14,1,0.16902735731768975,322,2,0.0,1,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,strong ionic,material_system,material_system,23,30,0,0,23,30,5,1.0648714803199566,690,2,0.13061555198590818,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,structure calculations,material_system,material_system,23,33,0,0,23,33,3,0.5658751105429557,759,2,0.003364959370569029,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,substitution changes,material_system,material_system,23,41,0,0,23,41,9,1.9011913235093276,943,2,0.003079915780505223,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,successive ionic,material_system,material_system,23,39,0,0,23,39,5,1.0304237442242825,897,2,0.10641664087912052,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,successive ionic layer,material_system,material_system,23,39,0,0,23,39,5,1.0304237442242825,897,2,0.09243973160290185,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,successive ionic layer adsorption,material_system,material_system,23,39,0,0,23,39,5,1.0304237442242825,897,2,0.0772350564575787,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,superionic conductor,material_system,material_system,23,31,0,0,23,31,6,1.285921468956081,713,2,0.07469000738572025,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,superionic phase,material_system,material_system,23,60,0,0,23,60,12,2.668170336247325,1380,2,0.07886868506026533,0,0,1,0,0,2,1,Selective breakdown of phonon quasiparticles across superionic transition in CuCrSe2,2019-2021
2018,ionic mobility,systematically investigated,material_system,material_system,23,42,0,0,23,42,4,0.738450274394661,966,2,0.0,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,temperature changes,material_system,material_system,23,13,0,0,23,13,0,0.0,299,3,0.0,0,0,1,0,0,3,0,,2019-2021
2018,ionic mobility,temperature coefficient,material_system,material_system,23,5,0,0,23,5,0,0.0,115,3,0.0,0,0,1,0,0,3,0,,2019-2021
2018,ionic mobility,temperature dependent,material_system,material_system,23,56,0,0,23,56,6,1.2194571436927208,1288,2,0.0,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,temperature differences,material_system,material_system,23,14,0,0,23,14,1,0.16902735731768975,322,2,0.0,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,temperature ionic,material_system,material_system,23,23,0,0,23,23,4,0.8380706005895432,529,2,0.14681441041906942,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,temperature sensing,material_system,device_function,23,17,0,0,23,17,1,0.16902735731768975,391,2,0.0,1,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,temperature thermoelectric,material_system,material_system,23,59,0,0,23,59,9,1.9636201149291694,1357,2,0.00726671507330548,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,theory calculations,material_system,material_system,23,22,0,0,23,22,0,0.0,506,3,0.003561044466020673,0,0,1,0,0,3,0,,2019-2021
2018,ionic mobility,thermal conduction,material_system,material_system,23,20,0,0,23,20,2,0.4373134426233186,460,2,0.005348772459892363,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,thermal diffusion,material_system,material_system,23,12,0,0,23,12,0,0.0,276,3,0.004382350957621708,0,0,1,0,0,3,0,,2019-2021
2018,ionic mobility,thermoelectric energy conversion,material_system,material_system,23,35,0,0,23,35,5,1.053925387593484,805,2,0.008829828879274903,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,thermoelectric power generation,material_system,material_system,23,27,0,0,23,27,4,0.8364135679235417,621,2,0.00903732106297957,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,total thermal conductivity,material_system,property_metric,23,21,0,0,23,21,2,0.3436434889271453,483,2,0.04231693020764395,1,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,transition metal,material_system,material_system,23,30,0,0,23,30,4,0.8698757784290215,690,2,0.004085942401778768,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,transition temperature,material_system,material_system,23,55,0,0,23,55,8,1.7151311082507257,1265,2,0.0041049870426652126,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,transmission electron,material_system,material_system,23,21,0,0,23,21,1,0.17461613160945555,483,2,0.0034291793672458154,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,transport behavior,material_system,material_system,23,27,0,0,23,27,7,1.47004603403623,621,2,0.0,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,transport equation,material_system,material_system,23,18,0,0,23,18,3,0.5658751105429557,414,2,0.003941405203878698,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,transport mechanism,material_system,material_system,23,20,0,0,23,20,2,0.5145679597655628,460,2,0.0,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,ultralow lattice thermal conductivity,material_system,property_metric,23,30,0,0,23,30,7,1.4134031957136861,690,2,0.03365578000421975,1,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,wide temperature,material_system,material_system,23,56,0,0,23,56,8,1.6584879244192012,1288,2,0.0,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,wide temperature range,material_system,material_system,23,49,0,0,23,49,8,1.6584879244192012,1127,2,0.0,0,0,1,0,0,2,0,,2019-2021
2018,ionic mobility,zintl phase,material_system,material_system,23,38,0,0,23,38,7,1.4257497986747953,874,2,0.0,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,ionic radius controls,material_system,material_system,17,26,0,0,17,26,4,0.7735320088191979,442,2,0.1305734696430395,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,ionic seebeck effect,material_system,property_metric,17,10,0,0,17,10,1,0.17461613160945555,170,2,0.14962699183146805,1,0,1,0,0,2,0,,2019-2021
2018,ionic nature,ionic size,material_system,material_system,17,38,0,0,17,38,3,0.520447139541881,646,2,0.2122868866060525,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,ionic species,material_system,material_system,17,28,0,0,17,28,1,0.17461613160945555,476,2,0.16131151390883405,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,ionic thermoelectric effect,material_system,material_system,17,11,0,0,17,11,2,0.3436434889271453,187,2,0.1364836390629532,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,ionic thermoelectric supercapacitors,material_system,material_system,17,23,0,0,17,23,2,0.38762040170869305,391,2,0.1005578899267205,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,ionic-electronic conductor,material_system,material_system,17,23,0,0,17,23,3,0.520447139541881,391,2,0.15476155672100042,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,ionic/covalent bonding,material_system,material_system,17,40,0,0,17,40,6,1.2633982743348393,680,2,0.07944056990819029,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,large ionic,material_system,material_system,17,35,0,0,17,35,4,0.760896313023375,595,2,0.23361970128778178,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,large temperature,material_system,material_system,17,24,0,0,17,24,4,0.7390401839328844,408,2,0.2111625454153535,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,large thermopower,material_system,property_metric,17,21,0,0,17,21,3,0.520447139541881,357,2,0.0,1,0,1,0,0,2,0,,2019-2021
2018,ionic nature,larger ionic,material_system,material_system,17,44,0,0,17,44,4,0.7787649063492099,748,2,0.19724858053682692,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,lattice distortion,material_system,material_system,17,20,0,0,17,20,2,0.35141978222419135,340,2,0.004946893666043873,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,lattice thermal conductivity kappa,material_system,property_metric,17,27,0,0,17,27,4,0.7688726379403502,459,2,0.0,1,0,1,0,0,2,0,,2019-2021
2018,ionic nature,layer adsorption,material_system,material_system,17,39,0,0,17,39,4,0.8064468070445554,663,2,0.005745735096199042,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,liquid electrolytes,material_system,material_system,17,15,0,0,17,15,2,0.3436434889271453,255,2,0.0,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,liquid thermoelectric,material_system,material_system,17,15,0,0,17,15,2,0.3436434889271453,255,2,0.009559062599947162,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,low temperatures,material_system,material_system,17,79,0,0,17,79,11,2.4519007081843895,1343,2,0.13546375009142025,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,lower lattice thermal conductivity,material_system,property_metric,17,27,0,0,17,27,4,0.7390401839328844,459,2,0.0,1,0,1,0,0,2,0,,2019-2021
2018,ionic nature,lower temperatures,material_system,material_system,17,55,0,0,17,55,5,0.9973579507402132,935,2,0.12685999720360094,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,lower thermal conductivity,material_system,property_metric,17,47,0,0,17,47,4,0.7390401839328844,799,2,0.0,1,0,1,0,0,2,0,,2019-2021
2018,ionic nature,lowers lattice thermal conductivity,material_system,property_metric,17,45,0,0,17,45,6,1.2257679032288726,765,2,0.0,1,0,1,0,0,2,0,,2019-2021
2018,ionic nature,lowers thermal conductivity,material_system,property_metric,17,38,0,0,17,38,6,1.2405505516086703,646,2,0.0,1,0,1,0,0,2,1,"Enhanced electronic and thermoelectric properties of p-type doped filled skutterudites RFe4Sb12 (R=Pr, Nd)",2019-2021
2018,ionic nature,metal ions,material_system,material_system,17,17,0,0,17,17,2,0.5374774108369766,289,2,0.04222405459810482,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,mobile ions,material_system,material_system,17,45,0,0,17,45,4,0.957402118426703,765,2,0.03660810316196147,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,molecular dynamics simulations,material_system,material_system,17,21,0,0,17,21,2,0.3436434889271453,357,2,0.0036059345195117577,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,n-type thermopower,material_system,property_metric,17,13,0,0,17,13,2,0.34583100793242555,221,2,0.0,1,0,1,0,0,2,0,,2019-2021
2018,ionic nature,near room temperature,material_system,material_system,17,40,0,0,17,40,4,0.7688726379403502,680,2,0.1633133738738891,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,negative seebeck,material_system,property_metric,17,14,0,0,17,14,3,0.520447139541881,238,2,0.0,1,0,1,0,0,2,0,,2019-2021
2018,ionic nature,negative seebeck coefficient,material_system,property_metric,17,14,0,0,17,14,3,0.520447139541881,238,2,0.0,1,0,1,0,0,2,0,,2019-2021
2018,ionic nature,negative thermopower,material_system,property_metric,17,16,0,0,17,16,1,0.1768036506147358,272,2,0.0,1,0,1,0,0,2,0,,2019-2021
2018,ionic nature,optical absorption,material_system,material_system,17,18,0,0,17,18,3,0.520447139541881,306,2,0.00499512294329848,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,optical conductivity,material_system,property_metric,17,15,0,0,17,15,4,0.8865362494008988,255,2,0.0,1,0,1,0,0,2,1,"Investigations of structural, electronic and optical properties of TM-GaO3 (TM = Sc, Ti, Ag) perovskite oxides for optoelectronic applications: a first principles study",2019-2021
2018,ionic nature,organic solvents,material_system,material_system,17,12,0,0,17,12,3,0.520447139541881,204,2,0.02930360160001081,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,p-type semiconducting,material_system,material_system,17,42,0,0,17,42,4,0.7390401839328844,714,2,0.0,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,p-type semiconductor,material_system,material_system,17,16,0,0,17,16,2,0.34583100793242555,272,2,0.0,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,pedot:pss film,material_system,material_system,17,17,0,0,17,17,3,0.520447139541881,289,2,0.0,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,pedot:pss films,material_system,material_system,17,18,0,0,17,18,3,0.520447139541881,306,2,0.0,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,phase separation,material_system,material_system,17,14,0,0,17,14,3,0.520447139541881,238,2,0.005539687092593961,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,phase transitions,material_system,phase_or_species_transition,17,39,0,0,17,39,3,0.5967283582044622,663,2,0.005878220233759,1,0,1,0,0,2,0,,2019-2021
2018,ionic nature,phonon dispersion,material_system,material_system,17,15,0,0,17,15,2,0.3932091760004588,255,2,0.004889418453985454,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,phonon transport,material_system,material_system,17,18,0,0,17,18,4,0.7766705550388511,306,2,0.0,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,rare-earth ionic,material_system,material_system,17,51,0,0,17,51,3,0.520447139541881,867,2,0.13925187644098422,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,rare-earth ionic radius,material_system,material_system,17,40,0,0,17,40,3,0.520447139541881,680,2,0.11600085039915435,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,redox electrolyte,material_system,material_system,17,14,0,0,17,14,2,0.3436434889271453,238,2,0.0,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,redox entropy,material_system,solvation_entropy,17,22,0,0,17,22,1,0.16902735731768975,374,2,0.0,1,0,1,0,0,2,0,,2019-2021
2018,ionic nature,redox potential,material_system,material_system,17,6,0,0,17,6,1,0.16902735731768975,102,2,0.0,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,reduce thermal conductivity,material_system,property_metric,17,26,0,0,17,26,4,0.7390401839328844,442,2,0.0,1,0,1,0,0,2,0,,2019-2021
2018,ionic nature,reducing lattice thermal conductivity,material_system,property_metric,17,17,0,0,17,17,2,0.4264867803611552,289,2,0.0,1,0,1,0,0,2,0,,2019-2021
2018,ionic nature,relaxation time,material_system,material_system,17,12,0,0,17,12,5,1.1932771099084825,204,2,0.0051241746943851635,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,secondary phase,material_system,material_system,17,39,0,0,17,39,6,1.2257679032288726,663,2,0.0,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,semi-classical boltzmann,material_system,material_system,17,27,0,0,17,27,3,0.520447139541881,459,2,0.0,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,semiconducting behavior,material_system,material_system,17,49,0,0,17,49,5,0.9931989280699123,833,2,0.0,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,semiconducting nature,material_system,material_system,17,21,0,0,17,21,3,0.6417791458457209,357,2,0.4799843929515756,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,small temperature,material_system,material_system,17,28,0,0,17,28,1,0.16902735731768975,476,2,0.19504781303415594,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,smaller ionic,material_system,material_system,17,38,0,0,17,38,5,1.0071748588378695,646,2,0.17540416857607768,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,smaller ionic radius,material_system,material_system,17,20,0,0,17,20,2,0.3436434889271453,340,2,0.13762653010596546,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,solid solution,material_system,material_system,17,51,0,0,17,51,4,0.7348811612625836,867,2,0.005513157959211562,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,solid solutions,material_system,material_system,17,54,0,0,17,54,5,0.990910832684584,918,2,0.005335694628605049,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,solid-state reaction,material_system,material_system,17,49,0,0,17,49,3,0.520447139541881,833,2,0.004370534488811784,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,soret coefficient,material_system,transport_mechanism,17,14,0,0,17,14,1,0.16902735731768975,238,2,0.0,1,0,1,0,0,2,0,,2019-2021
2018,ionic nature,strong ionic,material_system,material_system,17,30,0,0,17,30,4,0.7390401839328844,510,2,0.18375710360551775,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,structure calculations,material_system,material_system,17,33,0,0,17,33,4,0.7348811612625836,561,2,0.10160744843679614,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,substitution changes,material_system,material_system,17,41,0,0,17,41,5,0.9879660305399005,697,2,0.004332994000864668,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,successive ionic,material_system,material_system,17,39,0,0,17,39,4,0.8064468070445554,663,2,0.14971275170574974,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,successive ionic layer,material_system,material_system,17,39,0,0,17,39,4,0.8064468070445554,663,2,0.13004927115611256,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,successive ionic layer adsorption,material_system,material_system,17,39,0,0,17,39,4,0.8064468070445554,663,2,0.10865850241925629,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,superionic conductor,material_system,material_system,17,31,0,0,17,31,5,1.217907404239312,527,2,0.10507798816296718,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,superionic conductors,material_system,material_system,17,45,0,0,17,45,6,1.352798813432442,765,2,0.09860188057008487,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,superionic phase,material_system,material_system,17,60,0,0,17,60,5,1.0318497756265268,1020,2,0.11095678050201639,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,systematically investigated,material_system,material_system,17,42,0,0,17,42,5,1.0071748588378695,714,2,0.0,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,temperature changes,material_system,material_system,17,13,0,0,17,13,0,0.0,221,3,0.17814518892424533,0,0,1,0,0,3,0,,2019-2021
2018,ionic nature,temperature coefficient,material_system,material_system,17,5,0,0,17,5,2,0.42522914901320497,85,2,0.17923022212686762,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,temperature dependent,material_system,material_system,17,56,0,0,17,56,6,1.2462837973472292,952,2,0.1511752381930371,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,temperature differences,material_system,material_system,17,14,0,0,17,14,3,0.5644240523234288,238,2,0.14922893966329037,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,temperature ionic,material_system,material_system,17,23,0,0,17,23,2,0.40947653079918367,391,2,0.45586214513800677,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,temperature sensing,material_system,device_function,17,17,0,0,17,17,1,0.16902735731768975,289,2,0.17398538765685548,1,0,1,0,0,2,0,,2019-2021
2018,ionic nature,temperature thermoelectric,material_system,material_system,17,59,0,0,17,59,6,1.2833576182428874,1003,2,0.17962855219743362,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,theory calculations,material_system,material_system,17,22,0,0,17,22,3,0.8012105272810823,374,2,0.005009872154864183,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,thermal conduction,material_system,material_system,17,20,0,0,17,20,1,0.17461613160945555,340,2,0.00752494569085327,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,thermal diffusion,material_system,material_system,17,12,0,0,17,12,0,0.0,204,3,0.00616533105523539,0,0,1,0,0,3,0,,2019-2021
2018,ionic nature,thermoelectric energy conversion,material_system,material_system,17,35,0,0,17,35,2,0.3436434889271453,595,2,0.012422286286115176,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,thermoelectric power generation,material_system,material_system,17,27,0,0,17,27,5,1.0250398514355588,459,2,0.012714197640610447,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,total thermal conductivity,material_system,property_metric,17,21,0,0,17,21,3,0.5580775106478477,357,2,0.0,1,0,1,0,0,2,0,,2019-2021
2018,ionic nature,transition metal,material_system,material_system,17,30,0,0,17,30,2,0.34583100793242555,510,2,0.00574832728441743,0,0,1,0,0,2,1,"Investigations of structural, electronic and optical properties of TM-GaO3 (TM = Sc, Ti, Ag) perovskite oxides for optoelectronic applications: a first principles study",2019-2021
2018,ionic nature,transition temperature,material_system,material_system,17,55,0,0,17,55,4,0.7735320088191979,935,2,0.18370618053450152,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,transmission electron,material_system,material_system,17,21,0,0,17,21,4,0.86596096452849,357,2,0.004824357120481925,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,transport behavior,material_system,material_system,17,27,0,0,17,27,3,0.595514137678845,459,2,0.0,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,transport equation,material_system,material_system,17,18,0,0,17,18,4,0.8099481593995475,306,2,0.005544984447783092,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,transport mechanism,material_system,material_system,17,20,0,0,17,20,2,0.42522914901320497,340,2,0.0,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,ultralow lattice thermal conductivity,material_system,property_metric,17,30,0,0,17,30,4,0.7390401839328844,510,2,0.0,1,0,1,0,0,2,0,,2019-2021
2018,ionic nature,ultralow thermal conductivity,material_system,property_metric,17,57,0,0,17,57,5,0.9534742056535869,969,2,0.0,1,0,1,0,0,2,0,,2019-2021
2018,ionic nature,wide temperature range,material_system,material_system,17,49,0,0,17,49,4,0.7688726379403502,833,2,0.16450457947766797,0,0,1,0,0,2,0,,2019-2021
2018,ionic nature,zintl phase,material_system,material_system,17,38,0,0,17,38,6,1.2633982743348393,646,2,0.0,0,0,1,0,0,2,0,,2019-2021
2018,ionic radius controls,ionic seebeck effect,material_system,property_metric,26,10,0,0,26,10,1,0.17461613160945555,260,2,0.08876456070196587,1,0,1,0,0,2,0,,2019-2021
2018,ionic radius controls,ionic size,material_system,material_system,26,38,0,0,26,38,12,2.5633372244276136,988,2,0.12593685137771585,0,0,1,0,0,2,0,,2019-2021
2018,ionic radius controls,ionic species,material_system,material_system,26,28,0,0,26,28,3,0.6047424874926357,728,2,0.09569627440224551,0,0,1,0,0,2,0,,2019-2021
2018,ionic radius controls,ionic thermoelectric effect,material_system,material_system,26,11,0,0,26,11,3,0.5580775106478477,286,2,0.08096741180277356,0,0,1,0,0,2,0,,2019-2021
2018,ionic radius controls,ionic thermoelectric supercapacitors,material_system,material_system,26,23,0,0,26,23,2,0.3678172073518987,598,2,0.059654857824821696,0,0,1,0,0,2,0,,2019-2021
