pair_id,analysis_layer,pair_key,left_global_concept_id,left_label,right_global_concept_id,right_label,paper_count,sentence_count,strict_syntax_relation_paper_count,first_year,last_year,supporting_paper_ids,supporting_dois,supporting_titles,example_evidence_sentence,example_left_surface,example_right_surface
IP_c3615b34e10d,iTE,GC_347de85f5c91::GC_c520f00da0da,GC_347de85f5c91,synthetic membrane,GC_c520f00da0da,advancing separation,1,1,0,2026,2026,P1627,10.1002/anie.202523731,Substituent-Induced Secondary Interactions Reprogram Ion Permselectivity in Cationic Covalent Organic Framework Membranes,Precise modulation of ion permselectivity in synthetic membranes is crucial for advancing separation and energy conversion technologies.,synthetic membranes,advancing separation
IP_007940f6a158,iTE,GC_34a46d75ae27::GC_4df59d56599a,GC_34a46d75ae27,physical chemical,GC_4df59d56599a,ion polymer,1,1,0,2026,2026,P0441,10.1021/acsami.6c02443,A Highly Stretchable Multifunctional Ionic Thermoelectric Gel for Integrated Energy Harvesting and Wearable Sensing,"Herein, sericin is incorporated into an ion-polymer matrix to construct a dual physical-chemical cross-linking network via hydrogen bonding, ion-dipole, and dipole-dipole interactions.",physical-chemical,ion-polymer
IP_b2b8f6fb01f4,iTE,GC_34a46d75ae27::GC_8c7fc2799e6f,GC_34a46d75ae27,physical chemical,GC_8c7fc2799e6f,cross linking,1,1,0,2026,2026,P0441,10.1021/acsami.6c02443,A Highly Stretchable Multifunctional Ionic Thermoelectric Gel for Integrated Energy Harvesting and Wearable Sensing,"Herein, sericin is incorporated into an ion-polymer matrix to construct a dual physical-chemical cross-linking network via hydrogen bonding, ion-dipole, and dipole-dipole interactions.",physical-chemical,cross-linking
IP_eaf82e29af5f,iTE,GC_34a46d75ae27::GC_8dc7bc59abdc,GC_34a46d75ae27,physical chemical,GC_8dc7bc59abdc,dual physical chemical cross linking network,1,1,0,2026,2026,P0441,10.1021/acsami.6c02443,A Highly Stretchable Multifunctional Ionic Thermoelectric Gel for Integrated Energy Harvesting and Wearable Sensing,"Herein, sericin is incorporated into an ion-polymer matrix to construct a dual physical-chemical cross-linking network via hydrogen bonding, ion-dipole, and dipole-dipole interactions.",physical-chemical,dual physical-chemical cross-linking network
IP_cb8820e77664,iTE,GC_34b61486e5ce::GC_488162161fe7,GC_34b61486e5ce,stronger polymer,GC_488162161fe7,swelling capacity,1,1,0,2026,2026,P0435,10.1002/app.70303,Epichlorohydrin-Crosslinked Lignin-Polyvinyl Alcohol Hydrogel for Ionic Thermoelectric Applications,"The results show that higher lignin concentration decreases swelling capacity due to stronger polymer interactions, but simultaneously improves the Seebeck effect, enhancing thermoelectric performance.",stronger polymer,swelling capacity
IP_939538b6bdd3,iTE,GC_34b61486e5ce::GC_99cc5cc07851,GC_34b61486e5ce,stronger polymer,GC_99cc5cc07851,swelling,1,1,0,2026,2026,P0435,10.1002/app.70303,Epichlorohydrin-Crosslinked Lignin-Polyvinyl Alcohol Hydrogel for Ionic Thermoelectric Applications,"The results show that higher lignin concentration decreases swelling capacity due to stronger polymer interactions, but simultaneously improves the Seebeck effect, enhancing thermoelectric performance.",stronger polymer,swelling
IP_b27bef89a5f6,iTE,GC_34b61486e5ce::GC_f347e22fdac5,GC_34b61486e5ce,stronger polymer,GC_f347e22fdac5,stronger polymer interaction,1,1,0,2026,2026,P0435,10.1002/app.70303,Epichlorohydrin-Crosslinked Lignin-Polyvinyl Alcohol Hydrogel for Ionic Thermoelectric Applications,"The results show that higher lignin concentration decreases swelling capacity due to stronger polymer interactions, but simultaneously improves the Seebeck effect, enhancing thermoelectric performance.",stronger polymer,stronger polymer interactions
IP_66caa067c2ec,iTE,GC_34d87adad4ed::GC_37ed05d8d43e,GC_34d87adad4ed,conventional electrolyte,GC_37ed05d8d43e,cooling,1,1,0,2026,2026,P0419,10.1103/bh7m-fzs8,Ionic Thermoelectric Effect within the Framework of Thermoelectricity,"Here, we systematically formulate the three thermoelectric effects in the i-TE context and provide the experimental observation of an ionic Peltier effect, whose cooling power exceeds that of conventional electrolytes by more than 2 orders of magnitude.",conventional electrolytes,cooling
IP_1edf8df10423,iTE,GC_34d87adad4ed::GC_52c27199b958,GC_34d87adad4ed,conventional electrolyte,GC_52c27199b958,cooling power,1,1,0,2026,2026,P0419,10.1103/bh7m-fzs8,Ionic Thermoelectric Effect within the Framework of Thermoelectricity,"Here, we systematically formulate the three thermoelectric effects in the i-TE context and provide the experimental observation of an ionic Peltier effect, whose cooling power exceeds that of conventional electrolytes by more than 2 orders of magnitude.",conventional electrolytes,cooling power
IP_dcfaccf670c6,iTE,GC_34efc31fb6d2::GC_5efc27b241e5,GC_34efc31fb6d2,thermoteopic phase transition,GC_5efc27b241e5,power factor,1,1,0,2025,2025,P0446,10.1002/adfm.202412081,A Thermosensitive Ionic Hydrogel for Thermotropic Smart Windows With Integrated Thermoelectric Energy Harvesting Capability,"Notably, the lower critical solution temperature (LCST) of this ionic hydrogels can be feasibly modulated, and the thermoteopic phase transition also induces a sharp increase in their Seebeck coefficient, reaching up to 39.03 mV K-1 with a power factor (PFi) value up to 0.838 mW m-1 K-2.",thermoteopic phase transition,power factor
IP_2d28fc040c5c,iTE,GC_34efc31fb6d2::GC_6cdb23f33c74,GC_34efc31fb6d2,thermoteopic phase transition,GC_6cdb23f33c74,seebeck coefficient,1,1,0,2025,2025,P0446,10.1002/adfm.202412081,A Thermosensitive Ionic Hydrogel for Thermotropic Smart Windows With Integrated Thermoelectric Energy Harvesting Capability,"Notably, the lower critical solution temperature (LCST) of this ionic hydrogels can be feasibly modulated, and the thermoteopic phase transition also induces a sharp increase in their Seebeck coefficient, reaching up to 39.03 mV K-1 with a power factor (PFi) value up to 0.838 mW m-1 K-2.",thermoteopic phase transition,Seebeck coefficient
IP_5425a6830840,iTE,GC_34efc31fb6d2::GC_a6f9556eafa0,GC_34efc31fb6d2,thermoteopic phase transition,GC_a6f9556eafa0,ionic hydrogel,1,1,0,2025,2025,P0446,10.1002/adfm.202412081,A Thermosensitive Ionic Hydrogel for Thermotropic Smart Windows With Integrated Thermoelectric Energy Harvesting Capability,"Notably, the lower critical solution temperature (LCST) of this ionic hydrogels can be feasibly modulated, and the thermoteopic phase transition also induces a sharp increase in their Seebeck coefficient, reaching up to 39.03 mV K-1 with a power factor (PFi) value up to 0.838 mW m-1 K-2.",thermoteopic phase transition,ionic hydrogels
IP_87a81c58e316,iTE,GC_353f66cb3427::GC_e8d541387314,GC_353f66cb3427,cmts/kcl/gelatin composite,GC_e8d541387314,temperature sensor,1,1,0,2024,2024,P1251,10.1039/d3ra08471j,Flexible thermoelectric CMTs/KCl/gelatin composite for a wearable pressure and temperature sensor,"Design of a CMTs/KCl/gelatin composite by a facile dissolution process using gelatin, CMTs and KCl for a wearable pressure and temperature sensor.",CMTs/KCl/gelatin composite,temperature sensor
IP_39f0d168dcd9,iTE,GC_3541b8906c69::GC_5ce88e5ad7e0,GC_3541b8906c69,amphiphilic dbs anion,GC_5ce88e5ad7e0,thermal migration,1,1,0,2026,2026,P0590,10.1016/j.nanoen.2026.112067,Surfactant-mediated heterogated biphasic gel for wearable ionic thermoelectrics,"In this system, the amphiphilic DBS-anions anchor at the biphasic interface, which not only suppresses their own thermal migration but also promotes the thermodiffusion of cations via coordination suppression, yielding a high thermopower of up to 30.37 mV K-1.",amphiphilic DBS-anions,thermal migration
IP_2ce2db355dc3,iTE,GC_3541b8906c69::GC_854d252d9a45,GC_3541b8906c69,amphiphilic dbs anion,GC_854d252d9a45,thermodiffusion,1,1,0,2026,2026,P0590,10.1016/j.nanoen.2026.112067,Surfactant-mediated heterogated biphasic gel for wearable ionic thermoelectrics,"In this system, the amphiphilic DBS-anions anchor at the biphasic interface, which not only suppresses their own thermal migration but also promotes the thermodiffusion of cations via coordination suppression, yielding a high thermopower of up to 30.37 mV K-1.",amphiphilic DBS-anions,thermodiffusion
IP_d1a0939f99c9,iTE,GC_359d2cac71eb::GC_623751c6eee1,GC_359d2cac71eb,air stability,GC_623751c6eee1,outstanding power,1,1,0,2023,2023,P0391,10.1039/d3ta04091g,Designing n-type all-ionic thermoelectric polymers with improved air stability via a solution-processing anion exchange technique,"In particular, BF4--based MADQUAT and PF6--based PDADMAC showed good ionic conductivity, reliable, reproducible Seebeck coefficients and outstanding power factors at 40% relative humidity with significant improvement in air stability.",air stability,outstanding power
IP_09491aee1e8d,iTE,GC_359d2cac71eb::GC_a4d8579fdfb6,GC_359d2cac71eb,air stability,GC_a4d8579fdfb6,showed good ionic conductivity,1,1,0,2023,2023,P0391,10.1039/d3ta04091g,Designing n-type all-ionic thermoelectric polymers with improved air stability via a solution-processing anion exchange technique,"In particular, BF4--based MADQUAT and PF6--based PDADMAC showed good ionic conductivity, reliable, reproducible Seebeck coefficients and outstanding power factors at 40% relative humidity with significant improvement in air stability.",air stability,showed good ionic conductivity
IP_2a826125ea83,iTE,GC_359d2cac71eb::GC_a667bf2d0099,GC_359d2cac71eb,air stability,GC_a667bf2d0099,pf6--,1,1,0,2023,2023,P0391,10.1039/d3ta04091g,Designing n-type all-ionic thermoelectric polymers with improved air stability via a solution-processing anion exchange technique,"In particular, BF4--based MADQUAT and PF6--based PDADMAC showed good ionic conductivity, reliable, reproducible Seebeck coefficients and outstanding power factors at 40% relative humidity with significant improvement in air stability.",air stability,PF6--
IP_cbad15632fa0,iTE,GC_35f3522a7c7a::GC_d7e4ea27d643,GC_35f3522a7c7a,quasi solid hydrogel,GC_d7e4ea27d643,quasi solid,1,1,0,2025,2025,P0338,10.1002/smll.202501960,Long-Term Serviceable Ionic Thermoelectric Hydrogel with Temperature and Moisture Dual-Driven Waste Energy Harvesting Capability,"Despite the substantial progress in developing high-performance quasi-solid hydrogels based on ionic thermophoretic migration, ionic thermoelectric materials (i-TEs) show unsatisfactory long-lasting stability caused by ionic migration failures and de-electrolytes.",quasi-solid hydrogels,quasi-solid
IP_6adc256336fa,iTE,GC_35f3522a7c7a::GC_d88ed30bd17b,GC_35f3522a7c7a,quasi solid hydrogel,GC_d88ed30bd17b,long lasting,1,1,0,2025,2025,P0338,10.1002/smll.202501960,Long-Term Serviceable Ionic Thermoelectric Hydrogel with Temperature and Moisture Dual-Driven Waste Energy Harvesting Capability,"Despite the substantial progress in developing high-performance quasi-solid hydrogels based on ionic thermophoretic migration, ionic thermoelectric materials (i-TEs) show unsatisfactory long-lasting stability caused by ionic migration failures and de-electrolytes.",quasi-solid hydrogels,long-lasting
IP_2430bd29f510,iTE,GC_35f3522a7c7a::GC_fb43c7751844,GC_35f3522a7c7a,quasi solid hydrogel,GC_fb43c7751844,de electrolyte,1,1,0,2025,2025,P0338,10.1002/smll.202501960,Long-Term Serviceable Ionic Thermoelectric Hydrogel with Temperature and Moisture Dual-Driven Waste Energy Harvesting Capability,"Despite the substantial progress in developing high-performance quasi-solid hydrogels based on ionic thermophoretic migration, ionic thermoelectric materials (i-TEs) show unsatisfactory long-lasting stability caused by ionic migration failures and de-electrolytes.",quasi-solid hydrogels,de-electrolytes
IP_5e048bf8ba83,iTE,GC_360cf9388ccf::GC_41e377cbf624,GC_360cf9388ccf,laser induced,GC_41e377cbf624,good stability,1,1,0,2025,2025,P0816,10.1021/acsami.5c00480,Thermoelectric Composites Based on Porous Laser-Induced Graphene and Ion Hydrogel,"The self-powered strain sensor based on 3D porous laser-induced graphene (LIG) foam exhibits a high maximum sensitivity of 105.9 for strain up to 30%, a low detection limit of 0.071%, and good stability over 5,000 cycles at 30% strain.",laser-induced,good stability
IP_f06454a96ccc,iTE,GC_360cf9388ccf::GC_7e61b860e949,GC_360cf9388ccf,laser induced,GC_7e61b860e949,self powered strain sensor,1,1,0,2025,2025,P0816,10.1021/acsami.5c00480,Thermoelectric Composites Based on Porous Laser-Induced Graphene and Ion Hydrogel,"The self-powered strain sensor based on 3D porous laser-induced graphene (LIG) foam exhibits a high maximum sensitivity of 105.9 for strain up to 30%, a low detection limit of 0.071%, and good stability over 5,000 cycles at 30% strain.",laser-induced,self-powered strain sensor
IP_379d27ae9ffa,iTE,GC_360cf9388ccf::GC_c3eb7b612534,GC_360cf9388ccf,laser induced,GC_c3eb7b612534,self powered sensor,1,1,0,2025,2025,P0816,10.1021/acsami.5c00480,Thermoelectric Composites Based on Porous Laser-Induced Graphene and Ion Hydrogel,"This work reports stretchable thermoelectric composites based on porous laser-induced graphene foams and an ion hydrogel, aiming to create a self-powered sensor that can detect temperature changes and strain with high accuracy.",laser-induced,self-powered sensor
IP_66c00b5d676a,iTE,GC_3630bf645b30::GC_3be2e7216e42,GC_3630bf645b30,self powered wearable sensor,GC_3be2e7216e42,self powered,1,1,0,2025,2025,P0344,10.1016/j.colsurfa.2025.138182,High-performance ionic thermoelectric hydrogels via electrohydrodynamic printing for self-powered wearable sensors,A method combining electrohydrodynamic (EHD) printing technology and cyclic freeze-thaw processes was proposed to fabricate a polyvinyl alcohol/sodium carboxymethyl cellulose/sodium bis(trifluoromethylsulfonyl) imide (PVA/CMC-Na/NaTFSI) i-TEH for self-powered wearable sensors.,self-powered wearable sensors,self-powered
IP_de91655e734a,iTE,GC_3630bf645b30::GC_4ff30fe0e934,GC_3630bf645b30,self powered wearable sensor,GC_4ff30fe0e934,freeze thaw,1,1,0,2025,2025,P0344,10.1016/j.colsurfa.2025.138182,High-performance ionic thermoelectric hydrogels via electrohydrodynamic printing for self-powered wearable sensors,A method combining electrohydrodynamic (EHD) printing technology and cyclic freeze-thaw processes was proposed to fabricate a polyvinyl alcohol/sodium carboxymethyl cellulose/sodium bis(trifluoromethylsulfonyl) imide (PVA/CMC-Na/NaTFSI) i-TEH for self-powered wearable sensors.,self-powered wearable sensors,freeze-thaw
IP_ae7774fd2a20,iTE,GC_3642c5cd447c::GC_4a92e5f4fe38,GC_3642c5cd447c,bidirectional ion,GC_4a92e5f4fe38,hydrogel,1,1,0,2026,2026,P1547,10.1039/d5mh01964h,Weavable ion-electron hybrid gel fibers with adjustable thermopower and high output voltage for wearable energy harvesting,"Here, we develop a thermoelectric (TE) hydrogel fiber with bidirectional ion selectivity, achieving widely tunable thermopower ranging from -7.9 to +5.9 mV K-1.",bidirectional ion,hydrogel
IP_ad1d13649d84,iTE,GC_3642c5cd447c::GC_84eb9c99c5b2,GC_3642c5cd447c,bidirectional ion,GC_84eb9c99c5b2,achieving widely tunable thermopower,1,1,0,2026,2026,P1547,10.1039/d5mh01964h,Weavable ion-electron hybrid gel fibers with adjustable thermopower and high output voltage for wearable energy harvesting,"Here, we develop a thermoelectric (TE) hydrogel fiber with bidirectional ion selectivity, achieving widely tunable thermopower ranging from -7.9 to +5.9 mV K-1.",bidirectional ion,achieving widely tunable thermopower
IP_d9b8eb79e0d9,iTE,GC_366b876acfb9::GC_4f882243a701,GC_366b876acfb9,pvdf hfp/emim cl ionogel,GC_4f882243a701,nacl,1,1,0,2025,2025,P1120,10.1021/acs.nanolett.5c01479,Enhanced Thermopower by Asymmetric Doping of Sodium Chloride in Ionogels,"Therefore, we report that the PVDF-HFP/EMIM:Cl ionogel doped with NaCl achieves ionic thermopower values of 40.3 +/- 2.5 mV K-1 at 75 wt % IL and 24.4 +/- 1.1 mV K-1 at 33 wt % IL.",PVDF-HFP/EMIM:Cl ionogel,NaCl
IP_da02accdc0f8,iTE,GC_366b876acfb9::GC_f0253d479934,GC_366b876acfb9,pvdf hfp/emim cl ionogel,GC_f0253d479934,ionic thermopower,1,1,0,2025,2025,P1120,10.1021/acs.nanolett.5c01479,Enhanced Thermopower by Asymmetric Doping of Sodium Chloride in Ionogels,"Therefore, we report that the PVDF-HFP/EMIM:Cl ionogel doped with NaCl achieves ionic thermopower values of 40.3 +/- 2.5 mV K-1 at 75 wt % IL and 24.4 +/- 1.1 mV K-1 at 33 wt % IL.",PVDF-HFP/EMIM:Cl ionogel,ionic thermopower
IP_53a2e46531eb,iTE,GC_368fa34a3435::GC_6b90ca634876,GC_368fa34a3435,conjugated polymer,GC_6b90ca634876,non conjugated,1,1,0,2020,2020,P0477,10.1039/c9ee03861b,"Intrinsically self-healable, stretchable thermoelectric materials with a large ionic Seebeck effect","Herein, we report intrinsically self-healable and stretchable ternary ionic TE hybrid materials, composed of a conjugated polymer (polyaniline), a non-conjugated anionic polyelectrolyte (poly(2-acrylamido-2-methyl-1-propanesulfonic acid)), and phytic acid.",conjugated polymer,non-conjugated
IP_73e7842b269e,iTE,GC_368fa34a3435::GC_de17d78791a4,GC_368fa34a3435,conjugated polymer,GC_de17d78791a4,self healable,1,1,0,2020,2020,P0477,10.1039/c9ee03861b,"Intrinsically self-healable, stretchable thermoelectric materials with a large ionic Seebeck effect","Herein, we report intrinsically self-healable and stretchable ternary ionic TE hybrid materials, composed of a conjugated polymer (polyaniline), a non-conjugated anionic polyelectrolyte (poly(2-acrylamido-2-methyl-1-propanesulfonic acid)), and phytic acid.",conjugated polymer,self-healable
IP_4f2783b1123f,iTE,GC_369c2b9a7e34::GC_a8311b95a427,GC_369c2b9a7e34,large ionic seebeck coefficient,GC_a8311b95a427,electrical conductivity,1,1,0,2020,2020,P0615,10.1002/adma.202002752,High Thermoelectric Performance in n-Type Perylene Bisimide Induced by the Soret Effect,"Quasi-frozen ionic carriers yield a large ionic Seebeck coefficient of -3021 mu V K-1, while the electronic carriers dominate the electrical conductivity which is as high as 0.18 S cm(-1)at 60% relative humidity.",large ionic Seebeck coefficient,electrical conductivity
IP_6828801eb42a,iTE,GC_369c2b9a7e34::GC_d27404723321,GC_369c2b9a7e34,large ionic seebeck coefficient,GC_d27404723321,quasi frozen,1,1,0,2020,2020,P0615,10.1002/adma.202002752,High Thermoelectric Performance in n-Type Perylene Bisimide Induced by the Soret Effect,"Quasi-frozen ionic carriers yield a large ionic Seebeck coefficient of -3021 mu V K-1, while the electronic carriers dominate the electrical conductivity which is as high as 0.18 S cm(-1)at 60% relative humidity.",large ionic Seebeck coefficient,Quasi-frozen
IP_20be5b528178,iTE,GC_36b1d17751fb::GC_39ffcb09e573,GC_36b1d17751fb,asymmetric ion doping,GC_39ffcb09e573,high efficiency,1,1,0,2025,2025,P1120,10.1021/acs.nanolett.5c01479,Enhanced Thermopower by Asymmetric Doping of Sodium Chloride in Ionogels,"Asymmetric ion doping opens new avenues for the development of low-cost, high-efficiency i-TE materials for applications such as low-grade heat harvesting and flexible wearable devices.",Asymmetric ion doping,high-efficiency
IP_5698610f914c,iTE,GC_36b1d17751fb::GC_fd193d5b7010,GC_36b1d17751fb,asymmetric ion doping,GC_fd193d5b7010,asymmetric ion,1,1,0,2025,2025,P1120,10.1021/acs.nanolett.5c01479,Enhanced Thermopower by Asymmetric Doping of Sodium Chloride in Ionogels,"Asymmetric ion doping opens new avenues for the development of low-cost, high-efficiency i-TE materials for applications such as low-grade heat harvesting and flexible wearable devices.",Asymmetric ion doping,Asymmetric ion
IP_b3b760e7a9b5,iTE,GC_36c097cac04a::GC_7baee91f76ee,GC_36c097cac04a,self healability,GC_7baee91f76ee,wearable te generator,1,1,0,2020,2020,P0477,10.1039/c9ee03861b,"Intrinsically self-healable, stretchable thermoelectric materials with a large ionic Seebeck effect","While the thermoelectric (TE) generator has attracted tremendous attention, the development of wearable TE generators with stretchability and self-healability has been a significant challenge.",self-healability,wearable TE generators
IP_f0dc73b356d8,iTE,GC_36cd192d8be4::GC_37b0bd6e4989,GC_36cd192d8be4,bio friendly,GC_37b0bd6e4989,green solvent,1,1,0,2022,2022,P0389,10.1016/j.cej.2022.134702,Mesoscopic confined ionic thermoelectric materials with excellent ionic conductivity for waste heat harvesting,"Herein, a novel, flexible and high-performance ITE material (carboxyl-functionalized bacterial cellulose-based ionogels, CBCIGs) based on bio-friendly 2,2,6,6-tetramethylpiperidine-1-oxyl radical (TEMPO)-oxidized bacterial cellulose (TOBC) and green solvent (ionic liquid, 1-ethyl-3-methylimidazolium dicyanamide, [EMIm][DCA]) is reported.",bio-friendly,green solvent
IP_41c2d888d9df,iTE,GC_36cd192d8be4::GC_4584b7019c02,GC_36cd192d8be4,bio friendly,GC_4584b7019c02,emim,1,1,0,2022,2022,P0389,10.1016/j.cej.2022.134702,Mesoscopic confined ionic thermoelectric materials with excellent ionic conductivity for waste heat harvesting,"Herein, a novel, flexible and high-performance ITE material (carboxyl-functionalized bacterial cellulose-based ionogels, CBCIGs) based on bio-friendly 2,2,6,6-tetramethylpiperidine-1-oxyl radical (TEMPO)-oxidized bacterial cellulose (TOBC) and green solvent (ionic liquid, 1-ethyl-3-methylimidazolium dicyanamide, [EMIm][DCA]) is reported.",bio-friendly,EMIm
IP_106152c66de8,iTE,GC_36cfcc04cd9c::GC_64a2c2e1e9b5,GC_36cfcc04cd9c,energy related,GC_64a2c2e1e9b5,phase change,1,1,0,2025,2025,P0273,10.1039/d4ee03351e,Reversibly tuning thermopower enabled by phase-change electrolytes for low-grade heat harvesting,"As a proof-of-concept, a prototype module consisting of n-type and p-type units connected in series displays high sensitivity and stability for long-term power generation under light irradiation, demonstrating the potential of phase-change electrolytes in energy-related applications.",energy-related,phase-change
IP_d4afecfb3854,iTE,GC_36cfcc04cd9c::GC_bc007a071911,GC_36cfcc04cd9c,energy related,GC_bc007a071911,phase change electrolyte,1,1,0,2025,2025,P0273,10.1039/d4ee03351e,Reversibly tuning thermopower enabled by phase-change electrolytes for low-grade heat harvesting,"As a proof-of-concept, a prototype module consisting of n-type and p-type units connected in series displays high sensitivity and stability for long-term power generation under light irradiation, demonstrating the potential of phase-change electrolytes in energy-related applications.",energy-related,phase-change electrolytes
IP_24e0adf0a08a,iTE,GC_36f669ee857f::GC_75dc05b2b167,GC_36f669ee857f,single sensor,GC_75dc05b2b167,cross talks,1,1,0,2019,2019,P0915,10.1002/advs.201802128,A Multiparameter Pressure-Temperature-Humidity Sensor Based on Mixed Ionic-Electronic Cellulose Aerogels,"To limit complexity in, e.g., multifunctional IoT systems, and thus reducing the manufacturing costs of such sensing/communication outposts, it is desirable to achieve one single-sensor device that simultaneously or consecutively measures P-T-H without cross-talks in the sensing functionality.",single-sensor,cross-talks
IP_c12003757d18,iTE,GC_36f669ee857f::GC_c12316ed0f64,GC_36f669ee857f,single sensor,GC_c12316ed0f64,iot,1,1,0,2019,2019,P0915,10.1002/advs.201802128,A Multiparameter Pressure-Temperature-Humidity Sensor Based on Mixed Ionic-Electronic Cellulose Aerogels,"To limit complexity in, e.g., multifunctional IoT systems, and thus reducing the manufacturing costs of such sensing/communication outposts, it is desirable to achieve one single-sensor device that simultaneously or consecutively measures P-T-H without cross-talks in the sensing functionality.",single-sensor,IoT
IP_3b9db1d496f9,iTE,GC_3704e2ff083c::GC_37b0bd6e4989,GC_3704e2ff083c,natural polymer,GC_37b0bd6e4989,green solvent,1,1,0,2022,2022,P0587,10.1002/adfm.202107105,Flexible and Robust Bacterial Cellulose-Based Ionogels with High Thermoelectric Properties for Low-Grade Heat Harvesting,"Here, from the perspective of sustainable development, natural polymer (bacterial cellulose, BC), and green solvent (ionic liquids, ILs) are combined to achieve a transparent, flexible, and robust ionogel (BCIGs) by using a facile and versatile modified co-solvent evaporation method.",natural polymer,green solvent
IP_ad98ae3413f8,iTE,GC_3704e2ff083c::GC_57a3873df223,GC_3704e2ff083c,natural polymer,GC_57a3873df223,versatile modified co solvent,1,1,0,2022,2022,P0587,10.1002/adfm.202107105,Flexible and Robust Bacterial Cellulose-Based Ionogels with High Thermoelectric Properties for Low-Grade Heat Harvesting,"Here, from the perspective of sustainable development, natural polymer (bacterial cellulose, BC), and green solvent (ionic liquids, ILs) are combined to achieve a transparent, flexible, and robust ionogel (BCIGs) by using a facile and versatile modified co-solvent evaporation method.",natural polymer,versatile modified co-solvent
IP_2bbdc36b0091,iTE,GC_3704e2ff083c::GC_8e80e1171a7b,GC_3704e2ff083c,natural polymer,GC_8e80e1171a7b,robust ionogel,1,1,0,2022,2022,P0587,10.1002/adfm.202107105,Flexible and Robust Bacterial Cellulose-Based Ionogels with High Thermoelectric Properties for Low-Grade Heat Harvesting,"Here, from the perspective of sustainable development, natural polymer (bacterial cellulose, BC), and green solvent (ionic liquids, ILs) are combined to achieve a transparent, flexible, and robust ionogel (BCIGs) by using a facile and versatile modified co-solvent evaporation method.",natural polymer,robust ionogel
IP_8b16967d54ee,iTE,GC_3765a2681d3f::GC_f50bbe3cdc5d,GC_3765a2681d3f,cation dipole,GC_f50bbe3cdc5d,temperature gradient,1,1,0,2024,2024,P0567,10.1039/d3cc04199a,The enhanced ionic thermal potential by a polarized electrospun membrane,The comparison of the thermal potentials between different directions of polarization and temperature gradient indicates the importance of cation-dipole interactions for the enhancement.,cation-dipole,temperature gradient
IP_e7c970e41622,iTE,GC_3782ea7cab6a::GC_6c06bb5a313a,GC_3782ea7cab6a,stronger ion electrode,GC_6c06bb5a313a,charge transfer efficiency,1,1,0,2022,2022,P1542,10.1021/acs.energyfuels.1c04434,Regulation of Electrode-Electrolyte Interactions for Improved Heat Recovery of a Thermo-Induced Electric Double-Layer Capacitor,Density functional theory calculations reveal that such a high thermal response originates from the stronger ion-electrode interaction and the higher charge transfer efficiency via oxygen-containing functional groups.,stronger ion-electrode,charge transfer efficiency
IP_5d05b966bcd9,iTE,GC_3782ea7cab6a::GC_843294ffb6b0,GC_3782ea7cab6a,stronger ion electrode,GC_843294ffb6b0,charge transfer,1,1,0,2022,2022,P1542,10.1021/acs.energyfuels.1c04434,Regulation of Electrode-Electrolyte Interactions for Improved Heat Recovery of a Thermo-Induced Electric Double-Layer Capacitor,Density functional theory calculations reveal that such a high thermal response originates from the stronger ion-electrode interaction and the higher charge transfer efficiency via oxygen-containing functional groups.,stronger ion-electrode,charge transfer
IP_6d94ca8a0766,iTE,GC_3782ea7cab6a::GC_bedcd07b534a,GC_3782ea7cab6a,stronger ion electrode,GC_bedcd07b534a,oxygen containing,1,1,0,2022,2022,P1542,10.1021/acs.energyfuels.1c04434,Regulation of Electrode-Electrolyte Interactions for Improved Heat Recovery of a Thermo-Induced Electric Double-Layer Capacitor,Density functional theory calculations reveal that such a high thermal response originates from the stronger ion-electrode interaction and the higher charge transfer efficiency via oxygen-containing functional groups.,stronger ion-electrode,oxygen-containing
IP_db98f3c4f4fd,iTE,GC_3782ea7cab6a::GC_e2d500160c7e,GC_3782ea7cab6a,stronger ion electrode,GC_e2d500160c7e,stronger ion electrode interaction,1,1,0,2022,2022,P1542,10.1021/acs.energyfuels.1c04434,Regulation of Electrode-Electrolyte Interactions for Improved Heat Recovery of a Thermo-Induced Electric Double-Layer Capacitor,Density functional theory calculations reveal that such a high thermal response originates from the stronger ion-electrode interaction and the higher charge transfer efficiency via oxygen-containing functional groups.,stronger ion-electrode,stronger ion-electrode interaction
IP_d675a824179b,iTE,GC_37b0bd6e4989::GC_4584b7019c02,GC_37b0bd6e4989,green solvent,GC_4584b7019c02,emim,1,1,0,2022,2022,P0389,10.1016/j.cej.2022.134702,Mesoscopic confined ionic thermoelectric materials with excellent ionic conductivity for waste heat harvesting,"Herein, a novel, flexible and high-performance ITE material (carboxyl-functionalized bacterial cellulose-based ionogels, CBCIGs) based on bio-friendly 2,2,6,6-tetramethylpiperidine-1-oxyl radical (TEMPO)-oxidized bacterial cellulose (TOBC) and green solvent (ionic liquid, 1-ethyl-3-methylimidazolium dicyanamide, [EMIm][DCA]) is reported.",green solvent,EMIm
IP_52473a4ea70a,iTE,GC_37b0bd6e4989::GC_57a3873df223,GC_37b0bd6e4989,green solvent,GC_57a3873df223,versatile modified co solvent,1,1,0,2022,2022,P0587,10.1002/adfm.202107105,Flexible and Robust Bacterial Cellulose-Based Ionogels with High Thermoelectric Properties for Low-Grade Heat Harvesting,"Here, from the perspective of sustainable development, natural polymer (bacterial cellulose, BC), and green solvent (ionic liquids, ILs) are combined to achieve a transparent, flexible, and robust ionogel (BCIGs) by using a facile and versatile modified co-solvent evaporation method.",green solvent,versatile modified co-solvent
