group_id,left_unit_id,right_unit_id,left_eligible_members,right_eligible_members,candidate_channels,legacy_candidate_ids,explicit_candidate_pairs,possible_member_pairs,all_member_pairs_listed,group_status
group:8ba08773a5dd1a905b9c,iTE:retrieval:1dbeeed475e25d,iTE:retrieval:bb90e77c49fc24,1,1,char_ngram_tfidf,pair:8ba08773a5dd1a90,1,1,True,retrieval_group_only_no_judgment_propagation
group:2b720509cee0979497f9,iTE:retrieval:1dbeeed475e25d,iTE:retrieval:cb329e4c410b8e,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:9e746141a63230ae765a,iTE:retrieval:1dbeeed475e25d,iTE:retrieval:e197ba4ba0ad0d,1,3,semantic_top10,,1,3,False,retrieval_group_only_no_judgment_propagation
group:c99b83d3d5ea573e6fc6,iTE:retrieval:1dbeeed475e25d,iTE:retrieval:e653b4da814222,1,1,char_ngram_tfidf,pair:c99b83d3d5ea573e,1,1,True,retrieval_group_only_no_judgment_propagation
group:a9b58ded2d33cbb5a45d,iTE:retrieval:1dbeeed475e25d,iTE:retrieval:e73c43042c8f35,1,1,char_ngram_tfidf;historical_comparison;semantic_top10,pair:a9b58ded2d33cbb5,1,1,True,retrieval_group_only_no_judgment_propagation
group:0fa81407d7f67d796cab,iTE:retrieval:1dbeeed475e25d,iTE:retrieval:efd294d173479e,1,1,char_ngram_tfidf;semantic_top10,pair:0fa81407d7f67d79,1,1,True,retrieval_group_only_no_judgment_propagation
group:c3875b8fd98b543cdc84,iTE:retrieval:1dbeeed475e25d,iTE:retrieval:f0dadef9dd4684,1,1,char_ngram_tfidf;historical_comparison;semantic_top10,pair:c3875b8fd98b543c,1,1,True,retrieval_group_only_no_judgment_propagation
group:b4885c1c6b6524a5e629,iTE:retrieval:1e22bd781700f3,iTE:retrieval:45f4d96fc3a0d4,1,1,char_ngram_tfidf,pair:b4885c1c6b6524a5,1,1,True,retrieval_group_only_no_judgment_propagation
group:70b0cd202834a2098f2c,iTE:retrieval:1e22bd781700f3,iTE:retrieval:6972cc49a9b920,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:9c103f83161dd8b25b3d,iTE:retrieval:1e22bd781700f3,iTE:retrieval:85f22d017601de,1,2,semantic_top10,,1,2,False,retrieval_group_only_no_judgment_propagation
group:a1f515e5ae649c5648a7,iTE:retrieval:1e22bd781700f3,iTE:retrieval:9377b038eaec24,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:fbe6c7ef1e4ebf031af2,iTE:retrieval:1e22bd781700f3,iTE:retrieval:9c5a844cedd9cd,1,1,char_ngram_tfidf,pair:fbe6c7ef1e4ebf03,1,1,True,retrieval_group_only_no_judgment_propagation
group:b49c4fff2f455383e0f8,iTE:retrieval:1e22bd781700f3,iTE:retrieval:9cbee44cd7c4e5,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:acb8380abb919a0f0627,iTE:retrieval:1e22bd781700f3,iTE:retrieval:9fb3477ca84c51,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:4e4e7f4e3206f1e24982,iTE:retrieval:1e22bd781700f3,iTE:retrieval:a5ba1693ea4491,1,23,semantic_top10,,1,23,False,retrieval_group_only_no_judgment_propagation
group:63b6986ec65f0fdddcd5,iTE:retrieval:1e22bd781700f3,iTE:retrieval:c74aad68e01597,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:e15715fc2b2be7e531df,iTE:retrieval:1e22bd781700f3,iTE:retrieval:cba6100f788fd2,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:9f958a47ce073b00e9f4,iTE:retrieval:1e22bd781700f3,iTE:retrieval:f5808c0604e00a,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:643b759750e1f9518008,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:1e2998e8d654c4,2,2,exact_label_context_review;historical_comparison,,1,1,True,retrieval_group_only_no_judgment_propagation
group:ede66b45df80bd5cd081,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:1eb407a8547e5a,2,1,semantic_top10,,1,2,False,retrieval_group_only_no_judgment_propagation
group:e773d5c3bcbe0ab97322,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:1f8407f9eeb112,2,1,semantic_top10,,1,2,False,retrieval_group_only_no_judgment_propagation
group:8cf43b9fb61c0b3bdd89,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:202ff6dc2e221c,2,1,char_ngram_tfidf;semantic_top10,pair:8cf43b9fb61c0b3b,2,2,True,retrieval_group_only_no_judgment_propagation
group:730c278eb04238629aef,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:2ae5ba5e0b70ca,2,1,semantic_top10,,1,2,False,retrieval_group_only_no_judgment_propagation
group:4882ec746d5961c1f538,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:301b98f48c5568,2,1,semantic_top10,,1,2,False,retrieval_group_only_no_judgment_propagation
group:f45c45f74689acaf41b9,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:32690f4869bcd3,2,1,semantic_top10,,1,2,False,retrieval_group_only_no_judgment_propagation
group:8dcf086d52dee89a0b1f,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:34861205fa78bc,2,1,char_ngram_tfidf;semantic_top10,pair:8dcf086d52dee89a,2,2,True,retrieval_group_only_no_judgment_propagation
group:9cbe45415d7876de865c,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:3948c018f0b140,2,1,semantic_top10,,1,2,False,retrieval_group_only_no_judgment_propagation
group:a388c94d1a43a3b4e587,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:39f8ca9d213e05,2,1,semantic_top10,,1,2,False,retrieval_group_only_no_judgment_propagation
group:56d6cf8fdd8605cd75df,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:49991e0c147037,2,1,semantic_top10,,1,2,False,retrieval_group_only_no_judgment_propagation
group:7f25be667528bdcd1a9c,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:4b1cf4e197eced,2,1,char_ngram_tfidf;semantic_top10,pair:7f25be667528bdcd,1,2,False,retrieval_group_only_no_judgment_propagation
group:dd0d9a69299c5559e738,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:5f496480a3127e,2,3,semantic_top10,,1,6,False,retrieval_group_only_no_judgment_propagation
group:3ab578b073191afb09bd,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:66b5a589cffed1,2,1,char_ngram_tfidf,pair:3ab578b073191afb,1,2,False,retrieval_group_only_no_judgment_propagation
group:95a8016e0b5cceb62c0c,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:7b83b61065cf7c,2,1,semantic_top10,,1,2,False,retrieval_group_only_no_judgment_propagation
group:c827acb92ac6a444d311,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:7d00922e2dcdc3,2,1,char_ngram_tfidf,pair:c827acb92ac6a444,1,2,False,retrieval_group_only_no_judgment_propagation
group:1d913254d4671c92e071,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:7d18619331d30d,2,4,semantic_top10,,1,8,False,retrieval_group_only_no_judgment_propagation
group:59547c1fe7952a2c8658,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:7f566fceacb7be,2,1,char_ngram_tfidf,pair:59547c1fe7952a2c,1,2,False,retrieval_group_only_no_judgment_propagation
group:9df61990f3ba8fd79f70,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:82faae55167930,2,1,semantic_top10,,1,2,False,retrieval_group_only_no_judgment_propagation
group:dff578e1d5ace8db4d2e,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:9ac41bf04af4c7,2,1,semantic_top10,,1,2,False,retrieval_group_only_no_judgment_propagation
group:d41cf1ae84d1ee64399a,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:9d724471af5b6f,2,1,semantic_top10,,1,2,False,retrieval_group_only_no_judgment_propagation
group:f873e4779b1df0a3750e,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:a0e05d8f4a5178,2,2,char_ngram_tfidf,pair:f873e4779b1df0a3,1,4,False,retrieval_group_only_no_judgment_propagation
group:624b173f63bbbaf69f93,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:a2b03eba8d120b,2,1,semantic_top10,,1,2,False,retrieval_group_only_no_judgment_propagation
group:ca35f196cceea85f0fe1,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:b74effa73a2fec,2,1,char_ngram_tfidf;semantic_top10,pair:ca35f196cceea85f,1,2,False,retrieval_group_only_no_judgment_propagation
group:08377f27da3a9c25004f,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:b98d7337a08dbe,2,1,semantic_top10,,1,2,False,retrieval_group_only_no_judgment_propagation
group:9e1814b1a0411656ba2a,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:b9d4fd093f3132,2,1,char_ngram_tfidf,pair:9e1814b1a0411656,1,2,False,retrieval_group_only_no_judgment_propagation
group:7e654d4a1ea6c909e567,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:bbfe5d17f30ef9,2,1,char_ngram_tfidf;semantic_top10,pair:7e654d4a1ea6c909,2,2,True,retrieval_group_only_no_judgment_propagation
group:47c3b8a86e51867f2163,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:bce03355a276a1,2,1,semantic_top10,,1,2,False,retrieval_group_only_no_judgment_propagation
group:a0999b1b4ac02f4e4c90,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:c14c6ac950fb0b,2,1,semantic_top10,,1,2,False,retrieval_group_only_no_judgment_propagation
group:05bdc8b8cbbc65a56c96,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:c324f655ac0921,2,1,semantic_top10,,1,2,False,retrieval_group_only_no_judgment_propagation
group:9dd1e6c54596b2ad4e1c,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:c3f44aa4671082,2,1,char_ngram_tfidf;historical_comparison;semantic_top10,pair:9dd1e6c54596b2ad,1,2,False,retrieval_group_only_no_judgment_propagation
group:c2656d0f4408d69aaf27,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:cd75c567b9e9a6,2,1,semantic_top10,,1,2,False,retrieval_group_only_no_judgment_propagation
group:5587e92d947eb32a9a71,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:d01e77decb31bd,2,1,semantic_top10,,1,2,False,retrieval_group_only_no_judgment_propagation
group:3dc7d8a7083f0b86356f,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:d574d9cb54955a,2,1,semantic_top10,,1,2,False,retrieval_group_only_no_judgment_propagation
group:b997d6572235312c87a2,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:d6150ff255cc5c,2,1,char_ngram_tfidf;semantic_top10,pair:b997d6572235312c,2,2,True,retrieval_group_only_no_judgment_propagation
group:cce7bc38aa4a579a6008,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:d747ae91896812,2,1,char_ngram_tfidf,pair:cce7bc38aa4a579a,1,2,False,retrieval_group_only_no_judgment_propagation
group:85190589baac1647785b,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:d89c91c19d7d9e,2,1,semantic_top10,,1,2,False,retrieval_group_only_no_judgment_propagation
group:941640c1f8e56ac47f02,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:dbdc0cb470a4e0,2,1,semantic_top10,,1,2,False,retrieval_group_only_no_judgment_propagation
group:fc4ad40ee2259620b9af,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:e5cbb57da2f3d5,2,1,case_whitespace_literal;char_ngram_tfidf;historical_comparison;semantic_top10,pair:fc4ad40ee2259620,2,2,True,retrieval_group_only_no_judgment_propagation
group:527ca311a0f081b9a3f8,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:ea8c6d4f250338,2,1,semantic_top10,,1,2,False,retrieval_group_only_no_judgment_propagation
group:9cd7cf6bbd47962510c4,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:ec984363b8a1fc,2,1,semantic_top10,,1,2,False,retrieval_group_only_no_judgment_propagation
group:aeaca7ac5a2e07f1c570,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:f5d015c9cc72e1,2,1,char_ngram_tfidf;semantic_top10,pair:aeaca7ac5a2e07f1,1,2,False,retrieval_group_only_no_judgment_propagation
group:376bc7d5779062d80f3d,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:fd1438d743f250,2,1,semantic_top10,,1,2,False,retrieval_group_only_no_judgment_propagation
group:e364fec84d71dec3629b,iTE:retrieval:1e2998e8d654c4,iTE:retrieval:fd7e2a84c18306,2,1,semantic_top10,,1,2,False,retrieval_group_only_no_judgment_propagation
group:07e4cdfcb293319f02f7,iTE:retrieval:1e2d2dc853a20c,iTE:retrieval:2670f01bfa4ad9,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:b24bad5c90cf807c37a1,iTE:retrieval:1e2d2dc853a20c,iTE:retrieval:267f42379a818b,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:e6dcda022c1556a01631,iTE:retrieval:1e2d2dc853a20c,iTE:retrieval:30d6641dd187a6,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:3beb04fb32298c84dbd0,iTE:retrieval:1e2d2dc853a20c,iTE:retrieval:33d7312e3deb39,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:928ca476b10ca7aaac38,iTE:retrieval:1e2d2dc853a20c,iTE:retrieval:33ebcc49bbbc64,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:780d7ce0ab04308563c8,iTE:retrieval:1e2d2dc853a20c,iTE:retrieval:3647d4b73c7665,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:6b5b09972652977aaec5,iTE:retrieval:1e2d2dc853a20c,iTE:retrieval:37e19dee258df6,1,1,char_ngram_tfidf,pair:6b5b09972652977a,1,1,True,retrieval_group_only_no_judgment_propagation
group:269afbcfb839bee37abf,iTE:retrieval:1e2d2dc853a20c,iTE:retrieval:4d1e0d6c7e7d91,1,1,char_ngram_tfidf,pair:269afbcfb839bee3,1,1,True,retrieval_group_only_no_judgment_propagation
group:a704b7b2bd99e2765ca6,iTE:retrieval:1e2d2dc853a20c,iTE:retrieval:522a784ef9fea8,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:0e36431f25e8c79f2cc3,iTE:retrieval:1e2d2dc853a20c,iTE:retrieval:77be0c2b418a69,1,1,char_ngram_tfidf,pair:0e36431f25e8c79f,1,1,True,retrieval_group_only_no_judgment_propagation
group:e236c5bdf5b84aab7141,iTE:retrieval:1e2d2dc853a20c,iTE:retrieval:7851c903cb27b4,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:1a958c1d7fb15b0a2b45,iTE:retrieval:1e2d2dc853a20c,iTE:retrieval:79ca69d1570c57,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:166c9800bab5f7f4202b,iTE:retrieval:1e2d2dc853a20c,iTE:retrieval:7b518902f9b4e8,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:ca191fbb93e2af56a33e,iTE:retrieval:1e2d2dc853a20c,iTE:retrieval:83b598dd20fb3a,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:a33799e72717f002ad63,iTE:retrieval:1e2d2dc853a20c,iTE:retrieval:8b5ce78e5ad785,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:e84778496b886bee86b8,iTE:retrieval:1e2d2dc853a20c,iTE:retrieval:a2b03eba8d120b,1,1,char_ngram_tfidf,pair:e84778496b886bee,1,1,True,retrieval_group_only_no_judgment_propagation
group:6e8f2af080b5b9811ced,iTE:retrieval:1e2d2dc853a20c,iTE:retrieval:b977ebe3b8613a,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:1d0badfa9ec53148ce4b,iTE:retrieval:1e2d2dc853a20c,iTE:retrieval:cc57f5b6585be4,1,1,char_ngram_tfidf,pair:1d0badfa9ec53148,1,1,True,retrieval_group_only_no_judgment_propagation
group:71c9cd9d0288b2243b02,iTE:retrieval:1e2d2dc853a20c,iTE:retrieval:d2c6a06990684b,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:af297bfe53efbc847af6,iTE:retrieval:1e2d2dc853a20c,iTE:retrieval:d794dca7a50525,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:9f0c0c759e04152ee23e,iTE:retrieval:1e2d2dc853a20c,iTE:retrieval:de345714084b60,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:d7ab6242ee7c16528eff,iTE:retrieval:1e2d2dc853a20c,iTE:retrieval:e44e49e287b6eb,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:ca527571a9b8554f6800,iTE:retrieval:1e2d2dc853a20c,iTE:retrieval:e7730ed183a360,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:2052ba3e718bd74aac94,iTE:retrieval:1e2e05f83b7a50,iTE:retrieval:1fb08203afcd75,1,1,char_ngram_tfidf,pair:2052ba3e718bd74a,1,1,True,retrieval_group_only_no_judgment_propagation
group:f1ef9c2d3135ce7974e1,iTE:retrieval:1e2e05f83b7a50,iTE:retrieval:2afc4e42ff5415,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:8bf19d282d92f5dc430b,iTE:retrieval:1e2e05f83b7a50,iTE:retrieval:485f2f83ba449c,1,1,char_ngram_tfidf,pair:8bf19d282d92f5dc,1,1,True,retrieval_group_only_no_judgment_propagation
group:1d1447fb125a43fd2d23,iTE:retrieval:1e2e05f83b7a50,iTE:retrieval:4bafa23c03d031,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:47d4f2804ebd19bb2f01,iTE:retrieval:1e2e05f83b7a50,iTE:retrieval:4beac12ee95c8a,1,1,char_ngram_tfidf,pair:47d4f2804ebd19bb,1,1,True,retrieval_group_only_no_judgment_propagation
group:3e6498e9f5761c0348de,iTE:retrieval:1e2e05f83b7a50,iTE:retrieval:77b9e8342212e4,1,2,char_ngram_tfidf,pair:3e6498e9f5761c03,1,2,False,retrieval_group_only_no_judgment_propagation
group:7da835e1c7a2ba39c979,iTE:retrieval:1e2e05f83b7a50,iTE:retrieval:8c1f09c9412f4d,1,2,char_ngram_tfidf;semantic_top10,pair:7da835e1c7a2ba39,2,2,True,retrieval_group_only_no_judgment_propagation
group:1740113f856097032535,iTE:retrieval:1e2e05f83b7a50,iTE:retrieval:b3d1a6a9a9e86a,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:e5675e2b81f81b9f40d2,iTE:retrieval:1e2e05f83b7a50,iTE:retrieval:caa2fbe198c072,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:893b40853d6e5210ac7e,iTE:retrieval:1e2e05f83b7a50,iTE:retrieval:cba91cd0ed7583,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:fc421f2cd3ccb3aaf201,iTE:retrieval:1e2e05f83b7a50,iTE:retrieval:cdd2245f6ecda6,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:a6932db43dc90dcf4374,iTE:retrieval:1e2e05f83b7a50,iTE:retrieval:d8dfb055c7cd54,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:f8dc9b1fa0497cb7eeb0,iTE:retrieval:1e38ce12b9109d,iTE:retrieval:29b1a7b9129a01,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:850f84b0b8676fc1f8fe,iTE:retrieval:1e38ce12b9109d,iTE:retrieval:2a4641b1c9aee8,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:3873c03b37404490ae02,iTE:retrieval:1e38ce12b9109d,iTE:retrieval:3b17ac0cc8c3ec,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:32104680b6e295a1d8d4,iTE:retrieval:1e38ce12b9109d,iTE:retrieval:5ea9a02e198ee5,1,3,semantic_top10,,1,3,False,retrieval_group_only_no_judgment_propagation
group:e25cfe46f252e4a0873b,iTE:retrieval:1e38ce12b9109d,iTE:retrieval:6191b5381aad91,1,20,semantic_top10,,1,20,False,retrieval_group_only_no_judgment_propagation
group:f3d0204eee2cac23da10,iTE:retrieval:1e38ce12b9109d,iTE:retrieval:71283b9e30aa9b,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:6c2f04a47f73a4b2d8f9,iTE:retrieval:1e38ce12b9109d,iTE:retrieval:8a5b3ee840dbc7,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:9b840a0ec5fec056a059,iTE:retrieval:1e38ce12b9109d,iTE:retrieval:8f4aa76667813c,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:2d61a8c5f1601c4e250c,iTE:retrieval:1e38ce12b9109d,iTE:retrieval:cb887e6be4afdb,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:5f1a8685bff95ddf1160,iTE:retrieval:1e38ce12b9109d,iTE:retrieval:cef98887d67d9d,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:ef03a9121866a989305f,iTE:retrieval:1e38ce12b9109d,iTE:retrieval:dbcd6d34e827bc,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:3fa7b79cbdb7c4623190,iTE:retrieval:1e38ce12b9109d,iTE:retrieval:ea730531e98d97,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:b934d5cc5cec867f41c8,iTE:retrieval:1e38ce12b9109d,iTE:retrieval:ec218832109e9b,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:492fa7bddb0fd801a1ec,iTE:retrieval:1e63e95474e46f,iTE:retrieval:3ca65ab2ad7ece,1,41,semantic_top10,,1,41,False,retrieval_group_only_no_judgment_propagation
group:a6e58ee6ea6961ba7bf6,iTE:retrieval:1e63e95474e46f,iTE:retrieval:59ee489044b109,1,2,char_ngram_tfidf;semantic_top10,pair:a6e58ee6ea6961ba,2,2,True,retrieval_group_only_no_judgment_propagation
group:7be54b94e6692f6b1362,iTE:retrieval:1e63e95474e46f,iTE:retrieval:60ff102c0dec9b,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:d265ce29e33484bf05ef,iTE:retrieval:1e63e95474e46f,iTE:retrieval:6ccc961b9685fe,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:f47321ef5dc7dfd279c1,iTE:retrieval:1e63e95474e46f,iTE:retrieval:8250a211d664de,1,1,char_ngram_tfidf,pair:f47321ef5dc7dfd2,1,1,True,retrieval_group_only_no_judgment_propagation
group:f77f4efea6273552fa26,iTE:retrieval:1e63e95474e46f,iTE:retrieval:875ce5cbb6f8c1,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:b5618dafccd4c8fd42f7,iTE:retrieval:1e63e95474e46f,iTE:retrieval:92a039aec91299,1,3,semantic_top10,,1,3,False,retrieval_group_only_no_judgment_propagation
group:de7bd8061d0819426c1b,iTE:retrieval:1e63e95474e46f,iTE:retrieval:a0424f270ae3df,1,1,char_ngram_tfidf;semantic_top10,pair:de7bd8061d081942,1,1,True,retrieval_group_only_no_judgment_propagation
group:2000a6888fe353114eb2,iTE:retrieval:1e63e95474e46f,iTE:retrieval:b186dbc245ac7c,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:1bffc7455ff2177ca434,iTE:retrieval:1e63e95474e46f,iTE:retrieval:bf43df37c8624b,1,3,semantic_top10,,1,3,False,retrieval_group_only_no_judgment_propagation
group:dec1628387138d3ae4b8,iTE:retrieval:1e63e95474e46f,iTE:retrieval:c73c84a74d95a7,1,1,char_ngram_tfidf,pair:dec1628387138d3a,1,1,True,retrieval_group_only_no_judgment_propagation
group:94f5aa4d8aa031e7dfc8,iTE:retrieval:1e63e95474e46f,iTE:retrieval:d1c71a82d02b07,1,2,semantic_top10,,1,2,False,retrieval_group_only_no_judgment_propagation
group:4aff96b86b2de5213ba1,iTE:retrieval:1e63e95474e46f,iTE:retrieval:e49e96f99701a3,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:b3f522acc3e87a26efa9,iTE:retrieval:1e8e7b4d3a6bbf,iTE:retrieval:3fe6fcca82d666,1,10,semantic_top10,,1,10,False,retrieval_group_only_no_judgment_propagation
group:3b4fd3460733a3219741,iTE:retrieval:1e8e7b4d3a6bbf,iTE:retrieval:487cc9f1f1e5aa,1,1,char_ngram_tfidf,pair:3b4fd3460733a321,1,1,True,retrieval_group_only_no_judgment_propagation
group:1e362aa4a4a2a8e16a0a,iTE:retrieval:1e8e7b4d3a6bbf,iTE:retrieval:4fac28495c1f0d,1,1,char_ngram_tfidf,pair:1e362aa4a4a2a8e1,1,1,True,retrieval_group_only_no_judgment_propagation
group:5b6bf92f947ad67ae660,iTE:retrieval:1e8e7b4d3a6bbf,iTE:retrieval:8135dd83e6818a,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:b754829dd08f691bd109,iTE:retrieval:1e8e7b4d3a6bbf,iTE:retrieval:9ac5d89de40f1c,1,1,char_ngram_tfidf,pair:b754829dd08f691b,1,1,True,retrieval_group_only_no_judgment_propagation
group:bee3168c2c6e3413c354,iTE:retrieval:1e8e7b4d3a6bbf,iTE:retrieval:a472fbbd5953fa,1,2,semantic_top10,,1,2,False,retrieval_group_only_no_judgment_propagation
group:6fbd7bdc57d4b3638cb6,iTE:retrieval:1e8e7b4d3a6bbf,iTE:retrieval:a9d6c8c5226a01,1,1,char_ngram_tfidf,pair:6fbd7bdc57d4b363,1,1,True,retrieval_group_only_no_judgment_propagation
group:0b8471eea64dd91a79f3,iTE:retrieval:1e8e7b4d3a6bbf,iTE:retrieval:b0d7b2f7a44534,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:efb18fd17ef55089b8ea,iTE:retrieval:1e8e7b4d3a6bbf,iTE:retrieval:b38c11cd557a35,1,1,char_ngram_tfidf,pair:efb18fd17ef55089,1,1,True,retrieval_group_only_no_judgment_propagation
group:52a050573d42b31bbb52,iTE:retrieval:1e8e7b4d3a6bbf,iTE:retrieval:c01ccf23b5c860,1,1,char_ngram_tfidf;semantic_top10,pair:52a050573d42b31b,1,1,True,retrieval_group_only_no_judgment_propagation
group:03485e04db381ea22e1d,iTE:retrieval:1e8e7b4d3a6bbf,iTE:retrieval:c0b431b989771a,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:e6fa6e1a6d3af40968d8,iTE:retrieval:1e8e7b4d3a6bbf,iTE:retrieval:d6b2345d9e3691,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:83b7e658821f97fe28b2,iTE:retrieval:1e8e7b4d3a6bbf,iTE:retrieval:d7d849c73bd54d,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:bc0c909128b9431dadbb,iTE:retrieval:1e8e7b4d3a6bbf,iTE:retrieval:e9e4723aeefeee,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
group:7c440c3921b1d4e7db42,iTE:retrieval:1e8e7b4d3a6bbf,iTE:retrieval:ea429a9849ddad,1,1,semantic_top10,,1,1,True,retrieval_group_only_no_judgment_propagation
