candidate_id,domain,left_concept_id,right_concept_id,left_mention_id,right_mention_id,left_label,right_label,left_role,right_role,group_id,candidate_channels,cosine_similarity,left_to_right_rank,right_to_left_rank,legacy_candidate_ids,historical_comparison_id,historical_original_left,historical_original_right,historical_original_relation,historical_relation_aligned,historical_original_reason,historical_evidence_scope,review_status,human_decision,human_reason,merge_applied
candidate:dd3418d1fd9a407ed942,iTE,iTE:P0455:initial_n2,iTE:P0717:initial_n2,iTE:P0455:n2,iTE:P0717:n2,ion transfer,activation energy of Ag+ ionic migration,mechanism_process,quantity,group:b2e412505d68cbe17fef,semantic_top10,0.8508660197257996,,8,,,,,,,,,needs_review_new_candidate,,,False
candidate:e830c1da3b53dffef1ab,iTE,iTE:P0455:initial_n2,iTE:P0752:initial_n4,iTE:P0455:n2,iTE:P0752:n4,ion transfer,electrical resistance,mechanism_process,quantity,group:a8e64db1e780194e6f9d,semantic_top10,0.8657163381576538,6,,,,,,,,,,needs_review_new_candidate,,,False
candidate:62146c658ce43644a630,iTE,iTE:P0455:initial_n2,iTE:P0838:initial_n2,iTE:P0455:n2,iTE:P0838:n2,ion transfer,selectivity of charge-transfer doping,mechanism_process,performance_function,group:eb54900cf02ecd7d16eb,char_ngram_tfidf,0.8113536834716797,,,pair:eb54900cf02ecd7d,,,,,,,,needs_review_new_candidate,,,False
candidate:191e9ce45091fb2cdc5c,iTE,iTE:P0455:initial_n2,iTE:P0873:initial_n3,iTE:P0455:n2,iTE:P0873:n3,ion transfer,charge transfer,mechanism_process,mechanism_process,group:9726bfbc9d76fe85be0e,char_ngram_tfidf;historical_comparison,0.7720805406570435,,,pair:9726bfbc9d76fe85,N1665,iTE:P0455:n2,iTE:P0873:n3,related_to,related_to,左侧描述压力抑制 beta-Ag2S 中的离子迁移这一过程，右侧描述 OSM 与 SWCNT 之间的电荷转移促进载流子输运；二者都是输运相关机制，但过程对象分别是离子迁移和电荷转移，不能视为同一过程。,full_original_quotes_read,reuse_model_proposal_pending_human,,,False
candidate:c95472fa82386e7d57c9,iTE,iTE:P0455:initial_n2,iTE:P0879:initial_n2,iTE:P0455:n2,iTE:P0879:n2,ion transfer,charge transfer from Mn to O atoms,mechanism_process,mechanism_process,group:5ff406dc2ce307d93218,char_ngram_tfidf,0.7691097259521484,,,pair:5ff406dc2ce307d9,,,,,,,,needs_review_new_candidate,,,False
candidate:f1fda66eb56d4ad91a72,iTE,iTE:P0455:initial_n2,iTE:P0997:initial_n1,iTE:P0455:n2,iTE:P0997:n1,ion transfer,complete charge transfer within the intercalate layers,mechanism_process,mechanism_process,group:2a1182ffe49249c1b70b,char_ngram_tfidf,0.7664907574653625,,,pair:2a1182ffe49249c1,,,,,,,,needs_review_new_candidate,,,False
candidate:ba4c90b4e0492d16f8fe,iTE,iTE:P0455:initial_n2,iTE:P1057:initial_n1,iTE:P0455:n2,iTE:P1057:n1,ion transfer,fast and selective ion transport driven by coupled heat and moisture transfer,mechanism_process,mechanism_process,group:98bc336f09baef221b96,char_ngram_tfidf,0.7360730171203613,,,pair:98bc336f09baef22,,,,,,,,needs_review_new_candidate,,,False
candidate:42a8718f514ffe1c6a7a,iTE,iTE:P0455:initial_n2,iTE:P1083:initial_n1,iTE:P0455:n2,iTE:P1083:n1,ion transfer,charge transfer between the CoO2 and the RS layers,mechanism_process,mechanism_process,group:16d506745c71642e2f25,char_ngram_tfidf,0.7700334191322327,,,pair:16d506745c71642e,,,,,,,,needs_review_new_candidate,,,False
candidate:55174d62b49aa7c77a3d,iTE,iTE:P0455:initial_n2,iTE:P1285:initial_n1,iTE:P0455:n2,iTE:P1285:n1,ion transfer,host-guest charge transfer,mechanism_process,mechanism_process,group:c0c4e10bb03fe7910c8f,char_ngram_tfidf,0.8268700838088989,,,pair:c0c4e10bb03fe791,,,,,,,,needs_review_new_candidate,,,False
candidate:442307eb7b89fb9182b9,iTE,iTE:P0455:initial_n2,iTE:P1319:initial_n2,iTE:P0455:n2,iTE:P1319:n2,ion transfer,interlayer charge transfer,mechanism_process,mechanism_process,group:493004e78a0bc359d64a,char_ngram_tfidf,0.8092954158782959,,,pair:493004e78a0bc359,,,,,,,,needs_review_new_candidate,,,False
candidate:ae32787bc1ba4453316a,iTE,iTE:P0455:initial_n2,iTE:P1325:initial_n2,iTE:P0455:n2,iTE:P1325:n2,ion transfer,electron transfer,mechanism_process,mechanism_process,group:bf14ebab63abc9708fcd,char_ngram_tfidf;historical_comparison,0.8065102100372314,,,pair:bf14ebab63abc970,N0748,iTE:P0455:n2,iTE:P1325:n2,distinct_from,distinct_from,离子转移与电子转移的载流子不同，是不同输运过程。,node_containing_sentences_from_original_quote,reuse_model_proposal_pending_human,,,False
candidate:14cbacee1b530fe6c858,iTE,iTE:P0455:initial_n2,iTE:P1451:initial_n2,iTE:P0455:n2,iTE:P1451:n2,ion transfer,spin state transition during electron transfer,mechanism_process,mechanism_process,group:5d6a0206b600b4662404,char_ngram_tfidf,0.7919479012489319,,,pair:5d6a0206b600b466,,,,,,,,needs_review_new_candidate,,,False
candidate:f319d75588225a1f02d9,iTE,iTE:P0455:initial_n2,iTE:P1533:initial_n2,iTE:P0455:n2,iTE:P1533:n2,ion transfer,mass transfer,mechanism_process,mechanism_process,group:23e71c010a3df54b5b9a,char_ngram_tfidf,0.8344867825508118,,,pair:23e71c010a3df54b,,,,,,,,needs_review_new_candidate,,,False
candidate:d6f50ca0ccb795fc52be,iTE,iTE:P0455:initial_n2,iTE:P1576:initial_n2,iTE:P0455:n2,iTE:P1576:n2,ion transfer,gas transfer/oxygen dissociation,mechanism_process,mechanism_process,group:714b1b6abc949c1e60e9,char_ngram_tfidf,0.8113350868225098,,,pair:714b1b6abc949c1e,,,,,,,,needs_review_new_candidate,,,False
candidate:757e48321e15d0388e28,iTE,iTE:P0455:initial_n2,iTE:P1587:initial_n1,iTE:P0455:n2,iTE:P1587:n1,ion transfer,Pressure,mechanism_process,condition,group:2c9dc07db1ded1344296,semantic_top10,0.8469274044036865,,9,,,,,,,,,needs_review_new_candidate,,,False
candidate:2417e691cc67a21f7182,iTE,iTE:P0455:initial_n2,iTE:P1599:initial_n3,iTE:P0455:n2,iTE:P1599:n3,ion transfer,surface exchange resistance,mechanism_process,quantity,group:8368001d778b668398c9,semantic_top10,0.849380373954773,,8,,,,,,,,,needs_review_new_candidate,,,False
candidate:d83e6cc2136a652cac42,iTE,iTE:P0455:initial_n2,iTE:P1747:initial_n2,iTE:P0455:n2,iTE:P1747:n2,ion transfer,ionic conduction,mechanism_process,mechanism_process,group:573fb7ae19a129d3f3e0,semantic_top10,0.8729502558708191,3,,,,,,,,,,needs_review_new_candidate,,,False
candidate:b3377d2c8001ef716275,iTE,iTE:P0455:initial_n2,iTE:P1760:initial_n2,iTE:P0455:n2,iTE:P1760:n2,ion transfer,long-range electron transfer,mechanism_process,mechanism_process,group:391dcabdd6361dbb14f7,char_ngram_tfidf,0.7874280214309692,,,pair:391dcabdd6361dbb,,,,,,,,needs_review_new_candidate,,,False
candidate:d8c23b61bc0f5482fe53,iTE,iTE:P0455:initial_n2,iTE:P1871:initial_n1,iTE:P0455:n2,iTE:P1871:n1,ion transfer,electron transfer reaction between alkali metal and aromatic compounds,mechanism_process,mechanism_process,group:891a58d0291c0df10c28,char_ngram_tfidf,0.7784782648086548,,,pair:891a58d0291c0df1,,,,,,,,needs_review_new_candidate,,,False
candidate:956729b331c619ee536a,iTE,iTE:P0455:initial_n2,iTE:P1948:initial_n1,iTE:P0455:n2,iTE:P1948:n1,ion transfer,low-lying charge-transfer state,mechanism_process,state_structure,group:5ac1e213e208a87ad352,char_ngram_tfidf,0.7150488495826721,,,pair:5ac1e213e208a87a,,,,,,,,needs_review_new_candidate,,,False
candidate:468ffbf5a1dc5ac95d01,iTE,iTE:P0455:initial_n3,iTE:P0468:initial_n2,iTE:P0455:n3,iTE:P0468:n2,conductivity in beta-Ag2S,thermal conductivity,quantity,quantity,group:9765a5ca729843d04c41,char_ngram_tfidf,0.7487096786499023,,,pair:9765a5ca729843d0,,,,,,,,needs_review_new_candidate,,,False
candidate:2520731411b8de5f52a1,iTE,iTE:P0455:initial_n3,iTE:P0644:initial_n3,iTE:P0455:n3,iTE:P0644:n3,conductivity in beta-Ag2S,high conductivity,quantity,quantity,group:a1905eb1c5f51a4b2934,semantic_top10,0.8696848154067993,5,,,,,,,,,,needs_review_new_candidate,,,False
candidate:c9d6437fac58eb69b0fa,iTE,iTE:P0455:initial_n3,iTE:P0719:initial_n2,iTE:P0455:n3,iTE:P0719:n2,conductivity in beta-Ag2S,ionic conductivity,quantity,quantity,group:922e8259c31be79ad7fc,semantic_top10,0.8705946803092957,3,,,,,,,,,,needs_review_new_candidate,,,False
candidate:cfe6d882820ea17b1578,iTE,iTE:P0455:initial_n3,iTE:P0752:initial_n4,iTE:P0455:n3,iTE:P0752:n4,conductivity in beta-Ag2S,electrical resistance,quantity,quantity,group:5c1e76f32aada6b21bcf,semantic_top10,0.8633828163146973,8,,,,,,,,,,needs_review_new_candidate,,,False
candidate:7ca4cc8da536ffff704c,iTE,iTE:P0455:initial_n3,iTE:P0850:initial_n4,iTE:P0455:n3,iTE:P0850:n4,conductivity in beta-Ag2S,conduction,quantity,mechanism_process,group:c0823820605fbace0bc0,char_ngram_tfidf,0.8477464914321899,,,pair:c0823820605fbace,,,,,,,,needs_review_new_candidate,,,False
candidate:971c472ea2a99c58452e,iTE,iTE:P0455:initial_n3,iTE:P0908:initial_n2,iTE:P0455:n3,iTE:P0908:n2,conductivity in beta-Ag2S,conductivity gap,quantity,quantity,group:aa6ea05fd436fd8305c4,char_ngram_tfidf,0.7937431931495667,,,pair:aa6ea05fd436fd83,,,,,,,,needs_review_new_candidate,,,False
candidate:535f13af56f421cb382d,iTE,iTE:P0455:initial_n3,iTE:P0943:initial_n2,iTE:P0455:n3,iTE:P0943:n2,conductivity in beta-Ag2S,electrical conductivity,quantity,quantity,group:72cb17ab47e78c2afdfc,semantic_top10,0.8688703775405884,6,,,,,,,,,,needs_review_new_candidate,,,False
candidate:dfc35d307ed5a7f66491,iTE,iTE:P0455:initial_n3,iTE:P1062:initial_n2,iTE:P0455:n3,iTE:P1062:n2,conductivity in beta-Ag2S,Thermal conductivity,quantity,quantity,group:123207980edcd54ff37a,char_ngram_tfidf,0.7577784657478333,,,pair:123207980edcd54f,,,,,,,,needs_review_new_candidate,,,False
candidate:b6391c05f766f2cc6095,iTE,iTE:P0455:initial_n3,iTE:P1502:initial_n2,iTE:P0455:n3,iTE:P1502:n2,conductivity in beta-Ag2S,conductivity,quantity,quantity,group:04c9f4e1bd7700d47715,semantic_top10,0.8601697087287903,9,,,,,,,,,,needs_review_new_candidate,,,False
candidate:1f74fdb673a7adf9e712,iTE,iTE:P0455:initial_n3,iTE:P1587:initial_n1,iTE:P0455:n3,iTE:P1587:n1,conductivity in beta-Ag2S,Pressure,quantity,condition,group:5e12387e13742adbe547,semantic_top10,0.8424593806266785,,10,,,,,,,,,needs_review_new_candidate,,,False
candidate:d9822dc923f2df433c11,iTE,iTE:P0455:initial_n3,iTE:P1590:initial_n2,iTE:P0455:n3,iTE:P1590:n2,conductivity in beta-Ag2S,conductivity of composites,quantity,quantity,group:7c050aca3fe4d8dbddfa,char_ngram_tfidf,0.7749675512313843,,,pair:7c050aca3fe4d8db,,,,,,,,needs_review_new_candidate,,,False
candidate:5384611243040837843a,iTE,iTE:P0455:initial_n3,iTE:P1599:initial_n2,iTE:P0455:n3,iTE:P1599:n2,conductivity in beta-Ag2S,conductivity,quantity,quantity,group:04c9f4e1bd7700d47715,semantic_top10,0.8702056407928467,4,8,,,,,,,,,needs_review_new_candidate,,,False
candidate:088dcb4b889fb8b64253,iTE,iTE:P0455:initial_n3,iTE:P1599:initial_n3,iTE:P0455:n3,iTE:P1599:n3,conductivity in beta-Ag2S,surface exchange resistance,quantity,quantity,group:a9ecf45fce50975bc023,semantic_top10,0.851138710975647,,6,,,,,,,,,needs_review_new_candidate,,,False
candidate:12135a233a79261dfcd3,iTE,iTE:P0455:initial_n3,iTE:P1667:initial_n3,iTE:P0455:n3,iTE:P1667:n3,conductivity in beta-Ag2S,high conductivity state,quantity,state_structure,group:68e569897450fc14011a,semantic_top10,0.8599592447280884,10,,,,,,,,,,needs_review_new_candidate,,,False
candidate:5311941e0b7958d43fe0,iTE,iTE:P0455:initial_n3,iTE:P1680:initial_n1,iTE:P0455:n3,iTE:P1680:n1,conductivity in beta-Ag2S,Cu ion conduction in addition to Ag ion conduction,quantity,mechanism_process,group:8e5efbdbe552ab6b693d,semantic_top10,0.8637696504592896,7,,,,,,,,,,needs_review_new_candidate,,,False
candidate:ed807232390b6ea39d24,iTE,iTE:P0455:initial_n3,iTE:P1874:initial_n2,iTE:P0455:n3,iTE:P1874:n2,conductivity in beta-Ag2S,conductivity data,quantity,quantity,group:4167c69b722583c39635,char_ngram_tfidf,0.7839410305023193,,,pair:4167c69b722583c3,,,,,,,,needs_review_new_candidate,,,False
candidate:da4fc20336a31f22511d,iTE,iTE:P0456:initial_n1,iTE:P0456:initial_n2,iTE:P0456:n1,iTE:P0456:n2,THTDPCl,p-to n-type switching,material_entity,performance_function,group:64f95b69f979db1476aa,semantic_top10,0.9799987077713013,1,1,,,,,,,,,needs_review_new_candidate,,,False
candidate:223287f29f41676981f5,iTE,iTE:P0456:initial_n1,iTE:P0462:initial_n1,iTE:P0456:n1,iTE:P0462:n1,THTDPCl,small-(MMIM BF4),material_entity,material_entity,group:8f494ab1cc125df38e1e,semantic_top10,0.8850013613700867,5,,,,,,,,,,needs_review_new_candidate,,,False
candidate:b9f591b58b4bae234c9b,iTE,iTE:P0456:initial_n1,iTE:P0462:initial_n4,iTE:P0456:n1,iTE:P0462:n4,THTDPCl,conductivity,material_entity,quantity,group:d4d407fbb2ef4f4bd684,semantic_top10,0.8785386085510254,9,,,,,,,,,,needs_review_new_candidate,,,False
candidate:241960ca394dd9ed15a9,iTE,iTE:P0456:initial_n1,iTE:P0469:initial_n2,iTE:P0456:n1,iTE:P0469:n2,THTDPCl,enhanced performances of both materials,material_entity,performance_function,group:4d96665c0f078cdb3140,semantic_top10,0.8628761768341064,,7,,,,,,,,,needs_review_new_candidate,,,False
candidate:c58c6f76bb70515f9ade,iTE,iTE:P0456:initial_n1,iTE:P0478:initial_n3,iTE:P0456:n1,iTE:P0478:n3,THTDPCl,maximum power factor,material_entity,performance_function,group:dca49d81a027f5d3136d,semantic_top10,0.8780219554901123,10,,,,,,,,,,needs_review_new_candidate,,,False
candidate:50b06de926fa8d67137a,iTE,iTE:P0456:initial_n1,iTE:P0508:initial_n1,iTE:P0456:n1,iTE:P0508:n1,THTDPCl,ionic liquid,material_entity,material_entity,group:0aa2b809639968a5b5d1,semantic_top10,0.89249587059021,2,8,,,,,,,,,needs_review_new_candidate,,,False
candidate:18202ef4589bfc124857,iTE,iTE:P0456:initial_n1,iTE:P0508:initial_n2,iTE:P0456:n1,iTE:P0508:n2,THTDPCl,n-type electrical properties,material_entity,performance_function,group:69120e2c3cd51707fe89,semantic_top10,0.889662504196167,3,4,,,,,,,,,needs_review_new_candidate,,,False
candidate:0500bf5371d9de38bd72,iTE,iTE:P0456:initial_n1,iTE:P0529:initial_n2,iTE:P0456:n1,iTE:P0529:n2,THTDPCl,transition of the ionic liquid from n-type to p-type,material_entity,performance_function,group:c717134aa8acd8f89e14,semantic_top10,0.8536732196807861,,4,,,,,,,,,needs_review_new_candidate,,,False
candidate:99eb29548e1152df3a42,iTE,iTE:P0456:initial_n1,iTE:P0553:initial_n3,iTE:P0456:n1,iTE:P0553:n3,THTDPCl,thermopower,material_entity,performance_function,group:dc69911216a0b608799e,semantic_top10,0.8813608884811401,8,,,,,,,,,,needs_review_new_candidate,,,False
candidate:f80512caaf17875bdd8e,iTE,iTE:P0456:initial_n1,iTE:P0652:initial_n1,iTE:P0456:n1,iTE:P0652:n1,THTDPCl,[BMIm][BF4],material_entity,material_entity,group:ccf4a72437f8ca2d0d50,semantic_top10,0.8831473588943481,6,5,,,,,,,,,needs_review_new_candidate,,,False
candidate:b491604072e6c4b94366,iTE,iTE:P0456:initial_n1,iTE:P0667:initial_n1,iTE:P0456:n1,iTE:P0667:n1,THTDPCl,"lack of a second, carbon-rich template",material_entity,design_strategy,group:87ca6a15a5cec19a0403,semantic_top10,0.8233823776245117,,10,,,,,,,,,needs_review_new_candidate,,,False
candidate:9eb24dc449fad4939cb6,iTE,iTE:P0456:initial_n1,iTE:P0940:initial_n2,iTE:P0456:n1,iTE:P0940:n2,THTDPCl,conductivity of PEDOT:PSS,material_entity,quantity,group:8a1d4db060c2af09db15,semantic_top10,0.8817822933197021,7,,,,,,,,,,needs_review_new_candidate,,,False
candidate:bd412519b5e21f01e293,iTE,iTE:P0456:initial_n1,iTE:P1434:initial_n1,iTE:P0456:n1,iTE:P1434:n1,THTDPCl,incorporation of crosslinking agents,material_entity,design_strategy,group:1a0b63b87ee8cc1ac977,semantic_top10,0.8426147699356079,,3,,,,,,,,,needs_review_new_candidate,,,False
candidate:37343fb89e8b668222fd,iTE,iTE:P0456:initial_n1,iTE:P1823:initial_n1,iTE:P0456:n1,iTE:P1823:n1,THTDPCl,an ionic adduct together with a neutral dopant,material_entity,material_entity,group:07c476f1460eb566708b,semantic_top10,0.8523472547531128,,7,,,,,,,,,needs_review_new_candidate,,,False
candidate:0efd04e7cc8e6dcdf544,iTE,iTE:P0456:initial_n1,iTE:P1895:initial_n1,iTE:P0456:n1,iTE:P1895:n1,THTDPCl,trigonal-tricationic room temperature ionic liquid,material_entity,material_entity,group:5801939f771d0ea0f4be,semantic_top10,0.837655782699585,,8,,,,,,,,,needs_review_new_candidate,,,False
candidate:0f07aec8b4be37a8697f,iTE,iTE:P0456:initial_n1,iTE:P1895:initial_n2,iTE:P0456:n1,iTE:P1895:n2,THTDPCl,bleed observed with the PDMS,material_entity,mechanism_process,group:cd8b89c157ecfeaa4a01,semantic_top10,0.8084350824356079,,9,,,,,,,,,needs_review_new_candidate,,,False
candidate:6034d9471097fe33dfb0,iTE,iTE:P0456:initial_n2,iTE:P0462:initial_n1,iTE:P0456:n2,iTE:P0462:n1,p-to n-type switching,small-(MMIM BF4),performance_function,material_entity,group:12a78ceed37500664d83,semantic_top10,0.8692114353179932,6,,,,,,,,,,needs_review_new_candidate,,,False
candidate:4c566403d8bcb2756941,iTE,iTE:P0456:initial_n2,iTE:P0478:initial_n3,iTE:P0456:n2,iTE:P0478:n3,p-to n-type switching,maximum power factor,performance_function,performance_function,group:af15127ace84d2c86a5c,semantic_top10,0.8658565282821655,7,,,,,,,,,,needs_review_new_candidate,,,False
candidate:8d7c1a42f9a97d8a4312,iTE,iTE:P0456:initial_n2,iTE:P0508:initial_n1,iTE:P0456:n2,iTE:P0508:n1,p-to n-type switching,ionic liquid,performance_function,material_entity,group:6f19f3761b827e0e7e79,semantic_top10,0.8776707053184509,3,,,,,,,,,,needs_review_new_candidate,,,False
candidate:711b0d29b99adf6c9659,iTE,iTE:P0456:initial_n2,iTE:P0508:initial_n2,iTE:P0456:n2,iTE:P0508:n2,p-to n-type switching,n-type electrical properties,performance_function,performance_function,group:542f0c9f467927774e52,semantic_top10,0.8939844369888306,2,3,,,,,,,,,needs_review_new_candidate,,,False
candidate:0a5074f8a1438ccc8cf3,iTE,iTE:P0456:initial_n2,iTE:P0529:initial_n2,iTE:P0456:n2,iTE:P0529:n2,p-to n-type switching,transition of the ionic liquid from n-type to p-type,performance_function,performance_function,group:717f0809d439f866e742,semantic_top10,0.8724558353424072,5,2,,,,,,,,,needs_review_new_candidate,,,False
candidate:da50e39b6f85f72dd10e,iTE,iTE:P0456:initial_n2,iTE:P0553:initial_n3,iTE:P0456:n2,iTE:P0553:n3,p-to n-type switching,thermopower,performance_function,performance_function,group:84105ac2c52ed5b3050a,semantic_top10,0.8657896518707275,8,,,,,,,,,,needs_review_new_candidate,,,False
candidate:404571e7dfa42738b426,iTE,iTE:P0456:initial_n2,iTE:P0612:initial_n2,iTE:P0456:n2,iTE:P0612:n2,p-to n-type switching,fast transmittance switching,performance_function,performance_function,group:2fe4d6aa8a1a5d459eb3,char_ngram_tfidf,0.8049918413162231,,,pair:2fe4d6aa8a1a5d45,,,,,,,,needs_review_new_candidate,,,False
candidate:04d478e38df70bc704e7,iTE,iTE:P0456:initial_n2,iTE:P0657:initial_n2,iTE:P0456:n2,iTE:P0657:n2,p-to n-type switching,p-n conversion,performance_function,performance_function,group:ab7d596aadb0c1150a02,semantic_top10,0.8736598491668701,4,,,,,,,,,,needs_review_new_candidate,,,False
candidate:09160ae7ec12869a1b1c,iTE,iTE:P0456:initial_n2,iTE:P0668:initial_n1,iTE:P0456:n2,iTE:P0668:n1,p-to n-type switching,n-type doping,performance_function,design_strategy,group:dd5dce8e38f33f8e0fa9,char_ngram_tfidf,0.7514587640762329,,,pair:dd5dce8e38f33f8e,,,,,,,,needs_review_new_candidate,,,False
candidate:80d08aaa826a1bc85393,iTE,iTE:P0456:initial_n2,iTE:P0724:initial_n3,iTE:P0456:n2,iTE:P0724:n3,p-to n-type switching,p-type,performance_function,material_entity,group:246b85c172beb6ec737d,char_ngram_tfidf,0.8061145544052124,,,pair:246b85c172beb6ec,,,,,,,,needs_review_new_candidate,,,False
candidate:5f6164e4b4a906334d01,iTE,iTE:P0456:initial_n2,iTE:P0747:initial_n2,iTE:P0456:n2,iTE:P0747:n2,p-to n-type switching,thermoelectric properties from p-type to n-type,performance_function,performance_function,group:94d6374d4b869b29f227,char_ngram_tfidf,0.7833153009414673,,,pair:94d6374d4b869b29,,,,,,,,needs_review_new_candidate,,,False
candidate:74f35b847bf51206bdbd,iTE,iTE:P0456:initial_n2,iTE:P0940:initial_n2,iTE:P0456:n2,iTE:P0940:n2,p-to n-type switching,conductivity of PEDOT:PSS,performance_function,quantity,group:eeff3f67c4333a28fb00,semantic_top10,0.8647904992103577,9,,,,,,,,,,needs_review_new_candidate,,,False
candidate:265c5f3377fc8dd26777,iTE,iTE:P0456:initial_n2,iTE:P1026:initial_n2,iTE:P0456:n2,iTE:P1026:n2,p-to n-type switching,adjustable p-n,performance_function,performance_function,group:9af727416ae43a3f4557,semantic_top10,0.8360964059829712,,7,,,,,,,,,needs_review_new_candidate,,,False
candidate:5e024cd69be44c4038b6,iTE,iTE:P0456:initial_n2,iTE:P1237:initial_n2,iTE:P0456:n2,iTE:P1237:n2,p-to n-type switching,memristive switching,performance_function,mechanism_process,group:bedf30ab97b41d9ede64,char_ngram_tfidf,0.7729090452194214,,,pair:bedf30ab97b41d9e,,,,,,,,needs_review_new_candidate,,,False
candidate:4ddb0ea24153c2c7112d,iTE,iTE:P0456:initial_n2,iTE:P1279:initial_n2,iTE:P0456:n2,iTE:P1279:n2,p-to n-type switching,p-type conduction,performance_function,mechanism_process,group:aab10d84a5b4d6fc24f7,char_ngram_tfidf,0.7754716873168945,,,pair:aab10d84a5b4d6fc,,,,,,,,needs_review_new_candidate,,,False
candidate:4cda56b5304bd081b452,iTE,iTE:P0456:initial_n2,iTE:P1434:initial_n1,iTE:P0456:n2,iTE:P1434:n1,p-to n-type switching,incorporation of crosslinking agents,performance_function,design_strategy,group:c146b4d8faf5d044b42d,semantic_top10,0.8388659954071045,,8,,,,,,,,,needs_review_new_candidate,,,False
candidate:4d1700ce2146f161ff84,iTE,iTE:P0456:initial_n2,iTE:P1515:initial_n2,iTE:P0456:n2,iTE:P1515:n2,p-to n-type switching,transition from p- to n-type conductivity,performance_function,mechanism_process,group:fd38c407e2a1768ac8f2,char_ngram_tfidf,0.7999962568283081,,,pair:fd38c407e2a1768a,,,,,,,,needs_review_new_candidate,,,False
candidate:e5d8167e9063a6830609,iTE,iTE:P0456:initial_n2,iTE:P1518:initial_n2,iTE:P0456:n2,iTE:P1518:n2,p-to n-type switching,analog resistive switching,performance_function,mechanism_process,group:6442c5f33471da82dc43,char_ngram_tfidf,0.8073185086250305,,,pair:6442c5f33471da82,,,,,,,,needs_review_new_candidate,,,False
candidate:66a200a5061915b3df79,iTE,iTE:P0456:initial_n2,iTE:P1531:initial_n2,iTE:P0456:n2,iTE:P1531:n2,p-to n-type switching,transition from n-type (S = -45 mu V K-1) to p-type (S = +200 mu V K-1) semiconducting behavior,performance_function,mechanism_process,group:fb46f8b105a0b6ee197b,semantic_top10,0.8351437449455261,,10,,,,,,,,,needs_review_new_candidate,,,False
candidate:8030336aa52352db8947,iTE,iTE:P0456:initial_n2,iTE:P1807:initial_n2,iTE:P0456:n2,iTE:P1807:n2,p-to n-type switching,p-type (2DHG) to n-type (2DEG),performance_function,state_structure,group:de1ad92c549fdbf8f6a6,char_ngram_tfidf,0.7568274736404419,,,pair:de1ad92c549fdbf8,,,,,,,,needs_review_new_candidate,,,False
candidate:cc9d5bde9b38baeca469,iTE,iTE:P0456:initial_n2,iTE:P1823:initial_n1,iTE:P0456:n2,iTE:P1823:n1,p-to n-type switching,an ionic adduct together with a neutral dopant,performance_function,material_entity,group:c9aca9d18e8fe4e7c040,semantic_top10,0.843769371509552,,10,,,,,,,,,needs_review_new_candidate,,,False
candidate:60be30007c2938c9b105,iTE,iTE:P0457:initial_n1,iTE:P0457:initial_n2,iTE:P0457:n1,iTE:P0457:n2,dynamic ion-dipole interactions,self-healability,interaction,performance_function,group:c8e06301d98829ca93d3,semantic_top10,0.9534204006195068,1,1,,,,,,,,,needs_review_new_candidate,,,False
candidate:d46e8697d7403b6f521b,iTE,iTE:P0457:initial_n1,iTE:P0536:initial_n1,iTE:P0457:n1,iTE:P0536:n1,dynamic ion-dipole interactions,synergistic ion-ion/ion-dipole interactions,interaction,interaction,group:b85f7152073755619ea3,char_ngram_tfidf,0.8374873399734497,,,pair:b85f715207375561,,,,,,,,needs_review_new_candidate,,,False
candidate:e6ff151129758114a620,iTE,iTE:P0457:initial_n1,iTE:P0567:initial_n2,iTE:P0457:n1,iTE:P0567:n2,dynamic ion-dipole interactions,dipole-ion interaction,interaction,interaction,group:18cd09ea7023556ad20a,char_ngram_tfidf,0.8360845446586609,,,pair:18cd09ea7023556a,,,,,,,,needs_review_new_candidate,,,False
candidate:b1e6234e2eec2d42aaaf,iTE,iTE:P0457:initial_n1,iTE:P0575:initial_n1,iTE:P0457:n1,iTE:P0575:n1,dynamic ion-dipole interactions,ion-dipole interaction between PVDF-HFP and ionic liquids,interaction,interaction,group:dd506237606d9919277c,char_ngram_tfidf,0.8131625652313232,,,pair:dd506237606d9919,,,,,,,,needs_review_new_candidate,,,False
candidate:6efd0abfd440cf673e9c,iTE,iTE:P0457:initial_n1,iTE:P0580:initial_n2,iTE:P0457:n1,iTE:P0580:n2,dynamic ion-dipole interactions,IL-rich spherical structure,interaction,state_structure,group:c6068054f742f4034646,semantic_top10,0.8593066334724426,9,,,,,,,,,,needs_review_new_candidate,,,False
candidate:755496c5edaddaf2aae6,iTE,iTE:P0457:initial_n1,iTE:P0602:initial_n1,iTE:P0457:n1,iTE:P0602:n1,dynamic ion-dipole interactions,solid networks formed by PVDF-HFP,interaction,state_structure,group:b9a46f9f3f441d82aedf,semantic_top10,0.8585139513015747,10,10,,,,,,,,,needs_review_new_candidate,,,False
candidate:f2b7d71d51b8bc6af05c,iTE,iTE:P0457:initial_n1,iTE:P0686:initial_n2,iTE:P0457:n1,iTE:P0686:n2,dynamic ion-dipole interactions,dynamic noncovalent interactions,interaction,interaction,group:cb0f62344510420366df,char_ngram_tfidf;semantic_top10,0.8536192178726196,,6,pair:cb0f623445104203,,,,,,,,needs_review_new_candidate,,,False
