candidate_id,domain,left_unit_id,right_unit_id,left_label,right_label,left_paper_support,right_paper_support,candidate_channels,char_ngram_cosine,structural_jaccard,literal_key_equal,decision_status,concept_relation,human_reason,defer_reason
pair:710c50dbbc4792e7,iTE,iTE:retrieval:0d31299f3ba4e7,iTE:retrieval:92a039aec91299,conduction band activity,electronic conductivity,1,3,char_ngram_tfidf,0.403022,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:9151029e21062cfb,iTE,iTE:retrieval:a50c75a90d43be,iTE:retrieval:e1b2770cb24403,weakened interlayer interaction and phonon confinement effect,nano-confinement effects,1,1,char_ngram_tfidf,0.402788,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:300d09bf95704446,iTE,iTE:retrieval:064eca1373ac82,iTE:retrieval:bff7d8ed3ed072,diffusion difference,diffusivity,1,1,char_ngram_tfidf,0.402575,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:fba46ea9d1694068,iTE,iTE:retrieval:a3a949c443f770,iTE:retrieval:dd91d137834a4c,large values of the Seebeck coefficient and low electrical resistivity,large value (1100 mu V K-1) of Seebeck coefficient,1,1,char_ngram_tfidf,0.402528,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:245067b238c78400,iTE,iTE:retrieval:33606936fb7276,iTE:retrieval:5b4181883ab42c,thermoelectric power of the SWCNTs,absolute value of thermoelectric power,1,1,char_ngram_tfidf,0.40193,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:b22fc968b3e8230f,iTE,iTE:retrieval:064eca1373ac82,iTE:retrieval:0bbd224b1f2b46,diffusion difference,internal temperature difference,1,1,char_ngram_tfidf,0.401038,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:3d780fb93f83010c,iTE,iTE:retrieval:0003db55410eeb,iTE:retrieval:d67013377c6ffb,thermoelectric conversion system,thermoelectric coupling,1,1,char_ngram_tfidf,0.400962,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:3d070b0cfe3304c2,iTE,iTE:retrieval:33606936fb7276,iTE:retrieval:b77dfe17f18a08,thermoelectric power of the SWCNTs,temperature dependence of thermoelectric power,1,2,char_ngram_tfidf,0.400769,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:ef1c36f9112b5e57,iTE,iTE:retrieval:01f741ec1f37f3,iTE:retrieval:0d31299f3ba4e7,conductivity gap,conduction band activity,1,1,char_ngram_tfidf,0.400732,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:a03735aabf882470,iTE,iTE:retrieval:509a16f5eab3b7,iTE:retrieval:9330e8627314e7,photothermoelectric effect,ion steric effect,1,1,char_ngram_tfidf,0.400535,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:89727c4554ac9369,iTE,iTE:retrieval:8414bbceb44c4a,iTE:retrieval:8bb88b6d425e76,thermoelectric power factors,Thermoelectric power of high-temperature region,1,1,char_ngram_tfidf,0.400529,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:2c5bb3da48c9381e,iTE,iTE:retrieval:197fb0bf8ce71d,iTE:retrieval:7e7f44faa5b7ef,interaction between the polymer network and ES,hydrophobic polymer network and hydrophobic ionic liquid (IL),1,1,char_ngram_tfidf,0.400035,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:c46e49512d8ec492,iTE,iTE:retrieval:113ee0f74fb18c,iTE:retrieval:f7b500bbdc3141,electronic thermoelectric power,"Electrical conductivity, thermoelectric power, and chemical diffusivity",1,1,char_ngram_tfidf,0.399375,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:d5c123171efeb5d6,iTE,iTE:retrieval:51d133523d3822,iTE:retrieval:60ed880ac621c9,internal electrochemical reaction,electrochemical Seebeck effect,1,1,char_ngram_tfidf,0.399086,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:465dc24ace676dc4,iTE,iTE:retrieval:06cf8ae0b1c560,iTE:retrieval:2ceda35a1db6bd,transport properties at low T,TE properties,1,2,char_ngram_tfidf,0.398839,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:a3800a485ea9dd20,iTE,iTE:retrieval:11d5f5debb4c20,iTE:retrieval:6bafa5ee4269c1,ionic and covalent bond strength,soft covalent bonds and ionic layers,1,1,char_ngram_tfidf,0.398654,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:ff48d57089e18a33,iTE,iTE:retrieval:8c67d25f0a0751,iTE:retrieval:93258a66cc5115,doping levels and morphology,high doping level,1,1,char_ngram_tfidf,0.397693,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:f8fb5d78e43306cb,iTE,iTE:retrieval:1f77c42f14d663,iTE:retrieval:4ce0316d751235,carrier transport characteristics,transport of carriers,1,1,char_ngram_tfidf,0.397267,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:3f952c2f40f2b858,iTE,iTE:retrieval:8c67d25f0a0751,iTE:retrieval:a8823c63fc5596,doping levels and morphology,morphology modification,1,1,char_ngram_tfidf,0.396696,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:9d4f0a324d5daf0f,iTE,iTE:retrieval:509a16f5eab3b7,iTE:retrieval:e74ec423ca3269,photothermoelectric effect,cooperation between the two thermoelectric effects,1,1,char_ngram_tfidf,0.395773,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:db03747d9e18e100,iTE,iTE:retrieval:2402641b8c8836,iTE:retrieval:44ca1aa51771df,sign of the thermoelectric power,thermoelectric power and the charge separation effects,1,1,char_ngram_tfidf,0.395668,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:fb8b4bc5a22577c6,iTE,iTE:retrieval:88ee5ca9a03fc7,iTE:retrieval:a50c75a90d43be,weakened electrostatic interactions,weakened interlayer interaction and phonon confinement effect,1,1,char_ngram_tfidf,0.395294,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:e41186635d618d0a,iTE,iTE:retrieval:74ce4f53b28791,iTE:retrieval:e7deb09149f6ba,oxidation level and nanostructure,semiconducting nanostructure,1,1,char_ngram_tfidf,0.394438,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:9b988b725fff6d09,iTE,iTE:retrieval:1f77c42f14d663,iTE:retrieval:eb660dc9f9c30d,carrier transport characteristics,higher characteristic strength,1,1,char_ngram_tfidf,0.394373,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:9d45b95b3539a7d2,iTE,iTE:retrieval:341f44935dedf8,iTE:retrieval:cf712cc831f5fe,phonon dynamics,guest-atom structure and dynamics,1,1,char_ngram_tfidf,0.39423,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:e286e0ef986ff4db,iTE,iTE:retrieval:1c78a3ae57bc27,iTE:retrieval:4c9d182ed7a886,high ionic conductivity and chemical stability,high conductivity state,1,1,char_ngram_tfidf,0.39375,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:2ce8d0f0028fac92,iTE,iTE:retrieval:53813e0f9328bb,iTE:retrieval:fd6e818a2e03c1,photothermal conversion efficiency,redox reaction efficiency,1,1,char_ngram_tfidf,0.393748,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:10401b33f2b0b3ec,iTE,iTE:retrieval:0bf4ad7ff6e72e,iTE:retrieval:4dbaa586691a70,copper mobility and disordering,disorder,1,2,char_ngram_tfidf,0.392986,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:6c69062a9aa25ce6,iTE,iTE:retrieval:0f38060f4a7d65,iTE:retrieval:ef7365486e2ecc,high mobility of carriers,thermal mobility of ions,1,1,char_ngram_tfidf,0.392974,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:226770e0da9fd2b8,iTE,iTE:retrieval:0003db55410eeb,iTE:retrieval:d3363183ed82e8,thermoelectric conversion system,thermoelectric coefficient,1,1,char_ngram_tfidf,0.392408,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:bfea4c6bdd08f68e,iTE,iTE:retrieval:5da056056a99bf,iTE:retrieval:e8ffd932883291,phonon frequency and group velocity,low acoustic mode group velocity and strong three-phonon scattering,1,1,char_ngram_tfidf,0.392074,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:b2d0bbccfa099dd4,iTE,iTE:retrieval:3a35dbaea5ea58,iTE:retrieval:8bb88b6d425e76,larger thermoelectric power,Thermoelectric power of high-temperature region,1,1,char_ngram_tfidf,0.391982,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:2b2f8cde29af0c16,iTE,iTE:retrieval:6bafa5ee4269c1,iTE:retrieval:8caf7019464cc6,soft covalent bonds and ionic layers,polar covalent bonding,1,1,char_ngram_tfidf,0.391578,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:73740e4c342a5516,iTE,iTE:retrieval:50ddb1edcdd056,iTE:retrieval:c60276b6e212b6,appearance of electrical conductivity,enhanced conduction and the appearance of a semiconductor behavior,1,1,char_ngram_tfidf,0.391243,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:e12e035b24914f57,iTE,iTE:retrieval:0cb71f6c6d6bad,iTE:retrieval:f849e5c39b53a2,extreme phonon anharmonicity and weak bonding,strong bond anharmonicity,1,1,char_ngram_tfidf,0.390744,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:32ec9bf05386078f,iTE,iTE:retrieval:b2cb2a15fb442b,iTE:retrieval:b713a2be2588fc,hydration properties of LiCl,iTE properties,1,1,char_ngram_tfidf,0.390652,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:958ba13b5f611472,iTE,iTE:retrieval:15b0a6724ca075,iTE:retrieval:e8ffd932883291,phonon group velocity and Debye temperature,low acoustic mode group velocity and strong three-phonon scattering,1,1,char_ngram_tfidf,0.389828,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:31b6939569dfdd6d,iTE,iTE:retrieval:861fcbefb0bf2e,iTE:retrieval:f7b500bbdc3141,electric conductivity,"Electrical conductivity, thermoelectric power, and chemical diffusivity",1,1,char_ngram_tfidf,0.388864,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:419ce31f298c1afd,iTE,iTE:retrieval:6bafa5ee4269c1,iTE:retrieval:99d198400fa1dc,soft covalent bonds and ionic layers,interplay between ionic and covalent bonds,1,1,char_ngram_tfidf,0.388821,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:aef59b1fda340fd8,iTE,iTE:retrieval:8a091f19baf785,iTE:retrieval:8c67d25f0a0751,controlled phase-segregated morphology,doping levels and morphology,1,1,char_ngram_tfidf,0.388802,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:2580fed47391f2e7,iTE,iTE:retrieval:6bafa5ee4269c1,iTE:retrieval:fd7e2a84c18306,soft covalent bonds and ionic layers,ionic and covalent,1,1,char_ngram_tfidf,0.388665,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:ace2dceb8a34cedd,iTE,iTE:retrieval:0bef266e3d1dfc,iTE:retrieval:f4431ab583a55b,VTIG,HTIG,1,1,char_ngram_tfidf,0.388352,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:c0d2dea126f46a4c,iTE,iTE:retrieval:da82a0ca08313b,iTE:retrieval:e8ffd932883291,phonon scattering,low acoustic mode group velocity and strong three-phonon scattering,6,1,char_ngram_tfidf,0.38833,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:14678abc4a736c37,iTE,iTE:retrieval:8d6895f23e8193,iTE:retrieval:b7e3493f6c39a3,electrical property of the CPNF,mechanical and electrical properties,1,1,char_ngram_tfidf,0.387675,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:939f60c7630077ab,iTE,iTE:retrieval:2087819573597a,iTE:retrieval:603185ba98ba5b,charge-carrier mobility,ordered conductive domains and carrier mobility,1,1,char_ngram_tfidf,0.387228,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:862f7976a5e0070e,iTE,iTE:retrieval:b4769b937ca7cc,iTE:retrieval:f7b500bbdc3141,electrical conductivities,"Electrical conductivity, thermoelectric power, and chemical diffusivity",3,1,char_ngram_tfidf,0.387218,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:b8905f25bcb50c0e,iTE,iTE:retrieval:0cb71f6c6d6bad,iTE:retrieval:9f7cd77b6e2bc6,extreme phonon anharmonicity and weak bonding,strong anharmonicity,1,2,char_ngram_tfidf,0.38663,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:8892e710f8e0a862,iTE,iTE:retrieval:8bb88b6d425e76,iTE:retrieval:dc10ab1b41d782,Thermoelectric power of high-temperature region,thermoelectric power of Na-K mixture,1,1,char_ngram_tfidf,0.386313,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:9d54b50efce4ab9a,iTE,iTE:retrieval:603185ba98ba5b,iTE:retrieval:6b9977c82e4817,ordered conductive domains and carrier mobility,similar carrier mobility,1,1,char_ngram_tfidf,0.385786,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:113f3e77ce141dc1,iTE,iTE:retrieval:f524d4b7ce05c4,iTE:retrieval:f664d8dd948027,kinetics of ionic liquid,enhanced mobility kinetics of Li+,1,1,char_ngram_tfidf,0.385699,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:411a7891be3f733d,iTE,iTE:retrieval:36b909068ce44a,iTE:retrieval:a4452df8022c82,activation energy for ionic transport,relationship between the heat of transport and the activation energy of ion conduction,1,1,char_ngram_tfidf,0.384909,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:d02748ffd4eddfb1,iTE,iTE:retrieval:00946455623a0c,iTE:retrieval:0cb71f6c6d6bad,high anharmonicity,extreme phonon anharmonicity and weak bonding,1,1,char_ngram_tfidf,0.384826,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:f31c5553952b58d8,iTE,iTE:retrieval:36b909068ce44a,iTE:retrieval:8af06e952b5596,activation energy for ionic transport,Activation energy and thermoelectric coefficient values,1,1,char_ngram_tfidf,0.384812,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:5971be54afb6dfbf,iTE,iTE:retrieval:e51d8468b221ee,iTE:retrieval:e8ffd932883291,small phonon group velocities,low acoustic mode group velocity and strong three-phonon scattering,1,1,char_ngram_tfidf,0.384558,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:668529493d3357bc,iTE,iTE:retrieval:4612a29a08eaa9,iTE:retrieval:e59162163e1dae,ionic wind generator,efficient thermoelectric generator,1,1,char_ngram_tfidf,0.384436,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:713719156f098da4,iTE,iTE:retrieval:8af06e952b5596,iTE:retrieval:e59162163e1dae,Activation energy and thermoelectric coefficient values,efficient thermoelectric generator,1,1,char_ngram_tfidf,0.38426,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:7e5e1dfa6abeb684,iTE,iTE:retrieval:b93404d2a34700,iTE:retrieval:c4f6aa1088da41,mobile ion hopping,small polaron hopping model,1,1,char_ngram_tfidf,0.384247,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:1a042c1faf2bdbe5,iTE,iTE:retrieval:0003db55410eeb,iTE:retrieval:c01ccf23b5c860,thermoelectric conversion system,photothermal conversion,1,1,char_ngram_tfidf,0.384138,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:9d50a04565b3005a,iTE,iTE:retrieval:44ca1aa51771df,iTE:retrieval:4c6176a4160039,thermoelectric power and the charge separation effects,Thermoelectric power (TEP),1,1,char_ngram_tfidf,0.383547,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:5bf08771b47af2ec,iTE,iTE:retrieval:624e51042faec0,iTE:retrieval:b557051a72985e,thermoelectric paper chips,thermoelectric property,1,2,char_ngram_tfidf,0.383326,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:dbe5bcc47740c960,iTE,iTE:retrieval:50c6297b967ffb,iTE:retrieval:624e51042faec0,thermoelectric properties,thermoelectric paper chips,9,1,char_ngram_tfidf,0.383174,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:f4336c76d7d901a3,iTE,iTE:retrieval:b24ae9e7c27415,iTE:retrieval:b979b1711e1f58,Differences in single-ion Soret and self-diffusion coefficients of anions and cations,diffusion difference between cations and anions,1,1,char_ngram_tfidf,0.383076,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:7e3aadc14a19f433,iTE,iTE:retrieval:6bda2d317402e4,iTE:retrieval:e2973683e87e6a,thermoelectric properties of ionogels,properties of the hydrogel electrolyte,1,1,char_ngram_tfidf,0.382623,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:14a6361e662f1cd0,iTE,iTE:retrieval:1a82eaaadd809a,iTE:retrieval:e8ffd932883291,anisotropic phonon group velocity,low acoustic mode group velocity and strong three-phonon scattering,1,1,char_ngram_tfidf,0.382516,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:4f7666b447bf58fd,iTE,iTE:retrieval:0cb71f6c6d6bad,iTE:retrieval:8b45ef5352aa70,extreme phonon anharmonicity and weak bonding,anharmonicity and disorder,1,1,char_ngram_tfidf,0.382419,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:d5f08222e7e678a1,iTE,iTE:retrieval:d2b49b56bea46d,iTE:retrieval:e9266028700a35,electricity generator,power output of the generator,1,1,char_ngram_tfidf,0.382223,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:5ed4d5677f7deb44,iTE,iTE:retrieval:1e8e7b4d3a6bbf,iTE:retrieval:1f77c42f14d663,remarkable photothermal characteristics,carrier transport characteristics,1,1,char_ngram_tfidf,0.382084,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:2076accf06be2091,iTE,iTE:retrieval:73dcd6b58c70aa,iTE:retrieval:92a039aec91299,unidirectional orientation of ionic conductivity,electronic conductivity,1,3,char_ngram_tfidf,0.38178,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:311a94fb0d1cca15,iTE,iTE:retrieval:8af06e952b5596,iTE:retrieval:ed500ead9db2dc,Activation energy and thermoelectric coefficient values,thermoelectric efficiency,1,3,char_ngram_tfidf,0.381713,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:5e5b6b236ba9978a,iTE,iTE:retrieval:4b11243c7dd40e,iTE:retrieval:d3a5ac35db7ae2,effect of disorder on charge transport,TE transport,1,1,char_ngram_tfidf,0.381544,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:7742cd25e6a1e3e6,iTE,iTE:retrieval:0003db55410eeb,iTE:retrieval:c55964e10bfa9d,thermoelectric conversion system,p-n conversion,1,2,char_ngram_tfidf,0.381269,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:be77707320c2766e,iTE,iTE:retrieval:c60276b6e212b6,iTE:retrieval:ea722a72f0f952,enhanced conduction and the appearance of a semiconductor behavior,metallic to semiconducting behavior,1,1,char_ngram_tfidf,0.38114,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:dc31e4347732f872,iTE,iTE:retrieval:4247ba31a7ea4c,iTE:retrieval:603185ba98ba5b,ordered ions,ordered conductive domains and carrier mobility,1,1,char_ngram_tfidf,0.380321,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:372a3a020dde52ca,iTE,iTE:retrieval:6bafa5ee4269c1,iTE:retrieval:96dc05e4c31836,soft covalent bonds and ionic layers,unusual covalent bonds,1,1,char_ngram_tfidf,0.380261,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:461e7632fde33a4e,iTE,iTE:retrieval:04e5cc84b3ea4f,iTE:retrieval:1c2fff235630e8,temperature-dependent width to the electronic states,electrode-dependent effect,1,1,char_ngram_tfidf,0.38015,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:b7ae3672b3e1f940,iTE,iTE:retrieval:ac0ead4c844a53,iTE:retrieval:e69ec37c2be39c,high degree of structural order,high atomic density and strong structural disorder,1,1,char_ngram_tfidf,0.37993,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:f8e049b637e03862,iTE,iTE:retrieval:5f496480a3127e,iTE:retrieval:f7b500bbdc3141,electrical and thermal conductivities,"Electrical conductivity, thermoelectric power, and chemical diffusivity",3,1,char_ngram_tfidf,0.379805,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:3ff286aa1043d0e5,iTE,iTE:retrieval:1f77c42f14d663,iTE:retrieval:84e22f5382e800,carrier transport characteristics,carrier transport among microdomains,1,1,char_ngram_tfidf,0.378921,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:bf71b82ce20b7ea0,iTE,iTE:retrieval:0003db55410eeb,iTE:retrieval:2a2bd10b94e93a,thermoelectric conversion system,thermoelectric chip,1,1,char_ngram_tfidf,0.378794,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:bad6120085b555e9,iTE,iTE:retrieval:064eca1373ac82,iTE:retrieval:a9a544ab8d9dfa,diffusion difference,additional voltage difference,1,1,char_ngram_tfidf,0.378334,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:01133a92c464b954,iTE,iTE:retrieval:8bb88b6d425e76,iTE:retrieval:9378e7e8fe422c,Thermoelectric power of high-temperature region,relaxation process in the high-temperature range,1,1,char_ngram_tfidf,0.378257,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:9470c7861a4ecd8f,iTE,iTE:retrieval:9a1ebc6dd34101,iTE:retrieval:e4a88e29a51ea1,air stability,stability and conductivity,1,1,char_ngram_tfidf,0.377816,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:4eba70e66fdf7cf6,iTE,iTE:retrieval:61aa736ef45d5a,iTE:retrieval:624e51042faec0,thermoelectric effect,thermoelectric paper chips,1,1,char_ngram_tfidf,0.37725,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:2d81752feb752a62,iTE,iTE:retrieval:65f9054e2a5168,iTE:retrieval:6eed0890587881,strong lattice anharmonicity and dynamic disorder,"local structural distortion, weak bonding environment, and strong lattice anharmonicity",1,1,char_ngram_tfidf,0.37716,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:08a5891b752eb35d,iTE,iTE:retrieval:6bafa5ee4269c1,iTE:retrieval:ac6381a8911d87,soft covalent bonds and ionic layers,mixed ionic-covalent bonding,1,2,char_ngram_tfidf,0.377019,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:fd46f50d8ab94cc5,iTE,iTE:retrieval:7c3e17294c7e2b,iTE:retrieval:936f59d3a1b83a,weak bonding and heavy atomic mass of the Nd atom,Weak atomic bonds,1,1,char_ngram_tfidf,0.376616,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:114cce4e5053ee47,iTE,iTE:retrieval:c0b431b989771a,iTE:retrieval:dc1374b70645cf,simultaneous temperature and pressure detection,simultaneously enhanced S and a,1,1,char_ngram_tfidf,0.376278,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:5d64871e83336c63,iTE,iTE:retrieval:08e15ea886ddb0,iTE:retrieval:509a16f5eab3b7,thermoelectric effect of free co- and counterions,photothermoelectric effect,1,1,char_ngram_tfidf,0.375129,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:22e77d6f2ca36b8b,iTE,iTE:retrieval:d7443e2cd0f029,iTE:retrieval:dc1374b70645cf,simultaneous strengthening and toughening,simultaneously enhanced S and a,1,1,char_ngram_tfidf,0.375108,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:9eaa03832e3cedba,iTE,iTE:retrieval:4dbaa586691a70,iTE:retrieval:e69ec37c2be39c,disorder,high atomic density and strong structural disorder,2,1,char_ngram_tfidf,0.374514,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:75a953b14833abc4,iTE,iTE:retrieval:15abcb54cae793,iTE:retrieval:d7599148ef227d,"secondary doping, dedoping engineering, and ionic energy filtering",chemical bonding engineering,1,1,char_ngram_tfidf,0.374274,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:c4833df5caa5e78d,iTE,iTE:retrieval:45fc34552a1da7,iTE:retrieval:b184d57b7bf1b0,polymer chain breathing model,mobility of polymer chains,1,1,char_ngram_tfidf,0.374142,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:b1170c2f0f579526,iTE,iTE:retrieval:e69e96d9515260,iTE:retrieval:e8ffd932883291,electron-phonon scattering,low acoustic mode group velocity and strong three-phonon scattering,1,1,char_ngram_tfidf,0.373901,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:44cca0a64ad21905,iTE,iTE:retrieval:b979b1711e1f58,iTE:retrieval:d20f72d1422e6c,diffusion difference between cations and anions,difference between the ionic thermopower of the two phases,1,1,char_ngram_tfidf,0.373808,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:d64168f41e4abac6,iTE,iTE:retrieval:8c67d25f0a0751,iTE:retrieval:c544a67c3381a6,doping levels and morphology,PEDOT doping level,1,1,char_ngram_tfidf,0.37347,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:01d8c820003a6820,iTE,iTE:retrieval:0c6b6132d13dd5,iTE:retrieval:e69ec37c2be39c,strong structural anharmonicity,high atomic density and strong structural disorder,1,1,char_ngram_tfidf,0.373273,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:384083969288e94f,iTE,iTE:retrieval:113ee0f74fb18c,iTE:retrieval:c61e0b915cf4bd,electronic thermoelectric power,ionic thermoelectric and streaming potentials,1,1,char_ngram_tfidf,0.37274,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
pair:902b9dfe93ee253e,iTE,iTE:retrieval:b979b1711e1f58,iTE:retrieval:c4dece9a0ff036,diffusion difference between cations and anions,thermophoretic difference between chloride anions (from both CuCl2 and PMNT) and cations,1,1,char_ngram_tfidf,0.372531,0.0,False,unreviewed_candidate,,,no_role_eligible_member_on_at_least_one_side
