link_id,tg_pair_id,ite_pair_id,link_type,bridge_score,shared_or_family_tg_node_id,shared_or_family_tg_label,shared_or_family_ite_node_id,shared_or_family_ite_label,bridge_role,shared_endpoint_tg_df,endpoint_match,endpoint_string_similarity,ite_other_node_id,ite_other_label,ite_other_role,tg_other_node_id,tg_other_label,tg_other_role,ite_pair_type,tg_pair_type,ite_pair_paper_count,tg_pair_paper_count,ite_supporting_paper_ids,tg_supporting_paper_ids,program_id,program_title_cn,program_candidate_status,target_redox_family,program_source_paper_ids,ite_aligned_supporting_paper_ids,ite_source_alignment,evidence_scope,ite_node_a_label,ite_node_a_role,ite_node_b_label,ite_node_b_role,ite_first_year,ite_supporting_titles,tg_node_a_label,tg_node_a_role,tg_node_b_label,tg_node_b_role,tg_first_year,tg_supporting_titles,ite_pair_label,tg_pair_label,proposed_closure_source_label,proposed_closure_source_role,proposed_closure_target_label,proposed_closure_target_role,temporal_alignment,C1_anchor,C2_directional_rule,C3_role_logic,C4_ite_evidence,C5_tg_grounding,C6_independent_support,hub_penalty,transfer_score,score_cap_reason,inference_status,novelty_status
XL_3b3ba95c2f1a,TP_b0a0f64f44af,IP_eaa86f72409d,curated_program_bridge,0.9455,,,TC_600a5610ff74,ph or protonation switch,intervention_to_TG_pair,,curated_transfer_rule,,TC_d6b4f02a544c,double/interpenetrating network,structure_state,,,,intervention__structure_state,material_system__mechanism,1,1,P0677,P0034,PRG_3680dde71847,用 pH 响应两性离子凝胶放大并可逆切换 Q/HQ TG 极性,new_cross_mechanism_hypothesis,quinone_hydroquinone,P0677,P0677,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,ph or protonation switch,intervention,double/interpenetrating network,structure_state,2024,A pH-Sensitive Stretchable Zwitterionic Hydrogel with Bipolar Thermoelectricity,hydroquinone/benzoquinone,material_system,polymer-regulated HQ/BQ equilibrium,mechanism,2024,Realizing a high-performance n-type thermogalvanic cell by tailoring the thermodynamic equilibrium,ph or protonation switch  +  double/interpenetrating network,hydroquinone/benzoquinone  +  polymer-regulated HQ/BQ equilibrium,ph or protonation switch,intervention,hydroquinone/benzoquinone,material_system,iTE_precedes_or_same_year,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,white_space_in_frozen_local_corpus
XL_8560740168c1,TP_bd63826a64a0,IP_89f5d1f39e30,curated_program_bridge,0.9555,,,TC_a45b298d4663,coordination or ion pairing,intervention_to_TG_pair,,curated_transfer_rule,,TC_2ac0c2cf66e0,pi-pi stacking,mechanism,,,,intervention__mechanism,material_system__mechanism,1,1,P0336,P0022,PRG_e34db5baa25d,用聚合物配位强度调节 Cu/Cu2+ TG 的溶剂化熵与扩散,direct_TG_precedent_upgrade_candidate,copper,P0336; P0397; P0413; P0696,P0336,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,coordination or ion pairing,intervention,pi-pi stacking,mechanism,2025,Exceptional n-Type Ionic Thermoelectric Hydrogels by Synergistic Hydrophobic and Coordination Interactions,copper electrode,material_system,redox reaction entropy,mechanism,2025,An N-Type Thermogalvanic Cell with a High Temperature Coefficient Based on the Cu/Cu(en)2 2+ Redox Couple,coordination or ion pairing  +  pi-pi stacking,copper electrode  +  redox reaction entropy,coordination or ion pairing,intervention,copper electrode,material_system,iTE_precedes_or_same_year,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_3b9c15910390,TP_c7c82fa93f5d,IP_07e73a256ca6,curated_program_bridge,0.9647,,,TC_8406b37bca7c,polarity switching,intervention_to_TG_pair,,curated_transfer_rule,,TC_ea0a779a70c0,ionic-electronic coupling,mechanism,,,,intervention__mechanism,material_system__mechanism,1,11,P1553,P0008; P0040; P0066; P0071; P0093; P0119; P0179; P0196; P0283; P0299; P0325,PRG_00699a1a9edc,用可切换 Soret 单元为 I−/I3− TG 构建等效 p/n 腿,direct_TG_precedent_upgrade_candidate,iodide_triiodide,P0348; P0357; P0373; P1109; P1553,P1553,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,polarity switching,intervention,ionic-electronic coupling,mechanism,2020,Chloride transport in conductive polymer films for an n-type thermoelectric platform,iodide/triiodide,material_system,iodide/triiodide redox chemistry,mechanism,2015,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring; Thermogalvanic hydrogels for self-powered temperature monitoring in extreme environments; p-n Conversion of Thermogalvanic Cells by Harnessing the Micellization of Thermoresponsive Diblock Copolymers; P-N conversion in thermogalvanic cells induced by thermo-sensitive nanogels for body heat harvesting,polarity switching  +  ionic-electronic coupling,iodide/triiodide  +  iodide/triiodide redox chemistry,polarity switching,intervention,iodide/triiodide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_3f77ff5506d9,TP_c7c82fa93f5d,IP_28484b88dfb4,curated_program_bridge,0.9647,,,TC_8406b37bca7c,polarity switching,intervention_to_TG_pair,,curated_transfer_rule,,TC_b93fc7829d13,ion-selectivity membrane transport,mechanism,,,,intervention__mechanism,material_system__mechanism,1,11,P0357,P0008; P0040; P0066; P0071; P0093; P0119; P0179; P0196; P0283; P0299; P0325,PRG_00699a1a9edc,用可切换 Soret 单元为 I−/I3− TG 构建等效 p/n 腿,direct_TG_precedent_upgrade_candidate,iodide_triiodide,P0348; P0357; P0373; P1109; P1553,P0357,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,polarity switching,intervention,ion-selectivity membrane transport,mechanism,2025,High-thermopower ionic thermoelectric hydrogels for low-grade heat harvesting and intelligent fire protection,iodide/triiodide,material_system,iodide/triiodide redox chemistry,mechanism,2015,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring; Thermogalvanic hydrogels for self-powered temperature monitoring in extreme environments; p-n Conversion of Thermogalvanic Cells by Harnessing the Micellization of Thermoresponsive Diblock Copolymers; P-N conversion in thermogalvanic cells induced by thermo-sensitive nanogels for body heat harvesting,polarity switching  +  ion-selectivity membrane transport,iodide/triiodide  +  iodide/triiodide redox chemistry,polarity switching,intervention,iodide/triiodide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_d0a50d8273f4,TP_c7c82fa93f5d,IP_2bad0ed284ec,curated_program_bridge,0.9647,,,TC_e587c18902cc,hydrophobic partitioning,intervention_to_TG_pair,,curated_transfer_rule,,TC_402d7ec84669,ion-pairing and complexation,mechanism,,,,intervention__mechanism,material_system__mechanism,1,11,P0336,P0008; P0040; P0066; P0071; P0093; P0119; P0179; P0196; P0283; P0299; P0325,PRG_4cca4840d8f1,用可调疏水微区选择性分配 I3−，同时兼顾 TG 凝胶韧性,direct_TG_precedent_upgrade_candidate,iodide_triiodide,P0336; P0466,P0336,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,hydrophobic partitioning,intervention,ion-pairing and complexation,mechanism,2025,Exceptional n-Type Ionic Thermoelectric Hydrogels by Synergistic Hydrophobic and Coordination Interactions,iodide/triiodide,material_system,iodide/triiodide redox chemistry,mechanism,2015,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring; Thermogalvanic hydrogels for self-powered temperature monitoring in extreme environments; p-n Conversion of Thermogalvanic Cells by Harnessing the Micellization of Thermoresponsive Diblock Copolymers; P-N conversion in thermogalvanic cells induced by thermo-sensitive nanogels for body heat harvesting,hydrophobic partitioning  +  ion-pairing and complexation,iodide/triiodide  +  iodide/triiodide redox chemistry,hydrophobic partitioning,intervention,iodide/triiodide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_bc8ba6f1533e,TP_c7c82fa93f5d,IP_5304b4fffad5,curated_program_bridge,0.9647,,,TC_759724737cc8,fixed charge selectivity,intervention_to_TG_pair,,curated_transfer_rule,,TC_7cd71e740c61,thermal-gradient heat-transfer control,mechanism,,,,intervention__mechanism,material_system__mechanism,1,11,P0360,P0008; P0040; P0066; P0071; P0093; P0119; P0179; P0196; P0283; P0299; P0325,PRG_e948eab97497,把固定正电荷通道与分子识别结合，做 I−/I3− TG 选择性隔层,mechanism_extension_white_space,iodide_triiodide,P0360; P0364; P0528; P0696; P1665,P0360,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,fixed charge selectivity,intervention,thermal-gradient heat-transfer control,mechanism,2025,Ionic thermoelectric osmotic energy conversion for harvesting low-grade waste heat from electronic heat sink,iodide/triiodide,material_system,iodide/triiodide redox chemistry,mechanism,2015,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring; Thermogalvanic hydrogels for self-powered temperature monitoring in extreme environments; p-n Conversion of Thermogalvanic Cells by Harnessing the Micellization of Thermoresponsive Diblock Copolymers; P-N conversion in thermogalvanic cells induced by thermo-sensitive nanogels for body heat harvesting,fixed charge selectivity  +  thermal-gradient heat-transfer control,iodide/triiodide  +  iodide/triiodide redox chemistry,fixed charge selectivity,intervention,iodide/triiodide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,white_space_in_frozen_local_corpus
XL_b6679af78b7e,TP_c7c82fa93f5d,IP_694604fceddc,curated_program_bridge,0.9647,,,TC_759724737cc8,fixed charge selectivity,intervention_to_TG_pair,,curated_transfer_rule,,TC_819db5face89,selective ion transport,mechanism,,,,intervention__mechanism,material_system__mechanism,1,11,P0528,P0008; P0040; P0066; P0071; P0093; P0119; P0179; P0196; P0283; P0299; P0325,PRG_e948eab97497,把固定正电荷通道与分子识别结合，做 I−/I3− TG 选择性隔层,mechanism_extension_white_space,iodide_triiodide,P0360; P0364; P0528; P0696; P1665,P0528,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,fixed charge selectivity,intervention,selective ion transport,mechanism,2025,Ion-selective transport in surface-modified cellulose membranes for aqueous ionic thermoelectrics,iodide/triiodide,material_system,iodide/triiodide redox chemistry,mechanism,2015,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring; Thermogalvanic hydrogels for self-powered temperature monitoring in extreme environments; p-n Conversion of Thermogalvanic Cells by Harnessing the Micellization of Thermoresponsive Diblock Copolymers; P-N conversion in thermogalvanic cells induced by thermo-sensitive nanogels for body heat harvesting,fixed charge selectivity  +  selective ion transport,iodide/triiodide  +  iodide/triiodide redox chemistry,fixed charge selectivity,intervention,iodide/triiodide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,white_space_in_frozen_local_corpus
XL_29eb30e7002d,TP_c7c82fa93f5d,IP_7894394ca59b,curated_program_bridge,0.9647,,,TC_8406b37bca7c,polarity switching,intervention_to_TG_pair,,curated_transfer_rule,,TC_819db5face89,selective ion transport,mechanism,,,,intervention__mechanism,material_system__mechanism,1,11,P0357,P0008; P0040; P0066; P0071; P0093; P0119; P0179; P0196; P0283; P0299; P0325,PRG_00699a1a9edc,用可切换 Soret 单元为 I−/I3− TG 构建等效 p/n 腿,direct_TG_precedent_upgrade_candidate,iodide_triiodide,P0348; P0357; P0373; P1109; P1553,P0357,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,polarity switching,intervention,selective ion transport,mechanism,2025,High-thermopower ionic thermoelectric hydrogels for low-grade heat harvesting and intelligent fire protection,iodide/triiodide,material_system,iodide/triiodide redox chemistry,mechanism,2015,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring; Thermogalvanic hydrogels for self-powered temperature monitoring in extreme environments; p-n Conversion of Thermogalvanic Cells by Harnessing the Micellization of Thermoresponsive Diblock Copolymers; P-N conversion in thermogalvanic cells induced by thermo-sensitive nanogels for body heat harvesting,polarity switching  +  selective ion transport,iodide/triiodide  +  iodide/triiodide redox chemistry,polarity switching,intervention,iodide/triiodide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_e9eb72e52fdb,TP_c7c82fa93f5d,IP_8a4f00e74008,curated_program_bridge,0.9647,,,TC_e587c18902cc,hydrophobic partitioning,intervention_to_TG_pair,,curated_transfer_rule,,TC_575b8475e747,ionic thermodiffusion (Soret effect),mechanism,,,,intervention__mechanism,material_system__mechanism,1,11,P0336,P0008; P0040; P0066; P0071; P0093; P0119; P0179; P0196; P0283; P0299; P0325,PRG_4cca4840d8f1,用可调疏水微区选择性分配 I3−，同时兼顾 TG 凝胶韧性,direct_TG_precedent_upgrade_candidate,iodide_triiodide,P0336; P0466,P0336,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,hydrophobic partitioning,intervention,ionic thermodiffusion (Soret effect),mechanism,2025,Exceptional n-Type Ionic Thermoelectric Hydrogels by Synergistic Hydrophobic and Coordination Interactions,iodide/triiodide,material_system,iodide/triiodide redox chemistry,mechanism,2015,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring; Thermogalvanic hydrogels for self-powered temperature monitoring in extreme environments; p-n Conversion of Thermogalvanic Cells by Harnessing the Micellization of Thermoresponsive Diblock Copolymers; P-N conversion in thermogalvanic cells induced by thermo-sensitive nanogels for body heat harvesting,hydrophobic partitioning  +  ionic thermodiffusion (Soret effect),iodide/triiodide  +  iodide/triiodide redox chemistry,hydrophobic partitioning,intervention,iodide/triiodide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_6e7fcd4e263e,TP_c7c82fa93f5d,IP_9f3038c2bbdd,curated_program_bridge,0.9647,,,TC_759724737cc8,fixed charge selectivity,intervention_to_TG_pair,,curated_transfer_rule,,TC_af6d75ab31fb,enhancing thermodiffusion-driven ion transport,mechanism,,,,intervention__mechanism,material_system__mechanism,1,11,P0528,P0008; P0040; P0066; P0071; P0093; P0119; P0179; P0196; P0283; P0299; P0325,PRG_e948eab97497,把固定正电荷通道与分子识别结合，做 I−/I3− TG 选择性隔层,mechanism_extension_white_space,iodide_triiodide,P0360; P0364; P0528; P0696; P1665,P0528,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,fixed charge selectivity,intervention,enhancing thermodiffusion-driven ion transport,mechanism,2025,Ion-selective transport in surface-modified cellulose membranes for aqueous ionic thermoelectrics,iodide/triiodide,material_system,iodide/triiodide redox chemistry,mechanism,2015,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring; Thermogalvanic hydrogels for self-powered temperature monitoring in extreme environments; p-n Conversion of Thermogalvanic Cells by Harnessing the Micellization of Thermoresponsive Diblock Copolymers; P-N conversion in thermogalvanic cells induced by thermo-sensitive nanogels for body heat harvesting,fixed charge selectivity  +  enhancing thermodiffusion-driven ion transport,iodide/triiodide  +  iodide/triiodide redox chemistry,fixed charge selectivity,intervention,iodide/triiodide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,white_space_in_frozen_local_corpus
XL_c2f141e4aba1,TP_c7c82fa93f5d,IP_a5d80bd7b626,curated_program_bridge,0.9647,,,TC_e587c18902cc,hydrophobic partitioning,intervention_to_TG_pair,,curated_transfer_rule,,TC_2ac0c2cf66e0,pi-pi stacking,mechanism,,,,intervention__mechanism,material_system__mechanism,1,11,P0336,P0008; P0040; P0066; P0071; P0093; P0119; P0179; P0196; P0283; P0299; P0325,PRG_4cca4840d8f1,用可调疏水微区选择性分配 I3−，同时兼顾 TG 凝胶韧性,direct_TG_precedent_upgrade_candidate,iodide_triiodide,P0336; P0466,P0336,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,hydrophobic partitioning,intervention,pi-pi stacking,mechanism,2025,Exceptional n-Type Ionic Thermoelectric Hydrogels by Synergistic Hydrophobic and Coordination Interactions,iodide/triiodide,material_system,iodide/triiodide redox chemistry,mechanism,2015,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring; Thermogalvanic hydrogels for self-powered temperature monitoring in extreme environments; p-n Conversion of Thermogalvanic Cells by Harnessing the Micellization of Thermoresponsive Diblock Copolymers; P-N conversion in thermogalvanic cells induced by thermo-sensitive nanogels for body heat harvesting,hydrophobic partitioning  +  pi-pi stacking,iodide/triiodide  +  iodide/triiodide redox chemistry,hydrophobic partitioning,intervention,iodide/triiodide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_97f8bd621127,TP_c7c82fa93f5d,IP_a75b766d852e,curated_program_bridge,0.9647,,,TC_759724737cc8,fixed charge selectivity,intervention_to_TG_pair,,curated_transfer_rule,,TC_08d2713d7abb,gel-confined redox transport,mechanism,,,,intervention__mechanism,material_system__mechanism,1,11,P0364,P0008; P0040; P0066; P0071; P0093; P0119; P0179; P0196; P0283; P0299; P0325,PRG_e948eab97497,把固定正电荷通道与分子识别结合，做 I−/I3− TG 选择性隔层,mechanism_extension_white_space,iodide_triiodide,P0360; P0364; P0528; P0696; P1665,P0364,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,fixed charge selectivity,intervention,gel-confined redox transport,mechanism,2025,P-N Series Integrated Ionic Thermoelectric Generator Based on Cation/Anion-Selective Hydrogels for Body Heat Harvesting,iodide/triiodide,material_system,iodide/triiodide redox chemistry,mechanism,2015,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring; Thermogalvanic hydrogels for self-powered temperature monitoring in extreme environments; p-n Conversion of Thermogalvanic Cells by Harnessing the Micellization of Thermoresponsive Diblock Copolymers; P-N conversion in thermogalvanic cells induced by thermo-sensitive nanogels for body heat harvesting,fixed charge selectivity  +  gel-confined redox transport,iodide/triiodide  +  iodide/triiodide redox chemistry,fixed charge selectivity,intervention,iodide/triiodide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,white_space_in_frozen_local_corpus
XL_cd9cda1a282f,TP_c7c82fa93f5d,IP_afa84797d762,curated_program_bridge,0.9647,,,TC_e587c18902cc,hydrophobic partitioning,intervention_to_TG_pair,,curated_transfer_rule,,TC_3cc3f4ae2196,cation-anion thermodiffusion asymmetry,mechanism,,,,intervention__mechanism,material_system__mechanism,1,11,P0336,P0008; P0040; P0066; P0071; P0093; P0119; P0179; P0196; P0283; P0299; P0325,PRG_4cca4840d8f1,用可调疏水微区选择性分配 I3−，同时兼顾 TG 凝胶韧性,direct_TG_precedent_upgrade_candidate,iodide_triiodide,P0336; P0466,P0336,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,hydrophobic partitioning,intervention,cation-anion thermodiffusion asymmetry,mechanism,2025,Exceptional n-Type Ionic Thermoelectric Hydrogels by Synergistic Hydrophobic and Coordination Interactions,iodide/triiodide,material_system,iodide/triiodide redox chemistry,mechanism,2015,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring; Thermogalvanic hydrogels for self-powered temperature monitoring in extreme environments; p-n Conversion of Thermogalvanic Cells by Harnessing the Micellization of Thermoresponsive Diblock Copolymers; P-N conversion in thermogalvanic cells induced by thermo-sensitive nanogels for body heat harvesting,hydrophobic partitioning  +  cation-anion thermodiffusion asymmetry,iodide/triiodide  +  iodide/triiodide redox chemistry,hydrophobic partitioning,intervention,iodide/triiodide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_2c73a4914448,TP_c7c82fa93f5d,IP_e42061085784,curated_program_bridge,0.9647,,,TC_759724737cc8,fixed charge selectivity,intervention_to_TG_pair,,curated_transfer_rule,,TC_f2b85f088f6c,organic redox molecular design,mechanism,,,,intervention__mechanism,material_system__mechanism,1,11,P0528,P0008; P0040; P0066; P0071; P0093; P0119; P0179; P0196; P0283; P0299; P0325,PRG_e948eab97497,把固定正电荷通道与分子识别结合，做 I−/I3− TG 选择性隔层,mechanism_extension_white_space,iodide_triiodide,P0360; P0364; P0528; P0696; P1665,P0528,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,fixed charge selectivity,intervention,organic redox molecular design,mechanism,2025,Ion-selective transport in surface-modified cellulose membranes for aqueous ionic thermoelectrics,iodide/triiodide,material_system,iodide/triiodide redox chemistry,mechanism,2015,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring; Thermogalvanic hydrogels for self-powered temperature monitoring in extreme environments; p-n Conversion of Thermogalvanic Cells by Harnessing the Micellization of Thermoresponsive Diblock Copolymers; P-N conversion in thermogalvanic cells induced by thermo-sensitive nanogels for body heat harvesting,fixed charge selectivity  +  organic redox molecular design,iodide/triiodide  +  iodide/triiodide redox chemistry,fixed charge selectivity,intervention,iodide/triiodide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,white_space_in_frozen_local_corpus
XL_a51645e2445f,TP_c7c82fa93f5d,IP_e53025a65cdb,curated_program_bridge,0.9647,,,TC_8406b37bca7c,polarity switching,intervention_to_TG_pair,,curated_transfer_rule,,TC_3cc3f4ae2196,cation-anion thermodiffusion asymmetry,mechanism,,,,intervention__mechanism,material_system__mechanism,1,11,P0373,P0008; P0040; P0066; P0071; P0093; P0119; P0179; P0196; P0283; P0299; P0325,PRG_00699a1a9edc,用可切换 Soret 单元为 I−/I3− TG 构建等效 p/n 腿,direct_TG_precedent_upgrade_candidate,iodide_triiodide,P0348; P0357; P0373; P1109; P1553,P0373,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,polarity switching,intervention,cation-anion thermodiffusion asymmetry,mechanism,2023,Reversible bipolar thermopower of ionic thermoelectric polymer composite for cyclic energy generation,iodide/triiodide,material_system,iodide/triiodide redox chemistry,mechanism,2015,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring; Thermogalvanic hydrogels for self-powered temperature monitoring in extreme environments; p-n Conversion of Thermogalvanic Cells by Harnessing the Micellization of Thermoresponsive Diblock Copolymers; P-N conversion in thermogalvanic cells induced by thermo-sensitive nanogels for body heat harvesting,polarity switching  +  cation-anion thermodiffusion asymmetry,iodide/triiodide  +  iodide/triiodide redox chemistry,polarity switching,intervention,iodide/triiodide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_41add9ae3a8d,TP_c7c82fa93f5d,IP_f4b8364c4a8f,curated_program_bridge,0.9647,,,TC_8406b37bca7c,polarity switching,intervention_to_TG_pair,,curated_transfer_rule,,TC_900ffe74dff7,anion transport,mechanism,,,,intervention__mechanism,material_system__mechanism,1,11,P1553,P0008; P0040; P0066; P0071; P0093; P0119; P0179; P0196; P0283; P0299; P0325,PRG_00699a1a9edc,用可切换 Soret 单元为 I−/I3− TG 构建等效 p/n 腿,direct_TG_precedent_upgrade_candidate,iodide_triiodide,P0348; P0357; P0373; P1109; P1553,P1553,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,polarity switching,intervention,anion transport,mechanism,2020,Chloride transport in conductive polymer films for an n-type thermoelectric platform,iodide/triiodide,material_system,iodide/triiodide redox chemistry,mechanism,2015,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Edible temperature-responsive-adhesive thermogalvanic hydrogel for self-powered multi-sited fatigue monitoring; Thermogalvanic hydrogels for self-powered temperature monitoring in extreme environments; p-n Conversion of Thermogalvanic Cells by Harnessing the Micellization of Thermoresponsive Diblock Copolymers; P-N conversion in thermogalvanic cells induced by thermo-sensitive nanogels for body heat harvesting,polarity switching  +  anion transport,iodide/triiodide  +  iodide/triiodide redox chemistry,polarity switching,intervention,iodide/triiodide,material_system,iTE_observed_after_TG_pair,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,direct_TG_prior_art_upgrade_candidate
XL_fe9a7d4239ae,TP_d5a8c2b3efc1,IP_3cb682934ffa,curated_program_bridge,0.9555,,,TC_9007c7e3ceb0,anion entanglement,intervention_to_TG_pair,,curated_transfer_rule,,TC_907b481db2f9,ch3so3- slows anion thermodiffusion,mechanism,,,,intervention__mechanism,material_system__mechanism,1,1,P1143,P0002,PRG_0d4cbb7dc34c,用阴离子缠结调节 Fe2+/Fe3+ TG 的支持离子热扩散项,mechanism_extension_white_space,fe_ii_iii,P1143,P1143,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,anion entanglement,intervention,ch3so3- slows anion thermodiffusion,mechanism,2023,Anionic entanglement-induced giant thermopower in ionic thermoelectric material Gelatin-CF3SO3K-CH3SO3K,ClO4-,material_system,Fe2+/Fe3+ solvation redox chemistry,mechanism,2025,Solvation entropy engineering of thermogalvanic electrolytes for efficient electrochemical refrigeration,anion entanglement  +  ch3so3- slows anion thermodiffusion,ClO4-  +  Fe2+/Fe3+ solvation redox chemistry,anion entanglement,intervention,ClO4-,material_system,iTE_precedes_or_same_year,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,white_space_in_frozen_local_corpus
XL_840e3e2e932c,TP_d5a8c2b3efc1,IP_cbabf076a077,curated_program_bridge,0.9555,,,TC_9007c7e3ceb0,anion entanglement,intervention_to_TG_pair,,curated_transfer_rule,,TC_3cc3f4ae2196,cation-anion thermodiffusion asymmetry,mechanism,,,,intervention__mechanism,material_system__mechanism,1,1,P1143,P0002,PRG_0d4cbb7dc34c,用阴离子缠结调节 Fe2+/Fe3+ TG 的支持离子热扩散项,mechanism_extension_white_space,fe_ii_iii,P1143,P1143,program_source_paper_intersection,curated_hypothesis_link_not_observed_causality,anion entanglement,intervention,cation-anion thermodiffusion asymmetry,mechanism,2023,Anionic entanglement-induced giant thermopower in ionic thermoelectric material Gelatin-CF3SO3K-CH3SO3K,ClO4-,material_system,Fe2+/Fe3+ solvation redox chemistry,mechanism,2025,Solvation entropy engineering of thermogalvanic electrolytes for efficient electrochemical refrigeration,anion entanglement  +  cation-anion thermodiffusion asymmetry,ClO4-  +  Fe2+/Fe3+ solvation redox chemistry,anion entanglement,intervention,ClO4-,material_system,iTE_precedes_or_same_year,24,25,15,15,4,1,0,84,,mechanistic_transfer_candidate,white_space_in_frozen_local_corpus
