pair_id,domain_layer,pair_key,source_node_id,source_role,node_a_label,target_node_id,target_role,node_b_label,pair_type,paper_count,exclusive_layer_paper_count,shared_corpus_paper_count,first_year,last_year,supporting_paper_ids,supporting_dois,supporting_titles,node_a_domain_df,node_b_domain_df,historical_graph_eligible,pair_evidence_strength
TP_ae18bef13e1b,TG,TC_fd174426cc45::TC_ecd0fc6cd628,TC_fd174426cc45,structure_state,3D ion-channel hydration network,TC_ecd0fc6cd628,mechanism,ion channels,structure_state__mechanism,1,0,1,2024,2024,P0197,10.1016/j.est.2024.110437,Enhancing thermoelectric conversion efficiency of hydrogel-based supercapacitors by the three-dimensional ion channels hydration,1,2,False,0.3869
TP_0d2307ba587e,TG,TC_0236b13298dd::TC_38b23ede2d79,TC_0236b13298dd,material_system,FeCN4-,TC_38b23ede2d79,mechanism,redox-kinetics enhancement,material_system__mechanism,1,0,1,2025,2025,P0146,10.1002/anie.202511293,Improved Ionic Thermoelectric Performance of Adhesive and Self-Healing Cationic High-Entropy Gel Thermocell,2,11,True,0.3869
TP_2388548e0a59,TG,TC_0236b13298dd::TC_3cc3f4ae2196,TC_0236b13298dd,material_system,FeCN4-,TC_3cc3f4ae2196,mechanism,cation-anion thermodiffusion asymmetry,material_system__mechanism,1,0,1,2025,2025,P0146,10.1002/anie.202511293,Improved Ionic Thermoelectric Performance of Adhesive and Self-Healing Cationic High-Entropy Gel Thermocell,2,16,True,0.3869
TP_b9140142a114,TG,TC_0236b13298dd::TC_575b8475e747,TC_0236b13298dd,material_system,FeCN4-,TC_575b8475e747,mechanism,ionic thermodiffusion (Soret effect),material_system__mechanism,1,0,1,2025,2025,P0146,10.1002/anie.202511293,Improved Ionic Thermoelectric Performance of Adhesive and Self-Healing Cationic High-Entropy Gel Thermocell,2,38,True,0.3869
TP_19877347f9f4,TG,TC_0236b13298dd::TC_5bcfefdb9413,TC_0236b13298dd,material_system,FeCN4-,TC_5bcfefdb9413,mechanism,redox reaction entropy,material_system__mechanism,1,0,1,2025,2025,P0146,10.1002/anie.202511293,Improved Ionic Thermoelectric Performance of Adhesive and Self-Healing Cationic High-Entropy Gel Thermocell,2,31,True,0.3869
TP_eb4a663664b3,TG,TC_0236b13298dd::TC_64fdf27c97e4,TC_0236b13298dd,material_system,FeCN4-,TC_64fdf27c97e4,mechanism,high-entropy gel thermocell,material_system__mechanism,1,0,1,2025,2025,P0146,10.1002/anie.202511293,Improved Ionic Thermoelectric Performance of Adhesive and Self-Healing Cationic High-Entropy Gel Thermocell,2,1,False,0.3869
TP_c3db94477e87,TG,TC_0236b13298dd::TC_79f8b6f542ab,TC_0236b13298dd,material_system,FeCN4-,TC_79f8b6f542ab,mechanism,ionic conductivity for coupled thermogalvanic/thermodiffusion output,material_system__mechanism,1,0,1,2025,2025,P0146,10.1002/anie.202511293,Improved Ionic Thermoelectric Performance of Adhesive and Self-Healing Cationic High-Entropy Gel Thermocell,2,1,False,0.3869
TP_80c85d040265,TG,TC_0236b13298dd::TC_8c4ab6a3d69b,TC_0236b13298dd,material_system,FeCN4-,TC_8c4ab6a3d69b,mechanism,high-entropy redox/ion coupling,material_system__mechanism,1,0,1,2025,2025,P0146,10.1002/anie.202511293,Improved Ionic Thermoelectric Performance of Adhesive and Self-Healing Cationic High-Entropy Gel Thermocell,2,7,True,0.3869
TP_d90feded770c,TG,TC_04ab71eea966::TC_704b473a11e7,TC_04ab71eea966,material_system,graphene oxide,TC_704b473a11e7,mechanism,nucleates ferrocyanide crystallization,material_system__mechanism,1,1,0,2025,2025,P0031,10.1016/j.colsurfa.2025.137971,Hydrogel incorporated with graphene oxide featuring enhanced thermosensitive crystallization for thermogalvanic cell,7,1,False,0.3869
TP_b987bbbefa44,TG,TC_04ab71eea966::TC_d0a37a92a174,TC_04ab71eea966,material_system,graphene oxide,TC_d0a37a92a174,mechanism,phase transition,material_system__mechanism,1,1,0,2025,2025,P0031,10.1016/j.colsurfa.2025.137971,Hydrogel incorporated with graphene oxide featuring enhanced thermosensitive crystallization for thermogalvanic cell,7,19,True,0.3869
TP_dcb387a7377a,TG,TC_04ab71eea966::TC_e0e17f6c7745,TC_04ab71eea966,material_system,graphene oxide,TC_e0e17f6c7745,mechanism,thermosensitive crystallization,material_system__mechanism,1,1,0,2025,2025,P0031,10.1016/j.colsurfa.2025.137971,Hydrogel incorporated with graphene oxide featuring enhanced thermosensitive crystallization for thermogalvanic cell,7,4,True,0.3869
TP_1870290d6514,TG,TC_04ab71eea966::TC_eba98035cc46,TC_04ab71eea966,material_system,graphene oxide,TC_eba98035cc46,mechanism,ion-induced crystallization,material_system__mechanism,1,1,0,2025,2025,P0031,10.1016/j.colsurfa.2025.137971,Hydrogel incorporated with graphene oxide featuring enhanced thermosensitive crystallization for thermogalvanic cell,7,3,True,0.3869
TP_d580647c74ee,TG,TC_0b17f7e2fe9f::TC_af6bbcaf729f,TC_0b17f7e2fe9f,material_system,H2O,TC_af6bbcaf729f,mechanism,Fe2+/Fe3+ solvation redox chemistry,material_system__mechanism,1,1,0,2025,2025,P0033,10.1016/j.sna.2025.116876,A rapidly moldable thermogalvanic organohydrogel for self-powered water temperature and level monitoring,6,50,True,0.3869
TP_c292f6c094a4,TG,TC_0b17f7e2fe9f::TC_c88818a52e9a,TC_0b17f7e2fe9f,material_system,H2O,TC_c88818a52e9a,mechanism,pva/peg/fe3+/fe2+ thermogalvanic organohydrogel,material_system__mechanism,1,1,0,2025,2025,P0033,10.1016/j.sna.2025.116876,A rapidly moldable thermogalvanic organohydrogel for self-powered water temperature and level monitoring,6,1,False,0.3869
TP_2c3a7abd3553,TG,TC_23334b19ab09::TC_1eefb1e0cfa4,TC_23334b19ab09,material_system,MXene-reinforced thermogalvanic gel,TC_1eefb1e0cfa4,mechanism,improve fe2+/3+ redox kinetics,material_system__mechanism,1,1,0,2025,2025,P0135,10.1021/acsnano.4c12294,MXene Hollow Microsphere-Boosted Nanocomposite Electrodes for Thermocells with Enhanced Thermal Energy Harvesting Capability,5,1,False,0.3869
TP_5c2272bc1928,TG,TC_23334b19ab09::TC_5602130a9488,TC_23334b19ab09,material_system,MXene-reinforced thermogalvanic gel,TC_5602130a9488,mechanism,porous-electrode area enhancement,material_system__mechanism,1,1,0,2025,2025,P0135,10.1021/acsnano.4c12294,MXene Hollow Microsphere-Boosted Nanocomposite Electrodes for Thermocells with Enhanced Thermal Energy Harvesting Capability,5,9,True,0.3869
TP_4f416d2d0bfb,TG,TC_23334b19ab09::TC_575b8475e747,TC_23334b19ab09,material_system,MXene-reinforced thermogalvanic gel,TC_575b8475e747,mechanism,ionic thermodiffusion (Soret effect),material_system__mechanism,1,0,1,2025,2025,P0267,10.1002/smll.202407529,A Multifunctional MXene/PVA Hydrogel as a Continuous Ionic Thermoelectric Generator and a Strain/Temperature Sensor,5,38,True,0.3869
TP_8f36c2d10ef5,TG,TC_23334b19ab09::TC_af6bbcaf729f,TC_23334b19ab09,material_system,MXene-reinforced thermogalvanic gel,TC_af6bbcaf729f,mechanism,Fe2+/Fe3+ solvation redox chemistry,material_system__mechanism,1,1,0,2025,2025,P0135,10.1021/acsnano.4c12294,MXene Hollow Microsphere-Boosted Nanocomposite Electrodes for Thermocells with Enhanced Thermal Energy Harvesting Capability,5,50,True,0.3869
TP_d1088ab74567,TG,TC_23334b19ab09::TC_b16fcb9ccb71,TC_23334b19ab09,material_system,MXene-reinforced thermogalvanic gel,TC_b16fcb9ccb71,mechanism,cu electrodes. mxene tunes cu2+/cl- thermodiffusion,material_system__mechanism,1,0,1,2025,2025,P0267,10.1002/smll.202407529,A Multifunctional MXene/PVA Hydrogel as a Continuous Ionic Thermoelectric Generator and a Strain/Temperature Sensor,5,1,False,0.3869
TP_5f30f562edfb,TG,TC_23334b19ab09::TC_fcb70797c57c,TC_23334b19ab09,material_system,MXene-reinforced thermogalvanic gel,TC_fcb70797c57c,mechanism,piezoresistive-thermoelectric coupling,material_system__mechanism,1,0,1,2025,2025,P0267,10.1002/smll.202407529,A Multifunctional MXene/PVA Hydrogel as a Continuous Ionic Thermoelectric Generator and a Strain/Temperature Sensor,5,8,True,0.3869
TP_031d09e794c4,TG,TC_25bed0df7690::TC_575b8475e747,TC_25bed0df7690,material_system,mxene/pva hydrogel,TC_575b8475e747,mechanism,ionic thermodiffusion (Soret effect),material_system__mechanism,1,0,1,2025,2025,P0267,10.1002/smll.202407529,A Multifunctional MXene/PVA Hydrogel as a Continuous Ionic Thermoelectric Generator and a Strain/Temperature Sensor,1,38,False,0.3869
TP_6abdac9b9b69,TG,TC_25bed0df7690::TC_b16fcb9ccb71,TC_25bed0df7690,material_system,mxene/pva hydrogel,TC_b16fcb9ccb71,mechanism,cu electrodes. mxene tunes cu2+/cl- thermodiffusion,material_system__mechanism,1,0,1,2025,2025,P0267,10.1002/smll.202407529,A Multifunctional MXene/PVA Hydrogel as a Continuous Ionic Thermoelectric Generator and a Strain/Temperature Sensor,1,1,False,0.3869
TP_48f9ceed128a,TG,TC_25bed0df7690::TC_fcb70797c57c,TC_25bed0df7690,material_system,mxene/pva hydrogel,TC_fcb70797c57c,mechanism,piezoresistive-thermoelectric coupling,material_system__mechanism,1,0,1,2025,2025,P0267,10.1002/smll.202407529,A Multifunctional MXene/PVA Hydrogel as a Continuous Ionic Thermoelectric Generator and a Strain/Temperature Sensor,1,8,False,0.3869
TP_97277b15fe03,TG,TC_2e0bab4f91c8::TC_0bff7d51cbea,TC_2e0bab4f91c8,material_system,[Fe(CN)6]3-/4-,TC_0bff7d51cbea,mechanism,photothermal-thermoelectric coupling,material_system__mechanism,1,1,0,2025,2025,P0156,10.1021/acsami.5c07204,Integrated Hydrogel-Based Photothermoelectric Device for Energy Harvesting,13,14,True,0.3869
TP_08d32ac957f9,TG,TC_2e0bab4f91c8::TC_7513bf902622,TC_2e0bab4f91c8,material_system,[Fe(CN)6]3-/4-,TC_7513bf902622,mechanism,solvent-shell water/DES regulation,material_system__mechanism,1,0,1,2025,2025,P0246,10.1016/j.cej.2025.159714,High performance eutectogel-based thermocell with a wide operating temperature range through a water-containing deep eutectic solvent strategy,13,1,False,0.3869
TP_84a5dcc38523,TG,TC_2e0bab4f91c8::TC_7cd71e740c61,TC_2e0bab4f91c8,material_system,[Fe(CN)6]3-/4-,TC_7cd71e740c61,mechanism,thermal-gradient heat-transfer control,material_system__mechanism,1,1,0,2025,2025,P0016,10.1002/smll.202405911,Self-Powered Machine-Learning-Assisted Material Identification Enabled by a Thermogalvanic Dual-Network Hydrogel with a High Thermopower,13,17,True,0.3869
TP_65fcda1f6a7f,TG,TC_2e0bab4f91c8::TC_e2a3f0650eaa,TC_2e0bab4f91c8,material_system,[Fe(CN)6]3-/4-,TC_e2a3f0650eaa,mechanism,solvation-shell remodeling,material_system__mechanism,1,0,1,2025,2025,P0139,10.1002/adfm.202417740,High-performance p-n Thermocells by Interface Optimization Based on Liquid Metal for Powering Wearable Devices,13,8,True,0.3869
TP_8d924dd8f3a7,TG,TC_31600703982e::TC_704b473a11e7,TC_31600703982e,material_system,[Fe(CN)6]4-/3-,TC_704b473a11e7,mechanism,nucleates ferrocyanide crystallization,material_system__mechanism,1,1,0,2025,2025,P0031,10.1016/j.colsurfa.2025.137971,Hydrogel incorporated with graphene oxide featuring enhanced thermosensitive crystallization for thermogalvanic cell,5,1,False,0.3869
TP_a9110d0211a5,TG,TC_31600703982e::TC_e0e17f6c7745,TC_31600703982e,material_system,[Fe(CN)6]4-/3-,TC_e0e17f6c7745,mechanism,thermosensitive crystallization,material_system__mechanism,1,1,0,2025,2025,P0031,10.1016/j.colsurfa.2025.137971,Hydrogel incorporated with graphene oxide featuring enhanced thermosensitive crystallization for thermogalvanic cell,5,4,True,0.3869
TP_c136700cdf33,TG,TC_385ec1869ee3::TC_704b473a11e7,TC_385ec1869ee3,material_system,graphene,TC_704b473a11e7,mechanism,nucleates ferrocyanide crystallization,material_system__mechanism,1,1,0,2025,2025,P0031,10.1016/j.colsurfa.2025.137971,Hydrogel incorporated with graphene oxide featuring enhanced thermosensitive crystallization for thermogalvanic cell,9,1,False,0.3869
TP_2ac265a547b2,TG,TC_385ec1869ee3::TC_d0a37a92a174,TC_385ec1869ee3,material_system,graphene,TC_d0a37a92a174,mechanism,phase transition,material_system__mechanism,1,1,0,2025,2025,P0031,10.1016/j.colsurfa.2025.137971,Hydrogel incorporated with graphene oxide featuring enhanced thermosensitive crystallization for thermogalvanic cell,9,19,True,0.3869
TP_186e0743cbcf,TG,TC_385ec1869ee3::TC_e0e17f6c7745,TC_385ec1869ee3,material_system,graphene,TC_e0e17f6c7745,mechanism,thermosensitive crystallization,material_system__mechanism,1,1,0,2025,2025,P0031,10.1016/j.colsurfa.2025.137971,Hydrogel incorporated with graphene oxide featuring enhanced thermosensitive crystallization for thermogalvanic cell,9,4,True,0.3869
TP_6bf2c0d0ee04,TG,TC_385ec1869ee3::TC_eba98035cc46,TC_385ec1869ee3,material_system,graphene,TC_eba98035cc46,mechanism,ion-induced crystallization,material_system__mechanism,1,1,0,2025,2025,P0031,10.1016/j.colsurfa.2025.137971,Hydrogel incorporated with graphene oxide featuring enhanced thermosensitive crystallization for thermogalvanic cell,9,3,True,0.3869
TP_189e349880ad,TG,TC_3963ad1e6521::TC_66fd11894f6a,TC_3963ad1e6521,material_system,FeCl3,TC_66fd11894f6a,mechanism,increases fe3+-water redox solvation entropy,material_system__mechanism,1,0,1,2025,2025,P0258,10.1016/j.cej.2025.168815,Cost-effective n-type liquid flow thermocells with giant ionic thermopower and power density through solvation entropy engineering for low-grade heat harvesting,4,1,False,0.3869
TP_e6503dbbd7a3,TG,TC_3963ad1e6521::TC_7ec6f01b113c,TC_3963ad1e6521,material_system,FeCl3,TC_7ec6f01b113c,mechanism,redox-solvation hybrid entropy,material_system__mechanism,1,0,1,2025,2025,P0258,10.1016/j.cej.2025.168815,Cost-effective n-type liquid flow thermocells with giant ionic thermopower and power density through solvation entropy engineering for low-grade heat harvesting,4,4,True,0.3869
TP_6cbeb0a25e67,TG,TC_3963ad1e6521::TC_8dea083ebe59,TC_3963ad1e6521,material_system,FeCl3,TC_8dea083ebe59,mechanism,solvation entropy,material_system__mechanism,1,0,1,2025,2025,P0258,10.1016/j.cej.2025.168815,Cost-effective n-type liquid flow thermocells with giant ionic thermopower and power density through solvation entropy engineering for low-grade heat harvesting,4,11,True,0.3869
TP_fd0fcf7c649e,TG,TC_3963ad1e6521::TC_c889e0f92f27,TC_3963ad1e6521,material_system,FeCl3,TC_c889e0f92f27,mechanism,selective solvation,material_system__mechanism,1,0,1,2025,2025,P0258,10.1016/j.cej.2025.168815,Cost-effective n-type liquid flow thermocells with giant ionic thermopower and power density through solvation entropy engineering for low-grade heat harvesting,4,18,True,0.3869
TP_9aeba01938a8,TG,TC_3ce573fb618e::TC_66e9d9e0a3bf,TC_3ce573fb618e,material_system,H2SO4,TC_66e9d9e0a3bf,mechanism,Cu-based n/p redox thermocell,material_system__mechanism,1,1,0,2025,2025,P0257,10.1039/d5ta05193b,Giant and bidirectionally tunable ionic thermopower in Cu-based liquid flow thermocells enabled by solvation entropy for low-grade heat harvesting,3,3,True,0.3869
TP_bcf7a5980357,TG,TC_3ce573fb618e::TC_8c4ab6a3d69b,TC_3ce573fb618e,material_system,H2SO4,TC_8c4ab6a3d69b,mechanism,high-entropy redox/ion coupling,material_system__mechanism,1,1,0,2025,2025,P0257,10.1039/d5ta05193b,Giant and bidirectionally tunable ionic thermopower in Cu-based liquid flow thermocells enabled by solvation entropy for low-grade heat harvesting,3,7,True,0.3869
TP_2936d3278b32,TG,TC_3ce573fb618e::TC_8dea083ebe59,TC_3ce573fb618e,material_system,H2SO4,TC_8dea083ebe59,mechanism,solvation entropy,material_system__mechanism,1,1,0,2025,2025,P0257,10.1039/d5ta05193b,Giant and bidirectionally tunable ionic thermopower in Cu-based liquid flow thermocells enabled by solvation entropy for low-grade heat harvesting,3,11,True,0.3869
TP_713cff16bef9,TG,TC_3ce573fb618e::TC_c889e0f92f27,TC_3ce573fb618e,material_system,H2SO4,TC_c889e0f92f27,mechanism,selective solvation,material_system__mechanism,1,1,0,2025,2025,P0257,10.1039/d5ta05193b,Giant and bidirectionally tunable ionic thermopower in Cu-based liquid flow thermocells enabled by solvation entropy for low-grade heat harvesting,3,18,True,0.3869
TP_5c9bad974139,TG,TC_470f49a68893::TC_704b473a11e7,TC_470f49a68893,material_system,guanidinium chloride (GdmCl),TC_704b473a11e7,mechanism,nucleates ferrocyanide crystallization,material_system__mechanism,1,1,0,2025,2025,P0031,10.1016/j.colsurfa.2025.137971,Hydrogel incorporated with graphene oxide featuring enhanced thermosensitive crystallization for thermogalvanic cell,9,1,False,0.3869
TP_8a043715b893,TG,TC_470f49a68893::TC_7cd71e740c61,TC_470f49a68893,material_system,guanidinium chloride (GdmCl),TC_7cd71e740c61,mechanism,thermal-gradient heat-transfer control,material_system__mechanism,1,1,0,2025,2025,P0016,10.1002/smll.202405911,Self-Powered Machine-Learning-Assisted Material Identification Enabled by a Thermogalvanic Dual-Network Hydrogel with a High Thermopower,9,17,True,0.3869
TP_b40f57cb591f,TG,TC_470f49a68893::TC_e0e17f6c7745,TC_470f49a68893,material_system,guanidinium chloride (GdmCl),TC_e0e17f6c7745,mechanism,thermosensitive crystallization,material_system__mechanism,1,1,0,2025,2025,P0031,10.1016/j.colsurfa.2025.137971,Hydrogel incorporated with graphene oxide featuring enhanced thermosensitive crystallization for thermogalvanic cell,9,4,True,0.3869
TP_f0e695a594e5,TG,TC_4bb110a44219::TC_5bcfefdb9413,TC_4bb110a44219,material_system,promotes ion desolvation,TC_5bcfefdb9413,mechanism,redox reaction entropy,material_system__mechanism,1,1,0,2025,2025,P0025,10.1021/acs.chemmater.5c01558,Unraveling Reaction Kinetics and Thermodynamics in Thermogalvanic Hydrogels: A Pathway to Efficient Thermal Energy Harvesting,1,31,False,0.3869
TP_a78102b6b63b,TG,TC_4bd38733ebee::TC_7513bf902622,TC_4bd38733ebee,material_system,deep eutectic solvent,TC_7513bf902622,mechanism,solvent-shell water/DES regulation,material_system__mechanism,1,0,1,2025,2025,P0246,10.1016/j.cej.2025.159714,High performance eutectogel-based thermocell with a wide operating temperature range through a water-containing deep eutectic solvent strategy,4,1,False,0.3869
TP_b3aea2760e71,TG,TC_4f82a6a840d2::TC_67434ed7ec8e,TC_4f82a6a840d2,material_system,PEDOT:PSS,TC_67434ed7ec8e,mechanism,thermodiffusion-assisted n-type thermogalvanic cell,material_system__mechanism,1,1,0,2025,2025,P0014,10.1039/d5ee01216c,Solid-state n-type thermodiffusion-assisted thermogalvanic cells with unprecedented thermal energy conversion,3,1,False,0.3869
TP_7b7dfc0a76c1,TG,TC_4f82a6a840d2::TC_852a75202c43,TC_4f82a6a840d2,material_system,PEDOT:PSS,TC_852a75202c43,mechanism,enhancing thermodiffusion,material_system__mechanism,1,1,0,2025,2025,P0014,10.1039/d5ee01216c,Solid-state n-type thermodiffusion-assisted thermogalvanic cells with unprecedented thermal energy conversion,3,1,False,0.3869
TP_124f0e26dfa3,TG,TC_4f82a6a840d2::TC_af6bbcaf729f,TC_4f82a6a840d2,material_system,PEDOT:PSS,TC_af6bbcaf729f,mechanism,Fe2+/Fe3+ solvation redox chemistry,material_system__mechanism,1,1,0,2025,2025,P0014,10.1039/d5ee01216c,Solid-state n-type thermodiffusion-assisted thermogalvanic cells with unprecedented thermal energy conversion,3,50,True,0.3869
TP_0032c47ab994,TG,TC_4f82a6a840d2::TC_d03db13cbd8a,TC_4f82a6a840d2,material_system,PEDOT:PSS,TC_d03db13cbd8a,mechanism,electrostatic interaction,material_system__mechanism,1,1,0,2025,2025,P0014,10.1039/d5ee01216c,Solid-state n-type thermodiffusion-assisted thermogalvanic cells with unprecedented thermal energy conversion,3,3,True,0.3869
TP_910efe7f57d8,TG,TC_523e031eaf4f::TC_1eefb1e0cfa4,TC_523e031eaf4f,material_system,Ti3C2Tx,TC_1eefb1e0cfa4,mechanism,improve fe2+/3+ redox kinetics,material_system__mechanism,1,1,0,2025,2025,P0135,10.1021/acsnano.4c12294,MXene Hollow Microsphere-Boosted Nanocomposite Electrodes for Thermocells with Enhanced Thermal Energy Harvesting Capability,3,1,False,0.3869
TP_9cb78844ca36,TG,TC_523e031eaf4f::TC_38b23ede2d79,TC_523e031eaf4f,material_system,Ti3C2Tx,TC_38b23ede2d79,mechanism,redox-kinetics enhancement,material_system__mechanism,1,1,0,2025,2025,P0135,10.1021/acsnano.4c12294,MXene Hollow Microsphere-Boosted Nanocomposite Electrodes for Thermocells with Enhanced Thermal Energy Harvesting Capability,3,11,True,0.3869
TP_fb6ae7e9bd5d,TG,TC_523e031eaf4f::TC_3cf38e4b2576,TC_523e031eaf4f,material_system,Ti3C2Tx,TC_3cf38e4b2576,mechanism,charge-transfer resistance engineering,material_system__mechanism,1,1,0,2025,2025,P0135,10.1021/acsnano.4c12294,MXene Hollow Microsphere-Boosted Nanocomposite Electrodes for Thermocells with Enhanced Thermal Energy Harvesting Capability,3,19,True,0.3869
TP_6ad9bd2692b1,TG,TC_523e031eaf4f::TC_5602130a9488,TC_523e031eaf4f,material_system,Ti3C2Tx,TC_5602130a9488,mechanism,porous-electrode area enhancement,material_system__mechanism,1,1,0,2025,2025,P0135,10.1021/acsnano.4c12294,MXene Hollow Microsphere-Boosted Nanocomposite Electrodes for Thermocells with Enhanced Thermal Energy Harvesting Capability,3,9,True,0.3869
TP_fb98493b47de,TG,TC_523e031eaf4f::TC_af6bbcaf729f,TC_523e031eaf4f,material_system,Ti3C2Tx,TC_af6bbcaf729f,mechanism,Fe2+/Fe3+ solvation redox chemistry,material_system__mechanism,1,1,0,2025,2025,P0135,10.1021/acsnano.4c12294,MXene Hollow Microsphere-Boosted Nanocomposite Electrodes for Thermocells with Enhanced Thermal Energy Harvesting Capability,3,50,True,0.3869
TP_b2d89ef83337,TG,TC_53cced42d2aa::TC_0f06f1d2dfde,TC_53cced42d2aa,material_system,K3Fe(CN)6,TC_0f06f1d2dfde,mechanism,crown-ether cation complexation,material_system__mechanism,1,1,0,2025,2025,P0030,10.1021/acsnano.5c11865,High-Performance Quasi-Solid Thermogalvanic Cells via Crown-Ether-Mediated Ion Migration,2,1,False,0.3869
TP_87724bd332a3,TG,TC_53cced42d2aa::TC_1faa26104b6d,TC_53cced42d2aa,material_system,K3Fe(CN)6,TC_1faa26104b6d,mechanism,crown-ether-mediated ion migration,material_system__mechanism,1,1,0,2025,2025,P0030,10.1021/acsnano.5c11865,High-Performance Quasi-Solid Thermogalvanic Cells via Crown-Ether-Mediated Ion Migration,2,1,False,0.3869
TP_edbd59474785,TG,TC_53cced42d2aa::TC_3cc3f4ae2196,TC_53cced42d2aa,material_system,K3Fe(CN)6,TC_3cc3f4ae2196,mechanism,cation-anion thermodiffusion asymmetry,material_system__mechanism,1,1,0,2025,2025,P0030,10.1021/acsnano.5c11865,High-Performance Quasi-Solid Thermogalvanic Cells via Crown-Ether-Mediated Ion Migration,2,16,True,0.3869
TP_4ea0da10e447,TG,TC_53cced42d2aa::TC_403a2612c187,TC_53cced42d2aa,material_system,K3Fe(CN)6,TC_403a2612c187,mechanism,adding soret contribution to thermogalvanic voltage,material_system__mechanism,1,1,0,2025,2025,P0030,10.1021/acsnano.5c11865,High-Performance Quasi-Solid Thermogalvanic Cells via Crown-Ether-Mediated Ion Migration,2,1,False,0.3869
TP_1b63f0ab74db,TG,TC_53cced42d2aa::TC_575b8475e747,TC_53cced42d2aa,material_system,K3Fe(CN)6,TC_575b8475e747,mechanism,ionic thermodiffusion (Soret effect),material_system__mechanism,1,1,0,2025,2025,P0030,10.1021/acsnano.5c11865,High-Performance Quasi-Solid Thermogalvanic Cells via Crown-Ether-Mediated Ion Migration,2,38,True,0.3869
TP_5cf14e94b70e,TG,TC_53cced42d2aa::TC_57bbd6a3aded,TC_53cced42d2aa,material_system,K3Fe(CN)6,TC_57bbd6a3aded,mechanism,amplifies cation thermodiffusion,material_system__mechanism,1,1,0,2025,2025,P0030,10.1021/acsnano.5c11865,High-Performance Quasi-Solid Thermogalvanic Cells via Crown-Ether-Mediated Ion Migration,2,1,False,0.3869
TP_1fac5b16f25f,TG,TC_53cced42d2aa::TC_5bcfefdb9413,TC_53cced42d2aa,material_system,K3Fe(CN)6,TC_5bcfefdb9413,mechanism,redox reaction entropy,material_system__mechanism,1,1,0,2025,2025,P0030,10.1021/acsnano.5c11865,High-Performance Quasi-Solid Thermogalvanic Cells via Crown-Ether-Mediated Ion Migration,2,31,True,0.3869
TP_43f5ea9c6e88,TG,TC_53cced42d2aa::TC_e03c7cc08b9d,TC_53cced42d2aa,material_system,K3Fe(CN)6,TC_e03c7cc08b9d,mechanism,ion migration,material_system__mechanism,1,1,0,2025,2025,P0030,10.1021/acsnano.5c11865,High-Performance Quasi-Solid Thermogalvanic Cells via Crown-Ether-Mediated Ion Migration,2,5,True,0.3869
TP_b12737254795,TG,TC_540ecfd38637::TC_d51141fbc0ae,TC_540ecfd38637,material_system,alginate,TC_d51141fbc0ae,mechanism,ferri/ferrocyanide redox chemistry,material_system__mechanism,1,1,0,2025,2025,P0252,10.1021/acsaem.5c00167,"A Room-Temperature Excessively Concentrated Polyanionic Polymer Hydrogel Thermocell with High Absorbency, Retainability and Extensibility",2,71,True,0.3869
TP_50aefcca9635,TG,TC_577742254212::TC_1eefb1e0cfa4,TC_577742254212,material_system,platinum electrode,TC_1eefb1e0cfa4,mechanism,improve fe2+/3+ redox kinetics,material_system__mechanism,1,1,0,2025,2025,P0135,10.1021/acsnano.4c12294,MXene Hollow Microsphere-Boosted Nanocomposite Electrodes for Thermocells with Enhanced Thermal Energy Harvesting Capability,11,1,False,0.3869
TP_dd9852165b19,TG,TC_577742254212::TC_5602130a9488,TC_577742254212,material_system,platinum electrode,TC_5602130a9488,mechanism,porous-electrode area enhancement,material_system__mechanism,1,1,0,2025,2025,P0135,10.1021/acsnano.4c12294,MXene Hollow Microsphere-Boosted Nanocomposite Electrodes for Thermocells with Enhanced Thermal Energy Harvesting Capability,11,9,True,0.3869
TP_c2013ef218ac,TG,TC_58c9c90c1623::TC_125db93329fb,TC_58c9c90c1623,material_system,liquid-metal electrodes. salt-modified solvation,TC_125db93329fb,mechanism,thermogalvanic redox conversion,material_system__mechanism,1,0,1,2025,2025,P0139,10.1002/adfm.202417740,High-performance p-n Thermocells by Interface Optimization Based on Liquid Metal for Powering Wearable Devices,1,90,False,0.3869
TP_18924167cb76,TG,TC_58c9c90c1623::TC_902956facbd0,TC_58c9c90c1623,material_system,liquid-metal electrodes. salt-modified solvation,TC_902956facbd0,mechanism,hydrogen bonding,material_system__mechanism,1,0,1,2025,2025,P0139,10.1002/adfm.202417740,High-performance p-n Thermocells by Interface Optimization Based on Liquid Metal for Powering Wearable Devices,1,15,False,0.3869
TP_33c448c8deeb,TG,TC_58c9c90c1623::TC_af6bbcaf729f,TC_58c9c90c1623,material_system,liquid-metal electrodes. salt-modified solvation,TC_af6bbcaf729f,mechanism,Fe2+/Fe3+ solvation redox chemistry,material_system__mechanism,1,0,1,2025,2025,P0139,10.1002/adfm.202417740,High-performance p-n Thermocells by Interface Optimization Based on Liquid Metal for Powering Wearable Devices,1,50,False,0.3869
TP_283c4c0b1efe,TG,TC_58c9c90c1623::TC_e2a3f0650eaa,TC_58c9c90c1623,material_system,liquid-metal electrodes. salt-modified solvation,TC_e2a3f0650eaa,mechanism,solvation-shell remodeling,material_system__mechanism,1,0,1,2025,2025,P0139,10.1002/adfm.202417740,High-performance p-n Thermocells by Interface Optimization Based on Liquid Metal for Powering Wearable Devices,1,8,False,0.3869
