link_id,tg_pair_id,ite_pair_id,link_type,bridge_score,shared_or_family_tg_node_id,shared_or_family_tg_label,shared_or_family_ite_node_id,shared_or_family_ite_label,bridge_role,shared_endpoint_tg_df,endpoint_match,endpoint_string_similarity,ite_other_node_id,ite_other_label,ite_other_role,tg_other_node_id,tg_other_label,tg_other_role,ite_pair_type,tg_pair_type,ite_pair_paper_count,tg_pair_paper_count,ite_supporting_paper_ids,tg_supporting_paper_ids,program_id,program_title_cn,program_candidate_status,target_redox_family,program_source_paper_ids,ite_aligned_supporting_paper_ids,ite_source_alignment,evidence_scope,ite_node_a_label,ite_node_a_role,ite_node_b_label,ite_node_b_role,ite_first_year,ite_supporting_titles,tg_node_a_label,tg_node_a_role,tg_node_b_label,tg_node_b_role,tg_first_year,tg_supporting_titles,ite_pair_label,tg_pair_label,proposed_closure_source_label,proposed_closure_source_role,proposed_closure_target_label,proposed_closure_target_role,temporal_alignment,C1_anchor,C2_directional_rule,C3_role_logic,C4_ite_evidence,C5_tg_grounding,C6_independent_support,hub_penalty,transfer_score,score_cap_reason,inference_status,novelty_status
XL_f516de3f8829,TP_97b2f3b6b019,IP_97b2f3b6b019,direct_pair_overlap,0.9847,TC_385ec1869ee3,graphene,TC_385ec1869ee3,graphene,material_system,9,exact,1.0,TC_575b8475e747,ionic thermodiffusion (Soret effect),mechanism,TC_575b8475e747,ionic thermodiffusion (Soret effect),mechanism,material_system__mechanism,material_system__mechanism,4,2,P0392; P1404; P1542; P1641,P0174; P0210,,,,,,,not_applicable,observed_pair_overlap,graphene,material_system,ionic thermodiffusion (Soret effect),mechanism,2021,Embedding Aligned Graphene Oxides in Polyelectrolytes to Facilitate Thermo-Diffusion of Protons for High Ionic Thermoelectric Figure-of-Merit; Architecture-preserving interfacial regulation via sulfonated graphene oxide for high-performance stretchable ionic thermoelectrics; Regulation of Electrode-Electrolyte Interactions for Improved Heat Recovery of a Thermo-Induced Electric Double-Layer Capacitor; All-in-one wearable devices enabled by zinc-ion batteries based on polycation-regulated hydrogel electrolytes for thermoelectric conversion and self-sustained sensing,graphene,material_system,ionic thermodiffusion (Soret effect),mechanism,2022,Enhanced thermoelectric response of liquid electrolytes confined in graphene oxide nanochannel membranes; Thermally Chargeable Ammonium-Ion Capacitor for Energy Storage and Low-Grade Heat Harvesting,graphene  +  ionic thermodiffusion (Soret effect),graphene  +  ionic thermodiffusion (Soret effect),,,,,iTE_precedes_or_same_year,30,0,5,7,4,4,0,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_e5aba33d9b4e,TP_98897df97b43,IP_98897df97b43,direct_pair_overlap,0.9758,TC_34fe8a88a4a6,urea,TC_34fe8a88a4a6,urea,material_system,2,exact,1.0,TC_d51141fbc0ae,ferri/ferrocyanide redox chemistry,mechanism,TC_d51141fbc0ae,ferri/ferrocyanide redox chemistry,mechanism,material_system__mechanism,material_system__mechanism,1,2,P1608,P0090; P0223,,,,,,,not_applicable,observed_pair_overlap,urea,material_system,ferri/ferrocyanide redox chemistry,mechanism,2026,Dispersions of magnetic nanoparticles in dense ionic fluids - influence of water and of the solid/liquid interface on the colloidal and transport properties,urea,material_system,ferri/ferrocyanide redox chemistry,mechanism,2018,Aqueous thermogalvanic cells with a high Seebeck coefficient for low-grade heat harvest; Insight into the effect of the configuration entropy of additives on the Seebeck coefficient,urea  +  ferri/ferrocyanide redox chemistry,urea  +  ferri/ferrocyanide redox chemistry,,,,,iTE_observed_after_TG_pair,30,0,5,7,4,1,0,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_00fc3bc99ada,TP_9adeade47a2c,IP_9adeade47a2c,direct_pair_overlap,0.9723,TC_7fa10a6f5ac8,gelatin,TC_7fa10a6f5ac8,gelatin,material_system,14,exact,1.0,TC_d6b4f02a544c,double/interpenetrating network,structure_state,TC_d6b4f02a544c,double/interpenetrating network,structure_state,material_system__structure_state,material_system__structure_state,1,4,P0558,P0013; P0057; P0083; P0261,,,,,,,not_applicable,observed_pair_overlap,gelatin,material_system,double/interpenetrating network,structure_state,2022,Gelatin/polyacrylamide ionic conductive hydrogel with skin temperature-triggered adhesion for human motion sensing and body heat harvesting,gelatin,material_system,double/interpenetrating network,structure_state,2022,Deep-learning-enabled breathable thermogalvanic hydrogel array for self-powered mental monitoring; Transparent stretchable thermogalvanic PVA/gelation hydrogel electrolyte for harnessing solar energy enabled by a binary solvent strategy; Boosting Gel-Based Thermogalvanic Energy Harvesting via Metal Oxide Nanostructured Electrodes; Multi-material 3D printing of self-powered sensors based on ionic thermoelectric hydrogels,gelatin  +  double/interpenetrating network,gelatin  +  double/interpenetrating network,,,,,iTE_precedes_or_same_year,30,0,5,7,4,1,0,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_f83f048747d2,TP_9b1c298aa2b4,IP_9b1c298aa2b4,direct_pair_overlap,0.9669,TC_e2031615fda6,poly(acrylic acid) (PAA),TC_e2031615fda6,poly(acrylic acid) (PAA),material_system,3,exact,1.0,TC_575b8475e747,ionic thermodiffusion (Soret effect),mechanism,TC_575b8475e747,ionic thermodiffusion (Soret effect),mechanism,material_system__mechanism,material_system__mechanism,1,1,P0463,P0210,,,,,,,not_applicable,observed_pair_overlap,poly(acrylic acid) (PAA),material_system,ionic thermodiffusion (Soret effect),mechanism,2026,Confinement-induced giant ionic thermovoltage at minimal temperature gradients via series-integrated micro-thermoelectric cells in hierarchical hydrogels,poly(acrylic acid) (PAA),material_system,ionic thermodiffusion (Soret effect),mechanism,2022,Thermally Chargeable Ammonium-Ion Capacitor for Energy Storage and Low-Grade Heat Harvesting,poly(acrylic acid) (PAA)  +  ionic thermodiffusion (Soret effect),poly(acrylic acid) (PAA)  +  ionic thermodiffusion (Soret effect),,,,,iTE_observed_after_TG_pair,30,0,5,7,4,1,0,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_411bf59172cd,TP_9b5e1edc780b,IP_9b5e1edc780b,direct_pair_overlap,0.9614,TC_4b2db7e72622,gel-confined redox transport,TC_4b2db7e72622,gel-confined redox transport,structure_state,62,exact,1.0,TC_87e040977b41,ion diffusion,mechanism,TC_87e040977b41,ion diffusion,mechanism,structure_state__mechanism,structure_state__mechanism,1,2,P1404,P0046; P0053,,,,,,,not_applicable,observed_pair_overlap,gel-confined redox transport,structure_state,ion diffusion,mechanism,2026,Architecture-preserving interfacial regulation via sulfonated graphene oxide for high-performance stretchable ionic thermoelectrics,gel-confined redox transport,structure_state,ion diffusion,mechanism,2024,High-Performance Quasi-Solid-State Thermogalvanic Cells with Metallized Fibril-Based Textile Electrodes and Structure-Breaking Salts; Boosting Thermoelectric Performance of Thermogalvanic Hydrogels by Structure Engineering Induced by Liquid Nitrogen Quenching,gel-confined redox transport  +  ion diffusion,gel-confined redox transport  +  ion diffusion,,,,,iTE_observed_after_TG_pair,30,0,10,7,4,1,8,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_963f72a24885,TP_9c560a6c7814,IP_9c560a6c7814,direct_pair_overlap,0.9688,TC_6d3814acb95f,hydrogel,TC_6d3814acb95f,hydrogel,material_system,79,exact,1.0,TC_868e6891d813,interpenetrating-network thermogalvanic hydrogel,structure_state,TC_868e6891d813,interpenetrating-network thermogalvanic hydrogel,structure_state,material_system__structure_state,material_system__structure_state,3,1,P0344; P0381; P0510,P0043,,,,,,,not_applicable,observed_pair_overlap,hydrogel,material_system,interpenetrating-network thermogalvanic hydrogel,structure_state,2023,High-performance ionic thermoelectric hydrogels via electrohydrodynamic printing for self-powered wearable sensors; An Ionic Thermoelectric Generator with a Giant Output Power Density and High Energy Density Enabled by Synergy of Thermodiffusion Effect and Redox Reaction on Electrodes; A double network facilitated ion-electron conductor for thermoelectric harvesting with high energy density,hydrogel,material_system,interpenetrating-network thermogalvanic hydrogel,structure_state,2023,Self-powered information conversion based on thermogalvanic hydrogel with interpenetrating networks for nursing aphasic patients,hydrogel  +  interpenetrating-network thermogalvanic hydrogel,hydrogel  +  interpenetrating-network thermogalvanic hydrogel,,,,,iTE_precedes_or_same_year,30,0,5,7,4,4,12,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_306e7cd740c0,TP_9c7b3a7032ff,IP_9c7b3a7032ff,direct_pair_overlap,0.9706,TC_6d3814acb95f,hydrogel,TC_6d3814acb95f,hydrogel,material_system,79,exact,1.0,TC_125db93329fb,thermogalvanic redox conversion,mechanism,TC_125db93329fb,thermogalvanic redox conversion,mechanism,material_system__mechanism,material_system__mechanism,1,28,P1175,P0001; P0003; P0008; P0015; P0019; P0023; P0031; P0039; P0043; P0047; P0052; P0057; P0058; P0062; P0064; P0068; P0075; P0080; P0095; P0139; P0150; P0155; P0166; P0172; P0180; P0181; P0193; P0197,,,,,,,not_applicable,observed_pair_overlap,hydrogel,material_system,thermogalvanic redox conversion,mechanism,2026,Janus bilayer poly(vinyl alcohol)-based composite hydrogels with tunable photothermal and thermoelectric properties for photothermoelectric energy conversion,hydrogel,material_system,thermogalvanic redox conversion,mechanism,2020,A thermogalvanic cell dressing for smart wound monitoring and accelerated healing; A n-Type ionic thermoelectric generator with high thermopower and energy density enabled by modulation of thermodiffusion and thermogalvanic effect; Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing; Strong Tough Thermogalvanic Hydrogel Thermocell With Extraordinarily High Thermoelectric Performance; Coupling thermogalvanic and piezoresistive effects in a robust hydrogel for Deep-Learning-Assisted Self-Powered sign language and object recognition,hydrogel  +  thermogalvanic redox conversion,hydrogel  +  thermogalvanic redox conversion,,,,,iTE_observed_after_TG_pair,30,0,5,7,4,1,12,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_bf0c4c1cac6b,TP_9dded9ebaf82,IP_9dded9ebaf82,direct_pair_overlap,0.9803,TC_d6b4f02a544c,double/interpenetrating network,TC_d6b4f02a544c,double/interpenetrating network,structure_state,9,exact,1.0,TC_3cc3f4ae2196,cation-anion thermodiffusion asymmetry,mechanism,TC_3cc3f4ae2196,cation-anion thermodiffusion asymmetry,mechanism,structure_state__mechanism,structure_state__mechanism,3,2,P0367; P0379; P0510,P0043; P0180,,,,,,,not_applicable,observed_pair_overlap,double/interpenetrating network,structure_state,cation-anion thermodiffusion asymmetry,mechanism,2023,An n-type ionic thermoelectric hydrogel with confined cation diffusion for boosted low-grade heat harvesting; Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors; A double network facilitated ion-electron conductor for thermoelectric harvesting with high energy density,double/interpenetrating network,structure_state,cation-anion thermodiffusion asymmetry,mechanism,2023,Self-powered information conversion based on thermogalvanic hydrogel with interpenetrating networks for nursing aphasic patients; Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,double/interpenetrating network  +  cation-anion thermodiffusion asymmetry,double/interpenetrating network  +  cation-anion thermodiffusion asymmetry,,,,,iTE_precedes_or_same_year,30,0,10,7,4,4,0,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_396d04357228,TP_9e4e7afcead6,IP_9e4e7afcead6,direct_pair_overlap,0.9845,TC_664fbdd11084,K4Fe(CN)6,TC_664fbdd11084,K4Fe(CN)6,material_system,3,exact,1.0,TC_d51141fbc0ae,ferri/ferrocyanide redox chemistry,mechanism,TC_d51141fbc0ae,ferri/ferrocyanide redox chemistry,mechanism,material_system__mechanism,material_system__mechanism,2,3,P0836; P1263,P0030; P0251; P0270,,,,,,,not_applicable,observed_pair_overlap,K4Fe(CN)6,material_system,ferri/ferrocyanide redox chemistry,mechanism,2025,Temperature adaptive self-regenerating ionic thermoelectric cycles for time domain thermal energy harvesting; Thermosensitive crystallization-boosted thermoelectric hydrogels for self-powered sensing and intelligent perception applications,K4Fe(CN)6,material_system,ferri/ferrocyanide redox chemistry,mechanism,2024,High-Performance Quasi-Solid Thermogalvanic Cells via Crown-Ether-Mediated Ion Migration; Antisolvent engineering enhanced high-entropy liquid flow thermocells with giant power densities for low-grade heat harvesting; Strong concentration gradient effect and weak solvation effect in thermopower enhancement in K 3 Fe(CN) 6 / K 4 Fe(CN) 6 aqueous electrolyte with ethanol addition,K4Fe(CN)6  +  ferri/ferrocyanide redox chemistry,K4Fe(CN)6  +  ferri/ferrocyanide redox chemistry,,,,,iTE_observed_after_TG_pair,30,0,5,7,4,2,0,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_e657fe7e1f31,TP_9e63357c6bc9,IP_9e63357c6bc9,direct_pair_overlap,0.97,TC_07500f5feb43,dynamic crosslinked gel network,TC_07500f5feb43,dynamic crosslinked gel network,structure_state,11,exact,1.0,TC_be57b88ac710,moisture-gradient ion transport,mechanism,TC_be57b88ac710,moisture-gradient ion transport,mechanism,structure_state__mechanism,structure_state__mechanism,1,3,P0440,P0001; P0084; P0252,,,,,,,not_applicable,observed_pair_overlap,dynamic crosslinked gel network,structure_state,moisture-gradient ion transport,mechanism,2026,Thermosensitive adhesion boosts low-grade heat harvesting of ionic thermoelectric hydrogels,dynamic crosslinked gel network,structure_state,moisture-gradient ion transport,mechanism,2025,"A thermogalvanic cell dressing for smart wound monitoring and accelerated healing; Self-powered thermogalvanic cells based on layered double hydroxides cross-linking hydrogel: Enhanced thermoelectric performance and mechanical stretchability for IoT wearable electronics; A Room-Temperature Excessively Concentrated Polyanionic Polymer Hydrogel Thermocell with High Absorbency, Retainability and Extensibility",dynamic crosslinked gel network  +  moisture-gradient ion transport,dynamic crosslinked gel network  +  moisture-gradient ion transport,,,,,iTE_observed_after_TG_pair,30,0,10,7,4,1,0,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_b552aac5abec,TP_9e9ae7d996db,IP_9e9ae7d996db,direct_pair_overlap,0.9726,TC_fee7213e37fa,dimethyl sulfoxide (DMSO),TC_fee7213e37fa,dimethyl sulfoxide (DMSO),material_system,6,exact,1.0,TC_125db93329fb,thermogalvanic redox conversion,mechanism,TC_125db93329fb,thermogalvanic redox conversion,mechanism,material_system__mechanism,material_system__mechanism,1,3,P1175,P0054; P0057; P0059,,,,,,,not_applicable,observed_pair_overlap,dimethyl sulfoxide (DMSO),material_system,thermogalvanic redox conversion,mechanism,2026,Janus bilayer poly(vinyl alcohol)-based composite hydrogels with tunable photothermal and thermoelectric properties for photothermoelectric energy conversion,dimethyl sulfoxide (DMSO),material_system,thermogalvanic redox conversion,mechanism,2022,A self-powered thermogalvanic organohydrogel-based touch-to-speech Braille transmission interface with temperature resistance and stretchability; Transparent stretchable thermogalvanic PVA/gelation hydrogel electrolyte for harnessing solar energy enabled by a binary solvent strategy; Anhydrous Thermogalvanic Gel for Simultaneous Waste Heat Recovery and Thermal Management of Electronics,dimethyl sulfoxide (DMSO)  +  thermogalvanic redox conversion,dimethyl sulfoxide (DMSO)  +  thermogalvanic redox conversion,,,,,iTE_observed_after_TG_pair,30,0,5,7,4,1,0,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_df44f4ba3bd4,TP_9ed50b9c7f7d,IP_9ed50b9c7f7d,direct_pair_overlap,0.9765,TC_470f49a68893,guanidinium chloride (GdmCl),TC_470f49a68893,guanidinium chloride (GdmCl),material_system,9,exact,1.0,TC_d51141fbc0ae,ferri/ferrocyanide redox chemistry,mechanism,TC_d51141fbc0ae,ferri/ferrocyanide redox chemistry,mechanism,material_system__mechanism,material_system__mechanism,1,7,P1263,P0023; P0027; P0031; P0090; P0167; P0223; P0248,,,,,,,not_applicable,observed_pair_overlap,guanidinium chloride (GdmCl),material_system,ferri/ferrocyanide redox chemistry,mechanism,2026,Thermosensitive crystallization-boosted thermoelectric hydrogels for self-powered sensing and intelligent perception applications,guanidinium chloride (GdmCl),material_system,ferri/ferrocyanide redox chemistry,mechanism,2018,High-Thermopower Thermogalvanic Ionic Hydrogel for Efficient Low-Grade Heat Energy Harvesting in Electronic Devices; Extremely large Seebeck coef fi cient of gelatin methacryloyl (GelMA) based thermogalvanic cells by the dual effect of ioninduced crystallization and nanochannel control-; Hydrogel incorporated with graphene oxide featuring enhanced thermosensitive crystallization for thermogalvanic cell; Aqueous thermogalvanic cells with a high Seebeck coefficient for low-grade heat harvest; Wearable Device with High Thermoelectric Performance and Long-Lasting Usability Based on Gel-Thermocells for Body Heat Harvesting,guanidinium chloride (GdmCl)  +  ferri/ferrocyanide redox chemistry,guanidinium chloride (GdmCl)  +  ferri/ferrocyanide redox chemistry,,,,,iTE_observed_after_TG_pair,30,0,5,7,4,1,0,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_9b9d8affc657,TP_a107c60fcb13,IP_a107c60fcb13,direct_pair_overlap,0.9651,TC_d528eeb45c4d,deep-eutectic eutogel electrolyte,TC_d528eeb45c4d,deep-eutectic eutogel electrolyte,material_system,4,exact,1.0,TC_402d7ec84669,ion-pairing and complexation,mechanism,TC_402d7ec84669,ion-pairing and complexation,mechanism,material_system__mechanism,material_system__mechanism,1,1,P0970,P0167,,,,,,,not_applicable,observed_pair_overlap,deep-eutectic eutogel electrolyte,material_system,ion-pairing and complexation,mechanism,2025,Self-powered multimodal sensing ionic thermoelectric elastomer with excellent mechanical properties driven by hierarchical network,deep-eutectic eutogel electrolyte,material_system,ion-pairing and complexation,mechanism,2024,Wearable Device with High Thermoelectric Performance and Long-Lasting Usability Based on Gel-Thermocells for Body Heat Harvesting,deep-eutectic eutogel electrolyte  +  ion-pairing and complexation,deep-eutectic eutogel electrolyte  +  ion-pairing and complexation,,,,,iTE_observed_after_TG_pair,30,0,5,7,4,1,0,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_7e91377d4114,TP_a18d2800e57f,IP_a18d2800e57f,direct_pair_overlap,0.9686,TC_c6a8d10417ee,ethylene glycol,TC_c6a8d10417ee,ethylene glycol,material_system,6,exact,1.0,TC_a9af609cf89a,chaotropic polymer-water disruption,structure_state,TC_a9af609cf89a,chaotropic polymer-water disruption,structure_state,material_system__structure_state,material_system__structure_state,1,2,P0535,P0052; P0059,,,,,,,not_applicable,observed_pair_overlap,ethylene glycol,material_system,chaotropic polymer-water disruption,structure_state,2026,Biomimetic CsCl:EG/PVA-NaOH eutectogels for high-performance ionic thermoelectrics and sustainable low-grade heat harvesting,ethylene glycol,material_system,chaotropic polymer-water disruption,structure_state,2023,Highly Antifreezing Thermogalvanic Hydrogels for Human Heat Harvesting in Ultralow Temperature Environments; Anhydrous Thermogalvanic Gel for Simultaneous Waste Heat Recovery and Thermal Management of Electronics,ethylene glycol  +  chaotropic polymer-water disruption,ethylene glycol  +  chaotropic polymer-water disruption,,,,,iTE_observed_after_TG_pair,30,0,5,7,4,1,0,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_8dc6bb6bd48d,TP_a26482829ca0,IP_a26482829ca0,direct_pair_overlap,0.9754,TC_8630a7a80369,polyacrylamide (PAM),TC_8630a7a80369,polyacrylamide (PAM),material_system,12,exact,1.0,TC_d51141fbc0ae,ferri/ferrocyanide redox chemistry,mechanism,TC_d51141fbc0ae,ferri/ferrocyanide redox chemistry,mechanism,material_system__mechanism,material_system__mechanism,1,6,P0836,P0023; P0073; P0084; P0150; P0180; P0252,,,,,,,not_applicable,observed_pair_overlap,polyacrylamide (PAM),material_system,ferri/ferrocyanide redox chemistry,mechanism,2025,Temperature adaptive self-regenerating ionic thermoelectric cycles for time domain thermal energy harvesting,polyacrylamide (PAM),material_system,ferri/ferrocyanide redox chemistry,mechanism,2023,High-Thermopower Thermogalvanic Ionic Hydrogel for Efficient Low-Grade Heat Energy Harvesting in Electronic Devices; A machine learning-enabled planar interdigitated thermogalvanic hydrogel for synergistic thermal and strain sensing; Self-powered thermogalvanic cells based on layered double hydroxides cross-linking hydrogel: Enhanced thermoelectric performance and mechanical stretchability for IoT wearable electronics; Highly conductive triple network hydrogel thermoelectrochemical cells with low-grade heat harvesting; Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,polyacrylamide (PAM)  +  ferri/ferrocyanide redox chemistry,polyacrylamide (PAM)  +  ferri/ferrocyanide redox chemistry,,,,,iTE_observed_after_TG_pair,30,0,5,7,4,1,0,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_6d13ac62abf5,TP_a2e45904092c,IP_a2e45904092c,direct_pair_overlap,0.9782,TC_6ad019f01271,water-state regulated MXene hydrogel,TC_6ad019f01271,water-state regulated MXene hydrogel,structure_state,1,exact,1.0,TC_be57b88ac710,moisture-gradient ion transport,mechanism,TC_be57b88ac710,moisture-gradient ion transport,mechanism,structure_state__mechanism,structure_state__mechanism,1,1,P0430,P0166,,,,,,,not_applicable,observed_pair_overlap,water-state regulated MXene hydrogel,structure_state,moisture-gradient ion transport,mechanism,2026,Solid-State N-Type Ionic Thermoelectric Based on Polyanions Enabled by Water State Regulation via MXenes,water-state regulated MXene hydrogel,structure_state,moisture-gradient ion transport,mechanism,2024,Electrolyte Engineering of Quasi-Solid-State Thermocells for Low-Grade Heat Harvest at Sub-Zero Temperatures,water-state regulated MXene hydrogel  +  moisture-gradient ion transport,water-state regulated MXene hydrogel  +  moisture-gradient ion transport,,,,,iTE_observed_after_TG_pair,30,0,10,7,4,1,0,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_b9672506108c,TP_a310fbd8bec7,IP_a310fbd8bec7,direct_pair_overlap,0.9748,TC_4f82a6a840d2,PEDOT:PSS,TC_4f82a6a840d2,PEDOT:PSS,material_system,3,exact,1.0,TC_87e040977b41,ion diffusion,mechanism,TC_87e040977b41,ion diffusion,mechanism,material_system__mechanism,material_system__mechanism,2,1,P0622; P1719,P0170,,,,,,,not_applicable,observed_pair_overlap,PEDOT:PSS,material_system,ion diffusion,mechanism,2020,Ultrahigh Thermoelectric Power Generation from Both Ion Diffusion by Temperature Fluctuation and Hole Accumulation by Temperature Gradient; Regulated Ion-Diffusion Hydrogels for Subtle and Multimodal Temperature-Strain Sensing in Wound Monitoring,PEDOT:PSS,material_system,ion diffusion,mechanism,2026,"Ionic thermoelectrics based on Poly(3,4-ethylenedioxythiophene):Poly(styrenesulfonate): A mini-review",PEDOT:PSS  +  ion diffusion,PEDOT:PSS  +  ion diffusion,,,,,iTE_precedes_or_same_year,30,0,5,7,4,2,0,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_a4109155945e,TP_a56923db90b8,IP_a56923db90b8,direct_pair_overlap,0.9786,TC_d528eeb45c4d,deep-eutectic eutogel electrolyte,TC_d528eeb45c4d,deep-eutectic eutogel electrolyte,material_system,4,exact,1.0,TC_902956facbd0,hydrogen bonding,mechanism,TC_902956facbd0,hydrogen bonding,mechanism,material_system__mechanism,material_system__mechanism,3,1,P0349; P0535; P0970,P0264,,,,,,,not_applicable,observed_pair_overlap,deep-eutectic eutogel electrolyte,material_system,hydrogen bonding,mechanism,2024,High-performance cryo-temperature ionic thermoelectric liquid cell developed through a eutectic solvent strategy; Biomimetic CsCl:EG/PVA-NaOH eutectogels for high-performance ionic thermoelectrics and sustainable low-grade heat harvesting; Self-powered multimodal sensing ionic thermoelectric elastomer with excellent mechanical properties driven by hierarchical network,deep-eutectic eutogel electrolyte,material_system,hydrogen bonding,mechanism,2026,Robust thermocells based on deep eutectic solvent-tailored gel electrolytes for low-grade heat harvesting,deep-eutectic eutogel electrolyte  +  hydrogen bonding,deep-eutectic eutogel electrolyte  +  hydrogen bonding,,,,,iTE_precedes_or_same_year,30,0,5,7,4,4,0,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_b037328d8dbb,TP_a5d0cc1fbe7d,IP_a5d0cc1fbe7d,direct_pair_overlap,0.9856,TC_c8efd3db5897,poly(vinyl alcohol) (PVA),TC_c8efd3db5897,poly(vinyl alcohol) (PVA),material_system,23,exact,1.0,TC_d6b4f02a544c,double/interpenetrating network,structure_state,TC_d6b4f02a544c,double/interpenetrating network,structure_state,material_system__structure_state,material_system__structure_state,4,3,P0344; P0359; P0367; P0555,P0057; P0083; P0188,,,,,,,not_applicable,observed_pair_overlap,poly(vinyl alcohol) (PVA),material_system,double/interpenetrating network,structure_state,2023,High-performance ionic thermoelectric hydrogels via electrohydrodynamic printing for self-powered wearable sensors; Polyvinyl alcohol/sodium alginate double network hydrogels design for high-performance p-type ionic thermoelectric cement-based composites; An n-type ionic thermoelectric hydrogel with confined cation diffusion for boosted low-grade heat harvesting; Stretchable polyvinyl alcohol and sodium alginate double network ionic hydrogels for low-grade heat harvesting with ultrahigh thermopower,poly(vinyl alcohol) (PVA),material_system,double/interpenetrating network,structure_state,2022,Transparent stretchable thermogalvanic PVA/gelation hydrogel electrolyte for harnessing solar energy enabled by a binary solvent strategy; Boosting Gel-Based Thermogalvanic Energy Harvesting via Metal Oxide Nanostructured Electrodes; Exploring Pyrazine-Based Organic Redox Couples for Enhanced Thermoelectric Performance in Wearable Energy Harvesters,poly(vinyl alcohol) (PVA)  +  double/interpenetrating network,poly(vinyl alcohol) (PVA)  +  double/interpenetrating network,,,,,iTE_observed_after_TG_pair,30,0,5,7,4,4,4,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_2faf3ca9d08e,TP_a83104d3e1f0,IP_a83104d3e1f0,direct_pair_overlap,0.9678,TC_04ab71eea966,graphene oxide,TC_04ab71eea966,graphene oxide,material_system,7,exact,1.0,TC_125db93329fb,thermogalvanic redox conversion,mechanism,TC_125db93329fb,thermogalvanic redox conversion,mechanism,material_system__mechanism,material_system__mechanism,1,2,P1175,P0031; P0204,,,,,,,not_applicable,observed_pair_overlap,graphene oxide,material_system,thermogalvanic redox conversion,mechanism,2026,Janus bilayer poly(vinyl alcohol)-based composite hydrogels with tunable photothermal and thermoelectric properties for photothermoelectric energy conversion,graphene oxide,material_system,thermogalvanic redox conversion,mechanism,2019,Hydrogel incorporated with graphene oxide featuring enhanced thermosensitive crystallization for thermogalvanic cell; Direct thermal charging cell for converting low-grade heat to electricity,graphene oxide  +  thermogalvanic redox conversion,graphene oxide  +  thermogalvanic redox conversion,,,,,iTE_observed_after_TG_pair,30,0,5,7,4,1,0,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
XL_5da71d860713,TP_a89f89942d5a,IP_a89f89942d5a,direct_pair_overlap,0.9786,TC_4bd38733ebee,deep eutectic solvent,TC_4bd38733ebee,deep eutectic solvent,material_system,4,exact,1.0,TC_902956facbd0,hydrogen bonding,mechanism,TC_902956facbd0,hydrogen bonding,mechanism,material_system__mechanism,material_system__mechanism,3,1,P0349; P0535; P0970,P0264,,,,,,,not_applicable,observed_pair_overlap,deep eutectic solvent,material_system,hydrogen bonding,mechanism,2024,High-performance cryo-temperature ionic thermoelectric liquid cell developed through a eutectic solvent strategy; Biomimetic CsCl:EG/PVA-NaOH eutectogels for high-performance ionic thermoelectrics and sustainable low-grade heat harvesting; Self-powered multimodal sensing ionic thermoelectric elastomer with excellent mechanical properties driven by hierarchical network,deep eutectic solvent,material_system,hydrogen bonding,mechanism,2026,Robust thermocells based on deep eutectic solvent-tailored gel electrolytes for low-grade heat harvesting,deep eutectic solvent  +  hydrogen bonding,deep eutectic solvent  +  hydrogen bonding,,,,,iTE_precedes_or_same_year,30,0,5,7,4,4,0,0,exact_pair_overlap_is_precedent,precedent_or_positive_control,exact_TG_pair_overlap
