pair_id,domain_layer,pair_key,source_node_id,source_role,node_a_label,target_node_id,target_role,node_b_label,pair_type,paper_count,exclusive_layer_paper_count,shared_corpus_paper_count,first_year,last_year,supporting_paper_ids,supporting_dois,supporting_titles,node_a_domain_df,node_b_domain_df,historical_graph_eligible,pair_evidence_strength
IP_d67d6b2c38c9,iTE,TC_2ed05b7e01c6::TC_2c5557073ad9,TC_2ed05b7e01c6,material_system,cement-based ionic material,TC_2c5557073ad9,structure_state,cellulose nanofiber scaffold,material_system__structure_state,1,1,0,2026,2026,P0571,10.1016/j.conbuildmat.2026.146950,Cementitious thermoelectric composites reinforced with polymer and biomass fibers for sustainable building-integrated energy harvesting,11,57,True,0.3869
IP_b2ea3ecebd9e,iTE,TC_2ed05b7e01c6::TC_38b40867b616,TC_2ed05b7e01c6,material_system,cement-based ionic material,TC_38b40867b616,structure_state,double-network hydrogel,material_system__structure_state,1,1,0,2026,2026,P0359,10.1016/j.jobe.2025.114806,Polyvinyl alcohol/sodium alginate double network hydrogels design for high-performance p-type ionic thermoelectric cement-based composites,11,3,True,0.3869
IP_ae66db4680a8,iTE,TC_2ed05b7e01c6::TC_4b2db7e72622,TC_2ed05b7e01c6,material_system,cement-based ionic material,TC_4b2db7e72622,structure_state,gel-confined redox transport,material_system__structure_state,1,1,0,2026,2026,P0359,10.1016/j.jobe.2025.114806,Polyvinyl alcohol/sodium alginate double network hydrogels design for high-performance p-type ionic thermoelectric cement-based composites,11,32,True,0.3869
IP_fc1f47d1fc7b,iTE,TC_2ed05b7e01c6::TC_b2d1806de346,TC_2ed05b7e01c6,material_system,cement-based ionic material,TC_b2d1806de346,structure_state,double-network hydrogel mechanics,material_system__structure_state,1,1,0,2026,2026,P0359,10.1016/j.jobe.2025.114806,Polyvinyl alcohol/sodium alginate double network hydrogels design for high-performance p-type ionic thermoelectric cement-based composites,11,3,True,0.3869
IP_df0ae5c82244,iTE,TC_2ed05b7e01c6::TC_d6b4f02a544c,TC_2ed05b7e01c6,material_system,cement-based ionic material,TC_d6b4f02a544c,structure_state,double/interpenetrating network,material_system__structure_state,1,1,0,2026,2026,P0359,10.1016/j.jobe.2025.114806,Polyvinyl alcohol/sodium alginate double network hydrogels design for high-performance p-type ionic thermoelectric cement-based composites,11,14,True,0.3869
IP_8c05dbafbf80,iTE,TC_31600703982e::TC_4b2db7e72622,TC_31600703982e,material_system,[Fe(CN)6]4-/3-,TC_4b2db7e72622,structure_state,gel-confined redox transport,material_system__structure_state,1,1,0,2026,2026,P1614,10.1002/smll.73890,Highly Stable Quasi-Solid Thermocells for Continuous Power Generation Across a Broad Humidity Range,1,32,False,0.3869
IP_9cf1d904c234,iTE,TC_336c7d4ac670::TC_2c5557073ad9,TC_336c7d4ac670,material_system,CuCl2,TC_2c5557073ad9,structure_state,cellulose nanofiber scaffold,material_system__structure_state,1,1,0,2026,2026,P0439,10.1016/j.cej.2026.176400,Conversion of wood into n-type ionic thermoelectric material through CuCl2 treatment and subsequent DES-enabled fibrillation-quaternization,8,57,True,0.3869
IP_dd87f6168b9c,iTE,TC_35fa01c7e6d6::TC_077323f7819d,TC_35fa01c7e6d6,material_system,potassium iodide (KI),TC_077323f7819d,structure_state,Hofmeister/chaotropic effect,material_system__structure_state,1,1,0,2026,2026,P1520,10.1007/s42765-026-00719-w,Entropy-Engineered Fiber-Shaped Liquid Crystal Elastomer Based Thermocell Integrated into 3D-Knitted Wristbands for Sensing Application,6,8,True,0.3869
IP_a29976f014ed,iTE,TC_35fa01c7e6d6::TC_2c5557073ad9,TC_35fa01c7e6d6,material_system,potassium iodide (KI),TC_2c5557073ad9,structure_state,cellulose nanofiber scaffold,material_system__structure_state,1,1,0,2026,2026,P0828,10.1016/j.cej.2026.174810,Bioinspired water-driven ion reciprocating migration enables continuous power generation in cellulose-based ionic thermoelectrics,6,57,True,0.3869
IP_fe884ee56128,iTE,TC_35fa01c7e6d6::TC_83e86d3109f1,TC_35fa01c7e6d6,material_system,potassium iodide (KI),TC_83e86d3109f1,structure_state,i2/ki/emim bf4 electrolyte. bf4- chaotropicity,material_system__structure_state,1,1,0,2026,2026,P1520,10.1007/s42765-026-00719-w,Entropy-Engineered Fiber-Shaped Liquid Crystal Elastomer Based Thermocell Integrated into 3D-Knitted Wristbands for Sensing Application,6,1,False,0.3869
IP_5ea854ed3c6e,iTE,TC_41d583e13f92::TC_077323f7819d,TC_41d583e13f92,material_system,emim+-i3- interactions increase entropy/potential differences,TC_077323f7819d,structure_state,Hofmeister/chaotropic effect,material_system__structure_state,1,1,0,2026,2026,P1520,10.1007/s42765-026-00719-w,Entropy-Engineered Fiber-Shaped Liquid Crystal Elastomer Based Thermocell Integrated into 3D-Knitted Wristbands for Sensing Application,1,8,False,0.3869
IP_26d777b14a45,iTE,TC_41d583e13f92::TC_83e86d3109f1,TC_41d583e13f92,material_system,emim+-i3- interactions increase entropy/potential differences,TC_83e86d3109f1,structure_state,i2/ki/emim bf4 electrolyte. bf4- chaotropicity,material_system__structure_state,1,1,0,2026,2026,P1520,10.1007/s42765-026-00719-w,Entropy-Engineered Fiber-Shaped Liquid Crystal Elastomer Based Thermocell Integrated into 3D-Knitted Wristbands for Sensing Application,1,1,False,0.3869
IP_8ac65b8fb146,iTE,TC_41d583e13f92::TC_a9af609cf89a,TC_41d583e13f92,material_system,emim+-i3- interactions increase entropy/potential differences,TC_a9af609cf89a,structure_state,chaotropic polymer-water disruption,material_system__structure_state,1,1,0,2026,2026,P1520,10.1007/s42765-026-00719-w,Entropy-Engineered Fiber-Shaped Liquid Crystal Elastomer Based Thermocell Integrated into 3D-Knitted Wristbands for Sensing Application,1,30,False,0.3869
IP_10ee26ef5fbb,iTE,TC_470f49a68893::TC_4b2db7e72622,TC_470f49a68893,material_system,guanidinium chloride (GdmCl),TC_4b2db7e72622,structure_state,gel-confined redox transport,material_system__structure_state,1,1,0,2026,2026,P1263,10.26599/nr.2026.94908553,Thermosensitive crystallization-boosted thermoelectric hydrogels for self-powered sensing and intelligent perception applications,2,32,True,0.3869
IP_74d531f689d6,iTE,TC_470f49a68893::TC_a9af609cf89a,TC_470f49a68893,material_system,guanidinium chloride (GdmCl),TC_a9af609cf89a,structure_state,chaotropic polymer-water disruption,material_system__structure_state,1,1,0,2026,2026,P1263,10.26599/nr.2026.94908553,Thermosensitive crystallization-boosted thermoelectric hydrogels for self-powered sensing and intelligent perception applications,2,30,True,0.3869
IP_317764a872e5,iTE,TC_4bd38733ebee::TC_07500f5feb43,TC_4bd38733ebee,material_system,deep eutectic solvent,TC_07500f5feb43,structure_state,dynamic crosslinked gel network,material_system__structure_state,1,1,0,2026,2026,P0535,10.1039/d5se01406a,Biomimetic CsCl:EG/PVA-NaOH eutectogels for high-performance ionic thermoelectrics and sustainable low-grade heat harvesting,23,31,True,0.3869
IP_2c00f1350db3,iTE,TC_4bd38733ebee::TC_4b2db7e72622,TC_4bd38733ebee,material_system,deep eutectic solvent,TC_4b2db7e72622,structure_state,gel-confined redox transport,material_system__structure_state,1,1,0,2026,2026,P1404,10.1016/j.carbon.2026.121756,Architecture-preserving interfacial regulation via sulfonated graphene oxide for high-performance stretchable ionic thermoelectrics,23,32,True,0.3869
IP_6e19228dfab9,iTE,TC_53cced42d2aa::TC_4b2db7e72622,TC_53cced42d2aa,material_system,K3Fe(CN)6,TC_4b2db7e72622,structure_state,gel-confined redox transport,material_system__structure_state,1,1,0,2026,2026,P1263,10.26599/nr.2026.94908553,Thermosensitive crystallization-boosted thermoelectric hydrogels for self-powered sensing and intelligent perception applications,2,32,True,0.3869
IP_b0ac9739dc55,iTE,TC_53cced42d2aa::TC_a9af609cf89a,TC_53cced42d2aa,material_system,K3Fe(CN)6,TC_a9af609cf89a,structure_state,chaotropic polymer-water disruption,material_system__structure_state,1,1,0,2026,2026,P1263,10.26599/nr.2026.94908553,Thermosensitive crystallization-boosted thermoelectric hydrogels for self-powered sensing and intelligent perception applications,2,30,True,0.3869
IP_d1f37c94a3bc,iTE,TC_540ecfd38637::TC_38b40867b616,TC_540ecfd38637,material_system,alginate,TC_38b40867b616,structure_state,double-network hydrogel,material_system__structure_state,1,1,0,2026,2026,P0359,10.1016/j.jobe.2025.114806,Polyvinyl alcohol/sodium alginate double network hydrogels design for high-performance p-type ionic thermoelectric cement-based composites,10,3,True,0.3869
IP_2fae4037a731,iTE,TC_540ecfd38637::TC_4b2db7e72622,TC_540ecfd38637,material_system,alginate,TC_4b2db7e72622,structure_state,gel-confined redox transport,material_system__structure_state,1,1,0,2026,2026,P0359,10.1016/j.jobe.2025.114806,Polyvinyl alcohol/sodium alginate double network hydrogels design for high-performance p-type ionic thermoelectric cement-based composites,10,32,True,0.3869
IP_a8e00a30147e,iTE,TC_540ecfd38637::TC_b2d1806de346,TC_540ecfd38637,material_system,alginate,TC_b2d1806de346,structure_state,double-network hydrogel mechanics,material_system__structure_state,1,1,0,2026,2026,P0359,10.1016/j.jobe.2025.114806,Polyvinyl alcohol/sodium alginate double network hydrogels design for high-performance p-type ionic thermoelectric cement-based composites,10,3,True,0.3869
IP_0a0d8980e3d0,iTE,TC_627ec3e82d39::TC_6ad019f01271,TC_627ec3e82d39,material_system,MXene,TC_6ad019f01271,structure_state,water-state regulated MXene hydrogel,material_system__structure_state,1,1,0,2026,2026,P0430,10.1002/adma.202517406,Solid-State N-Type Ionic Thermoelectric Based on Polyanions Enabled by Water State Regulation via MXenes,9,1,False,0.3869
IP_6bf26add715c,iTE,TC_627ec3e82d39::TC_a29d0439c990,TC_627ec3e82d39,material_system,MXene,TC_a29d0439c990,structure_state,polymer-water interaction,material_system__structure_state,1,1,0,2026,2026,P0430,10.1002/adma.202517406,Solid-State N-Type Ionic Thermoelectric Based on Polyanions Enabled by Water State Regulation via MXenes,9,2,True,0.3869
IP_6eea6f006500,iTE,TC_664fbdd11084::TC_4b2db7e72622,TC_664fbdd11084,material_system,K4Fe(CN)6,TC_4b2db7e72622,structure_state,gel-confined redox transport,material_system__structure_state,1,1,0,2026,2026,P1263,10.26599/nr.2026.94908553,Thermosensitive crystallization-boosted thermoelectric hydrogels for self-powered sensing and intelligent perception applications,2,32,True,0.3869
IP_c2e193c8d063,iTE,TC_664fbdd11084::TC_a9af609cf89a,TC_664fbdd11084,material_system,K4Fe(CN)6,TC_a9af609cf89a,structure_state,chaotropic polymer-water disruption,material_system__structure_state,1,1,0,2026,2026,P1263,10.26599/nr.2026.94908553,Thermosensitive crystallization-boosted thermoelectric hydrogels for self-powered sensing and intelligent perception applications,2,30,True,0.3869
IP_d39e7ed429ae,iTE,TC_6bd278b3cc0a::TC_2c5557073ad9,TC_6bd278b3cc0a,material_system,polyurethane (PU),TC_2c5557073ad9,structure_state,cellulose nanofiber scaffold,material_system__structure_state,1,1,0,2026,2026,P0687,10.1016/j.mtcomm.2026.115585,Data driven screening of electrolyte matrix-ion pairs with enhanced seebeck coefficients in thermoelectrochemical cells,14,57,True,0.3869
IP_f654c7d2c7de,iTE,TC_6d3814acb95f::TC_16f1d3208623,TC_6d3814acb95f,material_system,hydrogel,TC_16f1d3208623,structure_state,salting-out confined ion gel,material_system__structure_state,1,1,0,2026,2026,P0423,10.1016/j.reactfunctpolym.2026.106679,Ionic thermoelectric poly(vinyl alcohol)/gelatin hydrogel for passive multimodal physiological sensing via the sol-gel transition triggered by salting out effect,123,3,True,0.3869
IP_007a2f86f21e,iTE,TC_6d3814acb95f::TC_444fe81e6127,TC_6d3814acb95f,material_system,hydrogel,TC_444fe81e6127,structure_state,dynamic crosslinking,material_system__structure_state,1,1,0,2026,2026,P0422,10.1002/adma.73341,"Multifunctional Elastic Supramolecular Hydrogels with Self-Healing, Adhesive, and Ionic Thermoelectric Property for Flexible Sensing and Energy Harvesting",123,3,True,0.3869
IP_6505ac3d4eac,iTE,TC_6fbb02a7386f::TC_077323f7819d,TC_6fbb02a7386f,material_system,BF4,TC_077323f7819d,structure_state,Hofmeister/chaotropic effect,material_system__structure_state,1,1,0,2026,2026,P1520,10.1007/s42765-026-00719-w,Entropy-Engineered Fiber-Shaped Liquid Crystal Elastomer Based Thermocell Integrated into 3D-Knitted Wristbands for Sensing Application,12,8,True,0.3869
IP_61bbfdb924cc,iTE,TC_6fbb02a7386f::TC_83e86d3109f1,TC_6fbb02a7386f,material_system,BF4,TC_83e86d3109f1,structure_state,i2/ki/emim bf4 electrolyte. bf4- chaotropicity,material_system__structure_state,1,1,0,2026,2026,P1520,10.1007/s42765-026-00719-w,Entropy-Engineered Fiber-Shaped Liquid Crystal Elastomer Based Thermocell Integrated into 3D-Knitted Wristbands for Sensing Application,12,1,False,0.3869
IP_838a31d48023,iTE,TC_6fbb02a7386f::TC_a9af609cf89a,TC_6fbb02a7386f,material_system,BF4,TC_a9af609cf89a,structure_state,chaotropic polymer-water disruption,material_system__structure_state,1,1,0,2026,2026,P1520,10.1007/s42765-026-00719-w,Entropy-Engineered Fiber-Shaped Liquid Crystal Elastomer Based Thermocell Integrated into 3D-Knitted Wristbands for Sensing Application,12,30,True,0.3869
IP_bc9e7b89e58a,iTE,TC_7d598475edf5::TC_4b2db7e72622,TC_7d598475edf5,material_system,electrostatic/ion-pi interactions raise redox entropy difference,TC_4b2db7e72622,structure_state,gel-confined redox transport,material_system__structure_state,1,1,0,2026,2026,P1614,10.1002/smll.73890,Highly Stable Quasi-Solid Thermocells for Continuous Power Generation Across a Broad Humidity Range,1,32,False,0.3869
IP_77ca22c6e1b5,iTE,TC_7fa10a6f5ac8::TC_077323f7819d,TC_7fa10a6f5ac8,material_system,gelatin,TC_077323f7819d,structure_state,Hofmeister/chaotropic effect,material_system__structure_state,1,1,0,2026,2026,P0423,10.1016/j.reactfunctpolym.2026.106679,Ionic thermoelectric poly(vinyl alcohol)/gelatin hydrogel for passive multimodal physiological sensing via the sol-gel transition triggered by salting out effect,21,8,True,0.3869
IP_4f24f242c4a0,iTE,TC_7fa10a6f5ac8::TC_16f1d3208623,TC_7fa10a6f5ac8,material_system,gelatin,TC_16f1d3208623,structure_state,salting-out confined ion gel,material_system__structure_state,1,1,0,2026,2026,P0423,10.1016/j.reactfunctpolym.2026.106679,Ionic thermoelectric poly(vinyl alcohol)/gelatin hydrogel for passive multimodal physiological sensing via the sol-gel transition triggered by salting out effect,21,3,True,0.3869
IP_b8472ba6268d,iTE,TC_8d144801941b::TC_16f1d3208623,TC_8d144801941b,material_system,glycerol,TC_16f1d3208623,structure_state,salting-out confined ion gel,material_system__structure_state,1,1,0,2026,2026,P0423,10.1016/j.reactfunctpolym.2026.106679,Ionic thermoelectric poly(vinyl alcohol)/gelatin hydrogel for passive multimodal physiological sensing via the sol-gel transition triggered by salting out effect,10,3,True,0.3869
IP_32bfb521d451,iTE,TC_8d144801941b::TC_2c5557073ad9,TC_8d144801941b,material_system,glycerol,TC_2c5557073ad9,structure_state,cellulose nanofiber scaffold,material_system__structure_state,1,1,0,2026,2026,P1476,10.1016/j.mtener.2025.102171,"A multifunctional ionic hydrogel facilitating enhanced thermal safety for lithium-ion battery via overheating cooling, intelligent warning, and thermal runaway blocking",10,57,True,0.3869
IP_d7390b2c30e2,iTE,TC_9c973f82c8bf::TC_2c5557073ad9,TC_9c973f82c8bf,material_system,Bi2Te3,TC_2c5557073ad9,structure_state,cellulose nanofiber scaffold,material_system__structure_state,1,1,0,2026,2026,P0585,10.1016/j.compositesb.2026.113490,Aligned cellulose nanofibril ionogels with continuous micro-nanochannels for ionic thermoelectrics and self-powered sensors,34,57,True,0.3869
IP_a706a32e4e1c,iTE,TC_9c973f82c8bf::TC_4b2db7e72622,TC_9c973f82c8bf,material_system,Bi2Te3,TC_4b2db7e72622,structure_state,gel-confined redox transport,material_system__structure_state,1,1,0,2026,2026,P0585,10.1016/j.compositesb.2026.113490,Aligned cellulose nanofibril ionogels with continuous micro-nanochannels for ionic thermoelectrics and self-powered sensors,34,32,True,0.3869
IP_9cdee54071a3,iTE,TC_a24d23655c4e::TC_07500f5feb43,TC_a24d23655c4e,material_system,NO3,TC_07500f5feb43,structure_state,dynamic crosslinked gel network,material_system__structure_state,1,1,0,2026,2026,P0359,10.1016/j.jobe.2025.114806,Polyvinyl alcohol/sodium alginate double network hydrogels design for high-performance p-type ionic thermoelectric cement-based composites,3,31,True,0.3869
IP_7f365c7f117d,iTE,TC_a24d23655c4e::TC_38b40867b616,TC_a24d23655c4e,material_system,NO3,TC_38b40867b616,structure_state,double-network hydrogel,material_system__structure_state,1,1,0,2026,2026,P0359,10.1016/j.jobe.2025.114806,Polyvinyl alcohol/sodium alginate double network hydrogels design for high-performance p-type ionic thermoelectric cement-based composites,3,3,True,0.3869
IP_46be75a735f0,iTE,TC_a24d23655c4e::TC_4b2db7e72622,TC_a24d23655c4e,material_system,NO3,TC_4b2db7e72622,structure_state,gel-confined redox transport,material_system__structure_state,1,1,0,2026,2026,P0359,10.1016/j.jobe.2025.114806,Polyvinyl alcohol/sodium alginate double network hydrogels design for high-performance p-type ionic thermoelectric cement-based composites,3,32,True,0.3869
IP_b3478b5fecf0,iTE,TC_a24d23655c4e::TC_b2d1806de346,TC_a24d23655c4e,material_system,NO3,TC_b2d1806de346,structure_state,double-network hydrogel mechanics,material_system__structure_state,1,1,0,2026,2026,P0359,10.1016/j.jobe.2025.114806,Polyvinyl alcohol/sodium alginate double network hydrogels design for high-performance p-type ionic thermoelectric cement-based composites,3,3,True,0.3869
IP_cee6207392ca,iTE,TC_a24d23655c4e::TC_d6b4f02a544c,TC_a24d23655c4e,material_system,NO3,TC_d6b4f02a544c,structure_state,double/interpenetrating network,material_system__structure_state,1,1,0,2026,2026,P0359,10.1016/j.jobe.2025.114806,Polyvinyl alcohol/sodium alginate double network hydrogels design for high-performance p-type ionic thermoelectric cement-based composites,3,14,True,0.3869
IP_12c652fb98b7,iTE,TC_a3d6bb3e8d3e::TC_4b2db7e72622,TC_a3d6bb3e8d3e,material_system,cellulose,TC_4b2db7e72622,structure_state,gel-confined redox transport,material_system__structure_state,1,1,0,2026,2026,P0585,10.1016/j.compositesb.2026.113490,Aligned cellulose nanofibril ionogels with continuous micro-nanochannels for ionic thermoelectrics and self-powered sensors,49,32,True,0.3869
IP_d7dd1380e7b6,iTE,TC_a4ac4943d6c2::TC_07500f5feb43,TC_a4ac4943d6c2,material_system,Li2SO4,TC_07500f5feb43,structure_state,dynamic crosslinked gel network,material_system__structure_state,1,1,0,2026,2026,P0532,10.1016/j.applthermaleng.2025.129265,High seebeck coefficient flexible thermoelectric hydrogels based on PVA-PAA/PAANa for efficient low-grade heat harvesting,1,31,False,0.3869
IP_dac5cb4f2765,iTE,TC_a4ac4943d6c2::TC_4b2db7e72622,TC_a4ac4943d6c2,material_system,Li2SO4,TC_4b2db7e72622,structure_state,gel-confined redox transport,material_system__structure_state,1,1,0,2026,2026,P0532,10.1016/j.applthermaleng.2025.129265,High seebeck coefficient flexible thermoelectric hydrogels based on PVA-PAA/PAANa for efficient low-grade heat harvesting,1,32,False,0.3869
IP_51f60ae4e0c4,iTE,TC_b67db95f7040::TC_077323f7819d,TC_b67db95f7040,material_system,[Fe(CN)6],TC_077323f7819d,structure_state,Hofmeister/chaotropic effect,material_system__structure_state,1,1,0,2026,2026,P0423,10.1016/j.reactfunctpolym.2026.106679,Ionic thermoelectric poly(vinyl alcohol)/gelatin hydrogel for passive multimodal physiological sensing via the sol-gel transition triggered by salting out effect,3,8,True,0.3869
IP_7bc90c12947e,iTE,TC_b67db95f7040::TC_16f1d3208623,TC_b67db95f7040,material_system,[Fe(CN)6],TC_16f1d3208623,structure_state,salting-out confined ion gel,material_system__structure_state,1,1,0,2026,2026,P0423,10.1016/j.reactfunctpolym.2026.106679,Ionic thermoelectric poly(vinyl alcohol)/gelatin hydrogel for passive multimodal physiological sensing via the sol-gel transition triggered by salting out effect,3,3,True,0.3869
IP_83c1d4cc0a37,iTE,TC_b67db95f7040::TC_4b2db7e72622,TC_b67db95f7040,material_system,[Fe(CN)6],TC_4b2db7e72622,structure_state,gel-confined redox transport,material_system__structure_state,1,1,0,2026,2026,P1175,10.1016/j.jpowsour.2025.238731,Janus bilayer poly(vinyl alcohol)-based composite hydrogels with tunable photothermal and thermoelectric properties for photothermoelectric energy conversion,3,32,True,0.3869
IP_4f197e0370e8,iTE,TC_b67db95f7040::TC_a9af609cf89a,TC_b67db95f7040,material_system,[Fe(CN)6],TC_a9af609cf89a,structure_state,chaotropic polymer-water disruption,material_system__structure_state,1,1,0,2026,2026,P0423,10.1016/j.reactfunctpolym.2026.106679,Ionic thermoelectric poly(vinyl alcohol)/gelatin hydrogel for passive multimodal physiological sensing via the sol-gel transition triggered by salting out effect,3,30,True,0.3869
IP_5e2514b44306,iTE,TC_b67db95f7040::TC_f104995fe14f,TC_b67db95f7040,material_system,[Fe(CN)6],TC_f104995fe14f,structure_state,anti-freezing organohydrogel design,material_system__structure_state,1,1,0,2026,2026,P0423,10.1016/j.reactfunctpolym.2026.106679,Ionic thermoelectric poly(vinyl alcohol)/gelatin hydrogel for passive multimodal physiological sensing via the sol-gel transition triggered by salting out effect,3,53,True,0.3869
IP_562475efd0da,iTE,TC_b713a196469a::TC_a9af609cf89a,TC_b713a196469a,material_system,ferri/ferrocyanide,TC_a9af609cf89a,structure_state,chaotropic polymer-water disruption,material_system__structure_state,1,1,0,2026,2026,P1263,10.26599/nr.2026.94908553,Thermosensitive crystallization-boosted thermoelectric hydrogels for self-powered sensing and intelligent perception applications,9,30,True,0.3869
IP_51cd4584cdba,iTE,TC_c45d20184f79::TC_077323f7819d,TC_c45d20184f79,material_system,imidazolium ionic-liquid phase transition electrolyte,TC_077323f7819d,structure_state,Hofmeister/chaotropic effect,material_system__structure_state,1,1,0,2026,2026,P1520,10.1007/s42765-026-00719-w,Entropy-Engineered Fiber-Shaped Liquid Crystal Elastomer Based Thermocell Integrated into 3D-Knitted Wristbands for Sensing Application,14,8,True,0.3869
IP_58bee173d3a8,iTE,TC_c45d20184f79::TC_83e86d3109f1,TC_c45d20184f79,material_system,imidazolium ionic-liquid phase transition electrolyte,TC_83e86d3109f1,structure_state,i2/ki/emim bf4 electrolyte. bf4- chaotropicity,material_system__structure_state,1,1,0,2026,2026,P1520,10.1007/s42765-026-00719-w,Entropy-Engineered Fiber-Shaped Liquid Crystal Elastomer Based Thermocell Integrated into 3D-Knitted Wristbands for Sensing Application,14,1,False,0.3869
IP_2da186c42e42,iTE,TC_c45d20184f79::TC_a9af609cf89a,TC_c45d20184f79,material_system,imidazolium ionic-liquid phase transition electrolyte,TC_a9af609cf89a,structure_state,chaotropic polymer-water disruption,material_system__structure_state,1,1,0,2026,2026,P1520,10.1007/s42765-026-00719-w,Entropy-Engineered Fiber-Shaped Liquid Crystal Elastomer Based Thermocell Integrated into 3D-Knitted Wristbands for Sensing Application,14,30,True,0.3869
IP_a18d2800e57f,iTE,TC_c6a8d10417ee::TC_a9af609cf89a,TC_c6a8d10417ee,material_system,ethylene glycol,TC_a9af609cf89a,structure_state,chaotropic polymer-water disruption,material_system__structure_state,1,1,0,2026,2026,P0535,10.1039/d5se01406a,Biomimetic CsCl:EG/PVA-NaOH eutectogels for high-performance ionic thermoelectrics and sustainable low-grade heat harvesting,22,30,True,0.3869
IP_551a1bec10a9,iTE,TC_c8efd3db5897::TC_16f1d3208623,TC_c8efd3db5897,material_system,poly(vinyl alcohol) (PVA),TC_16f1d3208623,structure_state,salting-out confined ion gel,material_system__structure_state,1,1,0,2026,2026,P0423,10.1016/j.reactfunctpolym.2026.106679,Ionic thermoelectric poly(vinyl alcohol)/gelatin hydrogel for passive multimodal physiological sensing via the sol-gel transition triggered by salting out effect,54,3,True,0.3869
IP_4a83ad6daf93,iTE,TC_c8efd3db5897::TC_38b40867b616,TC_c8efd3db5897,material_system,poly(vinyl alcohol) (PVA),TC_38b40867b616,structure_state,double-network hydrogel,material_system__structure_state,1,1,0,2026,2026,P0359,10.1016/j.jobe.2025.114806,Polyvinyl alcohol/sodium alginate double network hydrogels design for high-performance p-type ionic thermoelectric cement-based composites,54,3,True,0.3869
IP_9453273fdf89,iTE,TC_c8efd3db5897::TC_b2d1806de346,TC_c8efd3db5897,material_system,poly(vinyl alcohol) (PVA),TC_b2d1806de346,structure_state,double-network hydrogel mechanics,material_system__structure_state,1,1,0,2026,2026,P0359,10.1016/j.jobe.2025.114806,Polyvinyl alcohol/sodium alginate double network hydrogels design for high-performance p-type ionic thermoelectric cement-based composites,54,3,True,0.3869
IP_9629538b2d20,iTE,TC_d528eeb45c4d::TC_07500f5feb43,TC_d528eeb45c4d,material_system,deep-eutectic eutogel electrolyte,TC_07500f5feb43,structure_state,dynamic crosslinked gel network,material_system__structure_state,1,1,0,2026,2026,P0535,10.1039/d5se01406a,Biomimetic CsCl:EG/PVA-NaOH eutectogels for high-performance ionic thermoelectrics and sustainable low-grade heat harvesting,22,31,True,0.3869
IP_bb975961b942,iTE,TC_d528eeb45c4d::TC_4b2db7e72622,TC_d528eeb45c4d,material_system,deep-eutectic eutogel electrolyte,TC_4b2db7e72622,structure_state,gel-confined redox transport,material_system__structure_state,1,1,0,2026,2026,P1404,10.1016/j.carbon.2026.121756,Architecture-preserving interfacial regulation via sulfonated graphene oxide for high-performance stretchable ionic thermoelectrics,22,32,True,0.3869
IP_cbdea7385a07,iTE,TC_d86f1bd465ef::TC_077323f7819d,TC_d86f1bd465ef,material_system,ionogel,TC_077323f7819d,structure_state,Hofmeister/chaotropic effect,material_system__structure_state,1,1,0,2026,2026,P1818,10.1002/adfm.202528048,"Sunlight-Triggered Polymerization of Anti-Freezing PADOCFe Ionogels for Low-Grade Heat Harvesting, Device Cooling, and Energy Storage",76,8,True,0.3869
IP_3d9aa7c5867b,iTE,TC_d916c56fbf92::TC_f104995fe14f,TC_d916c56fbf92,material_system,nanocomposite,TC_f104995fe14f,structure_state,anti-freezing organohydrogel design,material_system__structure_state,1,1,0,2026,2026,P0471,10.3390/en19061507,Investigation of Charge Transport in Thermoelectric Power Generation Performance-Based Nanocomposite of PEG-Coated Nanostructured NiO Synthesized in Ionic Liquid,21,53,True,0.3869
IP_47fd4289718d,iTE,TC_dabb17b3c6be::TC_a9af609cf89a,TC_dabb17b3c6be,material_system,NH4+,TC_a9af609cf89a,structure_state,chaotropic polymer-water disruption,material_system__structure_state,1,1,0,2026,2026,P1145,10.1002/smll.202511108,High-Performance n-Type Thermoelectric Polymers via Ion-Exchange Tuning of Polaron-Cation Interactions,2,30,True,0.3869
IP_597ec23bc037,iTE,TC_de373f47aaf2::TC_a9af609cf89a,TC_de373f47aaf2,material_system,increases charge-carrier thermal-diffusion entropy difference,TC_a9af609cf89a,structure_state,chaotropic polymer-water disruption,material_system__structure_state,1,1,0,2026,2026,P0441,10.1021/acsami.6c02443,A Highly Stretchable Multifunctional Ionic Thermoelectric Gel for Integrated Energy Harvesting and Wearable Sensing,1,30,False,0.3869
IP_0e55113df65a,iTE,TC_e077079526c6::TC_f104995fe14f,TC_e077079526c6,material_system,chitosan,TC_f104995fe14f,structure_state,anti-freezing organohydrogel design,material_system__structure_state,1,1,0,2026,2026,P1202,10.1016/j.ijbiomac.2026.150326,"Highly thermoelectric chitosan-based hydrogel for integrated thermal safety protection system: Cooling, overheating warning, and thermal runaway suppression in lithium-ion battery",9,53,True,0.3869
IP_86a3732f29c7,iTE,TC_ef16f89ed94a::TC_4b2db7e72622,TC_ef16f89ed94a,material_system,SrTiO3,TC_4b2db7e72622,structure_state,gel-confined redox transport,material_system__structure_state,1,1,0,2026,2026,P0589,10.1016/j.cej.2026.177118,Decoupling ion transport and mechanical robustness in ionic thermoelectrics via defect-rich SrTiO3 nanofibers,13,32,True,0.3869
