link_id,tg_pair_id,ite_pair_id,link_type,bridge_score,shared_or_family_tg_node_id,shared_or_family_tg_label,shared_or_family_ite_node_id,shared_or_family_ite_label,bridge_role,shared_endpoint_tg_df,endpoint_match,endpoint_string_similarity,ite_other_node_id,ite_other_label,ite_other_role,tg_other_node_id,tg_other_label,tg_other_role,ite_pair_type,tg_pair_type,ite_pair_paper_count,tg_pair_paper_count,ite_supporting_paper_ids,tg_supporting_paper_ids,program_id,program_title_cn,program_candidate_status,target_redox_family,program_source_paper_ids,ite_aligned_supporting_paper_ids,ite_source_alignment,evidence_scope,ite_node_a_label,ite_node_a_role,ite_node_b_label,ite_node_b_role,ite_first_year,ite_supporting_titles,tg_node_a_label,tg_node_a_role,tg_node_b_label,tg_node_b_role,tg_first_year,tg_supporting_titles,ite_pair_label,tg_pair_label,proposed_closure_source_label,proposed_closure_source_role,proposed_closure_target_label,proposed_closure_target_role,temporal_alignment,C1_anchor,C2_directional_rule,C3_role_logic,C4_ite_evidence,C5_tg_grounding,C6_independent_support,hub_penalty,transfer_score,score_cap_reason,inference_status,novelty_status,rank_within_tg_pair,global_rank
XL_dfcea8ed7044,TP_7149461d92ef,IP_c469cc1b9c40,shared_mechanism_completion,0.8808,TC_be57b88ac710,moisture-gradient ion transport,TC_be57b88ac710,moisture-gradient ion transport,mechanism,15,exact,1.0,TC_a3d6bb3e8d3e,cellulose,material_system,TC_ee0a98d9cc93,PEDOT,material_system,material_system__mechanism,material_system__mechanism,10,1,P0341; P0347; P0365; P0444; P0509; P0579; P0608; P0738; P0828; P1476,P0170,,,,,,,not_applicable,retrieval_bridge_requires_mechanistic_review,cellulose,material_system,moisture-gradient ion transport,mechanism,2017,"Self-healing and stretchable tetrameric PVA-CNF-PVP-IL complex ionogel with high-performance ionic thermoelectric properties; Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels; Highly stretchable, low-hysteresis, and antifreeze hydrogel for low-grade thermal energy harvesting in ionic thermoelectric Supercapacitors; Ionic thermoelectric paper; Enlightening thermoelectric mastery: Bio-inspired cellulose gel containing eco-friendly deep eutectic solvents",PEDOT,material_system,moisture-gradient ion transport,mechanism,2026,"Ionic thermoelectrics based on Poly(3,4-ethylenedioxythiophene):Poly(styrenesulfonate): A mini-review",cellulose  +  moisture-gradient ion transport,PEDOT  +  moisture-gradient ion transport,cellulose,material_system,PEDOT,material_system,iTE_precedes_or_same_year,30,0,15,7,4,5,0,59,topological_hinge_without_directional_rule,topological_retrieval_only,not_assessed,2,380
XL_1d63e13d0d03,TP_7149461d92ef,IP_c5361318fa46,shared_mechanism_completion,0.8808,TC_be57b88ac710,moisture-gradient ion transport,TC_be57b88ac710,moisture-gradient ion transport,mechanism,15,exact,1.0,TC_6d3814acb95f,hydrogel,material_system,TC_ee0a98d9cc93,PEDOT,material_system,material_system__mechanism,material_system__mechanism,10,1,P0365; P0440; P0545; P0613; P0738; P0918; P1468; P1476; P1547; P1614,P0170,,,,,,,not_applicable,retrieval_bridge_requires_mechanistic_review,hydrogel,material_system,moisture-gradient ion transport,mechanism,2022,"Highly stretchable, low-hysteresis, and antifreeze hydrogel for low-grade thermal energy harvesting in ionic thermoelectric Supercapacitors; Thermosensitive adhesion boosts low-grade heat harvesting of ionic thermoelectric hydrogels; Ionic thermoelectricity of salt-free PVA-hydrogel; Environmentally Tolerant Ionic Hydrogel with High Power Density for Low-Grade Heat Harvesting; Ionic hydrogels synthesized from ionic liquid/water binary solvent systems: Demonstrating superior antifreeze and moisture retention capabilities for self-powered wearable strain-sensing applications",PEDOT,material_system,moisture-gradient ion transport,mechanism,2026,"Ionic thermoelectrics based on Poly(3,4-ethylenedioxythiophene):Poly(styrenesulfonate): A mini-review",hydrogel  +  moisture-gradient ion transport,PEDOT  +  moisture-gradient ion transport,hydrogel,material_system,PEDOT,material_system,iTE_precedes_or_same_year,30,0,15,7,4,5,0,59,topological_hinge_without_directional_rule,topological_retrieval_only,not_assessed,3,381
XL_9cedf8845c2b,TP_7149461d92ef,IP_ece9e224cb4a,shared_mechanism_completion,0.8808,TC_be57b88ac710,moisture-gradient ion transport,TC_be57b88ac710,moisture-gradient ion transport,mechanism,15,exact,1.0,TC_2c5557073ad9,cellulose nanofiber scaffold,structure_state,TC_ee0a98d9cc93,PEDOT,material_system,structure_state__mechanism,material_system__mechanism,10,1,P0341; P0347; P0365; P0444; P0509; P0579; P0608; P0738; P0828; P1476,P0170,,,,,,,not_applicable,retrieval_bridge_requires_mechanistic_review,cellulose nanofiber scaffold,structure_state,moisture-gradient ion transport,mechanism,2017,"Self-healing and stretchable tetrameric PVA-CNF-PVP-IL complex ionogel with high-performance ionic thermoelectric properties; Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels; Highly stretchable, low-hysteresis, and antifreeze hydrogel for low-grade thermal energy harvesting in ionic thermoelectric Supercapacitors; Ionic thermoelectric paper; Enlightening thermoelectric mastery: Bio-inspired cellulose gel containing eco-friendly deep eutectic solvents",PEDOT,material_system,moisture-gradient ion transport,mechanism,2026,"Ionic thermoelectrics based on Poly(3,4-ethylenedioxythiophene):Poly(styrenesulfonate): A mini-review",cellulose nanofiber scaffold  +  moisture-gradient ion transport,PEDOT  +  moisture-gradient ion transport,cellulose nanofiber scaffold,structure_state,PEDOT,material_system,iTE_precedes_or_same_year,30,0,15,7,4,5,0,59,topological_hinge_without_directional_rule,topological_retrieval_only,not_assessed,4,382
XL_32158acc094f,TP_83512780b279,IP_ff581cc72de3,shared_mechanism_completion,0.8808,TC_902956facbd0,hydrogen bonding,TC_902956facbd0,hydrogen bonding,mechanism,15,exact,1.0,TC_6d3814acb95f,hydrogel,material_system,TC_8d144801941b,glycerol,material_system,material_system__mechanism,material_system__mechanism,10,1,P0365; P0368; P0379; P0420; P0422; P0423; P0435; P0535; P0578; P1263,P0013,,,,,,,not_applicable,retrieval_bridge_requires_mechanistic_review,hydrogel,material_system,hydrogen bonding,mechanism,2022,"Highly stretchable, low-hysteresis, and antifreeze hydrogel for low-grade thermal energy harvesting in ionic thermoelectric Supercapacitors; Conductive ionic thermoelectric hydrogel with negative Seebeck coefficient, self-healing and highly sensitive to temperature for photothermoelectric conversion and non-contact sensing device; Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors; Synergistic dual supramolecular interactions enhance ionic thermoelectric performance in dilute-electrolyte hydrogels; Multifunctional Elastic Supramolecular Hydrogels with Self-Healing, Adhesive, and Ionic Thermoelectric Property for Flexible Sensing and Energy Harvesting",glycerol,material_system,hydrogen bonding,mechanism,2025,Deep-learning-enabled breathable thermogalvanic hydrogel array for self-powered mental monitoring,hydrogel  +  hydrogen bonding,glycerol  +  hydrogen bonding,hydrogel,material_system,glycerol,material_system,iTE_precedes_or_same_year,30,0,15,7,4,5,0,59,topological_hinge_without_directional_rule,topological_retrieval_only,not_assessed,2,383
XL_5884b5e6c2ad,TP_84cde63d1bff,IP_c469cc1b9c40,shared_mechanism_completion,0.8808,TC_be57b88ac710,moisture-gradient ion transport,TC_be57b88ac710,moisture-gradient ion transport,mechanism,15,exact,1.0,TC_a3d6bb3e8d3e,cellulose,material_system,TC_ab08cdd1f9be,Ti3C2Tx MXene,material_system,material_system__mechanism,material_system__mechanism,10,1,P0341; P0347; P0365; P0444; P0509; P0579; P0608; P0738; P0828; P1476,P0166,,,,,,,not_applicable,retrieval_bridge_requires_mechanistic_review,cellulose,material_system,moisture-gradient ion transport,mechanism,2017,"Self-healing and stretchable tetrameric PVA-CNF-PVP-IL complex ionogel with high-performance ionic thermoelectric properties; Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels; Highly stretchable, low-hysteresis, and antifreeze hydrogel for low-grade thermal energy harvesting in ionic thermoelectric Supercapacitors; Ionic thermoelectric paper; Enlightening thermoelectric mastery: Bio-inspired cellulose gel containing eco-friendly deep eutectic solvents",Ti3C2Tx MXene,material_system,moisture-gradient ion transport,mechanism,2024,Electrolyte Engineering of Quasi-Solid-State Thermocells for Low-Grade Heat Harvest at Sub-Zero Temperatures,cellulose  +  moisture-gradient ion transport,Ti3C2Tx MXene  +  moisture-gradient ion transport,cellulose,material_system,Ti3C2Tx MXene,material_system,iTE_precedes_or_same_year,30,0,15,7,4,5,0,59,topological_hinge_without_directional_rule,topological_retrieval_only,not_assessed,2,384
XL_e5502d84bdd3,TP_84cde63d1bff,IP_c5361318fa46,shared_mechanism_completion,0.8808,TC_be57b88ac710,moisture-gradient ion transport,TC_be57b88ac710,moisture-gradient ion transport,mechanism,15,exact,1.0,TC_6d3814acb95f,hydrogel,material_system,TC_ab08cdd1f9be,Ti3C2Tx MXene,material_system,material_system__mechanism,material_system__mechanism,10,1,P0365; P0440; P0545; P0613; P0738; P0918; P1468; P1476; P1547; P1614,P0166,,,,,,,not_applicable,retrieval_bridge_requires_mechanistic_review,hydrogel,material_system,moisture-gradient ion transport,mechanism,2022,"Highly stretchable, low-hysteresis, and antifreeze hydrogel for low-grade thermal energy harvesting in ionic thermoelectric Supercapacitors; Thermosensitive adhesion boosts low-grade heat harvesting of ionic thermoelectric hydrogels; Ionic thermoelectricity of salt-free PVA-hydrogel; Environmentally Tolerant Ionic Hydrogel with High Power Density for Low-Grade Heat Harvesting; Ionic hydrogels synthesized from ionic liquid/water binary solvent systems: Demonstrating superior antifreeze and moisture retention capabilities for self-powered wearable strain-sensing applications",Ti3C2Tx MXene,material_system,moisture-gradient ion transport,mechanism,2024,Electrolyte Engineering of Quasi-Solid-State Thermocells for Low-Grade Heat Harvest at Sub-Zero Temperatures,hydrogel  +  moisture-gradient ion transport,Ti3C2Tx MXene  +  moisture-gradient ion transport,hydrogel,material_system,Ti3C2Tx MXene,material_system,iTE_precedes_or_same_year,30,0,15,7,4,5,0,59,topological_hinge_without_directional_rule,topological_retrieval_only,not_assessed,3,385
XL_adc9997708e7,TP_84cde63d1bff,IP_ece9e224cb4a,shared_mechanism_completion,0.8808,TC_be57b88ac710,moisture-gradient ion transport,TC_be57b88ac710,moisture-gradient ion transport,mechanism,15,exact,1.0,TC_2c5557073ad9,cellulose nanofiber scaffold,structure_state,TC_ab08cdd1f9be,Ti3C2Tx MXene,material_system,structure_state__mechanism,material_system__mechanism,10,1,P0341; P0347; P0365; P0444; P0509; P0579; P0608; P0738; P0828; P1476,P0166,,,,,,,not_applicable,retrieval_bridge_requires_mechanistic_review,cellulose nanofiber scaffold,structure_state,moisture-gradient ion transport,mechanism,2017,"Self-healing and stretchable tetrameric PVA-CNF-PVP-IL complex ionogel with high-performance ionic thermoelectric properties; Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels; Highly stretchable, low-hysteresis, and antifreeze hydrogel for low-grade thermal energy harvesting in ionic thermoelectric Supercapacitors; Ionic thermoelectric paper; Enlightening thermoelectric mastery: Bio-inspired cellulose gel containing eco-friendly deep eutectic solvents",Ti3C2Tx MXene,material_system,moisture-gradient ion transport,mechanism,2024,Electrolyte Engineering of Quasi-Solid-State Thermocells for Low-Grade Heat Harvest at Sub-Zero Temperatures,cellulose nanofiber scaffold  +  moisture-gradient ion transport,Ti3C2Tx MXene  +  moisture-gradient ion transport,cellulose nanofiber scaffold,structure_state,Ti3C2Tx MXene,material_system,iTE_precedes_or_same_year,30,0,15,7,4,5,0,59,topological_hinge_without_directional_rule,topological_retrieval_only,not_assessed,4,386
XL_43af35a7f9d5,TP_89878cce9bd6,IP_c469cc1b9c40,shared_mechanism_completion,0.8808,TC_be57b88ac710,moisture-gradient ion transport,TC_be57b88ac710,moisture-gradient ion transport,mechanism,15,exact,1.0,TC_a3d6bb3e8d3e,cellulose,material_system,TC_c45d20184f79,imidazolium ionic-liquid phase transition electrolyte,material_system,material_system__mechanism,material_system__mechanism,10,1,P0341; P0347; P0365; P0444; P0509; P0579; P0608; P0738; P0828; P1476,P0176,,,,,,,not_applicable,retrieval_bridge_requires_mechanistic_review,cellulose,material_system,moisture-gradient ion transport,mechanism,2017,"Self-healing and stretchable tetrameric PVA-CNF-PVP-IL complex ionogel with high-performance ionic thermoelectric properties; Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels; Highly stretchable, low-hysteresis, and antifreeze hydrogel for low-grade thermal energy harvesting in ionic thermoelectric Supercapacitors; Ionic thermoelectric paper; Enlightening thermoelectric mastery: Bio-inspired cellulose gel containing eco-friendly deep eutectic solvents",imidazolium ionic-liquid phase transition electrolyte,material_system,moisture-gradient ion transport,mechanism,2026,Gutmann Donor Theory-Guided Design of Mononuclear Ionic Cluster for Exceptional N-Type Thermoelectric Ionogel,cellulose  +  moisture-gradient ion transport,imidazolium ionic-liquid phase transition electrolyte  +  moisture-gradient ion transport,cellulose,material_system,imidazolium ionic-liquid phase transition electrolyte,material_system,iTE_precedes_or_same_year,30,0,15,7,4,5,0,59,topological_hinge_without_directional_rule,topological_retrieval_only,not_assessed,2,387
XL_1c12ab61f340,TP_89878cce9bd6,IP_c5361318fa46,shared_mechanism_completion,0.8808,TC_be57b88ac710,moisture-gradient ion transport,TC_be57b88ac710,moisture-gradient ion transport,mechanism,15,exact,1.0,TC_6d3814acb95f,hydrogel,material_system,TC_c45d20184f79,imidazolium ionic-liquid phase transition electrolyte,material_system,material_system__mechanism,material_system__mechanism,10,1,P0365; P0440; P0545; P0613; P0738; P0918; P1468; P1476; P1547; P1614,P0176,,,,,,,not_applicable,retrieval_bridge_requires_mechanistic_review,hydrogel,material_system,moisture-gradient ion transport,mechanism,2022,"Highly stretchable, low-hysteresis, and antifreeze hydrogel for low-grade thermal energy harvesting in ionic thermoelectric Supercapacitors; Thermosensitive adhesion boosts low-grade heat harvesting of ionic thermoelectric hydrogels; Ionic thermoelectricity of salt-free PVA-hydrogel; Environmentally Tolerant Ionic Hydrogel with High Power Density for Low-Grade Heat Harvesting; Ionic hydrogels synthesized from ionic liquid/water binary solvent systems: Demonstrating superior antifreeze and moisture retention capabilities for self-powered wearable strain-sensing applications",imidazolium ionic-liquid phase transition electrolyte,material_system,moisture-gradient ion transport,mechanism,2026,Gutmann Donor Theory-Guided Design of Mononuclear Ionic Cluster for Exceptional N-Type Thermoelectric Ionogel,hydrogel  +  moisture-gradient ion transport,imidazolium ionic-liquid phase transition electrolyte  +  moisture-gradient ion transport,hydrogel,material_system,imidazolium ionic-liquid phase transition electrolyte,material_system,iTE_precedes_or_same_year,30,0,15,7,4,5,0,59,topological_hinge_without_directional_rule,topological_retrieval_only,not_assessed,3,388
XL_964af9fd0877,TP_89878cce9bd6,IP_ece9e224cb4a,shared_mechanism_completion,0.8808,TC_be57b88ac710,moisture-gradient ion transport,TC_be57b88ac710,moisture-gradient ion transport,mechanism,15,exact,1.0,TC_2c5557073ad9,cellulose nanofiber scaffold,structure_state,TC_c45d20184f79,imidazolium ionic-liquid phase transition electrolyte,material_system,structure_state__mechanism,material_system__mechanism,10,1,P0341; P0347; P0365; P0444; P0509; P0579; P0608; P0738; P0828; P1476,P0176,,,,,,,not_applicable,retrieval_bridge_requires_mechanistic_review,cellulose nanofiber scaffold,structure_state,moisture-gradient ion transport,mechanism,2017,"Self-healing and stretchable tetrameric PVA-CNF-PVP-IL complex ionogel with high-performance ionic thermoelectric properties; Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels; Highly stretchable, low-hysteresis, and antifreeze hydrogel for low-grade thermal energy harvesting in ionic thermoelectric Supercapacitors; Ionic thermoelectric paper; Enlightening thermoelectric mastery: Bio-inspired cellulose gel containing eco-friendly deep eutectic solvents",imidazolium ionic-liquid phase transition electrolyte,material_system,moisture-gradient ion transport,mechanism,2026,Gutmann Donor Theory-Guided Design of Mononuclear Ionic Cluster for Exceptional N-Type Thermoelectric Ionogel,cellulose nanofiber scaffold  +  moisture-gradient ion transport,imidazolium ionic-liquid phase transition electrolyte  +  moisture-gradient ion transport,cellulose nanofiber scaffold,structure_state,imidazolium ionic-liquid phase transition electrolyte,material_system,iTE_precedes_or_same_year,30,0,15,7,4,5,0,59,topological_hinge_without_directional_rule,topological_retrieval_only,not_assessed,4,389
XL_42076b6186d1,TP_95a1573d9895,IP_c469cc1b9c40,shared_mechanism_completion,0.8808,TC_be57b88ac710,moisture-gradient ion transport,TC_be57b88ac710,moisture-gradient ion transport,mechanism,15,exact,1.0,TC_a3d6bb3e8d3e,cellulose,material_system,TC_ec3feb9c0ab9,bacterial cellulose,material_system,material_system__mechanism,material_system__mechanism,10,1,P0341; P0347; P0365; P0444; P0509; P0579; P0608; P0738; P0828; P1476,P0167,,,,,,,not_applicable,retrieval_bridge_requires_mechanistic_review,cellulose,material_system,moisture-gradient ion transport,mechanism,2017,"Self-healing and stretchable tetrameric PVA-CNF-PVP-IL complex ionogel with high-performance ionic thermoelectric properties; Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels; Highly stretchable, low-hysteresis, and antifreeze hydrogel for low-grade thermal energy harvesting in ionic thermoelectric Supercapacitors; Ionic thermoelectric paper; Enlightening thermoelectric mastery: Bio-inspired cellulose gel containing eco-friendly deep eutectic solvents",bacterial cellulose,material_system,moisture-gradient ion transport,mechanism,2024,Wearable Device with High Thermoelectric Performance and Long-Lasting Usability Based on Gel-Thermocells for Body Heat Harvesting,cellulose  +  moisture-gradient ion transport,bacterial cellulose  +  moisture-gradient ion transport,cellulose,material_system,bacterial cellulose,material_system,iTE_precedes_or_same_year,30,0,15,7,4,5,0,59,topological_hinge_without_directional_rule,topological_retrieval_only,not_assessed,2,390
XL_766993795418,TP_95a1573d9895,IP_c5361318fa46,shared_mechanism_completion,0.8808,TC_be57b88ac710,moisture-gradient ion transport,TC_be57b88ac710,moisture-gradient ion transport,mechanism,15,exact,1.0,TC_6d3814acb95f,hydrogel,material_system,TC_ec3feb9c0ab9,bacterial cellulose,material_system,material_system__mechanism,material_system__mechanism,10,1,P0365; P0440; P0545; P0613; P0738; P0918; P1468; P1476; P1547; P1614,P0167,,,,,,,not_applicable,retrieval_bridge_requires_mechanistic_review,hydrogel,material_system,moisture-gradient ion transport,mechanism,2022,"Highly stretchable, low-hysteresis, and antifreeze hydrogel for low-grade thermal energy harvesting in ionic thermoelectric Supercapacitors; Thermosensitive adhesion boosts low-grade heat harvesting of ionic thermoelectric hydrogels; Ionic thermoelectricity of salt-free PVA-hydrogel; Environmentally Tolerant Ionic Hydrogel with High Power Density for Low-Grade Heat Harvesting; Ionic hydrogels synthesized from ionic liquid/water binary solvent systems: Demonstrating superior antifreeze and moisture retention capabilities for self-powered wearable strain-sensing applications",bacterial cellulose,material_system,moisture-gradient ion transport,mechanism,2024,Wearable Device with High Thermoelectric Performance and Long-Lasting Usability Based on Gel-Thermocells for Body Heat Harvesting,hydrogel  +  moisture-gradient ion transport,bacterial cellulose  +  moisture-gradient ion transport,hydrogel,material_system,bacterial cellulose,material_system,iTE_precedes_or_same_year,30,0,15,7,4,5,0,59,topological_hinge_without_directional_rule,topological_retrieval_only,not_assessed,3,391
XL_d2d007823e11,TP_95a1573d9895,IP_ece9e224cb4a,shared_mechanism_completion,0.8808,TC_be57b88ac710,moisture-gradient ion transport,TC_be57b88ac710,moisture-gradient ion transport,mechanism,15,exact,1.0,TC_2c5557073ad9,cellulose nanofiber scaffold,structure_state,TC_ec3feb9c0ab9,bacterial cellulose,material_system,structure_state__mechanism,material_system__mechanism,10,1,P0341; P0347; P0365; P0444; P0509; P0579; P0608; P0738; P0828; P1476,P0167,,,,,,,not_applicable,retrieval_bridge_requires_mechanistic_review,cellulose nanofiber scaffold,structure_state,moisture-gradient ion transport,mechanism,2017,"Self-healing and stretchable tetrameric PVA-CNF-PVP-IL complex ionogel with high-performance ionic thermoelectric properties; Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels; Highly stretchable, low-hysteresis, and antifreeze hydrogel for low-grade thermal energy harvesting in ionic thermoelectric Supercapacitors; Ionic thermoelectric paper; Enlightening thermoelectric mastery: Bio-inspired cellulose gel containing eco-friendly deep eutectic solvents",bacterial cellulose,material_system,moisture-gradient ion transport,mechanism,2024,Wearable Device with High Thermoelectric Performance and Long-Lasting Usability Based on Gel-Thermocells for Body Heat Harvesting,cellulose nanofiber scaffold  +  moisture-gradient ion transport,bacterial cellulose  +  moisture-gradient ion transport,cellulose nanofiber scaffold,structure_state,bacterial cellulose,material_system,iTE_precedes_or_same_year,30,0,15,7,4,5,0,59,topological_hinge_without_directional_rule,topological_retrieval_only,not_assessed,4,392
XL_42bd54c63863,TP_a2e45904092c,IP_c469cc1b9c40,shared_mechanism_completion,0.8808,TC_be57b88ac710,moisture-gradient ion transport,TC_be57b88ac710,moisture-gradient ion transport,mechanism,15,exact,1.0,TC_a3d6bb3e8d3e,cellulose,material_system,TC_6ad019f01271,water-state regulated MXene hydrogel,structure_state,material_system__mechanism,structure_state__mechanism,10,1,P0341; P0347; P0365; P0444; P0509; P0579; P0608; P0738; P0828; P1476,P0166,,,,,,,not_applicable,retrieval_bridge_requires_mechanistic_review,cellulose,material_system,moisture-gradient ion transport,mechanism,2017,"Self-healing and stretchable tetrameric PVA-CNF-PVP-IL complex ionogel with high-performance ionic thermoelectric properties; Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels; Highly stretchable, low-hysteresis, and antifreeze hydrogel for low-grade thermal energy harvesting in ionic thermoelectric Supercapacitors; Ionic thermoelectric paper; Enlightening thermoelectric mastery: Bio-inspired cellulose gel containing eco-friendly deep eutectic solvents",water-state regulated MXene hydrogel,structure_state,moisture-gradient ion transport,mechanism,2024,Electrolyte Engineering of Quasi-Solid-State Thermocells for Low-Grade Heat Harvest at Sub-Zero Temperatures,cellulose  +  moisture-gradient ion transport,water-state regulated MXene hydrogel  +  moisture-gradient ion transport,cellulose,material_system,water-state regulated MXene hydrogel,structure_state,iTE_precedes_or_same_year,30,0,15,7,4,5,0,59,topological_hinge_without_directional_rule,topological_retrieval_only,not_assessed,2,393
XL_da22d25544d5,TP_a2e45904092c,IP_c5361318fa46,shared_mechanism_completion,0.8808,TC_be57b88ac710,moisture-gradient ion transport,TC_be57b88ac710,moisture-gradient ion transport,mechanism,15,exact,1.0,TC_6d3814acb95f,hydrogel,material_system,TC_6ad019f01271,water-state regulated MXene hydrogel,structure_state,material_system__mechanism,structure_state__mechanism,10,1,P0365; P0440; P0545; P0613; P0738; P0918; P1468; P1476; P1547; P1614,P0166,,,,,,,not_applicable,retrieval_bridge_requires_mechanistic_review,hydrogel,material_system,moisture-gradient ion transport,mechanism,2022,"Highly stretchable, low-hysteresis, and antifreeze hydrogel for low-grade thermal energy harvesting in ionic thermoelectric Supercapacitors; Thermosensitive adhesion boosts low-grade heat harvesting of ionic thermoelectric hydrogels; Ionic thermoelectricity of salt-free PVA-hydrogel; Environmentally Tolerant Ionic Hydrogel with High Power Density for Low-Grade Heat Harvesting; Ionic hydrogels synthesized from ionic liquid/water binary solvent systems: Demonstrating superior antifreeze and moisture retention capabilities for self-powered wearable strain-sensing applications",water-state regulated MXene hydrogel,structure_state,moisture-gradient ion transport,mechanism,2024,Electrolyte Engineering of Quasi-Solid-State Thermocells for Low-Grade Heat Harvest at Sub-Zero Temperatures,hydrogel  +  moisture-gradient ion transport,water-state regulated MXene hydrogel  +  moisture-gradient ion transport,hydrogel,material_system,water-state regulated MXene hydrogel,structure_state,iTE_precedes_or_same_year,30,0,15,7,4,5,0,59,topological_hinge_without_directional_rule,topological_retrieval_only,not_assessed,3,394
XL_82b0006206ea,TP_a2e45904092c,IP_ece9e224cb4a,shared_mechanism_completion,0.8808,TC_be57b88ac710,moisture-gradient ion transport,TC_be57b88ac710,moisture-gradient ion transport,mechanism,15,exact,1.0,TC_2c5557073ad9,cellulose nanofiber scaffold,structure_state,TC_6ad019f01271,water-state regulated MXene hydrogel,structure_state,structure_state__mechanism,structure_state__mechanism,10,1,P0341; P0347; P0365; P0444; P0509; P0579; P0608; P0738; P0828; P1476,P0166,,,,,,,not_applicable,retrieval_bridge_requires_mechanistic_review,cellulose nanofiber scaffold,structure_state,moisture-gradient ion transport,mechanism,2017,"Self-healing and stretchable tetrameric PVA-CNF-PVP-IL complex ionogel with high-performance ionic thermoelectric properties; Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels; Highly stretchable, low-hysteresis, and antifreeze hydrogel for low-grade thermal energy harvesting in ionic thermoelectric Supercapacitors; Ionic thermoelectric paper; Enlightening thermoelectric mastery: Bio-inspired cellulose gel containing eco-friendly deep eutectic solvents",water-state regulated MXene hydrogel,structure_state,moisture-gradient ion transport,mechanism,2024,Electrolyte Engineering of Quasi-Solid-State Thermocells for Low-Grade Heat Harvest at Sub-Zero Temperatures,cellulose nanofiber scaffold  +  moisture-gradient ion transport,water-state regulated MXene hydrogel  +  moisture-gradient ion transport,cellulose nanofiber scaffold,structure_state,water-state regulated MXene hydrogel,structure_state,iTE_precedes_or_same_year,30,0,15,7,4,5,0,59,topological_hinge_without_directional_rule,topological_retrieval_only,not_assessed,4,395
XL_66e4519aea59,TP_a2eb2e90b325,IP_ff581cc72de3,shared_mechanism_completion,0.8808,TC_902956facbd0,hydrogen bonding,TC_902956facbd0,hydrogen bonding,mechanism,15,exact,1.0,TC_6d3814acb95f,hydrogel,material_system,TC_ab08cdd1f9be,Ti3C2Tx MXene,material_system,material_system__mechanism,material_system__mechanism,10,1,P0365; P0368; P0379; P0420; P0422; P0423; P0435; P0535; P0578; P1263,P0166,,,,,,,not_applicable,retrieval_bridge_requires_mechanistic_review,hydrogel,material_system,hydrogen bonding,mechanism,2022,"Highly stretchable, low-hysteresis, and antifreeze hydrogel for low-grade thermal energy harvesting in ionic thermoelectric Supercapacitors; Conductive ionic thermoelectric hydrogel with negative Seebeck coefficient, self-healing and highly sensitive to temperature for photothermoelectric conversion and non-contact sensing device; Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors; Synergistic dual supramolecular interactions enhance ionic thermoelectric performance in dilute-electrolyte hydrogels; Multifunctional Elastic Supramolecular Hydrogels with Self-Healing, Adhesive, and Ionic Thermoelectric Property for Flexible Sensing and Energy Harvesting",Ti3C2Tx MXene,material_system,hydrogen bonding,mechanism,2024,Electrolyte Engineering of Quasi-Solid-State Thermocells for Low-Grade Heat Harvest at Sub-Zero Temperatures,hydrogel  +  hydrogen bonding,Ti3C2Tx MXene  +  hydrogen bonding,hydrogel,material_system,Ti3C2Tx MXene,material_system,iTE_precedes_or_same_year,30,0,15,7,4,5,0,59,topological_hinge_without_directional_rule,topological_retrieval_only,not_assessed,2,396
