node_id,layer_node_id,analysis_layer,global_concept_id,normalized_label,lexical_category,layer_document_frequency,occurrence_count,first_year,last_year,pair_endpoint_eligible,pair_degree,relation_candidate_incident_count,strict_relation_incident_count,semantic_accepted_relation_incident_count,semantic_rejected_relation_incident_count,semantic_pending_relation_incident_count,production_relation_incident_count,shared_pair_endpoint_focus_eligible,shared_pair_endpoint_release_status,node_fact_status,is_exact_shared_selected_concept,is_exact_shared_pair_endpoint,node_role,alignment_id
LN_8dfc3f18715f,LN_8dfc3f18715f,iTE,GC_5eb6f3a5fbfe,liquid 1 ethyl 3 methylimidazolium dicyanamide salt,material_or_structure,1,1,2025,2025,True,1,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_9cadbea56001,LN_9cadbea56001,iTE,GC_5efc27b241e5,power factor,outcome_or_property,13,13,2023,2026,True,35,2,1,0,0,2,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_07643e8f3719,LN_07643e8f3719,iTE,GC_5f326a9b8805,cur rent,untyped_extractive_keyword,1,1,2023,2023,True,7,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_794ffdfb9079,LN_794ffdfb9079,iTE,GC_5f327f1038ee,excellent cation,material_or_structure,1,1,2022,2022,True,6,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_ce56d61e69ed,LN_ce56d61e69ed,iTE,GC_5f87f705bcce,ionogel film,material_or_structure,1,1,2024,2024,True,4,1,0,0,0,1,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_593b234bd465,LN_593b234bd465,iTE,GC_5f8b8a6eab1e,utilizing ion gel,material_or_structure,1,1,2024,2024,True,1,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_c533b593df72,LN_c533b593df72,iTE,GC_5f9395c3b80a,entropy,mechanism_or_process,2,2,2021,2026,True,4,0,0,0,0,0,0,True,eligible,selected_direct_abstract_concept,True,True,exact_shared_pair_endpoint,AL_4bf7fce09723
LN_d94fdffd2f3e,LN_d94fdffd2f3e,iTE,GC_5fa4d3878f7b,pva ionogels,material_or_structure,1,1,2025,2025,False,0,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_isolated_selected_concept,
LN_734c292d22d9,LN_734c292d22d9,iTE,GC_5fab18b98ca5,ionic thermoelectric polymer,material_or_structure,2,2,2021,2022,True,2,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_2eb7ecad56b7,LN_2eb7ecad56b7,iTE,GC_5fc722c44283,ion preferential,untyped_extractive_keyword,1,1,2023,2023,True,7,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_7de8d55f1374,LN_7de8d55f1374,iTE,GC_5fecb4c8cca5,mechanical property,outcome_or_property,11,15,2022,2026,True,24,2,0,0,0,2,0,False,outside_material_mechanism_focus,selected_direct_abstract_concept,True,True,exact_shared_pair_endpoint,AL_037810453941
LN_cba0a1764e35,LN_cba0a1764e35,iTE,GC_602994db19bf,ionic conductive hydrogel,material_or_structure,1,2,2022,2022,True,4,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_6abe54ae972f,LN_6abe54ae972f,iTE,GC_60e3a041ca4b,ionic liquid/electrode,material_or_structure,1,1,2025,2025,True,2,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_753586495810,LN_753586495810,iTE,GC_6109a4757b4c,restricts anion,material_or_structure,1,1,2026,2026,True,4,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_6d4c5856f9e8,LN_6d4c5856f9e8,iTE,GC_611b1137450c,non toxic,untyped_extractive_keyword,1,1,2020,2020,False,0,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,True,False,exact_shared_isolate_or_one_sided_pair_endpoint,AL_c14a2c31705d
LN_0996e262409e,LN_0996e262409e,iTE,GC_611c0774e516,waste heat,untyped_extractive_keyword,4,4,2023,2026,True,6,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,True,False,exact_shared_isolate_or_one_sided_pair_endpoint,AL_0c0848dd1319
LN_22e331aa8f8c,LN_22e331aa8f8c,iTE,GC_611c5281ea25,screen printed,untyped_extractive_keyword,1,1,2009,2009,True,2,0,0,0,0,0,0,False,outside_material_mechanism_focus,selected_direct_abstract_concept,True,True,exact_shared_pair_endpoint,AL_09944a182927
LN_df027dfcd92a,LN_df027dfcd92a,iTE,GC_61547ee1cdf3,decoupled anion cation,material_or_structure,1,1,2026,2026,True,2,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_18be82a7c07e,LN_18be82a7c07e,iTE,GC_6179a217df14,micro thermal sensor,device_or_context,1,1,2023,2023,True,1,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_e6fd61a951d5,LN_e6fd61a951d5,iTE,GC_618589ae77a6,electrochemical conversion efficiency,outcome_or_property,1,1,2026,2026,True,4,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_fded3639a110,LN_fded3639a110,iTE,GC_6193a9dd5c72,interpenetrating polymer network,material_or_structure,1,1,2025,2025,True,3,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_00f6ca957d06,LN_00f6ca957d06,iTE,GC_61a323841d4d,electrode electrolyte,material_or_structure,1,3,2022,2022,True,7,0,0,0,0,0,0,True,eligible,selected_direct_abstract_concept,True,True,exact_shared_pair_endpoint,AL_cf29d66d90f2
LN_27f791d1232b,LN_27f791d1232b,iTE,GC_6205ca760773,humidity stability,outcome_or_property,1,1,2023,2023,False,0,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_isolated_selected_concept,
LN_48d1dda6a33d,LN_48d1dda6a33d,iTE,GC_6210b1a22324,reduced graphene oxide,material_or_structure,1,1,2025,2025,True,1,0,0,0,0,0,0,True,eligible,selected_direct_abstract_concept,True,True,exact_shared_pair_endpoint,AL_cf97f70df471
LN_ec053157b0a9,LN_ec053157b0a9,iTE,GC_623751c6eee1,outstanding power,outcome_or_property,2,2,2023,2026,True,5,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_31aa44361417,LN_31aa44361417,iTE,GC_626dde03a95f,achieving ionic seebeck coefficient,outcome_or_property,1,1,2026,2026,True,4,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_85c5d38bade3,LN_85c5d38bade3,iTE,GC_62e1d5133154,bipolar seebeck coefficient,outcome_or_property,1,1,2024,2024,False,0,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_isolated_selected_concept,
LN_72672a599782,LN_72672a599782,iTE,GC_63052d80c4d4,crucial factor,outcome_or_property,1,1,2022,2022,False,0,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_isolated_selected_concept,
LN_a3ed2b2f4f77,LN_a3ed2b2f4f77,iTE,GC_633016a837ea,ionic thermoelectric dual network hydrogel,material_or_structure,1,1,2026,2026,True,2,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_3834c11a61e9,LN_3834c11a61e9,iTE,GC_638a99a0c79e,thermoelectric ionogel,material_or_structure,1,1,2022,2022,True,4,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_bdb1b12d5ea6,LN_bdb1b12d5ea6,iTE,GC_63a0a4a25a31,huge negative thermoelectric coefficient,outcome_or_property,1,1,2025,2025,True,3,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_1336bff5841c,LN_1336bff5841c,iTE,GC_63b8e34623bc,aunw electrode,material_or_structure,1,1,2023,2023,True,2,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_c9ffc9ca4a43,LN_c9ffc9ca4a43,iTE,GC_63d4c9674838,fluorine rich,untyped_extractive_keyword,1,1,2026,2026,True,4,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_a68c0d869eb8,LN_a68c0d869eb8,iTE,GC_63f040d91fb9,large scale power,outcome_or_property,1,1,2024,2024,True,2,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_b5f634e4e156,LN_b5f634e4e156,iTE,GC_63fa2a0fd443,pva/hcl/nacl hydrogel,material_or_structure,1,1,2025,2025,True,3,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_ed743f53da9b,LN_ed743f53da9b,iTE,GC_640a71a16147,real world,untyped_extractive_keyword,2,2,2026,2026,True,6,0,0,0,0,0,0,False,outside_material_mechanism_focus,selected_direct_abstract_concept,True,True,exact_shared_pair_endpoint,AL_1f05a3ed1a6d
LN_357729433e73,LN_357729433e73,iTE,GC_640cdc460c24,stacked membrane,material_or_structure,1,1,2025,2025,True,5,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_842c4bbf499c,LN_842c4bbf499c,iTE,GC_6435a466ec86,soret effect driven,untyped_extractive_keyword,1,1,2026,2026,True,1,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_f5895348d3f6,LN_f5895348d3f6,iTE,GC_645f55997938,unmodified rc membrane,material_or_structure,1,1,2025,2025,True,5,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_346dc571f65d,LN_346dc571f65d,iTE,GC_6482c8f50af3,varying anion,material_or_structure,1,1,2024,2024,True,3,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_84df5725a5cf,LN_84df5725a5cf,iTE,GC_64a2c2e1e9b5,phase change,untyped_extractive_keyword,2,5,2025,2026,True,10,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_3e90d1257bc4,LN_3e90d1257bc4,iTE,GC_64c4d209070a,highly transparent polymer,material_or_structure,1,1,2025,2025,True,2,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_b6a3fe463367,LN_b6a3fe463367,iTE,GC_64fbb247a644,steady state difference,mechanism_or_process,1,1,2021,2021,True,1,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_cc4a3a38f1a8,LN_cc4a3a38f1a8,iTE,GC_6500c138f118,selective thermal diffusion,mechanism_or_process,1,1,2023,2023,True,1,1,0,0,0,1,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_f49313fb58a1,LN_f49313fb58a1,iTE,GC_650eadefe852,corresponding seebeck coefficient,outcome_or_property,1,1,2022,2022,True,2,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_ecf23b67dfbb,LN_ecf23b67dfbb,iTE,GC_6519e08e8bbb,biomimetic ion reciprocating migration,mechanism_or_process,1,1,2026,2026,True,3,1,1,0,0,1,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_e11eb62308c0,LN_e11eb62308c0,iTE,GC_6562023fbba7,cellulose/kcl hydrogel,material_or_structure,1,1,2024,2024,True,4,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_9728425bbb00,LN_9728425bbb00,iTE,GC_6573fe893f27,large output thermovoltage,outcome_or_property,1,1,2022,2022,False,0,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_isolated_selected_concept,
LN_aa5ddcf9385a,LN_aa5ddcf9385a,iTE,GC_65933662ca2c,thermally diffused ion,material_or_structure,1,1,2024,2024,True,3,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_225ceb19874b,LN_225ceb19874b,iTE,GC_659722e8941c,water borne,untyped_extractive_keyword,1,1,2022,2022,True,1,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_1cdabd691be4,LN_1cdabd691be4,iTE,GC_659d1db0906d,thermoelectric hydrogel leveraging electron ion,material_or_structure,1,1,2025,2025,True,2,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_293ee773e2f6,LN_293ee773e2f6,iTE,GC_65a19358c616,ions' reaction,mechanism_or_process,1,1,2025,2025,True,2,2,0,0,0,2,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_a43f58f33951,LN_a43f58f33951,iTE,GC_65b5868fd421,heat flux,untyped_extractive_keyword,1,1,2026,2026,False,0,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_isolated_selected_concept,
LN_f0d91d4e6a50,LN_f0d91d4e6a50,iTE,GC_65c7e85143bc,directly operate resistive sensor,device_or_context,1,1,2025,2025,True,2,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_40d7575e9124,LN_40d7575e9124,iTE,GC_65fa23f9da17,analogy remains,untyped_extractive_keyword,1,1,2026,2026,False,0,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_isolated_selected_concept,
LN_50b0b8314477,LN_50b0b8314477,iTE,GC_66157b5f3103,thermoelectric capacitor,device_or_context,1,1,2023,2023,True,3,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_73924cb085ca,LN_73924cb085ca,iTE,GC_667b8c957730,power generator,device_or_context,1,1,2020,2020,True,3,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,True,False,exact_shared_isolate_or_one_sided_pair_endpoint,AL_c147ea05599a
LN_1681aadc2584,LN_1681aadc2584,iTE,GC_668bdd934839,continuous conductive network,material_or_structure,1,1,2024,2024,False,0,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_isolated_selected_concept,
LN_a27ee7bad624,LN_a27ee7bad624,iTE,GC_669e73c82d29,flexible quasi solid state ionogels,material_or_structure,1,1,2019,2019,True,3,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_66d3373df3e6,LN_66d3373df3e6,iTE,GC_66d0744e115c,signal regulated,untyped_extractive_keyword,1,1,2026,2026,True,3,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_650004ea263d,LN_650004ea263d,iTE,GC_66d6df87fd51,different cation,material_or_structure,1,2,2024,2024,True,5,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_df0e38f2a523,LN_df0e38f2a523,iTE,GC_66f64b2e393b,thermal diffusion,mechanism_or_process,12,14,2017,2026,True,40,2,0,0,0,2,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_a9b3b89f6c7c,LN_a9b3b89f6c7c,iTE,GC_670646be32d9,biomimetic ion,material_or_structure,1,1,2026,2026,True,3,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_b935c2a6c5fc,LN_b935c2a6c5fc,iTE,GC_671c9eea2e49,dynamic network,material_or_structure,3,3,2025,2026,True,7,2,0,0,0,2,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_aec76877c5fe,LN_aec76877c5fe,iTE,GC_671f2584b7e5,water concentration gradient,mechanism_or_process,1,2,2024,2024,True,7,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_8747ecd36072,LN_8747ecd36072,iTE,GC_672c27ecf51b,maximum output voltage,outcome_or_property,1,1,2025,2025,False,0,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,True,False,exact_shared_isolate_or_one_sided_pair_endpoint,AL_4b9454ad65ea
LN_b5aa1b714b23,LN_b5aa1b714b23,iTE,GC_6764e4303c65,d nanofluidic channel,material_or_structure,1,1,2023,2023,True,6,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_3c2e6702af7b,LN_3c2e6702af7b,iTE,GC_677f1ed27137,self powering,untyped_extractive_keyword,2,2,2023,2025,True,4,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_b3107cd10501,LN_b3107cd10501,iTE,GC_6782df107e8e,exceptional thermoelectric property,outcome_or_property,1,1,2024,2024,True,1,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_d6955b4d209d,LN_d6955b4d209d,iTE,GC_67a85b68ce16,converting human thermal power,outcome_or_property,1,1,2024,2024,False,0,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_isolated_selected_concept,
LN_791a2c71cd21,LN_791a2c71cd21,iTE,GC_67b19eaabcbb,liquid crystalline ionogels,material_or_structure,1,1,2022,2022,True,1,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_27ab81894558,LN_27ab81894558,iTE,GC_682baa46e800,coupling ionic transport,mechanism_or_process,1,1,2026,2026,True,5,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_3a114f2dbecf,LN_3a114f2dbecf,iTE,GC_6830a27dcd1c,bmim+ cation,material_or_structure,1,1,2023,2023,True,3,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_ef89a31a8329,LN_ef89a31a8329,iTE,GC_685de8c3c84e,remarkable voltage,outcome_or_property,2,2,2025,2026,True,3,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_dfcbb541d9d6,LN_dfcbb541d9d6,iTE,GC_6862cde43428,thermoelectric -induced transport,mechanism_or_process,1,1,2024,2024,True,2,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_0e4c0b658fde,LN_0e4c0b658fde,iTE,GC_688109aab4a1,v2o5 based,literal_formula,1,1,2023,2023,True,1,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_b9f7acead078,LN_b9f7acead078,iTE,GC_68b08badc7a7,diffusion rate,outcome_or_property,2,2,2025,2026,True,5,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_8cd3d6cf54fc,LN_8cd3d6cf54fc,iTE,GC_68d0a6758ebb,conventional thermoelectric generator,device_or_context,5,5,2025,2026,True,4,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_b88fb9f5da63,LN_b88fb9f5da63,iTE,GC_68efc7369fce,ambipolar gel,material_or_structure,1,1,2019,2019,True,1,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_f019610186dc,LN_f019610186dc,iTE,GC_68f1c722bee5,ultra stretchability,untyped_extractive_keyword,1,1,2025,2025,False,0,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,True,False,exact_shared_isolate_or_one_sided_pair_endpoint,AL_8695abe88bed
LN_fff17f32e925,LN_fff17f32e925,iTE,GC_6911bd896007,infrared sensor,device_or_context,1,1,2022,2022,False,0,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_isolated_selected_concept,
LN_75bdd9421902,LN_75bdd9421902,iTE,GC_692c0a6d9efb,ion redistribution,mechanism_or_process,1,1,2022,2022,True,3,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_d7a240a67964,LN_d7a240a67964,iTE,GC_696bc9675e43,single walled,untyped_extractive_keyword,1,1,2026,2026,True,2,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_1cbc7f31ccdd,LN_1cbc7f31ccdd,iTE,GC_69828f82fe3b,octanol water,untyped_extractive_keyword,1,1,2025,2025,True,2,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_904c84f04bd3,LN_904c84f04bd3,iTE,GC_69971860142a,ordered cation,material_or_structure,1,1,2026,2026,True,5,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_3e611162305c,LN_3e611162305c,iTE,GC_69a102343957,leakage free,untyped_extractive_keyword,1,1,2024,2024,False,0,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_isolated_selected_concept,
LN_f26cb740a571,LN_f26cb740a571,iTE,GC_69f746cf4c69,energy harvesting,untyped_extractive_keyword,3,3,2023,2026,True,3,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,True,False,exact_shared_isolate_or_one_sided_pair_endpoint,AL_bf2f5ebc34b0
LN_86df6db644a8,LN_86df6db644a8,iTE,GC_6a1ac3ab8098,temperature strain,untyped_extractive_keyword,2,2,2025,2025,True,1,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_aa7ff16f4f70,LN_aa7ff16f4f70,iTE,GC_6a1bdb534571,ionic thermoelectric sensor,device_or_context,2,2,2017,2024,True,3,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_50517beccc1b,LN_50517beccc1b,iTE,GC_6aad25b362be,prominent ion migration,mechanism_or_process,1,1,2023,2023,True,5,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_698d8895d710,LN_698d8895d710,iTE,GC_6aaeddb3a045,self power,outcome_or_property,1,1,2025,2025,True,1,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_fdc229eb0072,LN_fdc229eb0072,iTE,GC_6ac9fb6515a5,multi valance ion,material_or_structure,1,1,2024,2024,True,4,1,0,0,0,1,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_b63912a5f931,LN_b63912a5f931,iTE,GC_6afb4caf4060,physical crosslinking,mechanism_or_process,1,1,2026,2026,False,0,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_isolated_selected_concept,
LN_240cda782df4,LN_240cda782df4,iTE,GC_6b0f10c22505,eutectic solvent,material_or_structure,1,2,2024,2024,True,3,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_274898821ed9,LN_274898821ed9,iTE,GC_6b4c8f2a3702,pq 10/naoh ite hydrogel,material_or_structure,1,2,2023,2023,True,2,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_3c6a48cd13bf,LN_3c6a48cd13bf,iTE,GC_6b870adcae01,ion thermal,untyped_extractive_keyword,1,1,2025,2025,True,3,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_7e17e2d70743,LN_7e17e2d70743,iTE,GC_6b8fc2024e14,ite property,outcome_or_property,1,2,2023,2023,True,5,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_ccac46f4e89e,LN_ccac46f4e89e,iTE,GC_6b90ca634876,non conjugated,untyped_extractive_keyword,1,1,2020,2020,True,2,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_3030b58771fb,LN_3030b58771fb,iTE,GC_6bcb36e5dadf,achieve sufficient output voltage,outcome_or_property,1,1,2023,2023,True,1,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_9cf716b26926,LN_9cf716b26926,iTE,GC_6bcd5ea6945f,dynamic hydrogen bond network,material_or_structure,1,1,2026,2026,True,3,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_302bbaf1fdc1,LN_302bbaf1fdc1,iTE,GC_6bde678c65b3,p type thermoelectric hydrogel,material_or_structure,1,1,2026,2026,True,1,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_324e1a2eb739,LN_324e1a2eb739,iTE,GC_6c06bb5a313a,charge transfer efficiency,outcome_or_property,1,1,2022,2022,True,4,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_c12028c37170,LN_c12028c37170,iTE,GC_6c1313c969dc,couple thermoelectric property,outcome_or_property,1,1,2025,2025,True,1,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_01e053399227,LN_01e053399227,iTE,GC_6c3e8e50489a,ion reciprocating migration,mechanism_or_process,1,1,2026,2026,True,1,1,0,0,0,1,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
LN_6ac0415e493b,LN_6ac0415e493b,iTE,GC_6c72b62dd36e,water processable,untyped_extractive_keyword,1,1,2023,2023,True,1,0,0,0,0,0,0,False,not_in_shared_pair_inventory,selected_direct_abstract_concept,False,False,layer_pair_endpoint,
