entry_id,paper_id,source,year,title,doi,role,text,label,x,y
TG_0167_mechanism,TG_0167,TG,2024,Thermoelectric Gel Enabling Self-Powered Facial Perception for Expression Recognition and Health Monitoring,10.1021/acssensors.4c03099,mechanism,"facial muscle-induced interfacial contact changes alter thermoelectric variation from face heat, enabling self-powered expression and health recognition",facial muscle-induced interfacial contact...,17.41122,-1.8556842
TG_0168_material,TG_0168,TG,2022,3D Hierarchical Electrodes Boosting Ultrahigh Power Output for Gelatin-KCl-FeCN4-/3- Ionic Thermoelectric Cells,10.1002/aenm.202103666,material,gelatin-KCl-FeCN4-/3- ionic thermoelectric cells with 3D hierarchical electrodes,gelatin-KCl-FeCN4-/3- ionic thermoelectri...,16.913748,3.0026686
TG_0168_mechanism,TG_0168,TG,2022,3D Hierarchical Electrodes Boosting Ultrahigh Power Output for Gelatin-KCl-FeCN4-/3- Ionic Thermoelectric Cells,10.1002/aenm.202103666,mechanism,hierarchical electrodes enlarge thermogalvanic reaction area and reduce charge-transfer resistance for high body-heat power output,hierarchical electrodes enlarge thermogal...,16.056684,-1.9333215
TG_0169_material,TG_0169,TG,2026,"Ionic thermoelectrics based on Poly(3,4-ethylenedioxythiophene):Poly(styrenesulfonate): A mini-review",10.1016/j.synthmet.2026.118182,material,PEDOT:PSS-based ionic thermoelectric materials/devices,PEDOT:PSS-based ionic thermoelectric mate...,15.184551,1.4699043
TG_0169_mechanism,TG_0169,TG,2026,"Ionic thermoelectrics based on Poly(3,4-ethylenedioxythiophene):Poly(styrenesulfonate): A mini-review",10.1016/j.synthmet.2026.118182,mechanism,"review compares thermodiffusion and thermogalvanic mechanisms; humidity, doping, morphology, and hybrid ionic-electronic transport govern performance",review compares thermodiffusion and therm...,16.442188,0.54159594
TG_0170_material,TG_0170,TG,2026,Multiple redox system for energy harvesting from ubiquitous temperature fluctuations,10.1016/j.cej.2026.177202,material,"multiple redox system with two thermogalvanic half-cells, opposite-entropy redox pairs, and cation-selective membrane",multiple redox system with two...,15.430141,2.0347164
TG_0170_mechanism,TG_0170,TG,2026,Multiple redox system for energy harvesting from ubiquitous temperature fluctuations,10.1016/j.cej.2026.177202,mechanism,temporal temperature fluctuations create alternating electromotive force from opposing temperature-dependent redox potentials,temporal temperature fluctuations create...,14.4264145,0.06387414
TG_0171_material,TG_0171,TG,2026,Engineering asymmetric solvation structures for synergistically boosted quasi-solid thermocells,10.1039/d6sc03942a,material,hydrogel thermocell electrolyte with trimethyl phosphate and ethylene glycol co-solvents,hydrogel thermocell electrolyte with trim...,17.809387,2.3618438
TG_0171_mechanism,TG_0171,TG,2026,Engineering asymmetric solvation structures for synergistically boosted quasi-solid thermocells,10.1039/d6sc03942a,mechanism,"co-solvent-engineered asymmetric solvation enlarges redox entropy difference, concentration gradient, and ion transport through hydrogel network",co-solvent-engineered asymmetric solvatio...,14.574708,-1.7390546
TG_0172_material,TG_0172,TG,2026,Heat-Triggered Self-Powered Thermal Cells for Autonomous Fire Sensing and Emergency Power Generation,10.1021/acsami.6c01028,material,asymmetric thermal cell with FeCl3/K4[Fe(CN)6] opposite-temperature-coefficient redox couples,asymmetric thermal cell with FeCl3/K4[Fe(...,18.781664,4.490322
TG_0172_mechanism,TG_0172,TG,2026,Heat-Triggered Self-Powered Thermal Cells for Autonomous Fire Sensing and Emergency Power Generation,10.1021/acsami.6c01028,mechanism,thermogalvanic effect plus electrochemical potential from high-entropy redox design generates heat-triggered voltage without spatial gradient,thermogalvanic effect plus electrochemica...,15.720202,-0.013809415
TG_0173_material,TG_0173,TG,2026,Enhanced thermoelectric response of liquid electrolytes confined in graphene oxide nanochannel membranes,10.1016/j.icheatmasstransfer.2026.111281,material,graphene oxide nanochannel membranes with KCl and Ag/AgCl electrodes,graphene oxide nanochannel membranes with...,18.301811,4.041516
TG_0173_mechanism,TG_0173,TG,2026,Enhanced thermoelectric response of liquid electrolytes confined in graphene oxide nanochannel membranes,10.1016/j.icheatmasstransfer.2026.111281,mechanism,nanoconfinement enhances ionic thermopower through competition between Soret thermodiffusion and temperature-dependent ion electrophoretic mobility,nanoconfinement enhances ionic thermopowe...,14.603832,0.02112942
TG_0174_material,TG_0174,TG,2026,Thermal potential induced redox reaction enabled ionic thermoelectric generator,10.1016/j.nanoen.2025.111648,material,ionic thermoelectric generator with PEG clusters stabilized by alkoxide end groups,ionic thermoelectric generator with PEG...,17.334074,1.896503
TG_0174_mechanism,TG_0174,TG,2026,Thermal potential induced redox reaction enabled ionic thermoelectric generator,10.1016/j.nanoen.2025.111648,mechanism,"ionic thermodiffusion-induced thermal potentials drive reversible redox reactions at electrode interfaces, enabling continuous current",ionic thermodiffusion-induced thermal pot...,16.520956,0.047210425
TG_0175_material,TG_0175,TG,2026,Gutmann Donor Theory-Guided Design of Mononuclear Ionic Cluster for Exceptional N-Type Thermoelectric Ionogel,10.1002/advs.202520143,material,"ternary ionic-liquid ionogels with anion/cation clusters, polyacrylate elastomer, and cation dopants",ternary ionic-liquid ionogels with anion/...,16.149298,2.3224778
TG_0175_mechanism,TG_0175,TG,2026,Gutmann Donor Theory-Guided Design of Mononuclear Ionic Cluster for Exceptional N-Type Thermoelectric Ionogel,10.1002/advs.202520143,mechanism,Gutmann-donor-guided anion doping reconfigures ionic clusters and increases anionic transport heat for high n-type thermopower,Gutmann-donor-guided anion doping reconfi...,18.27117,1.2456019
TG_0176_material,TG_0176,TG,2023,Solar-driven watersteam/brine production and brine-driven electricity generation by photothermal fabric coupled with osmotic membrane,10.1016/j.nanoen.2023.108844,material,cotton-carbon photothermal fabric hanging evaporator with cation-exchange membrane and Ag/AgCl osmotic generator,cotton-carbon photothermal fabric hanging...,18.178984,3.2505157
TG_0176_mechanism,TG_0176,TG,2023,Solar-driven watersteam/brine production and brine-driven electricity generation by photothermal fabric coupled with osmotic membrane,10.1016/j.nanoen.2023.108844,mechanism,"solar evaporation concentrates brine, and salinity gradient across membrane produces electricity via osmotic ion transport","solar evaporation concentrates brine, and...",16.106153,-0.037254237
TG_0177_material,TG_0177,TG,2016,Wearable Thermocells Based on Gel Electrolytes for the Utilization of Body Heat,10.1002/anie.201606314,material,positive and negative thermogalvanic gel electrolytes for wearable thermocells,positive and negative thermogalvanic gel...,16.444973,1.4376265
TG_0177_mechanism,TG_0177,TG,2016,Wearable Thermocells Based on Gel Electrolytes for the Utilization of Body Heat,10.1002/anie.201606314,mechanism,p/n gel electrolytes with opposite thermo-electrochemical Seebeck coefficients connect in series to harvest body heat,p/n gel electrolytes with opposite...,14.623823,2.5855408
TG_0178_material,TG_0178,TG,2022,High-thermopower polarized electrolytes enabled by methylcellulose for low-grade heat harvesting,10.1126/sciadv.abl5318,material,I-/I3- redox electrolyte with methylcellulose and KCl,I-/I3- redox electrolyte with methylcellu...,18.05453,2.3601375
TG_0178_mechanism,TG_0178,TG,2022,High-thermopower polarized electrolytes enabled by methylcellulose for low-grade heat harvesting,10.1126/sciadv.abl5318,mechanism,thermoresponsive methylcellulose hydrophobic interaction with I3- switches polarization; gelation and KCl complexation enhance redox entropy/concentration difference,thermoresponsive methylcellulose hydropho...,14.720767,-1.8051647
TG_0179_material,TG_0179,TG,2023,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,10.1016/j.mtsust.2022.100293,material,PAM/CMC double-network gel with Li2SO4 and [Fe(CN)6]4-/3-,PAM/CMC double-network gel with Li2SO4...,18.841572,3.7362046
TG_0179_mechanism,TG_0179,TG,2023,Flexible hydrogel with a coupling enhanced thermoelectric effect for low-grade heat harvest,10.1016/j.mtsust.2022.100293,mechanism,Li2SO4 thermodiffusion and ferri/ferrocyanide thermogalvanic redox couple to produce high ionic Seebeck effect,Li2SO4 thermodiffusion and ferri/ferrocya...,17.877403,-0.23445135
TG_0180_material,TG_0180,TG,2020,"Modular Deformable Steam Electricity Cogeneration System with Photothermal, Water, and Electrochemical Tunable Multilayers",10.1002/adfm.202002867,material,hydrogel/metal-oxide/polymer multilayer photothermal evaporator/thermogalvanic cell,hydrogel/metal-oxide/polymer multilayer p...,18.519863,2.850986
TG_0180_mechanism,TG_0180,TG,2020,"Modular Deformable Steam Electricity Cogeneration System with Photothermal, Water, and Electrochemical Tunable Multilayers",10.1002/adfm.202002867,mechanism,"multilayer optical, water, thermal, and electrochemical management suppresses heat loss and couples solar steam generation with thermogalvanic power","multilayer optical, water, thermal, and...",15.520044,1.9611174
TG_0181_material,TG_0181,TG,2021,Stretchable and Freeze-Tolerant Organohydrogel Thermocells with Enhanced Thermoelectric Performance Continually Working at Subzero Temperatures,10.1002/adfm.202104071,material,organohydrogel thermocell with chaotropic comonomer and chaotropic cosolvent,organohydrogel thermocell with chaotropic...,15.029661,-1.611199
TG_0181_mechanism,TG_0181,TG,2021,Stretchable and Freeze-Tolerant Organohydrogel Thermocells with Enhanced Thermoelectric Performance Continually Working at Subzero Temperatures,10.1002/adfm.202104071,mechanism,"chaotropic effect disrupts hydrogen bonding, increases polymer entropy elasticity, and enlarges entropy difference of thermogalvanic ions at subzero temperatures",chaotropic effect disrupts hydrogen bondi...,14.677454,-1.6916449
TG_0182_material,TG_0182,TG,2023,Effect of solvation shell structure on thermopower of liquid redox pairs,10.1002/eom2.12385,material,Fe(CN)6 3-/4- and Fe3+/Fe2+ liquid redox pairs in water/acetone solvents,Fe(CN)6 3-/4- and Fe3+/Fe2+ liquid...,18.261045,3.5876846
TG_0182_mechanism,TG_0182,TG,2023,Effect of solvation shell structure on thermopower of liquid redox pairs,10.1002/eom2.12385,mechanism,"acetone-rich solvation shells alter solvent dipole-orientation disorder around Fe ions, increasing redox thermopower",acetone-rich solvation shells alter solve...,14.991119,-2.3187933
TG_0183_material,TG_0183,TG,2014,An electrochemical system for efficiently harvesting low-grade heat energy,10.1038/ncomms4942,material,copper hexacyanoferrate cathode and Cu/Cu2+ anode electrochemical thermal cycle,copper hexacyanoferrate cathode and Cu/Cu...,15.31056,2.5832636
TG_0183_mechanism,TG_0183,TG,2014,An electrochemical system for efficiently harvesting low-grade heat energy,10.1038/ncomms4942,mechanism,cell charges/discharges at different temperatures using thermogalvanic potential shifts to convert low-grade heat into electricity,cell charges/discharges at different temp...,14.864314,1.0329697
TG_0184_material,TG_0184,TG,2022,Anti-Fatigue and Highly Conductive Thermocells for Continuous Electricity Generation,10.1002/adfm.202201021,material,"mechanically trained thermocells with hierarchical fibrils, aligned nanochannels, and thermogalvanic ions",mechanically trained thermocells with hie...,16.826042,3.6785514
TG_0184_mechanism,TG_0184,TG,2022,Anti-Fatigue and Highly Conductive Thermocells for Continuous Electricity Generation,10.1002/adfm.202201021,mechanism,"bionic training aligns ion channels and toughens network, raising ionic conductivity, fatigue resistance, and continuous thermogalvanic output",bionic training aligns ion channels...,16.873968,-0.44547477
TG_0185_material,TG_0185,TG,2024,Self-assembled aerogel sheet electrodes of thermocells for low-grade heat harvest,10.1007/s11426-023-1912-8,material,self-assembled porous aerogel sheet electrodes for thermocells,self-assembled porous aerogel sheet elect...,16.503576,3.5551212
TG_0185_mechanism,TG_0185,TG,2024,Self-assembled aerogel sheet electrodes of thermocells for low-grade heat harvest,10.1007/s11426-023-1912-8,mechanism,thin porous aerogel electrodes balance compactness and redox-active surface area to increase thermogalvanic output current,thin porous aerogel electrodes balance...,15.500962,-1.6348076
TG_0186_material,TG_0186,TG,2024,Nanostructured and porous antimony-doped tin oxide as electrode material for the heat-to-electricity energy conversion in thermo-electrochemical cells,10.1016/j.elecom.2024.107683,material,nanostructured porous Sb-doped SnO2 electrodes on FTO with potassium ferro/ferricyanide electrolyte,nanostructured porous Sb-doped SnO2 elect...,19.247595,0.34054485
TG_0186_mechanism,TG_0186,TG,2024,Nanostructured and porous antimony-doped tin oxide as electrode material for the heat-to-electricity energy conversion in thermo-electrochemical cells,10.1016/j.elecom.2024.107683,mechanism,Sb:SnO2 provides Pt-like electron-transfer kinetics for ferri/ferrocyanide thermocells at lower electrode cost,Sb:SnO2 provides Pt-like electron-transfe...,18.439425,-0.355984
TG_0187_material,TG_0187,TG,2025,Exploring Pyrazine-Based Organic Redox Couples for Enhanced Thermoelectric Performance in Wearable Energy Harvesters,10.1002/smll.202407622,material,"pyrazine organic redox couples, especially 2,5-pyrazinedicarboxylic acid dihydrate in PVA/PAAm hydrogel","pyrazine organic redox couples, especiall...",17.137852,2.4127817
TG_0187_mechanism,TG_0187,TG,2025,Exploring Pyrazine-Based Organic Redox Couples for Enhanced Thermoelectric Performance in Wearable Energy Harvesters,10.1002/smll.202407622,mechanism,pyrazine functional groups tune redox entropy; PDCA hydrogel delivers high ionic Seebeck coefficient for wearable TEGs,pyrazine functional groups tune redox...,14.689766,-1.2195977
TG_0188_material,TG_0188,TG,2025,Numerical study on heat and ion transport characteristics enables optimal design of aqueous thermocells for low-grade heat recovery,10.1016/j.applthermaleng.2024.124970,material,"aqueous thermocells modeled with diffusion, migration, convection, hot electrode temperature, spacing, and orientation",aqueous thermocells modeled with diffusio...,16.374363,-1.3694084
TG_0188_mechanism,TG_0188,TG,2025,Numerical study on heat and ion transport characteristics enables optimal design of aqueous thermocells for low-grade heat recovery,10.1016/j.applthermaleng.2024.124970,mechanism,"operating parameters alter natural convection, ion transport flux, and overpotentials, determining power density",operating parameters alter natural convec...,16.288195,-1.4814649
TG_0189_material,TG_0189,TG,2023,Ultra-stretchable hydrogel thermocouples for intelligent wearables,10.1007/s40843-022-2300-3,material,p-type and n-type dynamic-crosslinked thermogalvanic hydrogels in stretchable hydrogel thermocouple,p-type and n-type dynamic-crosslinked the...,18.401548,1.247311
TG_0189_mechanism,TG_0189,TG,2023,Ultra-stretchable hydrogel thermocouples for intelligent wearables,10.1007/s40843-022-2300-3,mechanism,"P/N thermogalvanic hydrogels maintain Seebeck sensitivity under strain, decoupling temperature sensing from stretching",P/N thermogalvanic hydrogels maintain See...,17.505785,-0.9890205
TG_0190_material,TG_0190,TG,2024,Photo-thermo-electric hydrogel with interlocking photothermal layer and hydrogel for enhancement of thermopower generation,10.1002/eom2.12428,material,Fe(CN)6 3-/4- thermoelectric hydrogel with polyphenol photothermal layer from pyrogallic acid oxidation,Fe(CN)6 3-/4- thermoelectric hydrogel wit...,18.78794,3.3328211
TG_0190_mechanism,TG_0190,TG,2024,Photo-thermo-electric hydrogel with interlocking photothermal layer and hydrogel for enhancement of thermopower generation,10.1002/eom2.12428,mechanism,"photothermal layer converts light to heat, protects redox ions from UV, and interlocks with hydrogel to enhance photo-thermo-electric conversion",photothermal layer converts light to...,17.191639,-0.17683415
TG_0191_material,TG_0191,TG,2017,High thermopower of ferri/ferrocyanide redox couple in organic-water solutions,10.1016/j.nanoen.2016.11.014,material,ferri/ferrocyanide organic-water electrolyte with added organic solvent,ferri/ferrocyanide organic-water electrol...,18.503527,-0.1030938
TG_0191_mechanism,TG_0191,TG,2017,High thermopower of ferri/ferrocyanide redox couple in organic-water solutions,10.1016/j.nanoen.2016.11.014,mechanism,"organic solvent rearranges ferri/ferrocyanide solvation shell and increases redox entropy change, boosting thermopower",organic solvent rearranges ferri/ferrocya...,14.873572,-2.3398566
TG_0192_material,TG_0192,TG,2023,Aqueous eutectic hydrogel electrolytes enable flexible thermocells with a wide operating temperature range,10.1039/d2ta09385e,material,freeze-tolerant self-humidifying aqueous hydrogel electrolyte with low-concentration redox ions and Li+ hydration,freeze-tolerant self-humidifying aqueous...,14.164029,1.3703221
TG_0192_mechanism,TG_0192,TG,2023,Aqueous eutectic hydrogel electrolytes enable flexible thermocells with a wide operating temperature range,10.1039/d2ta09385e,mechanism,Li+-water coordination and colligative effects suppress ice crystallization and preserve ion transport across wide temperatures,Li+-water coordination and colligative ef...,17.624332,0.46202567
TG_0193_material,TG_0193,TG,2022,Vapor and heat dual-drive sustainable power for portable electronics in ambient environments,10.1039/d2ee00846g,material,"ternary aggregate of polyelectrolyte, conducting polymer, and redox couple vapor/heat dual-drive generator","ternary aggregate of polyelectrolyte, con...",18.922388,1.0223068
TG_0193_mechanism,TG_0193,TG,2022,Vapor and heat dual-drive sustainable power for portable electronics in ambient environments,10.1039/d2ee00846g,mechanism,vapor-induced and heat-induced ion migration synergize with thermogalvanic redox to generate sustainable flexible power,vapor-induced and heat-induced ion migrat...,17.209423,0.883278
TG_0194_material,TG_0194,TG,2023,Tunable Electrochemical Entropy through Solvent Ordering by a Supramolecular Host,10.1021/jacs.3c10145,material,supramolecular host-guest redox entropy electrolyte for TREC,supramolecular host-guest redox entropy e...,15.789887,2.6813312
TG_0194_mechanism,TG_0194,TG,2023,Tunable Electrochemical Entropy through Solvent Ordering by a Supramolecular Host,10.1021/jacs.3c10145,mechanism,"electrochemical guest encapsulation displaces ordered cavity water, tuning solvent entropy rather than only redox-ion solvation",electrochemical guest encapsulation displ...,15.0145855,-2.2858818
TG_0195_material,TG_0195,TG,2024,Zinc-iodine thermal charging cell engineered by cost-efficient electrolytes for low-grade heat harvesting,10.1016/j.jpowsour.2024.234325,material,zinc-iodine thermal charging cell with Zn(NO3)2/Zn(CH3COO)2/ZnSO4 electrolytes and I-/I3- redox species,zinc-iodine thermal charging cell with...,18.017754,2.3994846
TG_0195_mechanism,TG_0195,TG,2024,Zinc-iodine thermal charging cell engineered by cost-efficient electrolytes for low-grade heat harvesting,10.1016/j.jpowsour.2024.234325,mechanism,thermodiffusion of electrolyte ions plus I-/I3- conversion and Zn plating thermogalvanic processes generate high voltage and storage,thermodiffusion of electrolyte ions plus...,16.829758,0.18948759
TG_0196_material,TG_0196,TG,2024,Enhancing thermoelectric conversion efficiency of hydrogel-based supercapacitors by the three-dimensional ion channels hydration,10.1016/j.est.2024.110437,material,chitosan-polyacrylamide-SiO2 hydrogel supercapacitor with 3D ion-channel hydration,chitosan-polyacrylamide-SiO2 hydrogel sup...,16.7069,3.001305
TG_0196_mechanism,TG_0196,TG,2024,Enhancing thermoelectric conversion efficiency of hydrogel-based supercapacitors by the three-dimensional ion channels hydration,10.1016/j.est.2024.110437,mechanism,"functional groups confine water into polar corona, reduce thermally diffusing ion volume, and speed Li+ conduction for thermal charging",functional groups confine water into...,16.039032,1.3354403
TG_0197_material,TG_0197,TG,2021,Simultaneous Solar Steam and Electricity Generation from Synergistic Salinity-Temperature Gradient,10.1002/aenm.202100481,material,solar interfacial evaporation system coupled with thermogalvanic cell and reverse electrodialysis,solar interfacial evaporation system coup...,15.840412,1.912615
TG_0197_mechanism,TG_0197,TG,2021,Simultaneous Solar Steam and Electricity Generation from Synergistic Salinity-Temperature Gradient,10.1002/aenm.202100481,mechanism,temperature and salinity gradients mutually enhance ion transport across TGC/RED composite electrodes for steam-electric cogeneration,temperature and salinity gradients mutual...,16.092379,0.73237514
TG_0198_material,TG_0198,TG,2024,Synergistic Anisotropic Network and Hierarchical Electrodes Endow Cost-Effective N-Type Quasi-Solid State Thermocell with Boosted Electricity Production,10.1002/smll.202310777,material,PVA-CuSO4-Cu n-type quasi-solid thermocell with anisotropic polymer network and hierarchical electrodes,PVA-CuSO4-Cu n-type quasi-solid thermocel...,16.992523,4.280838
TG_0198_mechanism,TG_0198,TG,2024,Synergistic Anisotropic Network and Hierarchical Electrodes Endow Cost-Effective N-Type Quasi-Solid State Thermocell with Boosted Electricity Production,10.1002/smll.202310777,mechanism,aligned ion transport pathways and optimized Cu/electrolyte interfaces improve thermogalvanic kinetics; salting-out strengthens mechanics,aligned ion transport pathways and...,16.14506,0.3276688
TG_0199_material,TG_0199,TG,2023,Stretchable and Durable Bacterial Cellulose-Based Thermocell with Improved Thermopower Density for Low-Grade Heat Harvesting,10.1021/acs.nanolett.3c02870,material,bacterial cellulose gel-state thermogalvanic cell nanofiber-macromolecular entanglement network,bacterial cellulose gel-state thermogalva...,18.354425,3.9089196
TG_0199_mechanism,TG_0199,TG,2023,Stretchable and Durable Bacterial Cellulose-Based Thermocell with Improved Thermopower Density for Low-Grade Heat Harvesting,10.1021/acs.nanolett.3c02870,mechanism,"BC nanofiber entanglement balances high ionic conductivity, mechanical durability, and redox thermogalvanic thermopower",BC nanofiber entanglement balances high...,16.851175,-0.18782175
TG_0200_material,TG_0200,TG,2021,Ionic thermoelectric materials for near ambient temperature energy harvesting,10.1063/5.0032119,material,ionic thermoelectric materials using thermodiffusion/Soret and thermogalvanic effects,ionic thermoelectric materials using ther...,16.540733,0.76354283
TG_0200_mechanism,TG_0200,TG,2021,Ionic thermoelectric materials for near ambient temperature energy harvesting,10.1063/5.0032119,mechanism,perspective compares ion-based Seebeck mechanisms and strategies for near-ambient heat harvesting in quasi-solid i-TE materials,perspective compares ion-based Seebeck me...,16.883892,4.3170433
TG_0201_material,TG_0201,TG,2024,Large-area nanofiber membrane of NIR photothermal Cs0.32WO3 for flexible and all-weather solar thermoelectric generation,10.1016/j.cej.2023.147571,material,Cs0.32WO3 nanoparticle NIR photothermal nanofiber membrane coupled with thermogalvanic cell,Cs0.32WO3 nanoparticle NIR photothermal n...,18.571136,2.758139
TG_0201_mechanism,TG_0201,TG,2024,Large-area nanofiber membrane of NIR photothermal Cs0.32WO3 for flexible and all-weather solar thermoelectric generation,10.1016/j.cej.2023.147571,mechanism,NIR photothermal membrane concentrates solar heat to create large temperature gradient across p-n thermogalvanic module,NIR photothermal membrane concentrates so...,16.097506,-0.2980525
TG_0202_material,TG_0202,TG,2017,Thermally Regenerative Electrochemical Cycle for Low-Grade Heat Harvesting,10.1021/acsenergylett.7b00568,material,thermally regenerative electrochemical cycle electrochemical cells,thermally regenerative electrochemical cy...,14.988811,2.3437526
TG_0202_mechanism,TG_0202,TG,2017,Thermally Regenerative Electrochemical Cycle for Low-Grade Heat Harvesting,10.1021/acsenergylett.7b00568,mechanism,TREC harvests low-grade heat by charging and discharging electrochemical cells at different temperatures using high temperature coefficients,TREC harvests low-grade heat by...,14.849715,1.039113
TG_0203_material,TG_0203,TG,2019,Direct thermal charging cell for converting low-grade heat to electricity,10.1038/s41467-019-12144-2,material,"graphene oxide/platinum nanoparticle cathode, polyaniline anode, Fe2+/Fe3+ redox electrolyte direct thermal charging cell",graphene oxide/platinum nanoparticle cath...,18.099724,3.9978743
TG_0203_mechanism,TG_0203,TG,2019,Direct thermal charging cell for converting low-grade heat to electricity,10.1038/s41467-019-12144-2,mechanism,"isothermal heating produces voltage through GO pseudocapacitance and Fe2+/Fe3+ thermogalvanic effect, then discharges by PANI oxidation/Fe3+ reduction",isothermal heating produces voltage throu...,17.392508,1.4809939
TG_0204_material,TG_0204,TG,2021,Thermally regenerative electrochemically cycled flow batteries with pH neutral electrolytes for harvesting low-grade heat,10.1039/d1cp01988k,material,pH-neutral TREC flow battery with KI/KI3 catholyte and K3/K4[Fe(CN)6] anolyte,pH-neutral TREC flow battery with...,18.760218,4.576175
TG_0204_mechanism,TG_0204,TG,2021,Thermally regenerative electrochemically cycled flow batteries with pH neutral electrolytes for harvesting low-grade heat,10.1039/d1cp01988k,mechanism,temperature-dependent redox potentials enable continuous low-grade heat harvesting; porous-electrode mass transfer and membrane resistance limit performance,temperature-dependent redox potentials en...,14.498476,0.27387568
TG_0205_material,TG_0205,TG,2022,Boosting solar-thermal-electric conversion of thermoelectrochemical cells by construction of a carboxymethylcellulose-interpenetrated polyacrylamide network,10.1039/d2ta00025c,material,CMC-interpenetrated PAAm hydrogel with thermogalvanic ions and CNT solar-thermal coating,CMC-interpenetrated PAAm hydrogel with th...,17.48994,2.968013
TG_0205_mechanism,TG_0205,TG,2022,Boosting solar-thermal-electric conversion of thermoelectrochemical cells by construction of a carboxymethylcellulose-interpenetrated polyacrylamide network,10.1039/d2ta00025c,mechanism,"CMC interactions with water/polymer/redox ions improve mechanics, retention, and Seebeck response; CNT coating enables solar-thermal-electric conversion",CMC interactions with water/polymer/redox...,16.974495,-0.38228378
TG_0206_material,TG_0206,TG,2019,Simultaneous energy harvesting and storage via solar-driven regenerative electrochemical cycles,10.1039/c9ee01930h,material,solar-driven regenerative electrochemical system with earth-abundant thermogalvanic redox species and bifunctional current collector/solar absorber,solar-driven regenerative electrochemical...,15.613329,1.8770683
TG_0206_mechanism,TG_0206,TG,2019,Simultaneous energy harvesting and storage via solar-driven regenerative electrochemical cycles,10.1039/c9ee01930h,mechanism,solar photothermal temperature gradient drives thermogalvanic conversion while electrochemical design stores harvested energy,solar photothermal temperature gradient d...,16.311647,-0.37330237
TG_0207_material,TG_0207,TG,2017,Thermoelectrochemistry using conventional and novel gelled electrolytes in heat-to-current thermocells,10.1016/j.electacta.2016.12.152,material,gelled K3/K4[Fe(CN)6] thermocell electrolytes using agar agar/agarose or poly(sodium acrylate) beads,gelled K3/K4[Fe(CN)6] thermocell electrol...,18.773949,4.592542
TG_0207_mechanism,TG_0207,TG,2017,Thermoelectrochemistry using conventional and novel gelled electrolytes in heat-to-current thermocells,10.1016/j.electacta.2016.12.152,mechanism,"gelled electrolytes reduce spillage, stabilize output, and impede heat transfer relative to liquid ferri/ferrocyanide thermocells","gelled electrolytes reduce spillage, stab...",18.427109,-0.3547329
TG_0208_material,TG_0208,TG,2021,Heat-triggered high-performance thermocells enable a self-powered forest fire alarm,10.1039/d1ta06793a,material,concentration-gradient thermocell with heat-triggered membrane start switch,concentration-gradient thermocell with he...,15.661571,-0.2240053
TG_0208_mechanism,TG_0208,TG,2021,Heat-triggered high-performance thermocells enable a self-powered forest fire alarm,10.1039/d1ta06793a,mechanism,concentration gradients boost thermogalvanic output and membrane-triggered activation wakes device under fire heat,concentration gradients boost thermogalva...,15.661631,-0.49605364
TG_0209_material,TG_0209,TG,2022,Thermally Chargeable Ammonium-Ion Capacitor for Energy Storage and Low-Grade Heat Harvesting,10.1002/batt.202200036,material,"thermally chargeable ammonium-ion capacitor with rGO-PI cold electrode, N-doped hollow carbon nanofiber hot electrode, and PAAm/PAA gel electrolyte",thermally chargeable ammonium-ion capacit...,16.402597,3.1999264
TG_0209_mechanism,TG_0209,TG,2022,Thermally Chargeable Ammonium-Ion Capacitor for Energy Storage and Low-Grade Heat Harvesting,10.1002/batt.202200036,mechanism,electrolyte thermodiffusion and C=O/C-O-NH4+ thermogalvanic redox combine to convert heat to stored electrical energy,electrolyte thermodiffusion and C=O/C-O-N...,16.676022,0.5004033
TG_0210_material,TG_0210,TG,2023,Investigation of the Effective Voltage and Performance of Thermocells,10.1149/1945-7111/acd4ed,material,thermocells with thick porous/pin electrodes,thermocells with thick porous/pin electrodes,16.469416,3.574049
TG_0210_mechanism,TG_0210,TG,2023,Investigation of the Effective Voltage and Performance of Thermocells,10.1149/1945-7111/acd4ed,mechanism,internal electrode temperature gradients and cell resistances determine effective voltage and normalized power density in thermocells,internal electrode temperature gradients...,15.809368,-1.0882796
TG_0211_material,TG_0211,TG,2023,Reversible heat effects of lithium metal- and porous lithium iron phosphate electrodes,10.1016/j.electacta.2023.142739,material,lithium metal and near-fully-lithiated LFP thermogalvanic cells,lithium metal and near-fully-lithiated LF...,15.197095,3.4285057
TG_0211_mechanism,TG_0211,TG,2023,Reversible heat effects of lithium metal- and porous lithium iron phosphate electrodes,10.1016/j.electacta.2023.142739,mechanism,Seebeck-derived Peltier heats reveal large LFP entropy changes near phase transition and reversible local heat effects,Seebeck-derived Peltier heats reveal larg...,15.420108,-0.720041
TG_0212_material,TG_0212,TG,2023,Thermoresponsive ionic liquid for electrochemical low-grade heat harvesting,10.1016/j.nanoen.2022.108022,material,thermoresponsive ionic liquid electrolyte in copper hexacyanoferrate TREC system,thermoresponsive ionic liquid electrolyte...,15.693441,2.3824606
TG_0212_mechanism,TG_0212,TG,2023,Thermoresponsive ionic liquid for electrochemical low-grade heat harvesting,10.1016/j.nanoen.2022.108022,mechanism,"TRIL phase change alters ion solvation states during charge/discharge, increasing ultralow-grade heat harvesting efficiency",TRIL phase change alters ion...,14.765862,1.0593685
