relation_id,paper_id,year,source_node_id,source_role,relation_type,target_node_id,target_role,evidence_scope
TR_856b6feaffdf,P1055,2026,TC_ce4a60f8374f,material_system,typed_co_reported_in_abstract,TC_17123185c248,mechanism,same_paper_not_causal
TR_2800e98488ba,P1055,2026,TC_ce4a60f8374f,material_system,typed_co_reported_in_abstract,TC_42126f10c696,outcome_property,same_paper_not_causal
TR_752502053d7b,P1055,2026,TC_ce4a60f8374f,material_system,typed_co_reported_in_abstract,TC_5f7a588d824a,outcome_property,same_paper_not_causal
TR_22a3b38406f4,P1055,2026,TC_ce4a60f8374f,material_system,typed_co_reported_in_abstract,TC_a7a1c1916d24,outcome_property,same_paper_not_causal
TR_ea40f7908ce1,P1055,2026,TC_ce4a60f8374f,material_system,typed_co_reported_in_abstract,TC_f3d47ac021e3,outcome_property,same_paper_not_causal
TR_3b4a9e4ecc20,P1055,2026,TC_ce4a60f8374f,material_system,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_d1529da5973b,P1055,2026,TC_ea4b465cd43c,material_system,typed_co_reported_in_abstract,TC_17123185c248,mechanism,same_paper_not_causal
TR_5d38fd1171a7,P1055,2026,TC_ea4b465cd43c,material_system,typed_co_reported_in_abstract,TC_42126f10c696,outcome_property,same_paper_not_causal
TR_c7840a9c2b6e,P1055,2026,TC_ea4b465cd43c,material_system,typed_co_reported_in_abstract,TC_5f7a588d824a,outcome_property,same_paper_not_causal
TR_3f35b7c96695,P1055,2026,TC_ea4b465cd43c,material_system,typed_co_reported_in_abstract,TC_a7a1c1916d24,outcome_property,same_paper_not_causal
TR_d85f50cfd4d1,P1055,2026,TC_ea4b465cd43c,material_system,typed_co_reported_in_abstract,TC_f3d47ac021e3,outcome_property,same_paper_not_causal
TR_2b095f44400c,P1055,2026,TC_ea4b465cd43c,material_system,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_ad5f6914bf17,P1055,2026,TC_f708054a474a,material_system,typed_co_reported_in_abstract,TC_17123185c248,mechanism,same_paper_not_causal
TR_2b51ba303ffa,P1055,2026,TC_f708054a474a,material_system,typed_co_reported_in_abstract,TC_42126f10c696,outcome_property,same_paper_not_causal
TR_85bceeae6ba4,P1055,2026,TC_f708054a474a,material_system,typed_co_reported_in_abstract,TC_5f7a588d824a,outcome_property,same_paper_not_causal
TR_35c49825112d,P1055,2026,TC_f708054a474a,material_system,typed_co_reported_in_abstract,TC_a7a1c1916d24,outcome_property,same_paper_not_causal
TR_aca0e8bca30b,P1055,2026,TC_f708054a474a,material_system,typed_co_reported_in_abstract,TC_f3d47ac021e3,outcome_property,same_paper_not_causal
TR_506f8b4833a9,P1055,2026,TC_f708054a474a,material_system,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_6a188741465e,P1055,2026,TC_17123185c248,mechanism,typed_co_reported_in_abstract,TC_42126f10c696,outcome_property,same_paper_not_causal
TR_c24baae3d7bc,P1055,2026,TC_17123185c248,mechanism,typed_co_reported_in_abstract,TC_5f7a588d824a,outcome_property,same_paper_not_causal
TR_5c9b7a6dbf35,P1055,2026,TC_17123185c248,mechanism,typed_co_reported_in_abstract,TC_a7a1c1916d24,outcome_property,same_paper_not_causal
TR_12e5eca50b42,P1055,2026,TC_17123185c248,mechanism,typed_co_reported_in_abstract,TC_f3d47ac021e3,outcome_property,same_paper_not_causal
TR_96170ac26794,P1055,2026,TC_17123185c248,mechanism,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_b99a52e5e692,P1055,2026,TC_42126f10c696,outcome_property,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_28d61f5b406a,P1055,2026,TC_5f7a588d824a,outcome_property,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_682179d67b81,P1055,2026,TC_a7a1c1916d24,outcome_property,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_15345a643e6d,P1055,2026,TC_f3d47ac021e3,outcome_property,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_64c05e681021,P1057,2025,TC_d6b575f8753a,material_system,typed_co_reported_in_abstract,TC_e7160eea2aeb,intervention,same_paper_not_causal
TR_a1ed74c0bc8a,P1057,2025,TC_d6b575f8753a,material_system,typed_co_reported_in_abstract,TC_819db5face89,mechanism,same_paper_not_causal
TR_ecd333cfeaba,P1057,2025,TC_d6b575f8753a,material_system,typed_co_reported_in_abstract,TC_b93fc7829d13,mechanism,same_paper_not_causal
TR_333e7768a48d,P1057,2025,TC_d6b575f8753a,material_system,typed_co_reported_in_abstract,TC_be57b88ac710,mechanism,same_paper_not_causal
TR_35f292e7689f,P1057,2025,TC_d6b575f8753a,material_system,typed_co_reported_in_abstract,TC_76960d9c4db3,outcome_property,same_paper_not_causal
TR_ba7a147ee30a,P1057,2025,TC_d6b575f8753a,material_system,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_892830df35ed,P1057,2025,TC_e7160eea2aeb,intervention,typed_co_reported_in_abstract,TC_819db5face89,mechanism,same_paper_not_causal
TR_2db9b0668e15,P1057,2025,TC_e7160eea2aeb,intervention,typed_co_reported_in_abstract,TC_b93fc7829d13,mechanism,same_paper_not_causal
TR_c9248e5ba7de,P1057,2025,TC_e7160eea2aeb,intervention,typed_co_reported_in_abstract,TC_be57b88ac710,mechanism,same_paper_not_causal
TR_a75819ae98d5,P1057,2025,TC_e7160eea2aeb,intervention,typed_co_reported_in_abstract,TC_76960d9c4db3,outcome_property,same_paper_not_causal
TR_d458bab523ed,P1057,2025,TC_e7160eea2aeb,intervention,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_441212aadbe0,P1057,2025,TC_819db5face89,mechanism,typed_co_reported_in_abstract,TC_76960d9c4db3,outcome_property,same_paper_not_causal
TR_5796f852fb98,P1057,2025,TC_819db5face89,mechanism,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_d1ab7c4d7a2f,P1057,2025,TC_b93fc7829d13,mechanism,typed_co_reported_in_abstract,TC_76960d9c4db3,outcome_property,same_paper_not_causal
TR_3ec346969b22,P1057,2025,TC_b93fc7829d13,mechanism,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_85b051b32e5f,P1057,2025,TC_be57b88ac710,mechanism,typed_co_reported_in_abstract,TC_76960d9c4db3,outcome_property,same_paper_not_causal
TR_e494cc57e4e3,P1057,2025,TC_be57b88ac710,mechanism,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_cd0204e50338,P1059,2014,TC_b520c1c962ba,material_system,typed_co_reported_in_abstract,TC_7fde3f018306,mechanism,same_paper_not_causal
TR_5a2444c2d8a5,P1059,2014,TC_b520c1c962ba,material_system,typed_co_reported_in_abstract,TC_9f58ed907e7b,outcome_property,same_paper_not_causal
TR_8fb64edb4393,P1059,2014,TC_b520c1c962ba,material_system,typed_co_reported_in_abstract,TC_e0cbe27255df,outcome_property,same_paper_not_causal
TR_ae0308f98edd,P1059,2014,TC_b520c1c962ba,material_system,typed_co_reported_in_abstract,TC_16f719d4071d,device_context,same_paper_not_causal
TR_9474e201696c,P1059,2014,TC_b520c1c962ba,material_system,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_aac5f51c4504,P1059,2014,TC_7fde3f018306,mechanism,typed_co_reported_in_abstract,TC_9f58ed907e7b,outcome_property,same_paper_not_causal
TR_4d986b81557a,P1059,2014,TC_7fde3f018306,mechanism,typed_co_reported_in_abstract,TC_e0cbe27255df,outcome_property,same_paper_not_causal
TR_4432a0d1e458,P1059,2014,TC_7fde3f018306,mechanism,typed_co_reported_in_abstract,TC_16f719d4071d,device_context,same_paper_not_causal
TR_457b59ea806c,P1059,2014,TC_7fde3f018306,mechanism,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_a4d83c41c16c,P1059,2014,TC_9f58ed907e7b,outcome_property,typed_co_reported_in_abstract,TC_16f719d4071d,device_context,same_paper_not_causal
TR_bcdaa375186c,P1059,2014,TC_9f58ed907e7b,outcome_property,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_ebada7b1c0be,P1059,2014,TC_e0cbe27255df,outcome_property,typed_co_reported_in_abstract,TC_16f719d4071d,device_context,same_paper_not_causal
TR_904c020fa91e,P1059,2014,TC_e0cbe27255df,outcome_property,typed_co_reported_in_abstract,TC_a1b3b82d80d4,device_context,same_paper_not_causal
TR_f3cbc8d85fed,P1060,2024,TC_8d144801941b,material_system,typed_co_reported_in_abstract,TC_f104995fe14f,structure_state,same_paper_not_causal
TR_64582c7bbf8f,P1060,2024,TC_8d144801941b,material_system,typed_co_reported_in_abstract,TC_6660c332d0b0,mechanism,same_paper_not_causal
TR_337ae75f2b46,P1060,2024,TC_8d144801941b,material_system,typed_co_reported_in_abstract,TC_29e6f835676f,outcome_property,same_paper_not_causal
TR_eb6a54298ad7,P1060,2024,TC_8d144801941b,material_system,typed_co_reported_in_abstract,TC_94ded4355708,outcome_property,same_paper_not_causal
TR_1a179c4cf752,P1060,2024,TC_8d144801941b,material_system,typed_co_reported_in_abstract,TC_9f58ed907e7b,outcome_property,same_paper_not_causal
TR_55153eaa11b5,P1060,2024,TC_96ff8a3db67b,material_system,typed_co_reported_in_abstract,TC_f104995fe14f,structure_state,same_paper_not_causal
TR_b1ae62bb2a01,P1060,2024,TC_96ff8a3db67b,material_system,typed_co_reported_in_abstract,TC_6660c332d0b0,mechanism,same_paper_not_causal
TR_aeb6e41eb59a,P1060,2024,TC_96ff8a3db67b,material_system,typed_co_reported_in_abstract,TC_29e6f835676f,outcome_property,same_paper_not_causal
TR_b14aabec8c0e,P1060,2024,TC_96ff8a3db67b,material_system,typed_co_reported_in_abstract,TC_94ded4355708,outcome_property,same_paper_not_causal
TR_3fe57009934c,P1060,2024,TC_96ff8a3db67b,material_system,typed_co_reported_in_abstract,TC_9f58ed907e7b,outcome_property,same_paper_not_causal
TR_0d3095700085,P1060,2024,TC_f104995fe14f,structure_state,typed_co_reported_in_abstract,TC_6660c332d0b0,mechanism,same_paper_not_causal
TR_e6fb8208ebd6,P1060,2024,TC_f104995fe14f,structure_state,typed_co_reported_in_abstract,TC_29e6f835676f,outcome_property,same_paper_not_causal
TR_8b6de356d58b,P1060,2024,TC_f104995fe14f,structure_state,typed_co_reported_in_abstract,TC_94ded4355708,outcome_property,same_paper_not_causal
TR_be379cfe9846,P1060,2024,TC_f104995fe14f,structure_state,typed_co_reported_in_abstract,TC_9f58ed907e7b,outcome_property,same_paper_not_causal
TR_915b40504a6d,P1060,2024,TC_6660c332d0b0,mechanism,typed_co_reported_in_abstract,TC_29e6f835676f,outcome_property,same_paper_not_causal
TR_1967b324967f,P1060,2024,TC_6660c332d0b0,mechanism,typed_co_reported_in_abstract,TC_94ded4355708,outcome_property,same_paper_not_causal
TR_a047f1cbddb9,P1060,2024,TC_6660c332d0b0,mechanism,typed_co_reported_in_abstract,TC_9f58ed907e7b,outcome_property,same_paper_not_causal
TR_f4215fff2244,P1061,2017,TC_13d07151d75b,material_system,typed_co_reported_in_abstract,TC_87e040977b41,mechanism,same_paper_not_causal
TR_4481bfa48702,P1061,2017,TC_13d07151d75b,material_system,typed_co_reported_in_abstract,TC_29e6f835676f,outcome_property,same_paper_not_causal
TR_def82bbb3141,P1061,2017,TC_13d07151d75b,material_system,typed_co_reported_in_abstract,TC_364ad031e9d1,outcome_property,same_paper_not_causal
TR_9e9c38612e42,P1061,2017,TC_13d07151d75b,material_system,typed_co_reported_in_abstract,TC_6c693438881a,outcome_property,same_paper_not_causal
TR_c2b140949a57,P1061,2017,TC_d916c56fbf92,material_system,typed_co_reported_in_abstract,TC_87e040977b41,mechanism,same_paper_not_causal
TR_072ccc34b3f8,P1061,2017,TC_d916c56fbf92,material_system,typed_co_reported_in_abstract,TC_29e6f835676f,outcome_property,same_paper_not_causal
TR_a472b41cd5e2,P1061,2017,TC_d916c56fbf92,material_system,typed_co_reported_in_abstract,TC_364ad031e9d1,outcome_property,same_paper_not_causal
TR_c4dc08876c65,P1061,2017,TC_d916c56fbf92,material_system,typed_co_reported_in_abstract,TC_6c693438881a,outcome_property,same_paper_not_causal
TR_47ab713aa319,P1061,2017,TC_87e040977b41,mechanism,typed_co_reported_in_abstract,TC_29e6f835676f,outcome_property,same_paper_not_causal
TR_74c845729d0c,P1061,2017,TC_87e040977b41,mechanism,typed_co_reported_in_abstract,TC_364ad031e9d1,outcome_property,same_paper_not_causal
TR_b7f74bd1e75b,P1061,2017,TC_87e040977b41,mechanism,typed_co_reported_in_abstract,TC_6c693438881a,outcome_property,same_paper_not_causal
TR_bb81e935f10e,P1062,2014,TC_0a712ec0e719,material_system,typed_co_reported_in_abstract,TC_212d660dedb6,mechanism,same_paper_not_causal
TR_bfb85087e6e7,P1062,2014,TC_0a712ec0e719,material_system,typed_co_reported_in_abstract,TC_243d2423b02d,mechanism,same_paper_not_causal
TR_22512ab32d24,P1062,2014,TC_0a712ec0e719,material_system,typed_co_reported_in_abstract,TC_29e6f835676f,outcome_property,same_paper_not_causal
TR_b935df749a9b,P1062,2014,TC_0a712ec0e719,material_system,typed_co_reported_in_abstract,TC_37ea49e2d846,outcome_property,same_paper_not_causal
TR_8fdf73b6217e,P1062,2014,TC_0a712ec0e719,material_system,typed_co_reported_in_abstract,TC_753f72002a8f,outcome_property,same_paper_not_causal
TR_4255d19bfbcd,P1062,2014,TC_0a712ec0e719,material_system,typed_co_reported_in_abstract,TC_94ded4355708,outcome_property,same_paper_not_causal
TR_d06e335af4f1,P1062,2014,TC_0a712ec0e719,material_system,typed_co_reported_in_abstract,TC_6c1e336d8cf5,evidence_method,same_paper_not_causal
TR_e14486d124bc,P1062,2014,TC_0a712ec0e719,material_system,typed_co_reported_in_abstract,TC_bcfe5d407cc7,evidence_method,same_paper_not_causal
TR_6e91d1cc55d3,P1062,2014,TC_0a712ec0e719,material_system,typed_co_reported_in_abstract,TC_d22039aa1053,evidence_method,same_paper_not_causal
TR_ea600bdbdaeb,P1062,2014,TC_212d660dedb6,mechanism,typed_co_reported_in_abstract,TC_29e6f835676f,outcome_property,same_paper_not_causal
TR_01bbba5227d8,P1062,2014,TC_212d660dedb6,mechanism,typed_co_reported_in_abstract,TC_37ea49e2d846,outcome_property,same_paper_not_causal
TR_5e62da4b330c,P1062,2014,TC_212d660dedb6,mechanism,typed_co_reported_in_abstract,TC_753f72002a8f,outcome_property,same_paper_not_causal
TR_f3ab50ccb106,P1062,2014,TC_212d660dedb6,mechanism,typed_co_reported_in_abstract,TC_94ded4355708,outcome_property,same_paper_not_causal
TR_b19387acc487,P1062,2014,TC_212d660dedb6,mechanism,typed_co_reported_in_abstract,TC_6c1e336d8cf5,evidence_method,same_paper_not_causal
TR_46686cebe036,P1062,2014,TC_212d660dedb6,mechanism,typed_co_reported_in_abstract,TC_bcfe5d407cc7,evidence_method,same_paper_not_causal
TR_60bea8b3ae72,P1062,2014,TC_212d660dedb6,mechanism,typed_co_reported_in_abstract,TC_d22039aa1053,evidence_method,same_paper_not_causal
TR_d763d861417a,P1062,2014,TC_243d2423b02d,mechanism,typed_co_reported_in_abstract,TC_29e6f835676f,outcome_property,same_paper_not_causal
TR_417a171e617e,P1062,2014,TC_243d2423b02d,mechanism,typed_co_reported_in_abstract,TC_37ea49e2d846,outcome_property,same_paper_not_causal
TR_9e02da5bdcc7,P1062,2014,TC_243d2423b02d,mechanism,typed_co_reported_in_abstract,TC_753f72002a8f,outcome_property,same_paper_not_causal
TR_8686c7488401,P1062,2014,TC_243d2423b02d,mechanism,typed_co_reported_in_abstract,TC_94ded4355708,outcome_property,same_paper_not_causal
TR_82e166966092,P1062,2014,TC_243d2423b02d,mechanism,typed_co_reported_in_abstract,TC_6c1e336d8cf5,evidence_method,same_paper_not_causal
TR_16f8ed79fbee,P1062,2014,TC_243d2423b02d,mechanism,typed_co_reported_in_abstract,TC_bcfe5d407cc7,evidence_method,same_paper_not_causal
TR_50820b9d2cf4,P1062,2014,TC_243d2423b02d,mechanism,typed_co_reported_in_abstract,TC_d22039aa1053,evidence_method,same_paper_not_causal
TR_cb6a6dd2b63e,P1062,2014,TC_29e6f835676f,outcome_property,typed_co_reported_in_abstract,TC_6c1e336d8cf5,evidence_method,same_paper_not_causal
TR_acd94e7d8322,P1062,2014,TC_29e6f835676f,outcome_property,typed_co_reported_in_abstract,TC_bcfe5d407cc7,evidence_method,same_paper_not_causal
TR_5bcb44f5a05e,P1062,2014,TC_29e6f835676f,outcome_property,typed_co_reported_in_abstract,TC_d22039aa1053,evidence_method,same_paper_not_causal
TR_cbbeef573daa,P1062,2014,TC_37ea49e2d846,outcome_property,typed_co_reported_in_abstract,TC_6c1e336d8cf5,evidence_method,same_paper_not_causal
TR_d66d05a0669b,P1062,2014,TC_37ea49e2d846,outcome_property,typed_co_reported_in_abstract,TC_bcfe5d407cc7,evidence_method,same_paper_not_causal
TR_718118d1fac4,P1062,2014,TC_37ea49e2d846,outcome_property,typed_co_reported_in_abstract,TC_d22039aa1053,evidence_method,same_paper_not_causal
TR_eb4f4b53c2b3,P1062,2014,TC_753f72002a8f,outcome_property,typed_co_reported_in_abstract,TC_6c1e336d8cf5,evidence_method,same_paper_not_causal
TR_b77ca0902c08,P1062,2014,TC_753f72002a8f,outcome_property,typed_co_reported_in_abstract,TC_bcfe5d407cc7,evidence_method,same_paper_not_causal
TR_d2efd42dca1c,P1062,2014,TC_753f72002a8f,outcome_property,typed_co_reported_in_abstract,TC_d22039aa1053,evidence_method,same_paper_not_causal
TR_e3733c3a7eac,P1062,2014,TC_94ded4355708,outcome_property,typed_co_reported_in_abstract,TC_6c1e336d8cf5,evidence_method,same_paper_not_causal
TR_b2efe8551013,P1062,2014,TC_94ded4355708,outcome_property,typed_co_reported_in_abstract,TC_bcfe5d407cc7,evidence_method,same_paper_not_causal
TR_e8425e17ec63,P1062,2014,TC_94ded4355708,outcome_property,typed_co_reported_in_abstract,TC_d22039aa1053,evidence_method,same_paper_not_causal
TR_bed26b3f3b4a,P1063,2016,TC_0a712ec0e719,material_system,typed_co_reported_in_abstract,TC_17123185c248,mechanism,same_paper_not_causal
TR_46c5758ff22a,P1063,2016,TC_0a712ec0e719,material_system,typed_co_reported_in_abstract,TC_cb72deb43409,mechanism,same_paper_not_causal
TR_f6653f3c6a9e,P1063,2016,TC_0a712ec0e719,material_system,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_9d47b2aba83f,P1063,2016,TC_0a712ec0e719,material_system,typed_co_reported_in_abstract,TC_d92c13f679c0,evidence_method,same_paper_not_causal
TR_e08de340ddee,P1063,2016,TC_17123185c248,mechanism,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_5708fe5d4a23,P1063,2016,TC_17123185c248,mechanism,typed_co_reported_in_abstract,TC_d92c13f679c0,evidence_method,same_paper_not_causal
TR_cb8be752e89b,P1063,2016,TC_cb72deb43409,mechanism,typed_co_reported_in_abstract,TC_dd4634fe263f,outcome_property,same_paper_not_causal
TR_a51f359d8ce3,P1063,2016,TC_cb72deb43409,mechanism,typed_co_reported_in_abstract,TC_d92c13f679c0,evidence_method,same_paper_not_causal
TR_e6a6c82a7a36,P1063,2016,TC_dd4634fe263f,outcome_property,typed_co_reported_in_abstract,TC_d92c13f679c0,evidence_method,same_paper_not_causal
TR_a83a6cbcbff9,P1064,1999,TC_f20fe73ac035,material_system,typed_co_reported_in_abstract,TC_9a2dc42156da,intervention,same_paper_not_causal
TR_c50898b8776c,P1065,2019,TC_450501f8a869,intervention,typed_co_reported_in_abstract,TC_d03db13cbd8a,mechanism,same_paper_not_causal
TR_c2f676dcfa6e,P1065,2019,TC_450501f8a869,intervention,typed_co_reported_in_abstract,TC_d0a37a92a174,mechanism,same_paper_not_causal
TR_3c46543af9e0,P1065,2019,TC_450501f8a869,intervention,typed_co_reported_in_abstract,TC_29e6f835676f,outcome_property,same_paper_not_causal
TR_6ae931a3aa6b,P1065,2019,TC_450501f8a869,intervention,typed_co_reported_in_abstract,TC_9efe72c79875,outcome_property,same_paper_not_causal
TR_499254b06d17,P1065,2019,TC_450501f8a869,intervention,typed_co_reported_in_abstract,TC_dd9400f91d54,outcome_property,same_paper_not_causal
TR_a4255b31eb62,P1065,2019,TC_d03db13cbd8a,mechanism,typed_co_reported_in_abstract,TC_29e6f835676f,outcome_property,same_paper_not_causal
TR_9d850a6217ea,P1065,2019,TC_d03db13cbd8a,mechanism,typed_co_reported_in_abstract,TC_9efe72c79875,outcome_property,same_paper_not_causal
TR_93e8e3923dd4,P1065,2019,TC_d03db13cbd8a,mechanism,typed_co_reported_in_abstract,TC_dd9400f91d54,outcome_property,same_paper_not_causal
TR_417b18e16200,P1065,2019,TC_d0a37a92a174,mechanism,typed_co_reported_in_abstract,TC_29e6f835676f,outcome_property,same_paper_not_causal
TR_96b3d36b548b,P1065,2019,TC_d0a37a92a174,mechanism,typed_co_reported_in_abstract,TC_9efe72c79875,outcome_property,same_paper_not_causal
TR_9601539689df,P1065,2019,TC_d0a37a92a174,mechanism,typed_co_reported_in_abstract,TC_dd9400f91d54,outcome_property,same_paper_not_causal
TR_bc8ae0b76b47,P1066,2016,TC_04ede0a18be5,material_system,typed_co_reported_in_abstract,TC_f8e11cbf72f0,intervention,same_paper_not_causal
TR_0b9b239d4fc4,P1066,2016,TC_04ede0a18be5,material_system,typed_co_reported_in_abstract,TC_17123185c248,mechanism,same_paper_not_causal
TR_0887e6a28915,P1066,2016,TC_04ede0a18be5,material_system,typed_co_reported_in_abstract,TC_3cf38e4b2576,mechanism,same_paper_not_causal
TR_5ef467d49d4c,P1066,2016,TC_04ede0a18be5,material_system,typed_co_reported_in_abstract,TC_ebbe1e10d667,mechanism,same_paper_not_causal
TR_8f861819a02c,P1066,2016,TC_04ede0a18be5,material_system,typed_co_reported_in_abstract,TC_f050540fe2e9,evidence_method,same_paper_not_causal
TR_4acc4dacf5dd,P1066,2016,TC_f8e11cbf72f0,intervention,typed_co_reported_in_abstract,TC_17123185c248,mechanism,same_paper_not_causal
TR_685a929138ad,P1066,2016,TC_f8e11cbf72f0,intervention,typed_co_reported_in_abstract,TC_3cf38e4b2576,mechanism,same_paper_not_causal
TR_29cfd39918dd,P1066,2016,TC_f8e11cbf72f0,intervention,typed_co_reported_in_abstract,TC_ebbe1e10d667,mechanism,same_paper_not_causal
TR_75e7d4b50a4b,P1066,2016,TC_f8e11cbf72f0,intervention,typed_co_reported_in_abstract,TC_f050540fe2e9,evidence_method,same_paper_not_causal
TR_79ae028b0e17,P1066,2016,TC_17123185c248,mechanism,typed_co_reported_in_abstract,TC_f050540fe2e9,evidence_method,same_paper_not_causal
TR_b4fe3941539a,P1066,2016,TC_3cf38e4b2576,mechanism,typed_co_reported_in_abstract,TC_f050540fe2e9,evidence_method,same_paper_not_causal
TR_3a56e3ebd09d,P1066,2016,TC_ebbe1e10d667,mechanism,typed_co_reported_in_abstract,TC_f050540fe2e9,evidence_method,same_paper_not_causal
TR_a63e8b3ce09e,P1067,2020,TC_a3d6bb3e8d3e,material_system,typed_co_reported_in_abstract,TC_2c5557073ad9,structure_state,same_paper_not_causal
TR_fdea5d832855,P1067,2020,TC_a3d6bb3e8d3e,material_system,typed_co_reported_in_abstract,TC_2ce4cbd269e4,mechanism,same_paper_not_causal
TR_648923f1e121,P1067,2020,TC_a3d6bb3e8d3e,material_system,typed_co_reported_in_abstract,TC_2f3e0e0cb9b1,mechanism,same_paper_not_causal
TR_0ca2614eb0fc,P1067,2020,TC_a3d6bb3e8d3e,material_system,typed_co_reported_in_abstract,TC_816e08354000,mechanism,same_paper_not_causal
TR_3325c321ca2f,P1067,2020,TC_a3d6bb3e8d3e,material_system,typed_co_reported_in_abstract,TC_d2014d12e766,mechanism,same_paper_not_causal
TR_3d31acba8f3b,P1067,2020,TC_a3d6bb3e8d3e,material_system,typed_co_reported_in_abstract,TC_94ded4355708,outcome_property,same_paper_not_causal
TR_5410e5f82b78,P1067,2020,TC_a3d6bb3e8d3e,material_system,typed_co_reported_in_abstract,TC_9f58ed907e7b,outcome_property,same_paper_not_causal
TR_786714f6eb54,P1067,2020,TC_a3d6bb3e8d3e,material_system,typed_co_reported_in_abstract,TC_c6879e15a4a5,outcome_property,same_paper_not_causal
TR_842e84d63746,P1067,2020,TC_a3d6bb3e8d3e,material_system,typed_co_reported_in_abstract,TC_16f719d4071d,device_context,same_paper_not_causal
TR_4afd97aa6eb2,P1067,2020,TC_2c5557073ad9,structure_state,typed_co_reported_in_abstract,TC_2ce4cbd269e4,mechanism,same_paper_not_causal
TR_ef839302e4ac,P1067,2020,TC_2c5557073ad9,structure_state,typed_co_reported_in_abstract,TC_2f3e0e0cb9b1,mechanism,same_paper_not_causal
TR_527c4124125a,P1067,2020,TC_2c5557073ad9,structure_state,typed_co_reported_in_abstract,TC_816e08354000,mechanism,same_paper_not_causal
TR_176fbac44795,P1067,2020,TC_2c5557073ad9,structure_state,typed_co_reported_in_abstract,TC_d2014d12e766,mechanism,same_paper_not_causal
TR_276bac4e39b0,P1067,2020,TC_2c5557073ad9,structure_state,typed_co_reported_in_abstract,TC_94ded4355708,outcome_property,same_paper_not_causal
TR_3e41e69f8aaa,P1067,2020,TC_2c5557073ad9,structure_state,typed_co_reported_in_abstract,TC_9f58ed907e7b,outcome_property,same_paper_not_causal
TR_f6b4b78a4ed4,P1067,2020,TC_2c5557073ad9,structure_state,typed_co_reported_in_abstract,TC_c6879e15a4a5,outcome_property,same_paper_not_causal
TR_2be44e967e49,P1067,2020,TC_2c5557073ad9,structure_state,typed_co_reported_in_abstract,TC_16f719d4071d,device_context,same_paper_not_causal
TR_d5e0655cd22d,P1067,2020,TC_2ce4cbd269e4,mechanism,typed_co_reported_in_abstract,TC_94ded4355708,outcome_property,same_paper_not_causal
TR_555f3510076a,P1067,2020,TC_2ce4cbd269e4,mechanism,typed_co_reported_in_abstract,TC_9f58ed907e7b,outcome_property,same_paper_not_causal
TR_cd6ef64b5c0e,P1067,2020,TC_2ce4cbd269e4,mechanism,typed_co_reported_in_abstract,TC_c6879e15a4a5,outcome_property,same_paper_not_causal
TR_2ca21249eb72,P1067,2020,TC_2ce4cbd269e4,mechanism,typed_co_reported_in_abstract,TC_16f719d4071d,device_context,same_paper_not_causal
TR_91dcacf9546e,P1067,2020,TC_2f3e0e0cb9b1,mechanism,typed_co_reported_in_abstract,TC_94ded4355708,outcome_property,same_paper_not_causal
TR_3fedac622d4d,P1067,2020,TC_2f3e0e0cb9b1,mechanism,typed_co_reported_in_abstract,TC_9f58ed907e7b,outcome_property,same_paper_not_causal
TR_6b6f55d13d0c,P1067,2020,TC_2f3e0e0cb9b1,mechanism,typed_co_reported_in_abstract,TC_c6879e15a4a5,outcome_property,same_paper_not_causal
TR_4bd348103a86,P1067,2020,TC_2f3e0e0cb9b1,mechanism,typed_co_reported_in_abstract,TC_16f719d4071d,device_context,same_paper_not_causal
TR_edcb650ef0da,P1067,2020,TC_816e08354000,mechanism,typed_co_reported_in_abstract,TC_94ded4355708,outcome_property,same_paper_not_causal
TR_eb93608f0b4a,P1067,2020,TC_816e08354000,mechanism,typed_co_reported_in_abstract,TC_9f58ed907e7b,outcome_property,same_paper_not_causal
TR_d21b3426347f,P1067,2020,TC_816e08354000,mechanism,typed_co_reported_in_abstract,TC_c6879e15a4a5,outcome_property,same_paper_not_causal
