candidate_id,domain,left_unit_id,right_unit_id,left_label,right_label,left_paper_support,right_paper_support,candidate_channels,char_ngram_cosine,structural_jaccard,literal_key_equal,decision_status,concept_relation,human_reason
pair:83395751f266eb02,iTE,iTE:retrieval:5ded30ef698637,iTE:retrieval:8a2b6d64b5d462,capacitance and permittivity,high capacitance,1,1,char_ngram_tfidf,0.454181,0.0,False,unreviewed_candidate,,
pair:e68953f8277d156f,iTE,iTE:retrieval:aa894cfe63aa53,iTE:retrieval:e04d9fc1212bd2,TE performance of PEDOT:PSS films,thermoelectric properties of the IL-doped PEDOT:PSS films,1,1,char_ngram_tfidf,0.454164,0.0,False,unreviewed_candidate,,
pair:24c51552a3564065,iTE,iTE:retrieval:64298642dd2b1b,iTE:retrieval:bb70fb06175752,migration of the BMIM+ cations,migration of anions,1,1,char_ngram_tfidf,0.454158,0.0,False,unreviewed_candidate,,
pair:43262a19897a3327,iTE,iTE:retrieval:6dac4f26ba8ed9,iTE:retrieval:b10e99f565405f,lower film thickness and intrinsic carrier concentration,carrier concentration,1,10,char_ngram_tfidf,0.454132,0.0,False,unreviewed_candidate,,
pair:e681ca2a8700882a,iTE,iTE:retrieval:198f7df6203dda,iTE:retrieval:89d7e866bbb1d9,continuous pathway for copper ion transport along [010],continuous electron-transport pathways,1,1,char_ngram_tfidf,0.454069,0.0,False,unreviewed_candidate,,
pair:cb0fb5423cecebde,iTE,iTE:retrieval:ac1a404a0078e9,iTE:retrieval:e30284367f7464,ion transfer,zinc ion transfer number,1,1,char_ngram_tfidf,0.454014,0.0,False,unreviewed_candidate,,
pair:c8902a22e2396e34,iTE,iTE:retrieval:1089f4de2dc2c1,iTE:retrieval:6ee44c800b9e4d,barriers,ion-hopping barriers,1,1,char_ngram_tfidf,0.453981,0.0,False,unreviewed_candidate,,
pair:e4df885bcda6f8ea,iTE,iTE:retrieval:99bf4dda2e948e,iTE:retrieval:f287564935713d,charge transfer between the CoO2 and the RS layers,charge transfer,1,1,char_ngram_tfidf,0.453848,0.0,False,unreviewed_candidate,,
pair:fbce6721eb5d3849,iTE,iTE:retrieval:825b01f83b9f82,iTE:retrieval:ee83b207232e45,tensile strength,overall strength,1,1,char_ngram_tfidf,0.453834,0.0,False,unreviewed_candidate,,
pair:6034ed38f154fb51,iTE,iTE:retrieval:1758174367fc6d,iTE:retrieval:6aecfe017f0c1e,reduction of charge carriers,charge carrier concentration,1,3,char_ngram_tfidf,0.453778,0.0,False,unreviewed_candidate,,
pair:58c964a0300535d2,iTE,iTE:retrieval:18ec4b9cf32373,iTE:retrieval:6c4907c0653a33,Pb substitution in the Bi site,substitution,1,1,char_ngram_tfidf,0.453735,0.0,False,unreviewed_candidate,,
pair:89111c899a8c4d2b,iTE,iTE:retrieval:096da68b6d48f6,iTE:retrieval:9f374e43d6fb2e,higher substitution,heavy atom substitution,1,1,char_ngram_tfidf,0.453681,0.0,False,unreviewed_candidate,,
pair:29044007b990a9fc,iTE,iTE:retrieval:11c5d8343b6178,iTE:retrieval:4a433cd3371aae,i-TE performances,Thermoelectric performance,1,1,char_ngram_tfidf,0.453649,0.0,False,unreviewed_candidate,,
pair:99c2138fd1afdac0,iTE,iTE:retrieval:055861b7663c07,iTE:retrieval:11c5d8343b6178,thermoelectric performance,i-TE performances,15,1,char_ngram_tfidf,0.453649,0.0,False,unreviewed_candidate,,
pair:0059cf7309ad647d,iTE,iTE:retrieval:5a03e05c9f44ae,iTE:retrieval:f524d4b7ce05c4,ionic liquids,kinetics of ionic liquid,1,1,char_ngram_tfidf,0.453643,0.0,False,unreviewed_candidate,,
pair:b56bd416304f0fad,iTE,iTE:retrieval:4e72faffecf708,iTE:retrieval:96c8a18f213cfd,heat expansion,local volume expansion,1,1,char_ngram_tfidf,0.453625,0.0,False,unreviewed_candidate,,
pair:bfba6b372fbbf781,iTE,iTE:retrieval:34a2450c72902a,iTE:retrieval:d3f0e844567952,strong anisotropic behavior of the Seebeck coefficient,Seebeck coefficient S,1,1,char_ngram_tfidf,0.453616,0.0,False,unreviewed_candidate,,
pair:4d0c8527179cdbc0,iTE,iTE:retrieval:39e79ba8616493,iTE:retrieval:f8112e9e9f70bb,thermal conductivity of the three ILs,ionic and thermal conductivity,1,1,char_ngram_tfidf,0.453593,0.0,False,unreviewed_candidate,,
pair:2a725a69c1bf33cc,iTE,iTE:retrieval:56454ad8b72067,iTE:retrieval:d8dfb055c7cd54,organic-cation pre-intercalation,ionic intercalation,1,1,char_ngram_tfidf,0.453581,0.0,False,unreviewed_candidate,,
pair:9c2bd62b4e78eff5,iTE,iTE:retrieval:106e74068f2eac,iTE:retrieval:243698a05808cf,electronic and ionic conductivity,mixed electronic and ionic compensation,1,1,char_ngram_tfidf,0.453575,0.0,False,unreviewed_candidate,,
pair:6dcebd5b95f8324a,iTE,iTE:retrieval:03ea7915f48631,iTE:retrieval:081e0610c84a65,sigma values,S values,1,1,char_ngram_tfidf,0.453522,0.0,False,unreviewed_candidate,,
pair:d2c7dfabd7c33cd8,iTE,iTE:retrieval:8caf7019464cc6,iTE:retrieval:96dc05e4c31836,polar covalent bonding,unusual covalent bonds,1,1,char_ngram_tfidf,0.453492,0.0,False,unreviewed_candidate,,
pair:1a171eeb6a95d96c,iTE,iTE:retrieval:155d7abf2befd1,iTE:retrieval:6dfb5e0c8d70e6,proton transport,heat transport,1,1,char_ngram_tfidf,0.453478,0.0,False,unreviewed_candidate,,
pair:6f8ecb2324c528c8,iTE,iTE:retrieval:5829d164eb83f3,iTE:retrieval:5c3fec00e64284,charge transport,Li+ transport,1,1,char_ngram_tfidf,0.453433,0.0,False,unreviewed_candidate,,
pair:6a3af033a79f183c,iTE,iTE:retrieval:73a9ec2472fd66,iTE:retrieval:c22d8498b40496,large Nernst thermopower,high thermopower,1,2,char_ngram_tfidf,0.453402,0.0,False,unreviewed_candidate,,
pair:d4620cf7d4441007,iTE,iTE:retrieval:1d6f08c120eab6,iTE:retrieval:a1da4e734503b9,total thermal conductivity (k),low thermal conductivity,1,5,char_ngram_tfidf,0.453401,0.0,False,unreviewed_candidate,,
pair:3b0ddf29b944cda8,iTE,iTE:retrieval:2407cd42cff12d,iTE:retrieval:ee37ed7d165fe1,semiconducting properties,ionic TE properties,1,1,char_ngram_tfidf,0.453328,0.0,False,unreviewed_candidate,,
pair:a239d6c00e758f63,iTE,iTE:retrieval:23b11b05665298,iTE:retrieval:e6713c46a65f30,donors of electrons,active electron donors,1,1,char_ngram_tfidf,0.453318,0.0,False,unreviewed_candidate,,
pair:fff5be3768a4b956,iTE,iTE:retrieval:9b5675df8038a6,iTE:retrieval:fc58506e6afd1b,covalent bond between X and O,covalent bond of Ce-Sb,1,1,char_ngram_tfidf,0.453268,0.0,False,unreviewed_candidate,,
pair:3cf6f84ac69b39a7,iTE,iTE:retrieval:a0e05d8f4a5178,iTE:retrieval:b9d4fd093f3132,direct band gaps,semiconducting natures with a direct band gap,2,1,char_ngram_tfidf,0.453232,0.0,False,unreviewed_candidate,,
pair:22a31ff4f5b135e0,iTE,iTE:retrieval:27d7b315519c4a,iTE:retrieval:345c0102794ee2,covalent character between Ta and O,mixed ionic and covalent character,1,1,char_ngram_tfidf,0.453219,0.0,False,unreviewed_candidate,,
pair:9ebdadfbcd74595c,iTE,iTE:retrieval:9113f66a12246a,iTE:retrieval:ee386e457fa8a4,Grain boundaries of TiO2,scattering of charge carriers by the grain boundaries,1,1,char_ngram_tfidf,0.453138,0.0,False,unreviewed_candidate,,
pair:f540920b0bebaf11,iTE,iTE:retrieval:24d7768711d305,iTE:retrieval:8250a211d664de,reduced thermal conductivity,reduced mobility,1,1,char_ngram_tfidf,0.4531,0.0,False,unreviewed_candidate,,
pair:f5421e3aeace5dd5,iTE,iTE:retrieval:2d9b177d4604c6,iTE:retrieval:3c44efdabb9aeb,thermal conductivities,thermal conductivity of CNT yarns,3,1,char_ngram_tfidf,0.453093,0.0,False,unreviewed_candidate,,
pair:ea7d4825a9d409b7,iTE,iTE:retrieval:4c5b46d7568c9e,iTE:retrieval:c6bf3033525def,phonon transport,strong anisotropy in both electron and phonon transport,1,1,char_ngram_tfidf,0.453049,0.0,False,unreviewed_candidate,,
pair:89eea57b243c17b6,iTE,iTE:retrieval:3fe6fcca82d666,iTE:retrieval:4c9d182ed7a886,conductivity,high conductivity state,10,1,char_ngram_tfidf,0.453024,0.0,False,unreviewed_candidate,,
pair:d213b968454b278a,iTE,iTE:retrieval:50c4815aa0f6e6,iTE:retrieval:c9ca1a7179a7cb,interfacial polarization,thermally induced polarization of ions at the interface,1,1,char_ngram_tfidf,0.453021,0.0,False,unreviewed_candidate,,
pair:3332412e24117e7a,iTE,iTE:retrieval:63da79aaf71123,iTE:retrieval:a400a9f5286a49,covalent bond of Co-Sb or Fe-Sb,covalent bonding,1,2,char_ngram_tfidf,0.452824,0.0,False,unreviewed_candidate,,
pair:1ee7f721ab914cdb,iTE,iTE:retrieval:1b46159add7b34,iTE:retrieval:d04593ec35ee08,Ge doping,Sn doping,1,1,char_ngram_tfidf,0.452815,0.0,False,unreviewed_candidate,,
pair:ca2a22c8df10390f,iTE,iTE:retrieval:83439458749bd8,iTE:retrieval:d7f4ba73aece8d,Temperature gradients,confinement perpendicular to the temperature gradient,1,1,char_ngram_tfidf,0.452806,0.0,False,unreviewed_candidate,,
pair:c8ac3988df1ed834,iTE,iTE:retrieval:6893b64c50803c,iTE:retrieval:e7b0a0a8a6726c,change in the chemical potential of electrons induced by the temperature change,electrochemical potential,1,1,char_ngram_tfidf,0.452801,0.0,False,unreviewed_candidate,,
pair:90d796e8afffc91a,iTE,iTE:retrieval:62d25e32424711,iTE:retrieval:79bd15c8fc31ef,Dy doping,Se doping,1,1,char_ngram_tfidf,0.452749,0.0,False,unreviewed_candidate,,
pair:bbd58ddbd5d7466b,iTE,iTE:retrieval:10b7bf90827ddd,iTE:retrieval:dcb34b271703ff,crystal size,crystallization,1,1,char_ngram_tfidf,0.452726,0.0,False,unreviewed_candidate,,
pair:2115798b507b6b8c,iTE,iTE:retrieval:9f374e43d6fb2e,iTE:retrieval:ad3eeaf60c32ae,heavy atom substitution,Rh substitution,1,1,char_ngram_tfidf,0.452698,0.0,False,unreviewed_candidate,,
pair:05e7a27cc5729320,iTE,iTE:retrieval:1cb17d43b1e6b8,iTE:retrieval:3661dc7e27fec0,freeze resistance,wear resistance,1,1,char_ngram_tfidf,0.452662,0.0,False,unreviewed_candidate,,
pair:7c8315449bf6ee81,iTE,iTE:retrieval:86807e23c06ce3,iTE:retrieval:f3dbeb1ed27cd9,thermodiffusion effect,thermodiffusion-induced voltage,1,1,char_ngram_tfidf,0.452647,0.0,False,unreviewed_candidate,,
pair:c5e2aae3b4d86aa3,iTE,iTE:retrieval:1d6f08c120eab6,iTE:retrieval:9bbbb1f43dd464,total thermal conductivity (k),high thermal conductivity,1,1,char_ngram_tfidf,0.452629,0.0,False,unreviewed_candidate,,
pair:a144f5eb7c83c2b9,iTE,iTE:retrieval:63783c214b3ab3,iTE:retrieval:9e7bb4214c4655,phase transitions,nematic-isotropic phase transition,1,1,char_ngram_tfidf,0.452601,0.0,False,unreviewed_candidate,,
pair:f4dffb60f4f6df45,iTE,iTE:retrieval:9bf9db74144917,iTE:retrieval:d638f42a2671ed,phonon thermal conductance,transconductance,1,1,char_ngram_tfidf,0.452521,0.0,False,unreviewed_candidate,,
pair:a745702c53d003e8,iTE,iTE:retrieval:67b321a9f1f3a2,iTE:retrieval:dff7bcae94e059,n-type TE properties,shift toward p-type properties,1,1,char_ngram_tfidf,0.452392,0.0,False,unreviewed_candidate,,
pair:362f4ae951174c0a,iTE,iTE:retrieval:66678c188ea765,iTE:retrieval:6f37f639796f75,electrodes,NCS/ACC electrodes,1,1,char_ngram_tfidf,0.452384,0.0,False,unreviewed_candidate,,
pair:2c5c2c2481ea6667,iTE,iTE:retrieval:80af3814e63493,iTE:retrieval:bc81ca1e364b21,thermodiffusion and Seebeck effects,enhanced ionic Seebeck effect,1,1,char_ngram_tfidf,0.452304,0.0,False,unreviewed_candidate,,
pair:1239f854c35d24f2,iTE,iTE:retrieval:0bcd17eb39f6a6,iTE:retrieval:cddb868203f92e,low-lying charge-transfer state,selectivity of charge-transfer doping,1,1,char_ngram_tfidf,0.452271,0.0,False,unreviewed_candidate,,
pair:cb0f623445104203,iTE,iTE:retrieval:27bdcba6b6993c,iTE:retrieval:b8b1cfc5071ebf,dynamic noncovalent interactions,dynamic ion-dipole interactions,1,1,char_ngram_tfidf,0.452264,0.0,False,unreviewed_candidate,,
pair:b9189fc2325e60b5,iTE,iTE:retrieval:a45b4053fa33fd,iTE:retrieval:a7b4681444b5fc,self-healing process,stretchability and self-healing ability,1,1,char_ngram_tfidf,0.452234,0.0,False,unreviewed_candidate,,
pair:df22a86115556c04,iTE,iTE:retrieval:20dbbcce8b953a,iTE:retrieval:c6205cd45d0c81,soft acoustic phonon modes,acoustic phonon branches,1,1,char_ngram_tfidf,0.452231,0.0,False,unreviewed_candidate,,
pair:cd1efb7164e21441,iTE,iTE:retrieval:65f9054e2a5168,iTE:retrieval:e1ecf6b84e327b,strong lattice anharmonicity and dynamic disorder,strong phonon anharmonicity,1,2,char_ngram_tfidf,0.452146,0.0,False,unreviewed_candidate,,
pair:b4750389fe4b1e57,iTE,iTE:retrieval:107fc461e78998,iTE:retrieval:91a4cc2f7dfa3d,rare earth atomic mass and ionic radius,ionic radii of the rare earth cations,1,1,char_ngram_tfidf,0.451902,0.0,False,unreviewed_candidate,,
pair:221217a51e4d83a1,iTE,iTE:retrieval:24b59c9373d658,iTE:retrieval:fe3374d7249d6b,ion transport under a thermal gradient,water and thermal gradients,1,1,char_ngram_tfidf,0.451867,0.0,False,unreviewed_candidate,,
pair:acd04bd88052de0f,iTE,iTE:retrieval:6b37d5d315d054,iTE:retrieval:91eb3b859e6757,performance of the concept,TE performance of PEDOT,1,1,char_ngram_tfidf,0.451836,0.0,False,unreviewed_candidate,,
pair:788ce05ba8427d11,iTE,iTE:retrieval:90cf626f0b1df8,iTE:retrieval:b37490cc177430,anharmonic bonding,anodic bonding,1,1,char_ngram_tfidf,0.451774,0.0,False,unreviewed_candidate,,
pair:b4737c78bf98c375,iTE,iTE:retrieval:27a4207d8ac8a2,iTE:retrieval:2f309265d0f25c,dissolution of protons,faster dissolution,1,1,char_ngram_tfidf,0.451755,0.0,False,unreviewed_candidate,,
pair:d8d7e067ce9b5c7d,iTE,iTE:retrieval:40e173170fd21a,iTE:retrieval:e83dbc864b1eb6,temperature gradient,temperature variation,2,1,char_ngram_tfidf,0.451742,0.0,False,unreviewed_candidate,,
pair:a6125e7276a7ccd0,iTE,iTE:retrieval:202ff6dc2e221c,iTE:retrieval:a6d86f3cc83dec,band gap narrowing,anomalous narrowing of the band gap of EuYbCuSe3,1,1,char_ngram_tfidf,0.451704,0.0,False,unreviewed_candidate,,
pair:ca1d78fd47a5ed28,iTE,iTE:retrieval:333da9c61f947d,iTE:retrieval:6d10b7da09db1c,lattice parameters and unit cell volume,crystal lattice parameters,1,1,char_ngram_tfidf,0.451685,0.0,False,unreviewed_candidate,,
pair:6f3f1717b92cd321,iTE,iTE:retrieval:a21a52979f499e,iTE:retrieval:e7e5487764377d,coordination interactions,selective ion interactions,1,1,char_ngram_tfidf,0.451604,0.0,False,unreviewed_candidate,,
pair:443f774f7b6e0f9c,iTE,iTE:retrieval:26e66a8d8eee09,iTE:retrieval:d67013377c6ffb,thermoelectric field,thermoelectric coupling,1,1,char_ngram_tfidf,0.451547,0.0,False,unreviewed_candidate,,
pair:70f0e93fc61958ae,iTE,iTE:retrieval:5d1a6ca7a104f5,iTE:retrieval:a488beabe29820,electronically assisted transport pathways,pathways,1,1,char_ngram_tfidf,0.451535,0.0,False,unreviewed_candidate,,
pair:44ded256b5e9c32b,iTE,iTE:retrieval:4cacf1c1ac363a,iTE:retrieval:f86a15d5892b50,thermoelectric conversion properties,thermoelectric transport property,1,1,char_ngram_tfidf,0.451528,0.0,False,unreviewed_candidate,,
pair:ba2fe9e036a83b47,iTE,iTE:retrieval:53813e0f9328bb,iTE:retrieval:5d0f6cd36b934f,photothermal conversion efficiency,extraction efficiency,1,1,char_ngram_tfidf,0.451408,0.0,False,unreviewed_candidate,,
pair:75d27474d691c437,iTE,iTE:retrieval:0d6ea46d75c971,iTE:retrieval:2a4641b1c9aee8,larger ionic radii of Ni2+,larger ionic radius of Br-,1,1,char_ngram_tfidf,0.451396,0.0,False,unreviewed_candidate,,
pair:1e5736fc30a28eaf,iTE,iTE:retrieval:2d7133e740d6b7,iTE:retrieval:9afe64576b40b2,gradient in the nonstoichiometry,small non-stoichiometry range,1,1,char_ngram_tfidf,0.45139,0.0,False,unreviewed_candidate,,
pair:84828a1e24f3be67,iTE,iTE:retrieval:185a4441baaf57,iTE:retrieval:b979b1711e1f58,steady state difference between concentrations,diffusion difference between cations and anions,1,1,char_ngram_tfidf,0.45138,0.0,False,unreviewed_candidate,,
pair:4b0d773fe7c4fe47,iTE,iTE:retrieval:4612a29a08eaa9,iTE:retrieval:d2b49b56bea46d,ionic wind generator,electricity generator,1,1,char_ngram_tfidf,0.451375,0.0,False,unreviewed_candidate,,
pair:149b5ec07edcd31f,iTE,iTE:retrieval:4ae897da3002bd,iTE:retrieval:94e7bfa48226cd,long-range Zn2+ migration,long-range Cu diffusion,1,1,char_ngram_tfidf,0.451367,0.0,False,unreviewed_candidate,,
pair:711e71c70d7eb69d,iTE,iTE:retrieval:b4c75a45e9f248,iTE:retrieval:e54947c9e4cf6f,ion accumulation near the evaporation interface,ion accumulation variation,1,1,char_ngram_tfidf,0.451319,0.0,False,unreviewed_candidate,,
pair:9162b810f1ad6c2f,iTE,iTE:retrieval:1973281269446e,iTE:retrieval:55266623a8627f,hole mobility,carrier mobility,1,4,char_ngram_tfidf,0.451286,0.0,False,unreviewed_candidate,,
pair:a4ac5325d2ab428a,iTE,iTE:retrieval:1c838bad62ba62,iTE:retrieval:ffc58599688d6e,non-monotonic temperature variation of the Seebeck coefficient,decrease in the Seebeck coefficient,1,1,char_ngram_tfidf,0.451227,0.0,False,unreviewed_candidate,,
pair:df6c498b4eafc7f6,iTE,iTE:retrieval:69a0072517c45d,iTE:retrieval:8fd34699231fb8,diffusion of copper ions,thermodiffusion of ions,1,1,char_ngram_tfidf,0.451223,0.0,False,unreviewed_candidate,,
pair:a8ac5580f993f595,iTE,iTE:retrieval:ec010162e90b00,iTE:retrieval:fc48b02f78066c,n-type transport,n-type TE response,1,1,char_ngram_tfidf,0.451156,0.0,False,unreviewed_candidate,,
pair:390b0bda28bbc8f6,iTE,iTE:retrieval:4141497faca928,iTE:retrieval:f4506ebecea49e,activation energy (E sigma),ionic activation energy,1,1,char_ngram_tfidf,0.451128,0.0,False,unreviewed_candidate,,
pair:0f2f5f5144775d9c,iTE,iTE:retrieval:5f860387f862f9,iTE:retrieval:b2bd6ae5ba2fa8,ionic diffusion,thermal ionic diffusion (Soret effect),2,1,char_ngram_tfidf,0.451123,0.0,False,unreviewed_candidate,,
pair:22c7eea228b0bb36,iTE,iTE:retrieval:8a6cead4385ed4,iTE:retrieval:c059261f7eea66,migration,electro-migration,1,1,char_ngram_tfidf,0.451058,0.0,False,unreviewed_candidate,,
pair:9781d12eeaf3b80d,iTE,iTE:retrieval:b25d7c1e653e2f,iTE:retrieval:e1ecf6b84e327b,extreme anharmonicity of dominated phonons,strong phonon anharmonicity,1,2,char_ngram_tfidf,0.451057,0.0,False,unreviewed_candidate,,
pair:6a63f3aeccb29adf,iTE,iTE:retrieval:4b5f0437257bed,iTE:retrieval:66678c188ea765,electrons,electrodes,1,1,char_ngram_tfidf,0.450899,0.0,False,unreviewed_candidate,,
pair:35e9537eb25f3a72,iTE,iTE:retrieval:4fac28495c1f0d,iTE:retrieval:feaa3cc5e20504,n-type semiconducting characteristics,output TE characteristics,1,1,char_ngram_tfidf,0.450882,0.0,False,unreviewed_candidate,,
pair:8dd38ae92b1c13f7,iTE,iTE:retrieval:8b45ef5352aa70,iTE:retrieval:90cf626f0b1df8,anharmonicity and disorder,anharmonic bonding,1,1,char_ngram_tfidf,0.450861,0.0,False,unreviewed_candidate,,
pair:2e2173658ce97df8,iTE,iTE:retrieval:2d36f58d3c9a6f,iTE:retrieval:36b909068ce44a,electronic transport,activation energy for ionic transport,1,1,char_ngram_tfidf,0.450843,0.0,False,unreviewed_candidate,,
pair:75c23b4b890fb5a3,iTE,iTE:retrieval:6c3c7a5b304119,iTE:retrieval:a200f8d0b9daec,selective ion transport pathways,percolation pathways,1,1,char_ngram_tfidf,0.450828,0.0,False,unreviewed_candidate,,
pair:253841c0b2c2945a,iTE,iTE:retrieval:06d137d3d15f3f,iTE:retrieval:8a6cead4385ed4,selective ion migration,migration,1,1,char_ngram_tfidf,0.450825,0.0,False,unreviewed_candidate,,
pair:95ea60f5f7cf6502,iTE,iTE:retrieval:913344502106a7,iTE:retrieval:d009eb71dbbdf7,lattice thermal conductivity in the out-of-plane direction,low lattice thermal conductivity,1,5,char_ngram_tfidf,0.450756,0.0,False,unreviewed_candidate,,
pair:74d1aeb1f3f7207b,iTE,iTE:retrieval:39d84ae6b4c0f5,iTE:retrieval:6311aaf9a0c389,dominant phonon scattering pathway,scattering phonons,1,1,char_ngram_tfidf,0.450747,0.0,False,unreviewed_candidate,,
pair:e8fb04a8ca360cab,iTE,iTE:retrieval:5dcd6f46b12666,iTE:retrieval:e799b780e83b21,ionic thermoelectric gelatin material,efficient thermoelectric materials,1,1,char_ngram_tfidf,0.45068,0.0,False,unreviewed_candidate,,
pair:d300d565945c23f0,iTE,iTE:retrieval:00f7c4bd0a47d9,iTE:retrieval:167f448f11f389,polymer thermal expansion effect,expansion,1,1,char_ngram_tfidf,0.45067,0.0,False,unreviewed_candidate,,
pair:f9edf56a17a6585a,iTE,iTE:retrieval:1f6b604f57d425,iTE:retrieval:e11b996a261ad8,humidity monitoring,humidity and temperature,1,1,char_ngram_tfidf,0.450582,0.0,False,unreviewed_candidate,,
pair:e6ef8da9e8758fac,iTE,iTE:retrieval:67b321a9f1f3a2,iTE:retrieval:ec010162e90b00,n-type TE properties,n-type transport,1,1,char_ngram_tfidf,0.450578,0.0,False,unreviewed_candidate,,
pair:c580074e9d05fce6,iTE,iTE:retrieval:ed538ee1a48aa8,iTE:retrieval:f849e5c39b53a2,higher-order anharmonicity,strong bond anharmonicity,1,1,char_ngram_tfidf,0.45056,0.0,False,unreviewed_candidate,,
pair:b92d29584aac3306,iTE,iTE:retrieval:26159f57f483a2,iTE:retrieval:4cad17910bd7c5,hopping conduction,conduction,1,1,char_ngram_tfidf,0.450498,0.0,False,unreviewed_candidate,,
pair:889d4053ffb409c7,iTE,iTE:retrieval:1c2e2a753034e1,iTE:retrieval:ab5fde07c1faa0,incorporation of crosslinking agents,second crosslinking network,1,1,char_ngram_tfidf,0.450486,0.0,False,unreviewed_candidate,,
pair:c077c47531e4302a,iTE,iTE:retrieval:2be6532f62ee72,iTE:retrieval:ca1a5589ef95e8,number density fluctuation,temperature fluctuation,1,2,char_ngram_tfidf,0.450448,0.0,False,unreviewed_candidate,,
pair:bd863443db49c8cf,iTE,iTE:retrieval:34a2450c72902a,iTE:retrieval:389fbb4cb20367,strong anisotropic behavior of the Seebeck coefficient,Seebeck coefficient of the PANI,1,1,char_ngram_tfidf,0.450371,0.0,False,unreviewed_candidate,,
pair:0e0b992cbdee3efd,iTE,iTE:retrieval:6191b5381aad91,iTE:retrieval:dec539f43f4f78,thermopower,sign and magnitude of the thermopower,20,1,char_ngram_tfidf,0.450351,0.0,False,unreviewed_candidate,,
pair:766d2b36caaf9a11,iTE,iTE:retrieval:353d04b0e990eb,iTE:retrieval:dec539f43f4f78,Thermopower,sign and magnitude of the thermopower,1,1,char_ngram_tfidf,0.450351,0.0,False,unreviewed_candidate,,
pair:6b495651da4c3c6a,iTE,iTE:retrieval:55266623a8627f,iTE:retrieval:bee1fab0ce0ea5,carrier mobility,charge mobility,4,1,char_ngram_tfidf,0.450321,0.0,False,unreviewed_candidate,,
pair:d3673a8510ba0777,iTE,iTE:retrieval:92a039aec91299,iTE:retrieval:cb91ecf0ead30b,electronic conductivity,electronic carriers,3,1,char_ngram_tfidf,0.450315,0.0,False,unreviewed_candidate,,
pair:85495a26232f3615,iTE,iTE:retrieval:3428a37d329148,iTE:retrieval:ed500ead9db2dc,p-type ionic thermoelectric effect,thermoelectric efficiency,1,3,char_ngram_tfidf,0.450294,0.0,False,unreviewed_candidate,,
pair:39e5be9f782867fe,iTE,iTE:retrieval:3fe6fcca82d666,iTE:retrieval:8bb11be8833b07,conductivity,ionic conductivity of the SPE,10,1,char_ngram_tfidf,0.450289,0.0,False,unreviewed_candidate,,
pair:23514831a35d290f,iTE,iTE:retrieval:79bd15c8fc31ef,iTE:retrieval:f0a8769ea1297f,Se doping,Pb doping,1,1,char_ngram_tfidf,0.45026,0.0,False,unreviewed_candidate,,
pair:9aea7fc0415bf065,iTE,iTE:retrieval:cd11211925ba66,iTE:retrieval:f4ad3bfafd37c5,large heat conductivity,ionic conductivity,1,23,char_ngram_tfidf,0.450239,0.0,False,unreviewed_candidate,,
pair:c37e4932059931e6,iTE,iTE:retrieval:d3f0e844567952,iTE:retrieval:e1525be46af2fa,Seebeck coefficient S,Seebeck,1,1,char_ngram_tfidf,0.450213,0.0,False,unreviewed_candidate,,
pair:adea548011292532,iTE,iTE:retrieval:7ac8f452d7676d,iTE:retrieval:b99fead199ac03,Seebeck effect,Seebeck coefficients,2,8,char_ngram_tfidf,0.450209,0.0,False,unreviewed_candidate,,
pair:2974b3feaea2b6f6,iTE,iTE:retrieval:8b0c41913f85ce,iTE:retrieval:b2bd6ae5ba2fa8,ionic Soret effect,thermal ionic diffusion (Soret effect),2,1,char_ngram_tfidf,0.450182,0.0,False,unreviewed_candidate,,
pair:d37b4531dbf077f4,iTE,iTE:retrieval:ba841071950a7f,iTE:retrieval:c6ce72d594f4f1,increased resistivity,increased grain boundary resistance,1,1,char_ngram_tfidf,0.45018,0.0,False,unreviewed_candidate,,
pair:4b0d15adba9e0237,iTE,iTE:retrieval:d009eb71dbbdf7,iTE:retrieval:feaefb83a9a12c,low lattice thermal conductivity,lattice thermal conductivity of AgMnGePbSbTe5,5,1,char_ngram_tfidf,0.450128,0.0,False,unreviewed_candidate,,
pair:df8751c83342d605,iTE,iTE:retrieval:56e84e50a59b53,iTE:retrieval:6311aaf9a0c389,scattering center for electric carrier and phonon,scattering phonons,1,1,char_ngram_tfidf,0.450128,0.0,False,unreviewed_candidate,,
pair:1fd2858e823bfe9a,iTE,iTE:retrieval:07a1f88ecb5689,iTE:retrieval:7486459a853413,antisite disorder and localized lattice distortions,large lattice distortion,1,1,char_ngram_tfidf,0.450084,0.0,False,unreviewed_candidate,,
pair:75a8ae5f5b952d58,iTE,iTE:retrieval:96b0fc0eec0d5c,iTE:retrieval:a0ca60567c7c3c,phonon scattering along the boundaries,grain boundaries,1,1,char_ngram_tfidf,0.450075,0.0,False,unreviewed_candidate,,
pair:8edbf8b1af0b57c4,iTE,iTE:retrieval:76c4de7e8f4d49,iTE:retrieval:a3a949c443f770,ionic Seebeck coefficient,large values of the Seebeck coefficient and low electrical resistivity,9,1,char_ngram_tfidf,0.450051,0.0,False,unreviewed_candidate,,
pair:bfd35b0eba0b0353,iTE,iTE:retrieval:396f0a75d1f414,iTE:retrieval:d130e9c1365768,phase transition temperature,phase transition of the nanoparticles,1,1,char_ngram_tfidf,0.450017,0.0,False,unreviewed_candidate,,
