paper_id,source,year,title,doi,concept,concept_type,graph_role
iTE1_0653,iTE1,2020,"Influence of trivalent lanthanides substitution on the thermoelectric properties of nanostructured Ca1-xLn3+xMnO3-δ (Ln3+ = Sm, Ce, La; x=0, 0.1)",10.1007/s10854-020-03205-0,semiconducting behavior,material_system,recommendation_candidate
iTE1_0653,iTE1,2020,"Influence of trivalent lanthanides substitution on the thermoelectric properties of nanostructured Ca1-xLn3+xMnO3-δ (Ln3+ = Sm, Ce, La; x=0, 0.1)",10.1007/s10854-020-03205-0,substitution changes,material_system,recommendation_candidate
iTE1_0653,iTE1,2020,"Influence of trivalent lanthanides substitution on the thermoelectric properties of nanostructured Ca1-xLn3+xMnO3-δ (Ln3+ = Sm, Ce, La; x=0, 0.1)",10.1007/s10854-020-03205-0,seebeck coefficient,property_metric,background
iTE1_0654,iTE1,1993,C-AXIS ELECTRICAL-CONDUCTIVITY AND THERMOELECTRIC-POWER OF SODIUM HYDRIDE GRAPHITE TERNARY INTERCALATION COMPOUNDS,10.1103/PhysRevB.47.10662,carrier concentration,material_system,background
iTE1_0654,iTE1,1993,C-AXIS ELECTRICAL-CONDUCTIVITY AND THERMOELECTRIC-POWER OF SODIUM HYDRIDE GRAPHITE TERNARY INTERCALATION COMPOUNDS,10.1103/PhysRevB.47.10662,charge transfer,electrode_interface,recommendation_candidate
iTE1_0654,iTE1,1993,C-AXIS ELECTRICAL-CONDUCTIVITY AND THERMOELECTRIC-POWER OF SODIUM HYDRIDE GRAPHITE TERNARY INTERCALATION COMPOUNDS,10.1103/PhysRevB.47.10662,stoichiometric composition,material_system,background
iTE1_0655,iTE1,2010,Electrical Properties of Molten CuCl-Cu2Te Mixtures,10.1143/JPSJ.79.114702,electrical conductivity,property_metric,background
iTE1_0655,iTE1,2010,Electrical Properties of Molten CuCl-Cu2Te Mixtures,10.1143/JPSJ.79.114702,conductivity sigma,property_metric,background
iTE1_0655,iTE1,2010,Electrical Properties of Molten CuCl-Cu2Te Mixtures,10.1143/JPSJ.79.114702,ionic conduction,material_system,background
iTE1_0655,iTE1,2010,Electrical Properties of Molten CuCl-Cu2Te Mixtures,10.1143/JPSJ.79.114702,electrical conductivity sigma,property_metric,recommendation_candidate
iTE1_0655,iTE1,2010,Electrical Properties of Molten CuCl-Cu2Te Mixtures,10.1143/JPSJ.79.114702,electronic conduction,material_system,recommendation_candidate
iTE1_0656,iTE1,2017,CaCoSO diluted magnetic antiferromagnet semiconductor as efficient thermoelectric materials,10.1016/j.materresbull.2017.05.041,thermal conductivity,property_metric,background
iTE1_0656,iTE1,2017,CaCoSO diluted magnetic antiferromagnet semiconductor as efficient thermoelectric materials,10.1016/j.materresbull.2017.05.041,electrical conductivity,property_metric,background
iTE1_0656,iTE1,2017,CaCoSO diluted magnetic antiferromagnet semiconductor as efficient thermoelectric materials,10.1016/j.materresbull.2017.05.041,low thermal conductivity,property_metric,background
iTE1_0656,iTE1,2017,CaCoSO diluted magnetic antiferromagnet semiconductor as efficient thermoelectric materials,10.1016/j.materresbull.2017.05.041,ionic bonding,material_system,background
iTE1_0656,iTE1,2017,CaCoSO diluted magnetic antiferromagnet semiconductor as efficient thermoelectric materials,10.1016/j.materresbull.2017.05.041,high electrical conductivity,property_metric,background
iTE1_0656,iTE1,2017,CaCoSO diluted magnetic antiferromagnet semiconductor as efficient thermoelectric materials,10.1016/j.materresbull.2017.05.041,large seebeck,property_metric,recommendation_candidate
iTE1_0656,iTE1,2017,CaCoSO diluted magnetic antiferromagnet semiconductor as efficient thermoelectric materials,10.1016/j.materresbull.2017.05.041,large seebeck coefficient,property_metric,recommendation_candidate
iTE1_0656,iTE1,2017,CaCoSO diluted magnetic antiferromagnet semiconductor as efficient thermoelectric materials,10.1016/j.materresbull.2017.05.041,high conductivity,property_metric,recommendation_candidate
iTE1_0656,iTE1,2017,CaCoSO diluted magnetic antiferromagnet semiconductor as efficient thermoelectric materials,10.1016/j.materresbull.2017.05.041,carrier transport,material_system,recommendation_candidate
iTE1_0656,iTE1,2017,CaCoSO diluted magnetic antiferromagnet semiconductor as efficient thermoelectric materials,10.1016/j.materresbull.2017.05.041,calculations reveal,material_system,recommendation_candidate
iTE1_0656,iTE1,2017,CaCoSO diluted magnetic antiferromagnet semiconductor as efficient thermoelectric materials,10.1016/j.materresbull.2017.05.041,seebeck coefficient,property_metric,background
iTE1_0657,iTE1,2001,Structure and chemical bond of thermoelectric Ce-Co-Sb skutterudites,,thermal conductivity,property_metric,background
iTE1_0657,iTE1,2001,Structure and chemical bond of thermoelectric Ce-Co-Sb skutterudites,,ionic bond,material_system,recommendation_candidate
iTE1_0657,iTE1,2001,Structure and chemical bond of thermoelectric Ce-Co-Sb skutterudites,,ionic/covalent bonding,material_system,recommendation_candidate
iTE1_0657,iTE1,2001,Structure and chemical bond of thermoelectric Ce-Co-Sb skutterudites,,lowers thermal conductivity,property_metric,recommendation_candidate
iTE1_0658,iTE1,2010,Preparation of Well-Crystallized Bi2Te3 Hollow Spheres and Nanosaws by Microwave Heating Method,,ionic liquid,material_system,background
iTE1_0659,iTE1,2001,Concentration dependence of the ionic conductivity in superionic conductors,10.1143/JPSJ.70.2958,ionic conductivity,property_metric,background
iTE1_0659,iTE1,2001,Concentration dependence of the ionic conductivity in superionic conductors,10.1143/JPSJ.70.2958,mobile ions,material_system,recommendation_candidate
iTE1_0659,iTE1,2001,Concentration dependence of the ionic conductivity in superionic conductors,10.1143/JPSJ.70.2958,superionic conductors,material_system,recommendation_candidate
iTE1_0659,iTE1,2001,Concentration dependence of the ionic conductivity in superionic conductors,10.1143/JPSJ.70.2958,ion concentration,material_system,recommendation_candidate
iTE1_0660,iTE1,2026,Atomic-Scale Chemical Inhomogeneity as a Determinant of Thermoelectric Transport in Bi2Te3-Based Materials,10.1103/qqrq-ths7,ionic bonding,material_system,background
iTE1_0660,iTE1,2026,Atomic-Scale Chemical Inhomogeneity as a Determinant of Thermoelectric Transport in Bi2Te3-Based Materials,10.1103/qqrq-ths7,electron microscopy,characterization_method,background
iTE1_0660,iTE1,2026,Atomic-Scale Chemical Inhomogeneity as a Determinant of Thermoelectric Transport in Bi2Te3-Based Materials,10.1103/qqrq-ths7,thermoelectric transport,material_system,background
iTE1_0660,iTE1,2026,Atomic-Scale Chemical Inhomogeneity as a Determinant of Thermoelectric Transport in Bi2Te3-Based Materials,10.1103/qqrq-ths7,seebeck coefficient,property_metric,background
iTE1_0661,iTE1,2011,Perovskite-type proton conductor for novel direct ionic thermoelectric hydrogen sensor,10.1016/j.ssi.2010.05.044,ionic thermoelectric,material_system,background
iTE1_0661,iTE1,2011,Perovskite-type proton conductor for novel direct ionic thermoelectric hydrogen sensor,10.1016/j.ssi.2010.05.044,temperature dependence,material_system,background
iTE1_0661,iTE1,2011,Perovskite-type proton conductor for novel direct ionic thermoelectric hydrogen sensor,10.1016/j.ssi.2010.05.044,different temperatures,material_system,recommendation_candidate
iTE1_0661,iTE1,2011,Perovskite-type proton conductor for novel direct ionic thermoelectric hydrogen sensor,10.1016/j.ssi.2010.05.044,small temperature,material_system,recommendation_candidate
iTE1_0662,iTE1,2024,Double selective ionic gel with excellent thermopower and ultra-high energy density for low-quality thermal energy harvesting,10.1039/d3ee03759b,fecl3/fecl2 electrolyte. guanidinium enhances ion separation/thermodiffusion,transport_mechanism,recommendation_candidate
iTE1_0662,iTE1,2024,Double selective ionic gel with excellent thermopower and ultra-high energy density for low-quality thermal energy harvesting,10.1039/d3ee03759b,amplifying thermogalvanic entropy difference,material_system,recommendation_candidate
iTE1_0662,iTE1,2024,Double selective ionic gel with excellent thermopower and ultra-high energy density for low-quality thermal energy harvesting,10.1039/d3ee03759b,thermal conductivity,property_metric,background
iTE1_0662,iTE1,2024,Double selective ionic gel with excellent thermopower and ultra-high energy density for low-quality thermal energy harvesting,10.1039/d3ee03759b,ionic thermoelectric,material_system,background
iTE1_0662,iTE1,2024,Double selective ionic gel with excellent thermopower and ultra-high energy density for low-quality thermal energy harvesting,10.1039/d3ee03759b,low thermal conductivity,property_metric,background
iTE1_0662,iTE1,2024,Double selective ionic gel with excellent thermopower and ultra-high energy density for low-quality thermal energy harvesting,10.1039/d3ee03759b,high thermopower,property_metric,background
iTE1_0662,iTE1,2024,Double selective ionic gel with excellent thermopower and ultra-high energy density for low-quality thermal energy harvesting,10.1039/d3ee03759b,entropy difference,material_system,recommendation_candidate
iTE1_0662,iTE1,2024,Double selective ionic gel with excellent thermopower and ultra-high energy density for low-quality thermal energy harvesting,10.1039/d3ee03759b,thermogalvanic effects,material_system,background
iTE1_0662,iTE1,2024,Double selective ionic gel with excellent thermopower and ultra-high energy density for low-quality thermal energy harvesting,10.1039/d3ee03759b,redox pairs,material_system,recommendation_candidate
iTE1_0662,iTE1,2024,Double selective ionic gel with excellent thermopower and ultra-high energy density for low-quality thermal energy harvesting,10.1039/d3ee03759b,ionic thermoelectric cells,material_system,recommendation_candidate
iTE1_0662,iTE1,2024,Double selective ionic gel with excellent thermopower and ultra-high energy density for low-quality thermal energy harvesting,10.1039/d3ee03759b,electrolyte ions,material_system,recommendation_candidate
iTE1_0662,iTE1,2024,Double selective ionic gel with excellent thermopower and ultra-high energy density for low-quality thermal energy harvesting,10.1039/d3ee03759b,ionic gel,material_system,recommendation_candidate
iTE1_0662,iTE1,2024,Double selective ionic gel with excellent thermopower and ultra-high energy density for low-quality thermal energy harvesting,10.1039/d3ee03759b,thermodiffusion effect,transport_mechanism,background
iTE1_0662,iTE1,2024,Double selective ionic gel with excellent thermopower and ultra-high energy density for low-quality thermal energy harvesting,10.1039/d3ee03759b,redox electrolytes,material_system,background
iTE1_0663,iTE1,2020,Thermal Dependence of the Mesoscale Ionic Diode: Modeling and Experimental Verification,10.1021/acsami.0c02214,power generation,material_system,background
iTE1_0663,iTE1,2020,Thermal Dependence of the Mesoscale Ionic Diode: Modeling and Experimental Verification,10.1021/acsami.0c02214,ion transport,transport_mechanism,background
iTE1_0664,iTE1,2015,Thermoelectric energy recovery at ionic-liquid/electrode interface,10.1063/1.4923199,temperature gradient,material_system,background
iTE1_0664,iTE1,2015,Thermoelectric energy recovery at ionic-liquid/electrode interface,10.1063/1.4923199,thermogalvanic cells,material_system,background
iTE1_0664,iTE1,2015,Thermoelectric energy recovery at ionic-liquid/electrode interface,10.1063/1.4923199,carbon electrode,electrode_interface,background
iTE1_0664,iTE1,2015,Thermoelectric energy recovery at ionic-liquid/electrode interface,10.1063/1.4923199,electrode interface,material_system,background
iTE1_0664,iTE1,2015,Thermoelectric energy recovery at ionic-liquid/electrode interface,10.1063/1.4923199,platinum electrode,electrode_interface,background
iTE1_0665,iTE1,2023,"Optoelectronic and thermoelectric characteristics of halide based double perovskites K2YAgX6 (X = Br, I) for energy storage applications",10.1016/j.poly.2022.116184,ionic radius,material_system,background
iTE1_0665,iTE1,2023,"Optoelectronic and thermoelectric characteristics of halide based double perovskites K2YAgX6 (X = Br, I) for energy storage applications",10.1016/j.poly.2022.116184,ionic radii,material_system,background
iTE1_0665,iTE1,2023,"Optoelectronic and thermoelectric characteristics of halide based double perovskites K2YAgX6 (X = Br, I) for energy storage applications",10.1016/j.poly.2022.116184,semi-classical boltzmann,material_system,recommendation_candidate
iTE1_0665,iTE1,2023,"Optoelectronic and thermoelectric characteristics of halide based double perovskites K2YAgX6 (X = Br, I) for energy storage applications",10.1016/j.poly.2022.116184,ionic radius controls,material_system,recommendation_candidate
iTE1_0665,iTE1,2023,"Optoelectronic and thermoelectric characteristics of halide based double perovskites K2YAgX6 (X = Br, I) for energy storage applications",10.1016/j.poly.2022.116184,storage applications,material_system,background
iTE1_0666,iTE1,2026,Stable high-performance n-type PbTe enabled by lattice engineering for robust thermoelectric modules,10.1016/j.jmat.2026.101204,temperature difference,material_system,background
iTE1_0666,iTE1,2026,Stable high-performance n-type PbTe enabled by lattice engineering for robust thermoelectric modules,10.1016/j.jmat.2026.101204,conversion efficiency,property_metric,background
iTE1_0666,iTE1,2026,Stable high-performance n-type PbTe enabled by lattice engineering for robust thermoelectric modules,10.1016/j.jmat.2026.101204,high temperature,material_system,background
iTE1_0666,iTE1,2026,Stable high-performance n-type PbTe enabled by lattice engineering for robust thermoelectric modules,10.1016/j.jmat.2026.101204,ionic migration,material_system,recommendation_candidate
iTE1_0666,iTE1,2026,Stable high-performance n-type PbTe enabled by lattice engineering for robust thermoelectric modules,10.1016/j.jmat.2026.101204,cu migration,material_system,background
iTE1_0667,iTE1,2010,The Zintl Compound Ca5Al2Sb6 for Low-Cost Thermoelectric Power Generation,10.1002/adfm.201000970,thermal conductivity,property_metric,background
iTE1_0667,iTE1,2010,The Zintl Compound Ca5Al2Sb6 for Low-Cost Thermoelectric Power Generation,10.1002/adfm.201000970,lattice thermal conductivity,property_metric,background
iTE1_0667,iTE1,2010,The Zintl Compound Ca5Al2Sb6 for Low-Cost Thermoelectric Power Generation,10.1002/adfm.201000970,low thermal conductivity,property_metric,background
iTE1_0667,iTE1,2010,The Zintl Compound Ca5Al2Sb6 for Low-Cost Thermoelectric Power Generation,10.1002/adfm.201000970,thermoelectric applications,material_system,background
iTE1_0667,iTE1,2010,The Zintl Compound Ca5Al2Sb6 for Low-Cost Thermoelectric Power Generation,10.1002/adfm.201000970,carrier concentration,material_system,background
iTE1_0667,iTE1,2010,The Zintl Compound Ca5Al2Sb6 for Low-Cost Thermoelectric Power Generation,10.1002/adfm.201000970,power generation,material_system,background
iTE1_0667,iTE1,2010,The Zintl Compound Ca5Al2Sb6 for Low-Cost Thermoelectric Power Generation,10.1002/adfm.201000970,high temperature,material_system,background
iTE1_0667,iTE1,2010,The Zintl Compound Ca5Al2Sb6 for Low-Cost Thermoelectric Power Generation,10.1002/adfm.201000970,low lattice thermal conductivity,property_metric,background
iTE1_0667,iTE1,2010,The Zintl Compound Ca5Al2Sb6 for Low-Cost Thermoelectric Power Generation,10.1002/adfm.201000970,ionic/covalent bonding,material_system,recommendation_candidate
iTE1_0667,iTE1,2010,The Zintl Compound Ca5Al2Sb6 for Low-Cost Thermoelectric Power Generation,10.1002/adfm.201000970,thermoelectric power generation,material_system,recommendation_candidate
iTE1_0667,iTE1,2010,The Zintl Compound Ca5Al2Sb6 for Low-Cost Thermoelectric Power Generation,10.1002/adfm.201000970,lower thermal conductivity,property_metric,recommendation_candidate
iTE1_0667,iTE1,2010,The Zintl Compound Ca5Al2Sb6 for Low-Cost Thermoelectric Power Generation,10.1002/adfm.201000970,zintl phase,material_system,recommendation_candidate
iTE1_0667,iTE1,2010,The Zintl Compound Ca5Al2Sb6 for Low-Cost Thermoelectric Power Generation,10.1002/adfm.201000970,extremely low lattice thermal conductivity,property_metric,background
iTE1_0668,iTE1,2025,Self-powered multimodal sensing ionic thermoelectric elastomer with excellent mechanical properties driven by hierarchical network,10.1016/j.cej.2025.164715,ionic thermoelectric,material_system,background
iTE1_0668,iTE1,2025,Self-powered multimodal sensing ionic thermoelectric elastomer with excellent mechanical properties driven by hierarchical network,10.1016/j.cej.2025.164715,room temperature,material_system,background
iTE1_0668,iTE1,2025,Self-powered multimodal sensing ionic thermoelectric elastomer with excellent mechanical properties driven by hierarchical network,10.1016/j.cej.2025.164715,ionic thermopower,property_metric,background
iTE1_0668,iTE1,2025,Self-powered multimodal sensing ionic thermoelectric elastomer with excellent mechanical properties driven by hierarchical network,10.1016/j.cej.2025.164715,n-type ionic,material_system,recommendation_candidate
iTE1_0668,iTE1,2025,Self-powered multimodal sensing ionic thermoelectric elastomer with excellent mechanical properties driven by hierarchical network,10.1016/j.cej.2025.164715,deep eutectic,material_system,recommendation_candidate
iTE1_0668,iTE1,2025,Self-powered multimodal sensing ionic thermoelectric elastomer with excellent mechanical properties driven by hierarchical network,10.1016/j.cej.2025.164715,deep eutectic solvent,material_system,recommendation_candidate
iTE1_0668,iTE1,2025,Self-powered multimodal sensing ionic thermoelectric elastomer with excellent mechanical properties driven by hierarchical network,10.1016/j.cej.2025.164715,eutectic solvent,material_system,recommendation_candidate
iTE1_0668,iTE1,2025,Self-powered multimodal sensing ionic thermoelectric elastomer with excellent mechanical properties driven by hierarchical network,10.1016/j.cej.2025.164715,temperature sensing,device_function,recommendation_candidate
iTE1_0668,iTE1,2025,Self-powered multimodal sensing ionic thermoelectric elastomer with excellent mechanical properties driven by hierarchical network,10.1016/j.cej.2025.164715,negative thermopower,property_metric,recommendation_candidate
iTE1_0669,iTE1,2024,Magnetic and Thermoelectric Properties of Mn2CoGe and Mn2CoSb,10.1007/s10948-024-06751-4,electrical conductivity,property_metric,background
iTE1_0669,iTE1,2024,Magnetic and Thermoelectric Properties of Mn2CoGe and Mn2CoSb,10.1007/s10948-024-06751-4,ionic bonding,material_system,background
iTE1_0669,iTE1,2024,Magnetic and Thermoelectric Properties of Mn2CoGe and Mn2CoSb,10.1007/s10948-024-06751-4,structure calculations,material_system,recommendation_candidate
iTE1_0669,iTE1,2024,Magnetic and Thermoelectric Properties of Mn2CoGe and Mn2CoSb,10.1007/s10948-024-06751-4,seebeck response,property_metric,recommendation_candidate
iTE1_0669,iTE1,2024,Magnetic and Thermoelectric Properties of Mn2CoGe and Mn2CoSb,10.1007/s10948-024-06751-4,electronic structure calculations,material_system,recommendation_candidate
iTE1_0669,iTE1,2024,Magnetic and Thermoelectric Properties of Mn2CoGe and Mn2CoSb,10.1007/s10948-024-06751-4,transport characteristics,material_system,recommendation_candidate
iTE1_0669,iTE1,2024,Magnetic and Thermoelectric Properties of Mn2CoGe and Mn2CoSb,10.1007/s10948-024-06751-4,temperature fluctuations,material_system,recommendation_candidate
iTE1_0669,iTE1,2024,Magnetic and Thermoelectric Properties of Mn2CoGe and Mn2CoSb,10.1007/s10948-024-06751-4,seebeck coefficient,property_metric,background
iTE1_0669,iTE1,2024,Magnetic and Thermoelectric Properties of Mn2CoGe and Mn2CoSb,10.1007/s10948-024-06751-4,spin channels,material_system,background
iTE1_0670,iTE1,2025,Contributions of Both the Eastman Entropy of Transfer and Electric Double Layer to the Electromotive Force of Ionic Thermoelectric Supercapacitors,10.1021/acsami.4c19795,entropy of transfer,material_system,recommendation_candidate
iTE1_0670,iTE1,2025,Contributions of Both the Eastman Entropy of Transfer and Electric Double Layer to the Electromotive Force of Ionic Thermoelectric Supercapacitors,10.1021/acsami.4c19795,soret coefficient,transport_mechanism,recommendation_candidate
iTE1_0670,iTE1,2025,Contributions of Both the Eastman Entropy of Transfer and Electric Double Layer to the Electromotive Force of Ionic Thermoelectric Supercapacitors,10.1021/acsami.4c19795,ionic thermoelectric,material_system,background
iTE1_0670,iTE1,2025,Contributions of Both the Eastman Entropy of Transfer and Electric Double Layer to the Electromotive Force of Ionic Thermoelectric Supercapacitors,10.1021/acsami.4c19795,temperature gradient,material_system,background
iTE1_0670,iTE1,2025,Contributions of Both the Eastman Entropy of Transfer and Electric Double Layer to the Electromotive Force of Ionic Thermoelectric Supercapacitors,10.1021/acsami.4c19795,high ionic,material_system,background
iTE1_0670,iTE1,2025,Contributions of Both the Eastman Entropy of Transfer and Electric Double Layer to the Electromotive Force of Ionic Thermoelectric Supercapacitors,10.1021/acsami.4c19795,ionic seebeck,property_metric,background
iTE1_0670,iTE1,2025,Contributions of Both the Eastman Entropy of Transfer and Electric Double Layer to the Electromotive Force of Ionic Thermoelectric Supercapacitors,10.1021/acsami.4c19795,seebeck effect,property_metric,background
iTE1_0670,iTE1,2025,Contributions of Both the Eastman Entropy of Transfer and Electric Double Layer to the Electromotive Force of Ionic Thermoelectric Supercapacitors,10.1021/acsami.4c19795,different temperatures,material_system,recommendation_candidate
iTE1_0670,iTE1,2025,Contributions of Both the Eastman Entropy of Transfer and Electric Double Layer to the Electromotive Force of Ionic Thermoelectric Supercapacitors,10.1021/acsami.4c19795,high ionic seebeck,property_metric,recommendation_candidate
iTE1_0670,iTE1,2025,Contributions of Both the Eastman Entropy of Transfer and Electric Double Layer to the Electromotive Force of Ionic Thermoelectric Supercapacitors,10.1021/acsami.4c19795,ionic thermoelectric supercapacitors,material_system,recommendation_candidate
iTE1_0670,iTE1,2025,Contributions of Both the Eastman Entropy of Transfer and Electric Double Layer to the Electromotive Force of Ionic Thermoelectric Supercapacitors,10.1021/acsami.4c19795,eastman entropy,solvation_entropy,recommendation_candidate
iTE1_0670,iTE1,2025,Contributions of Both the Eastman Entropy of Transfer and Electric Double Layer to the Electromotive Force of Ionic Thermoelectric Supercapacitors,10.1021/acsami.4c19795,ionic seebeck effect,property_metric,recommendation_candidate
iTE1_0670,iTE1,2025,Contributions of Both the Eastman Entropy of Transfer and Electric Double Layer to the Electromotive Force of Ionic Thermoelectric Supercapacitors,10.1021/acsami.4c19795,conductive polymer,material_system,background
iTE1_0671,iTE1,2008,Development of apparatus for simultaneous measurements of Raman spectroscopy and high-sensitivity calorimetry,10.1143/JJAP.47.1775,ionic liquid,material_system,background
iTE1_0671,iTE1,2008,Development of apparatus for simultaneous measurements of Raman spectroscopy and high-sensitivity calorimetry,10.1143/JJAP.47.1775,raman spectroscopy,characterization_method,background
iTE1_0672,iTE1,2022,Realizing high thermoelectric performance in p-type RbZn4P3 Zintl compound: a first-principles investigation,10.1007/s10853-022-06953-y,thermal conductivity,property_metric,background
iTE1_0672,iTE1,2022,Realizing high thermoelectric performance in p-type RbZn4P3 Zintl compound: a first-principles investigation,10.1007/s10853-022-06953-y,lattice thermal conductivity,property_metric,background
iTE1_0672,iTE1,2022,Realizing high thermoelectric performance in p-type RbZn4P3 Zintl compound: a first-principles investigation,10.1007/s10853-022-06953-y,density functional theory,computational_method,background
iTE1_0672,iTE1,2022,Realizing high thermoelectric performance in p-type RbZn4P3 Zintl compound: a first-principles investigation,10.1007/s10853-022-06953-y,low thermal conductivity,property_metric,background
iTE1_0672,iTE1,2022,Realizing high thermoelectric performance in p-type RbZn4P3 Zintl compound: a first-principles investigation,10.1007/s10853-022-06953-y,boltzmann transport,material_system,background
iTE1_0672,iTE1,2022,Realizing high thermoelectric performance in p-type RbZn4P3 Zintl compound: a first-principles investigation,10.1007/s10853-022-06953-y,phonon dispersion,material_system,recommendation_candidate
iTE1_0672,iTE1,2022,Realizing high thermoelectric performance in p-type RbZn4P3 Zintl compound: a first-principles investigation,10.1007/s10853-022-06953-y,different temperatures,material_system,recommendation_candidate
iTE1_0672,iTE1,2022,Realizing high thermoelectric performance in p-type RbZn4P3 Zintl compound: a first-principles investigation,10.1007/s10853-022-06953-y,ionic/covalent bonding,material_system,recommendation_candidate
iTE1_0672,iTE1,2022,Realizing high thermoelectric performance in p-type RbZn4P3 Zintl compound: a first-principles investigation,10.1007/s10853-022-06953-y,semiconducting nature,material_system,recommendation_candidate
iTE1_0672,iTE1,2022,Realizing high thermoelectric performance in p-type RbZn4P3 Zintl compound: a first-principles investigation,10.1007/s10853-022-06953-y,principles investigation,material_system,recommendation_candidate
iTE1_0672,iTE1,2022,Realizing high thermoelectric performance in p-type RbZn4P3 Zintl compound: a first-principles investigation,10.1007/s10853-022-06953-y,total thermal conductivity,property_metric,recommendation_candidate
iTE1_0672,iTE1,2022,Realizing high thermoelectric performance in p-type RbZn4P3 Zintl compound: a first-principles investigation,10.1007/s10853-022-06953-y,transport equation,material_system,recommendation_candidate
iTE1_0672,iTE1,2022,Realizing high thermoelectric performance in p-type RbZn4P3 Zintl compound: a first-principles investigation,10.1007/s10853-022-06953-y,boltzmann transport equation,material_system,recommendation_candidate
iTE1_0672,iTE1,2022,Realizing high thermoelectric performance in p-type RbZn4P3 Zintl compound: a first-principles investigation,10.1007/s10853-022-06953-y,seebeck coefficient,property_metric,background
iTE1_0672,iTE1,2022,Realizing high thermoelectric performance in p-type RbZn4P3 Zintl compound: a first-principles investigation,10.1007/s10853-022-06953-y,doping concentration,material_system,background
iTE1_0673,iTE1,2026,Multi-material 3D printing of self-powered sensors based on ionic thermoelectric hydrogels,10.1080/17452759.2026.2638660,ionic thermoelectric,material_system,background
iTE1_0673,iTE1,2026,Multi-material 3D printing of self-powered sensors based on ionic thermoelectric hydrogels,10.1080/17452759.2026.2638660,redox couple,redox_chemistry,background
iTE1_0673,iTE1,2026,Multi-material 3D printing of self-powered sensors based on ionic thermoelectric hydrogels,10.1080/17452759.2026.2638660,ion transport,transport_mechanism,background
iTE1_0673,iTE1,2026,Multi-material 3D printing of self-powered sensors based on ionic thermoelectric hydrogels,10.1080/17452759.2026.2638660,ionic hydrogel,material_system,background
iTE1_0673,iTE1,2026,Multi-material 3D printing of self-powered sensors based on ionic thermoelectric hydrogels,10.1080/17452759.2026.2638660,temperature sensing,device_function,recommendation_candidate
iTE1_0673,iTE1,2026,Multi-material 3D printing of self-powered sensors based on ionic thermoelectric hydrogels,10.1080/17452759.2026.2638660,seebeck coefficient,property_metric,background
iTE1_0674,iTE1,2015,Compound defects and thermoelectric properties in ternary CuAgSe-based materials,10.1039/c5ta02721g,thermal conductivity,property_metric,background
iTE1_0674,iTE1,2015,Compound defects and thermoelectric properties in ternary CuAgSe-based materials,10.1039/c5ta02721g,lattice thermal conductivity,property_metric,background
iTE1_0674,iTE1,2015,Compound defects and thermoelectric properties in ternary CuAgSe-based materials,10.1039/c5ta02721g,room temperature,material_system,background
iTE1_0674,iTE1,2015,Compound defects and thermoelectric properties in ternary CuAgSe-based materials,10.1039/c5ta02721g,thermal transport,material_system,background
iTE1_0674,iTE1,2015,Compound defects and thermoelectric properties in ternary CuAgSe-based materials,10.1039/c5ta02721g,low lattice thermal conductivity,property_metric,background
iTE1_0674,iTE1,2015,Compound defects and thermoelectric properties in ternary CuAgSe-based materials,10.1039/c5ta02721g,high temperatures,material_system,background
iTE1_0674,iTE1,2015,Compound defects and thermoelectric properties in ternary CuAgSe-based materials,10.1039/c5ta02721g,chemical composition,material_system,recommendation_candidate
iTE1_0674,iTE1,2015,Compound defects and thermoelectric properties in ternary CuAgSe-based materials,10.1039/c5ta02721g,near room temperature,material_system,recommendation_candidate
iTE1_0674,iTE1,2015,Compound defects and thermoelectric properties in ternary CuAgSe-based materials,10.1039/c5ta02721g,systematically studied,material_system,background
iTE1_0674,iTE1,2015,Compound defects and thermoelectric properties in ternary CuAgSe-based materials,10.1039/c5ta02721g,impurity phases,material_system,background
iTE1_0674,iTE1,2015,Compound defects and thermoelectric properties in ternary CuAgSe-based materials,10.1039/c5ta02721g,phase purity,material_system,background
iTE1_0675,iTE1,2018,Large Power Factor Improvement in a Novel Solid-Liquid Thermoelectric Hybrid Device,10.1021/acsaem.7b00075,thermal conductivity,property_metric,background
iTE1_0675,iTE1,2018,Large Power Factor Improvement in a Novel Solid-Liquid Thermoelectric Hybrid Device,10.1021/acsaem.7b00075,ionic liquid,material_system,background
iTE1_0675,iTE1,2018,Large Power Factor Improvement in a Novel Solid-Liquid Thermoelectric Hybrid Device,10.1021/acsaem.7b00075,liquid thermoelectric,material_system,recommendation_candidate
iTE1_0675,iTE1,2018,Large Power Factor Improvement in a Novel Solid-Liquid Thermoelectric Hybrid Device,10.1021/acsaem.7b00075,electrolyte ions,material_system,recommendation_candidate
iTE1_0675,iTE1,2018,Large Power Factor Improvement in a Novel Solid-Liquid Thermoelectric Hybrid Device,10.1021/acsaem.7b00075,seebeck coefficient,property_metric,background
iTE1_0675,iTE1,2018,Large Power Factor Improvement in a Novel Solid-Liquid Thermoelectric Hybrid Device,10.1021/acsaem.7b00075,significant reduction,material_system,background
iTE1_0676,iTE1,2026,"High-Temperature Thermoelectric Potential of Ba2XReO6 (X = Li, Rb, Cs) Double Perovskites: A First-Principles Study",10.1007/s13391-026-00654-3,thermal conductivity,property_metric,background
iTE1_0676,iTE1,2026,"High-Temperature Thermoelectric Potential of Ba2XReO6 (X = Li, Rb, Cs) Double Perovskites: A First-Principles Study",10.1007/s13391-026-00654-3,electrical conductivity,property_metric,background
