pair_id,domain,left_mention_id,right_mention_id,left_concept_id,right_concept_id,decision,semantic_relation,reason,review_source,review_status,merge_applied
pair:3b0fae6ab77133d6daa0,TG,TG:P0005:n2,TG:P0278:n4,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:54055ebca438a774ac32,TG,TG:P0005:n2,TG:P0315:n2,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:b1d9063e20a75ea0280c,TG,TG:P0005:n2,TG:P0319:n2,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:e89c2bfe13926fe8b896,TG,TG:P0022:n3,TG:P0140:n4,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:2f7ddc449c1a258e29c1,TG,TG:P0022:n3,TG:P0280:n2,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:10613e718715ccffce0d,TG,TG:P0027:n3,TG:P0029:n3,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:611084e53c874129cddf,TG,TG:P0027:n3,TG:P0063:n4,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:571f0641ca3b18e40de6,TG,TG:P0027:n3,TG:P0067:n4,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:5b8468ea765e6fb6ea76,TG,TG:P0027:n3,TG:P0079:n1,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:c1b4b9a6895239b55d70,TG,TG:P0027:n3,TG:P0085:n3,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:0d09fdaa725a5fb9efae,TG,TG:P0027:n3,TG:P0094:n3,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:a175a8741a6c18ab4b51,TG,TG:P0027:n3,TG:P0099:n2,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:1d56c4e2b94364f985d4,TG,TG:P0027:n3,TG:P0117:n3,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:72e4cf8abef8e42d2b46,TG,TG:P0027:n3,TG:P0206:n4,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:bac41deebe00e3e75d37,TG,TG:P0027:n3,TG:P0218:n2,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:24e5aa9d56229812f3d8,TG,TG:P0027:n3,TG:P0223:n2,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:e1e054ae1df0296c2ee2,TG,TG:P0027:n3,TG:P0225:n3,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:55fa6963b8efd4b1b47a,reject,not_equivalent,普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。；左右定义分别为电化学Seebeck系数 / 热扩散及红氧混合Seebeck系数,equivalent_proposals,astra_adjudicated,False
pair:61fdccdbbf7431b7b528,TG,TG:P0027:n3,TG:P0247:n3,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:bdb6a32ae0e10284841b,reject,not_equivalent,普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。；左右定义分别为电化学Seebeck系数 / 离子热扩散Seebeck系数,equivalent_proposals,astra_adjudicated,False
pair:05abf5536715ede8db1b,TG,TG:P0027:n3,TG:P0248:n3,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:6b8452659691bc048c5c,TG,TG:P0027:n3,TG:P0270:n4,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:792e9473aeb6ab1eee58,TG,TG:P0027:n3,TG:P0315:n2,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:6bbfeb33bf4a1cae94b6,TG,TG:P0027:n3,TG:P0319:n2,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:3207a10fba9c01ee4c46,TG,TG:P0029:n3,TG:P0063:n4,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:4e0aec50abd0bb3b4c9d,TG,TG:P0029:n3,TG:P0067:n4,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:ffded72ea58147eca2a1,TG,TG:P0029:n3,TG:P0079:n1,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:71bad65844006c50e620,TG,TG:P0029:n3,TG:P0085:n3,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:171adc6e3af258a43dcf,TG,TG:P0029:n3,TG:P0094:n3,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:4e72fa27e2170f5ab2bf,TG,TG:P0029:n3,TG:P0099:n2,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:e974c5715c2dbadfbb05,TG,TG:P0029:n3,TG:P0117:n3,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:f0417716c09fcda95956,TG,TG:P0029:n3,TG:P0206:n4,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:c7e73459834bf61aa77d,TG,TG:P0029:n3,TG:P0218:n2,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:9e604e984f9e83a9b267,TG,TG:P0029:n3,TG:P0223:n2,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:930448d18094350e4ce0,TG,TG:P0029:n3,TG:P0225:n3,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:55fa6963b8efd4b1b47a,reject,not_equivalent,普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。；左右定义分别为电化学Seebeck系数 / 热扩散及红氧混合Seebeck系数,equivalent_proposals,astra_adjudicated,False
pair:953ba780edb2684c011f,TG,TG:P0029:n3,TG:P0247:n3,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:bdb6a32ae0e10284841b,reject,not_equivalent,普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。；左右定义分别为电化学Seebeck系数 / 离子热扩散Seebeck系数,equivalent_proposals,astra_adjudicated,False
pair:943e8980f777b127d61b,TG,TG:P0029:n3,TG:P0248:n3,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:2fd69ceb0f2d219bf150,TG,TG:P0029:n3,TG:P0270:n4,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:c13f9fea5e7f2b93630d,TG,TG:P0029:n3,TG:P0315:n2,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:b8d0a6280340bcce8d8a,TG,TG:P0029:n3,TG:P0319:n2,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:0bc77491a583e0c878c0,TG,TG:P0063:n4,TG:P0067:n4,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:6fa892c443edd681d155,TG,TG:P0063:n4,TG:P0079:n1,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:7c5cd1da8954634fefb4,TG,TG:P0063:n4,TG:P0080:n3,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:55fa6963b8efd4b1b47a,reject,not_equivalent,普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。；左右定义分别为电化学Seebeck系数 / 热扩散及红氧混合Seebeck系数,equivalent_proposals,astra_adjudicated,False
pair:8e2d7dba1d621ce00200,TG,TG:P0063:n4,TG:P0085:n3,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:0406c5c42f689b2cf7ad,TG,TG:P0063:n4,TG:P0094:n3,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:95cd262f422105c94e6f,TG,TG:P0063:n4,TG:P0099:n2,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:233b2f88ab36d06ded94,TG,TG:P0063:n4,TG:P0117:n3,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:83391f682bc4a246e927,TG,TG:P0063:n4,TG:P0218:n2,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:54e4ff8e022c117b6a84,TG,TG:P0063:n4,TG:P0223:n2,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:70f3e2fc7707bf9a4740,TG,TG:P0063:n4,TG:P0225:n3,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:55fa6963b8efd4b1b47a,reject,not_equivalent,普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。；左右定义分别为电化学Seebeck系数 / 热扩散及红氧混合Seebeck系数,equivalent_proposals,astra_adjudicated,False
pair:a8d1913ecc4c314bb457,TG,TG:P0063:n4,TG:P0247:n3,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:bdb6a32ae0e10284841b,reject,not_equivalent,普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。；左右定义分别为电化学Seebeck系数 / 离子热扩散Seebeck系数,equivalent_proposals,astra_adjudicated,False
pair:d8a449f76d1d73f58828,TG,TG:P0063:n4,TG:P0248:n3,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:00659e8418c2cab6d1cd,TG,TG:P0063:n4,TG:P0270:n4,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:7eb6eb3a80a01eca3754,TG,TG:P0063:n4,TG:P0315:n2,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
pair:6135220a343b8d7c7476,TG,TG:P0063:n4,TG:P0319:n2,concept:v2:TG:c90ab2d13b329a75a042,concept:v2:TG:c90ab2d13b329a75a042,accept,equivalent_to,共同定义：电化学Seebeck系数。普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。,equivalent_proposals,astra_adjudicated,True
