entry_id,paper_id,source,year,title,doi,role,text,label,x,y
iTE1_0979_material,iTE1_0979,iTE1,2022,Nanotwin-induced ductile mechanism in thermoelectric semiconductor PbTe,10.1016/j.matt.2022.03.010,material,nanotwinned PbTe with Pb-terminated and Te-terminated coherent twin boundaries,nanotwinned PbTe with Pb-terminated and...,11.734346,2.3299165
iTE1_0979_mechanism,iTE1_0979,iTE1,2022,Nanotwin-induced ductile mechanism in thermoelectric semiconductor PbTe,10.1016/j.matt.2022.03.010,mechanism,"Pb-terminated CTBs weaken ionic Pb-Te bonds, nucleate partial dislocations, and transform toward Te-CTBs through bond breaking/reforming to enhance ductility",Pb-terminated CTBs weaken ionic Pb-Te...,8.815385,-1.1981145
iTE1_0980_material,iTE1_0980,iTE1,2022,Superionic Conduction in One-Dimensional Nanostructures,10.1021/acsnano.2c03732,material,one-dimensional copper selenide nanowire solid electrolytes,one-dimensional copper selenide nanowire...,12.806511,1.0275912
iTE1_0980_mechanism,iTE1_0980,iTE1,2022,Superionic Conduction in One-Dimensional Nanostructures,10.1021/acsnano.2c03732,mechanism,radial nanoscale dimensions lower ion-hopping barriers while long axial interface-free paths enable quasi-1D superionic conduction,radial nanoscale dimensions lower ion-hop...,14.2443495,5.183354
iTE1_0981_material,iTE1_0981,iTE1,2026,Rational Design of Multi-Polyhedral Units-Induced Hybrid Bonding and Quadruple-Valley Band Structure in Ag0.5CdBi4.5Se8 for Enhanced Thermoelectric Performance,10.1021/jacs.6c02253,material,"pavonite Ag0.5CdBi4.5Se8 with [AgSe6], [CdSe6], and multiple Bi-Se polyhedral units, plus Sb doping and Se excess","pavonite Ag0.5CdBi4.5Se8 with [AgSe6], [C...",11.313191,2.9194298
iTE1_0981_mechanism,iTE1_0981,iTE1,2026,Rational Design of Multi-Polyhedral Units-Induced Hybrid Bonding and Quadruple-Valley Band Structure in Ag0.5CdBi4.5Se8 for Enhanced Thermoelectric Performance,10.1021/jacs.6c02253,mechanism,"multi-polyhedral hybrid ionic/covalent bonding creates quadruple-valley conduction bands and acoustic-optical phonon coupling, decoupling electron and phonon transport",multi-polyhedral hybrid ionic/covalent bo...,9.062636,-2.6073873
iTE1_0982_material,iTE1_0982,iTE1,1997,Interface field-modified solute partitioning during Mn:LiNbO3 crystal fiber growth by micro-pulling down method -: II: Radial distribution analysis,10.1016/S0022-0248(97)00351-5,material,Mn-doped LiNbO3 single crystal fibers grown by micro-pulling-down,Mn-doped LiNbO3 single crystal fibers...,10.208475,2.2623305
iTE1_0982_mechanism,iTE1_0982,iTE1,1997,Interface field-modified solute partitioning during Mn:LiNbO3 crystal fiber growth by micro-pulling down method -: II: Radial distribution analysis,10.1016/S0022-0248(97)00351-5,mechanism,Seebeck-effect-induced interface electric fields redistribute ionic Mn solute; radial gradient inversion suppresses radial thermoelectric power and homogenizes solute distribution,Seebeck-effect-induced interface electric...,12.107228,-1.8414266
iTE1_0983_material,iTE1_0983,iTE1,2024,Giant magneto-optical Kerr effect and thermoelectric properties in CeBiPt half-Heusler by DFT,10.1142/S0217984923502536,material,CeBiPt half-Heusler compound,CeBiPt half-Heusler compound,9.973538,5.5205383
iTE1_0983_mechanism,iTE1_0983,iTE1,2024,Giant magneto-optical Kerr effect and thermoelectric properties in CeBiPt half-Heusler by DFT,10.1142/S0217984923502536,mechanism,"ionic bonding, ferromagnetic electronic structure, magneto-optical Kerr response, and temperature-dependent Seebeck/power factor support generator applications","ionic bonding, ferromagnetic electronic s...",9.72944,-1.5009806
iTE1_0984_material,iTE1_0984,iTE1,2021,"Thermoelectric behaviors of ZnO mesoporous thin films affected by strain induced from the different dopants radii (Al, Ga, and In)",10.1063/5.0063497,material,"Al-, Ga-, and In-doped mesoporous ZnO thin films","Al-, Ga-, and In-doped mesoporous...",13.236937,3.761223
iTE1_0984_mechanism,iTE1_0984,iTE1,2021,"Thermoelectric behaviors of ZnO mesoporous thin films affected by strain induced from the different dopants radii (Al, Ga, and In)",10.1063/5.0063497,mechanism,"dopant-Zn ionic-radius mismatch creates lattice strain that affects grain growth, crystallinity, mobility, carrier concentration, and thermoelectric power factor",dopant-Zn ionic-radius mismatch creates l...,9.774564,-3.3676732
iTE1_0985_material,iTE1_0985,iTE1,2012,"Thermoelectric properties and impedance spectroscopy of polycrystalline samples of the beta-gallia rutile intergrowth, (Ga,In)4(Sn,Ti)5O16",10.1016/j.jssc.2012.02.056,material,Ga3In(Sn1-yTiy)5O16 beta-gallia rutile intergrowth polycrystals,Ga3In(Sn1-yTiy)5O16 beta-gallia rutile in...,10.377899,2.2731054
iTE1_0985_mechanism,iTE1_0985,iTE1,2012,"Thermoelectric properties and impedance spectroscopy of polycrystalline samples of the beta-gallia rutile intergrowth, (Ga,In)4(Sn,Ti)5O16",10.1016/j.jssc.2012.02.056,mechanism,"Ti substitution widens band gap, lowers dc conductivity, introduces ionic conduction contribution, and limits thermoelectric figure of merit","Ti substitution widens band gap,...",10.116208,-1.0841488
iTE1_0986_material,iTE1_0986,iTE1,2025,Dual-functionality of NiSe2-CoSe2 nanowires for electrochemical charge storage and efficient thermal energy conversion,10.1016/j.est.2025.116568,material,NiSe2-CoSe2 nanowires on activated carbon cloth with 1 M NaOH electrolyte,NiSe2-CoSe2 nanowires on activated carbon...,13.358529,1.2044861
iTE1_0986_mechanism,iTE1_0986,iTE1,2025,Dual-functionality of NiSe2-CoSe2 nanowires for electrochemical charge storage and efficient thermal energy conversion,10.1016/j.est.2025.116568,mechanism,bimetallic selenide electrodes provide electrochemical charge storage and thermoelectrochemical heat-to-electricity conversion in alkaline electrolyte,bimetallic selenide electrodes provide el...,12.1806,-0.17741859
iTE1_0987_material,iTE1_0987,iTE1,2022,Deciphering the superior thermoelectric property of post-treatment-free PEDOT:PSS/IL hybrid by X-ray and neutron scattering characterization,10.1038/s41528-022-00138-y,material,PEDOT:PSS/EMIM:TCM ionic-liquid hybrid films,PEDOT:PSS/EMIM:TCM ionic-liquid hybrid films,15.868596,2.9214616
iTE1_0987_mechanism,iTE1_0987,iTE1,2022,Deciphering the superior thermoelectric property of post-treatment-free PEDOT:PSS/IL hybrid by X-ray and neutron scattering characterization,10.1038/s41528-022-00138-y,mechanism,"EMIM:TCM reorganizes PEDOT:PSS from core-shell to rod-like morphology, separates PEDOT from PSS, and lowers oxidation level to optimize conductivity and Seebeck",EMIM:TCM reorganizes PEDOT:PSS from core...,15.552877,2.9400015
iTE1_0988_material,iTE1_0988,iTE1,2021,Low Temperature Activation of Tellurium and Resource-Efficient Synthesis of AuTe2and Ag2Te in Ionic Liquids,10.1002/open.202000249,material,"AuTe2 and Ag2Te synthesized from elements in [BMIm]X and [P66614]Z ionic liquids, especially [P66614]Cl",AuTe2 and Ag2Te synthesized from...,10.560193,6.566796
iTE1_0988_mechanism,iTE1_0988,iTE1,2021,Low Temperature Activation of Tellurium and Resource-Efficient Synthesis of AuTe2and Ag2Te in Ionic Liquids,10.1002/open.202000249,mechanism,alkylphosphane impurities activate tellurium into soluble phosphane tellurides that react on metal surfaces to form solid tellurides at low temperature,alkylphosphane impurities activate tellur...,11.151905,-2.1181529
iTE1_0989_material,iTE1_0989,iTE1,2025,On a Continuous Aqueous Thermogalvanic Redox Agent with Anomalous Thermopower,10.1021/acs.nanolett.5c02774,material,aqueous [Ni(bpy)3]2+/3+ thermogalvanic redox agent in liquid and gel electrolytes,aqueous [Ni(bpy)3]2+/3+ thermogalvanic re...,13.975428,-1.5782869
iTE1_0989_mechanism,iTE1_0989,iTE1,2025,On a Continuous Aqueous Thermogalvanic Redox Agent with Anomalous Thermopower,10.1021/acs.nanolett.5c02774,mechanism,"different oxidant/reductant hydration-shell behavior creates configurational entropy difference, producing anomalous stable high thermopower",different oxidant/reductant hydration-she...,12.87985,-2.2821627
iTE1_0990_material,iTE1_0990,iTE1,2025,Optothermal-Enabled Reconfigurable Colloidal Photonic Crystals for Color and Spectrum Manipulation,10.1002/lpor.202400889,material,colloidal photonic crystals assembled by ionic surfactant-enabled optothermal thermoelectric fields,colloidal photonic crystals assembled by...,12.510797,-0.08720032
iTE1_0990_mechanism,iTE1_0990,iTE1,2025,Optothermal-Enabled Reconfigurable Colloidal Photonic Crystals for Color and Spectrum Manipulation,10.1002/lpor.202400889,mechanism,optically induced thermoelectric fields gather nanoparticles into reconfigurable colloidal photonic crystals with tunable spectrum and shape,optically induced thermoelectric fields g...,14.885059,2.082683
iTE1_0991_material,iTE1_0991,iTE1,2016,Structural Insights and 3D Diffusion Pathways within the Lithium Superionic Conductor Li10GeP2S12,10.1021/acs.chemmater.6b02424,material,lithium superionic conductor Li10GeP2S12 and decomposition product Li4P2S6,lithium superionic conductor Li10GeP2S12...,14.253967,5.219744
iTE1_0991_mechanism,iTE1_0991,iTE1,2016,Structural Insights and 3D Diffusion Pathways within the Lithium Superionic Conductor Li10GeP2S12,10.1021/acs.chemmater.6b02424,mechanism,quasi-isotropic 3D Li diffusion combines 1D channels and 2D planes; high-temperature decomposition degrades ionic conductivity,quasi-isotropic 3D Li diffusion combines...,11.029484,-2.094051
iTE1_0992_material,iTE1_0992,iTE1,2024,Strong anisotropy of thermal transport in the monolayer of a new puckered phase of PdSe,10.1007/s11467-023-1354-7,material,puckered PdSe monolayer,puckered PdSe monolayer,9.043676,2.7233224
iTE1_0992_mechanism,iTE1_0992,iTE1,2024,Strong anisotropy of thermal transport in the monolayer of a new puckered phase of PdSe,10.1007/s11467-023-1354-7,mechanism,anisotropic phonon group velocity and intrinsic puckered structure create strongly anisotropic thermal transport; cages enable ionic/molecular engineering,anisotropic phonon group velocity and...,8.233874,-1.9248567
iTE1_0993_material,iTE1_0993,iTE1,2026,High-performance magnesium-ion thermal charging cell enabled by organic cation pre-intercalation,10.1039/d5ta08783j,material,magnesium-ion thermal charging cell with organic-cation pre-intercalated Pyr+-V2O5 electrode,magnesium-ion thermal charging cell with...,13.060576,-0.0015370047
iTE1_0993_mechanism,iTE1_0993,iTE1,2026,High-performance magnesium-ion thermal charging cell enabled by organic cation pre-intercalation,10.1039/d5ta08783j,mechanism,"Pyr+ expands V2O5 interlayer spacing, weakens Mg2+-host electrostatics, improves Mg2+ diffusion/interfacial kinetics, and raises thermovoltage/power","Pyr+ expands V2O5 interlayer spacing,...",12.650066,-1.4121284
iTE1_0994_material,iTE1_0994,iTE1,2017,Structure/property relationships of the thermoelectric oxyselenides (Bi1-xAxCuOSe) (A=Ba and Ca),10.1016/j.solidstatesciences.2017.08.006,material,Bi1-xBaxCuOSe and Bi1-xCaxCuOSe natural superlattice oxyselenides,Bi1-xBaxCuOSe and Bi1-xCaxCuOSe natural s...,9.322397,2.466472
iTE1_0994_mechanism,iTE1_0994,iTE1,2017,Structure/property relationships of the thermoelectric oxyselenides (Bi1-xAxCuOSe) (A=Ba and Ca),10.1016/j.solidstatesciences.2017.08.006,mechanism,"Ba/Ca substitution on Bi sites weakens Coulombic bonding between [Bi/A/O] and [Cu2Se2] layers, expanding c-axis and altering structure-property relations",Ba/Ca substitution on Bi sites...,9.019682,-1.164688
iTE1_0995_material,iTE1_0995,iTE1,2016,Thermoelectric and electrical properties of Ba0.5Sr0.5CoxRuxFe(12-2x)O19 ferrite,10.1140/epjb/e2016-60471-6,material,Ba0.5Sr0.5CoxRuxFe(12-2x)O19 M-type hexagonal ferrites,Ba0.5Sr0.5CoxRuxFe(12-2x)O19 M-type hexag...,12.182481,4.6046686
iTE1_0995_mechanism,iTE1_0995,iTE1,2016,Thermoelectric and electrical properties of Ba0.5Sr0.5CoxRuxFe(12-2x)O19 ferrite,10.1140/epjb/e2016-60471-6,mechanism,"Co2+/Ru4+ substitution changes grain size and carrier type; conduction involves polarons plus space-charge-limited, ionic hopping, Poole-Frenkel, and Schottky mechanisms",Co2+/Ru4+ substitution changes grain size...,9.795229,-2.4286313
iTE1_0996_material,iTE1_0996,iTE1,2026,"Modulation of chemical-bond heterogeneity for optimized electron-phonon transport in ASbTe2 (A = Li, Na, K) for thermoelectric application",10.1088/1402-4896/ae5e26,material,"rhombohedral ASbTe2 ternary tellurides with A = Li, Na, K",rhombohedral ASbTe2 ternary tellurides wi...,9.674948,3.9517736
iTE1_0996_mechanism,iTE1_0996,iTE1,2026,"Modulation of chemical-bond heterogeneity for optimized electron-phonon transport in ASbTe2 (A = Li, Na, K) for thermoelectric application",10.1088/1402-4896/ae5e26,mechanism,"coexisting weak A-Te ionic and strong Sb-Te covalent bonds drive anharmonicity; alkali substitution tunes Sb-Te bond strength, phonons, and multivalley p-type transport",coexisting weak A-Te ionic and...,8.693755,-1.6748383
iTE1_0997_material,iTE1_0997,iTE1,1992,STUDY BY SECONDARY ION MASS-SPECTROMETRY OF POLY(PARA-PHENYLENE) FILMS AND OF INDUCED PHENOMENA BY IONIC IMPLANTATION,10.1051/jp3:1992211,material,"poly(p-phenylene) films with N, O impurities and implanted N15/O18","poly(p-phenylene) films with N, O...",13.421745,3.721597
iTE1_0997_mechanism,iTE1_0997,iTE1,1992,STUDY BY SECONDARY ION MASS-SPECTROMETRY OF POLY(PARA-PHENYLENE) FILMS AND OF INDUCED PHENOMENA BY IONIC IMPLANTATION,10.1051/jp3:1992211,mechanism,SIMS identifies nitrogen/oxygen impurities and implantation-induced defect zones behind implanted layers,SIMS identifies nitrogen/oxygen impuritie...,8.884302,0.4074757
iTE1_0998_material,iTE1_0998,iTE1,2010,Impact of intrinsic localized modes of atomic motion on materials properties,10.1016/j.actamat.2010.01.021,material,metallic uranium and ionic sodium iodide with intrinsic localized modes,metallic uranium and ionic sodium...,10.125775,0.17524835
iTE1_0998_mechanism,iTE1_0998,iTE1,2010,Impact of intrinsic localized modes of atomic motion on materials properties,10.1016/j.actamat.2010.01.021,mechanism,"thermally activated intrinsic localized modes alter thermal expansion, diffusion, ionic conductivity, damage annealing, void growth, and suppress lattice thermal conductivity",thermally activated intrinsic localized m...,8.794808,-2.8269744
iTE1_0999_material,iTE1_0999,iTE1,2016,Sintering characteristics and thermoelectric properties of Mn-Al co-doped ZnO ceramics,10.2109/jcersj2.15282,material,Mn-Al co-doped ZnO ceramics including Zn0.99Al0.01O,Mn-Al co-doped ZnO ceramics including...,10.794751,4.6489816
iTE1_0999_mechanism,iTE1_0999,iTE1,2016,Sintering characteristics and thermoelectric properties of Mn-Al co-doped ZnO ceramics,10.2109/jcersj2.15282,mechanism,"Al raises conductivity; Mn substitutes Zn, causes point-defect phonon scattering and secondary spinel phase formation, lowering thermal conductivity but increasing resistivity",Al raises conductivity; Mn substitutes...,9.372348,-3.3163824
iTE2_0000_material,iTE2_0000,iTE2,2017,Synthesis of Sb2Se3 and Bi2Se3 Nanoparticles in Ionic Liquids at Low Temperatures and Solid State Structure of [C4C1Im]3[BiCl6],10.1002/zaac.201600325,material,"Sb2Se3 nanoparticles, Bi2Se3 nanoparticles, [C4C1Im]Cl, [C4C1Im]3[BiCl6], [C4C1Im]3[Bi3I12], [C4C1Im]I, SbCl3, BiCl3, (Et3Si)2Se, and oleylamine","Sb2Se3 nanoparticles, Bi2Se3 nanoparticle...",14.835001,2.0727506
iTE2_0000_mechanism,iTE2_0000,iTE2,2017,Synthesis of Sb2Se3 and Bi2Se3 Nanoparticles in Ionic Liquids at Low Temperatures and Solid State Structure of [C4C1Im]3[BiCl6],10.1002/zaac.201600325,mechanism,ionic-liquid precursor chemistry controls chalcogenide nanoparticle formation; reactive bismuth chloro/iodo imidazolium salts direct Bi2Se3 phase purity and composition,ionic-liquid precursor chemistry controls...,14.60296,2.0388525
iTE2_0001_material,iTE2_0001,iTE2,2003,"Guest-framework interaction in type I inorganic clathrates with promising thermoelectric properties:: On the ionic versus neutral nature of the alkaline-earth metal guest a in A8Ga16Ge30 (A = Sr, Ba)",10.1002/chem.200304837,material,type-I clathrates Sr8Ga16Ge30 and Ba8Ga16Ge30,type-I clathrates Sr8Ga16Ge30 and Ba8Ga16...,11.207653,2.2079096
iTE2_0001_mechanism,iTE2_0001,iTE2,2003,"Guest-framework interaction in type I inorganic clathrates with promising thermoelectric properties:: On the ionic versus neutral nature of the alkaline-earth metal guest a in A8Ga16Ge30 (A = Sr, Ba)",10.1002/chem.200304837,mechanism,Sr/Ba guests are largely ionic Zintl donors to the Ga-Ge framework; guest-framework charge transfer and cage binding underlie thermoelectric clathrate behavior,Sr/Ba guests are largely ionic...,11.256942,-0.9272202
iTE2_0002_material,iTE2_0002,iTE2,2013,Rattler Site Selectivity and Covalency Effects in Type-I Clathrates,10.7566/JPSJ.82.014703,material,type-I clathrates Sr8Ga16Ge30 and Ba8Ga16Ge30 with Ga/Ge cages and alkaline-earth guests,type-I clathrates Sr8Ga16Ge30 and Ba8Ga16...,11.092663,2.2336855
iTE2_0002_mechanism,iTE2_0002,iTE2,2013,Rattler Site Selectivity and Covalency Effects in Type-I Clathrates,10.7566/JPSJ.82.014703,mechanism,site-selective Ga NMR shows Sr rattling couples to specific 24k Ga sites; weak covalent guest-cage effects modify electron-phonon coupling beyond a purely ionic model,site-selective Ga NMR shows Sr...,9.18074,-2.6576335
iTE2_0003_material,iTE2_0003,iTE2,2014,Electrodeposition of stoichiometric bismuth telluride Bi2Te3 using a piperidinium ionic liquid binary mixture,10.1016/j.electacta.2014.06.036,material,Bi2Te3 electrodeposited from EOPipTFSI:EOPipBr 95:5 piperidinium ionic-liquid mixture with Bi(III) and Te(IV) precursors,Bi2Te3 electrodeposited from EOPipTFSI:EO...,13.764916,1.8226023
iTE2_0003_mechanism,iTE2_0003,iTE2,2014,Electrodeposition of stoichiometric bismuth telluride Bi2Te3 using a piperidinium ionic liquid binary mixture,10.1016/j.electacta.2014.06.036,mechanism,binary ionic liquid increases Bi/Te precursor solubility and cathodic stability; deposition potential and precursor ratio yield stoichiometric n-type Bi2Te3 coatings,binary ionic liquid increases Bi/Te...,11.925614,1.2710994
iTE2_0004_material,iTE2_0004,iTE2,2026,"Thallium-based iodo-perovskites TlMI3 (M = Ca, Sr) for optoelectronic and thermoelectric applications: A DFT investigation",10.1016/j.jpcs.2026.113796,material,TlCaI3 and TlSrI3 thallium iodo-perovskites,TlCaI3 and TlSrI3 thallium iodo-perovskites,5.6960783,3.249757
iTE2_0004_mechanism,iTE2_0004,iTE2,2026,"Thallium-based iodo-perovskites TlMI3 (M = Ca, Sr) for optoelectronic and thermoelectric applications: A DFT investigation",10.1016/j.jpcs.2026.113796,mechanism,"mixed ionic-covalent bonding, indirect band gaps, I-5p dominated states, visible absorption, and Boltzmann transport give low-temperature thermoelectric/optoelectronic potential","mixed ionic-covalent bonding, indirect ba...",9.085951,-1.4588646
iTE2_0005_material,iTE2_0005,iTE2,2022,Carbon Nanotube/Biomolecule Composite Yarn for Wearable Thermoelectric Applications,10.1021/acsaem.2c00142,material,carbon nanotube/artificial biomolecule composite yarns including CNT/C-Dps nanocomposite dispersed with ionic liquid and polymeric surfactant,carbon nanotube/artificial biomolecule co...,13.775814,2.442422
iTE2_0005_mechanism,iTE2_0005,iTE2,2022,Carbon Nanotube/Biomolecule Composite Yarn for Wearable Thermoelectric Applications,10.1021/acsaem.2c00142,mechanism,"ionic-liquid/surfactant dialysis improves CNT-biomolecule dispersion and protein coverage, reducing CNT bundle size and thermal conductivity while preserving wearable TE output",ionic-liquid/surfactant dialysis improves...,10.659726,-2.2428527
iTE2_0006_material,iTE2_0006,iTE2,2022,Scaling Relations for Ionic and Thermal Transport in the Na+ Ionic Conductor Na3PS4,10.1021/acsmaterialslett.2c00846,material,Na3PS4 Na+ solid ionic conductor with controlled porosity,Na3PS4 Na+ solid ionic conductor...,14.281953,4.6119795
iTE2_0006_mechanism,iTE2_0006,iTE2,2022,Scaling Relations for Ionic and Thermal Transport in the Na+ Ionic Conductor Na3PS4,10.1021/acsmaterialslett.2c00846,mechanism,porosity affects ionic and thermal conductivity with different Bruggemann scaling; diffusive thermal transport by diffusons explains ultralow thermal conductivity,porosity affects ionic and thermal...,8.962813,-2.7302246
iTE2_0007_material,iTE2_0007,iTE2,2022,Influence of interfacial structure on bonding strength and thermoelectric transport properties of Cu6Sn5/Cu interface,10.1016/j.surfin.2022.102027,material,"Cu6Sn5/Cu interfaces: Cu6Sn5(001)/Cu(110), Cu6Sn5(110)/Cu(001), and Cu6Sn5(110)/Cu(111)",Cu6Sn5/Cu interfaces: Cu6Sn5(001)/Cu(110)...,12.428105,-0.75261056
iTE2_0007_mechanism,iTE2_0007,iTE2,2022,Influence of interfacial structure on bonding strength and thermoelectric transport properties of Cu6Sn5/Cu interface,10.1016/j.surfin.2022.102027,mechanism,"interfacial bonds with mixed ionic/covalent character determine bonding strength, electron localization, electrical conductivity, and thermal conductivity",interfacial bonds with mixed ionic/covale...,8.85484,-1.982529
iTE2_0008_material,iTE2_0008,iTE2,2018,Ionic Liquid Designed for PEDOT:PSS Conductivity Enhancement,10.1021/jacs.7b10306,material,"PEDOT:PSS treated with ionic liquids, including designed weakly bound IL ion pairs","PEDOT:PSS treated with ionic liquids,...",15.960315,3.070338
iTE2_0008_mechanism,iTE2_0008,iTE2,2018,Ionic Liquid Designed for PEDOT:PSS Conductivity Enhancement,10.1021/jacs.7b10306,mechanism,"spontaneous ion exchange decouples PEDOT from PSS, drives PEDOT/PSS nanophase segregation, and leaves IL anions supporting uniform p-doping for high conductivity",spontaneous ion exchange decouples PEDOT...,15.489675,2.839023
iTE2_0009_material,iTE2_0009,iTE2,2018,Hermetic sealing of MEMS including lateral feedthroughs and room-temperature anodic bonding,10.1088/1361-6439/aab86f,material,"MEMS packages with lateral feedthroughs, PECVD SiO2, spin-on glass, and highly ionic conductive glass thin films","MEMS packages with lateral feedthroughs,...",13.2476225,3.6826642
iTE2_0009_mechanism,iTE2_0009,iTE2,2018,Hermetic sealing of MEMS including lateral feedthroughs and room-temperature anodic bonding,10.1088/1361-6439/aab86f,mechanism,planarized feedthroughs plus ionic-glass thin films enable room-temperature low-voltage anodic bonding for hermetic thermoelectric sensor encapsulation,planarized feedthroughs plus ionic-glass...,13.324211,3.6954443
iTE2_0010_material,iTE2_0010,iTE2,2022,"Theoretical investigations of structural, electronic, optical and thermoelectric properties of oxide halide perovskite ACoO3 (A=Nd, Pr or La)",10.1016/j.ssc.2022.114684,material,"oxide perovskites NdCoO3, PrCoO3, and LaCoO3","oxide perovskites NdCoO3, PrCoO3, and...",5.6085424,3.164145
iTE2_0010_mechanism,iTE2_0010,iTE2,2022,"Theoretical investigations of structural, electronic, optical and thermoelectric properties of oxide halide perovskite ACoO3 (A=Nd, Pr or La)",10.1016/j.ssc.2022.114684,mechanism,"ionic Nd/Pr/La/Co-O character, p-type semiconducting gaps, optical absorption, and high carrier mobility support photovoltaic and thermoelectric behavior","ionic Nd/Pr/La/Co-O character, p-type sem...",9.35626,-1.449519
iTE2_0011_material,iTE2_0011,iTE2,2018,First-Principles Study on the Tensile Properties and Failure Mechanism of the CoSb3/Ti Interface,10.1007/s11664-017-5930-x,material,CoSb3(001)/Ti(010) thermoelectric interface,CoSb3(001)/Ti(010) thermoelectric interface,12.39294,-0.56681913
iTE2_0011_mechanism,iTE2_0011,iTE2,2018,First-Principles Study on the Tensile Properties and Failure Mechanism of the CoSb3/Ti Interface,10.1007/s11664-017-5930-x,mechanism,"atomic migration creates ionic Ti-Sb bonds that redistribute electrons, weaken Co-Sb stiffness, and switch tensile failure from Co-Sb to Sb-Sb bond breaking",atomic migration creates ionic Ti-Sb...,8.6166525,-1.3880562
iTE2_0012_material,iTE2_0012,iTE2,2016,Manipulating Thermal Conductivity by Interfacial Modification of Misfit-Layered Cobaltites Ca3Co4O9,10.1007/s11664-015-3938-7,material,"misfit-layered cobaltites Ca3Co4O9, Sr3Co4O9, Ba3Co4O9, and Sr-doped Ca3Co4O9","misfit-layered cobaltites Ca3Co4O9, Sr3Co...",8.953901,3.0788956
iTE2_0012_mechanism,iTE2_0012,iTE2,2016,Manipulating Thermal Conductivity by Interfacial Modification of Misfit-Layered Cobaltites Ca3Co4O9,10.1007/s11664-015-3938-7,mechanism,"A-site ionic radius changes rock-salt/CoO2 lattice misfit and interlayer dynamic interference, controlling phonon thermal conductivity",A-site ionic radius changes rock-salt/CoO...,9.109289,-3.251019
iTE2_0013_material,iTE2_0013,iTE2,2026,"Thermal transport in Ag8TS6 (T = Si, Ge, Sn) argyrodites: an integrated experimental, quantum-chemical, and computational modelling study",10.1039/d5ta08709k,material,"Ag8TS6 argyrodites with T = Si, Ge, Sn, including Ag8SiS6, Ag8GeS6, and Ag8SnS6",Ag8TS6 argyrodites with T =...,10.768454,4.6726794
iTE2_0013_mechanism,iTE2_0013,iTE2,2026,"Thermal transport in Ag8TS6 (T = Si, Ge, Sn) argyrodites: an integrated experimental, quantum-chemical, and computational modelling study",10.1039/d5ta08709k,mechanism,"weakly bonded Ag+ ions, Ag-S/Ag-Ag antibonding states, and strong anharmonicity produce low sound velocity and ultralow lattice thermal conductivity independent of ionic conductivity","weakly bonded Ag+ ions, Ag-S/Ag-Ag...",8.341811,-2.7174692
iTE2_0014_material,iTE2_0014,iTE2,2020,Closely Packed Polypyrroles via Ionic Cross-Linking: Correlation of Molecular Structure-Morphology-Thermoelectric Properties,10.1021/acsami.9b17009,material,"ionically interconnected polypyrrole films using diacid linkers, especially PPy-Nap with 1,5-naphthalenedisulfonic acid",ionically interconnected polypyrrole film...,10.577282,6.525831
iTE2_0014_mechanism,iTE2_0014,iTE2,2020,Closely Packed Polypyrroles via Ionic Cross-Linking: Correlation of Molecular Structure-Morphology-Thermoelectric Properties,10.1021/acsami.9b17009,mechanism,"ionic cross-linking improves crystalline morphology and ordered conductive domains, lowering carrier-transport barriers while maintaining doping level and Seebeck coefficient",ionic cross-linking improves crystalline...,10.956548,-3.5032763
iTE2_0015_material,iTE2_0015,iTE2,2022,"Investigation of the electronic, structural, optical and thermoelectric properties of ternary chalcopyrite ACuS2(A=Al, Ga and In): Ab initio study",10.1016/j.ijleo.2022.169077,material,"ternary chalcopyrites AlCuS2, GaCuS2, and InCuS2","ternary chalcopyrites AlCuS2, GaCuS2, and...",9.721094,3.922977
iTE2_0015_mechanism,iTE2_0015,iTE2,2022,"Investigation of the electronic, structural, optical and thermoelectric properties of ternary chalcopyrite ACuS2(A=Al, Ga and In): Ab initio study",10.1016/j.ijleo.2022.169077,mechanism,"ionic A-S bonding, direct p-type semiconducting gaps, visible absorption, and Boltzmann transport support photovoltaic, optoelectronic, and thermoelectric use","ionic A-S bonding, direct p-type...",9.230298,-1.4187617
iTE2_0016_material,iTE2_0016,iTE2,2026,"Disorder-controlled superionicity drives anomalous negative thermal expansion, phonon engineering, and device reliability in thermoelectric β-Cu2Se",10.1039/d6ta03737b,material,Gd-Te double-substituted beta-Cu2Se superionic thermoelectric,Gd-Te double-substituted beta-Cu2Se super...,14.112502,5.276044
iTE2_0016_mechanism,iTE2_0016,iTE2,2026,"Disorder-controlled superionicity drives anomalous negative thermal expansion, phonon engineering, and device reliability in thermoelectric β-Cu2Se",10.1039/d6ta03737b,mechanism,"dopant-induced local pinning modifies Cu diffusion and low-energy anharmonic modes, producing anisotropic negative thermal expansion, lower lattice thermal conductivity, and high zT",dopant-induced local pinning modifies Cu...,8.5178795,-2.6986558
iTE2_0017_material,iTE2_0017,iTE2,2009,VOLTAMMETRIC AND IMPEDANCE STUDIES OF ELECTRODEPOSITION OF Te AND ITS BINARY COMPOUNDS WITH Bi AND Sb USING CHOLINE CHLORIDE - UREA BASED ELECTROLYTE,,material,"Te, BiTe, and SbTe electrodeposited from choline chloride-urea eutectic containing TeO2, Bi2O3, and SbCl3","Te, BiTe, and SbTe electrodeposited...",13.582914,1.9197724
