concept_u_id,concept_v_id,concept_u,concept_v,u_type,v_type,cutoff_year,target_year,source_pair_evidence_papers,source_pair_recent_papers_3y,target_frequency_u,target_frequency_v,target_frequency_min,target_frequency_sum,target_common_neighbors,target_jaccard,next_year_target_cooccurrence,source_pair_evidence_papers_rank,source_pair_recent_papers_3y_rank,target_frequency_min_rank,target_common_neighbors_rank,target_jaccard_rank,transparent_readiness_score,score_definition,observation_status
C46747A02A1,CE4B0E242E7,ion-pairing and complexation,interfacial charge transfer,solvation_entropy,electrode_interface,2025,2026,2,1,9,6,6,15,1,0.05,1,0.21311475409836064,0.1557377049180328,0.819672131147541,0.26229508196721313,0.18032786885245902,0.3262295081967213,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C188B56F6F1,C8AD5B453CC,ion-selectivity membrane transport,ion diffusion,transport_mechanism,transport_mechanism,2025,2026,2,1,14,4,4,18,1,0.09090909090909091,0,0.21311475409836064,0.1557377049180328,0.6311475409836066,0.26229508196721313,0.3442622950819672,0.32131147540983607,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C539540C36B,CF4A6A0344F,nanochannel-confined ion transport,ion migration,transport_mechanism,transport_mechanism,2025,2026,3,3,1,2,1,3,0,0.0,0,0.5737704918032787,0.7049180327868853,0.09836065573770492,0.09016393442622951,0.09016393442622951,0.3114754098360656,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C41DA9D5B12,CE4B0E242E7,convection-resolved resistance decomposition,interfacial charge transfer,transport_mechanism,electrode_interface,2025,2026,3,3,1,6,1,7,0,0.0,0,0.5737704918032787,0.7049180327868853,0.09836065573770492,0.09016393442622951,0.09016393442622951,0.3114754098360656,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C41DA9D5B12,C45C8AAD12E,convection-resolved resistance decomposition,charge-transfer resistance engineering,transport_mechanism,electrode_interface,2025,2026,3,3,1,10,1,11,0,0.0,0,0.5737704918032787,0.7049180327868853,0.09836065573770492,0.09016393442622951,0.09016393442622951,0.3114754098360656,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C46747A02A1,CF4A6A0344F,ion-pairing and complexation,ion migration,solvation_entropy,transport_mechanism,2025,2026,2,2,9,2,2,11,1,0.0625,0,0.21311475409836064,0.4426229508196721,0.29508196721311475,0.26229508196721313,0.26229508196721313,0.29508196721311475,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C46747A02A1,C845F498233,ion-pairing and complexation,ion-dipole interaction,solvation_entropy,solvation_entropy,2025,2026,2,2,9,2,2,11,1,0.0625,0,0.21311475409836064,0.4426229508196721,0.29508196721311475,0.26229508196721313,0.26229508196721313,0.29508196721311475,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C08389FD6C6,C845F498233,moisture-gradient ion transport,ion-dipole interaction,transport_mechanism,solvation_entropy,2025,2026,2,2,10,2,2,12,1,0.058823529411764705,0,0.21311475409836064,0.4426229508196721,0.29508196721311475,0.26229508196721313,0.22950819672131148,0.28852459016393445,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C182567E63B,C188B56F6F1,ion concentration-gradient formation,ion-selectivity membrane transport,transport_mechanism,transport_mechanism,2025,2026,2,1,2,14,2,16,1,0.1,0,0.21311475409836064,0.1557377049180328,0.29508196721311475,0.26229508196721313,0.36885245901639346,0.25901639344262295,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C3002C089A5,C96681C9193,ionic thermodiffusion (Soret effect),ion channels,transport_mechanism,transport_mechanism,2025,2026,2,2,16,1,1,17,0,0.0,0,0.21311475409836064,0.4426229508196721,0.09836065573770492,0.09016393442622951,0.09016393442622951,0.18688524590163932,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
CE6FC512ED2,CF4A6A0344F,dynamic crosslinked gel network,ion migration,gel_microstructure,transport_mechanism,2025,2026,2,1,3,2,2,5,0,0.0,0,0.21311475409836064,0.1557377049180328,0.29508196721311475,0.09016393442622951,0.09016393442622951,0.16885245901639342,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
C08389FD6C6,C96681C9193,moisture-gradient ion transport,ion channels,transport_mechanism,transport_mechanism,2025,2026,2,1,10,1,1,11,0,0.0,0,0.21311475409836064,0.1557377049180328,0.09836065573770492,0.09016393442622951,0.09016393442622951,0.12950819672131147,"Unweighted mean of within-year percentile ranks: source pair evidence, source 3-year recency, target minimum node frequency, target common neighbors, and target Jaccard",partial_interim
