concept_u_id,concept_v_id,concept_u,concept_v,u_type,v_type,semantic_similarity,degree_u,degree_v,degree_min,degree_max,document_frequency_u,document_frequency_v,frequency_min,frequency_max,frequency_balance,recent_frequency_u,recent_frequency_v,recent_frequency_sum,trend_u,trend_v,age_u,age_v,common_neighbors,jaccard,adamic_adar,preferential_attachment,shortest_path,same_component,same_type,material_material_pair,material_mechanism_pair,mechanism_mechanism_pair,tg_history_frequency_u,tg_history_frequency_v,tg_history_frequency_sum,tg_both_concepts_seen,cutoff_year,future_window,label,pair_probability,node_adoption_compatibility,two_stage_score,future_rank,annual_graph_score,graph_rank_2027,calibrated_annual_probability,probability_note
C3002C089A5,CC5968B917E,ionic thermodiffusion (Soret effect),convection and mass transport,transport_mechanism,transport_mechanism,0.3277872204780578,44,8,8,44,136,11,11,136,0.0808823529411764,77,3,80,12.666666666666666,0.6666666666666666,27,27,7,0.1555555555555555,2.7209571743784893,352,1,1,1,0,0,1,38,20,58,1,2026,2027-2027,0,0.1987030058019891,1.0,0.5933467741935484,120,0.5291532258064516,115,0.09165431237625137,Exploratory one-year probability calibrated from 2020-2026 annual events
C23B9BED21A,C8AD5B453CC,ionic conduction,ion diffusion,transport_mechanism,transport_mechanism,0.8591792583465576,11,23,11,23,55,45,45,55,0.8181818181818182,12,22,34,-0.3333333333333333,3.0,34,27,7,0.2592592592592592,2.1053849131847153,253,1,1,1,0,0,1,4,7,11,1,2026,2027-2027,0,0.251808272998117,1.0,0.6030241935483871,107,0.5271370967741935,116,0.09131458239453842,Exploratory one-year probability calibrated from 2020-2026 annual events
CF203EF8121,CF4A6A0344F,Eastman entropy of transfer,ion migration,solvation_entropy,transport_mechanism,0.4323242902755737,11,30,11,30,14,48,14,48,0.2916666666666667,4,26,30,-0.3333333333333333,4.666666666666667,9,33,8,0.2424242424242424,2.735072195921883,330,1,1,0,0,0,1,2,5,7,1,2026,2027-2027,0,0.3018218117547289,1.0,0.614516129032258,92,0.5247983870967742,117,0.0909219150190275,Exploratory one-year probability calibrated from 2020-2026 annual events
C10C4FF4B6C,C45C8AAD12E,hydrogen bonding,charge-transfer resistance engineering,solvation_entropy,electrode_interface,0.2282837331295013,31,15,15,31,45,32,32,45,0.7111111111111111,31,10,41,7.333333333333333,0.3333333333333333,22,32,8,0.2105263157894736,2.4994373822816183,465,1,1,0,0,0,1,15,19,34,1,2026,2027-2027,0,0.8019424881623772,1.0,0.6689516129032258,10,0.5149193548387097,118,0.08927995587839449,Exploratory one-year probability calibrated from 2020-2026 annual events
C98C1040415,CF4A6A0344F,cation transport,ion migration,transport_mechanism,transport_mechanism,0.6943038702011108,10,30,10,30,7,48,7,48,0.1458333333333333,5,26,31,1.0,4.666666666666667,4,33,7,0.2121212121212121,2.2329119813826983,300,1,1,1,0,0,1,0,5,5,0,2026,2027-2027,0,0.2177069600886347,0.8903887095059793,0.2507056451612903,198,0.5053225806451612,119,0.08771056829403591,Exploratory one-year probability calibrated from 2020-2026 annual events
C188B56F6F1,CEA29EF1A99,ion-selectivity membrane transport,thermal-gradient heat-transfer control,transport_mechanism,device_mechanism,0.167332261800766,26,12,12,26,58,29,29,58,0.5,30,13,43,5.333333333333333,1.0,27,13,8,0.2666666666666666,2.4556146679207207,312,1,1,0,0,0,1,18,17,35,1,2026,2027-2027,0,0.740951224306581,1.0,0.6665322580645161,14,0.5031048387096775,120,0.08735145879526317,Exploratory one-year probability calibrated from 2020-2026 annual events
C46747A02A1,C5CE88E5AD7,ion-pairing and complexation,thermal migration,solvation_entropy,transport_mechanism,0.0989217758178711,36,12,12,36,54,9,9,54,0.1666666666666666,32,8,40,6.333333333333333,2.3333333333333335,15,3,9,0.2307692307692307,2.677626873698415,432,1,1,0,0,0,1,17,0,17,0,2026,2027-2027,0,0.3990766558662971,0.4209839902804383,0.2429435483870967,202,0.5025403225806451,121,0.08726026162826832,Exploratory one-year probability calibrated from 2020-2026 annual events
C5CE88E5AD7,CB25BC3FC14,thermal migration,double/interpenetrating network,transport_mechanism,gel_microstructure,0.1830630600452423,12,24,12,24,9,18,9,18,0.5,8,11,19,2.3333333333333335,1.3333333333333333,3,4,9,0.3333333333333333,2.998099069514076,288,1,1,0,0,0,1,0,9,9,0,2026,2027-2027,0,0.2965039648927182,0.4209839902804383,0.226008064516129,208,0.5013306451612903,122,0.08706512903762777,Exploratory one-year probability calibrated from 2020-2026 annual events
C539540C36B,C5CE88E5AD7,nanochannel-confined ion transport,thermal migration,transport_mechanism,transport_mechanism,0.3849466443061828,23,12,12,23,26,9,9,26,0.3461538461538461,16,8,24,2.6666666666666665,2.3333333333333335,8,3,8,0.2962962962962963,2.3230952176261126,276,1,1,1,0,0,1,3,0,3,0,2026,2027-2027,0,0.4149890308336329,0.4209839902804383,0.2453629032258064,201,0.4922983870967742,123,0.08562057731624889,Exploratory one-year probability calibrated from 2020-2026 annual events
C3002C089A5,CAEE03ADAC5,ionic thermodiffusion (Soret effect),bidirectional cationic anchoring thermodiffusion,transport_mechanism,transport_mechanism,0.6562495231628418,44,7,7,44,136,2,2,136,0.0147058823529411,77,1,78,12.666666666666666,0.0,27,3,6,0.1333333333333333,1.9924886928253849,308,1,1,1,0,0,1,38,0,38,0,2026,2027-2027,0,0.0502466958791222,0.0704666433940522,0.036391129032258,243,0.4915725806451613,124,0.085505445069405,Exploratory one-year probability calibrated from 2020-2026 annual events
C7932B1CE8C,CD486BA800F,chaotropic polymer-water disruption,host-guest complexation,gel_microstructure,solvation_entropy,0.2684611976146698,30,9,9,30,34,5,5,34,0.1470588235294117,24,3,27,5.333333333333333,1.0,8,23,8,0.2580645161290322,2.75810919185083,270,1,1,0,0,0,1,13,3,16,1,2026,2027-2027,0,0.2566512799134519,1.0,0.6054435483870968,104,0.4862903225806452,125,0.0846717576884811,Exploratory one-year probability calibrated from 2020-2026 annual events
C3002C089A5,CE10EBC642C,ionic thermodiffusion (Soret effect),Manning counterion condensation,transport_mechanism,transport_mechanism,0.5468469858169556,44,7,7,44,136,3,3,136,0.0220588235294117,77,2,79,12.666666666666666,0.3333333333333333,27,3,6,0.1333333333333333,2.016328170538285,308,1,1,1,0,0,1,38,0,38,0,2026,2027-2027,0,0.0543475256708905,0.3707948129214461,0.1073588709677419,226,0.4854435483870967,126,0.08453880112841292,Exploratory one-year probability calibrated from 2020-2026 annual events
C46A965349B,CB25BC3FC14,anion transport,double/interpenetrating network,transport_mechanism,gel_microstructure,0.1609765589237213,16,24,16,24,6,18,6,18,0.3333333333333333,4,11,15,1.0,1.3333333333333333,6,4,9,0.2903225806451613,2.73553550918315,384,1,1,0,0,0,1,1,9,10,1,2026,2027-2027,0,0.4644186721416451,1.0,0.6429435483870968,50,0.4850403225806452,127,0.08447555510641566,Exploratory one-year probability calibrated from 2020-2026 annual events
CB314592CFB,CC028ABF9C6,precipitation and species redistribution,anti-freezing organohydrogel design,phase_or_species_transition,gel_microstructure,0.0762902945280075,10,35,10,35,9,58,9,58,0.1551724137931034,3,36,39,-0.3333333333333333,7.333333333333333,10,19,8,0.2162162162162162,2.8629942721490975,350,1,1,0,0,0,1,3,25,28,1,2026,2027-2027,0,0.2559730972286213,1.0,0.6048387096774194,105,0.4814516129032257,128,0.08391455519344955,Exploratory one-year probability calibrated from 2020-2026 annual events
C3C17DDE1C9,C46747A02A1,Gutmann-donor ionic-cluster thermodiffusion,ion-pairing and complexation,transport_mechanism,solvation_entropy,0.4143979549407959,8,36,8,36,3,54,3,54,0.0555555555555555,2,32,34,0.3333333333333333,6.333333333333333,3,15,7,0.1891891891891892,2.2546424449528035,288,1,1,0,0,0,1,2,17,19,1,2026,2027-2027,0,0.1369217627746015,1.0,0.5715725806451613,151,0.4751209677419354,129,0.08293317205091724,Exploratory one-year probability calibrated from 2020-2026 annual events
C182567E63B,C3002C089A5,ion concentration-gradient formation,ionic thermodiffusion (Soret effect),transport_mechanism,transport_mechanism,0.458893358707428,7,44,7,44,3,136,3,136,0.0220588235294117,2,77,79,0.6666666666666666,12.666666666666666,6,27,6,0.1333333333333333,2.001808405718383,308,1,1,1,0,0,1,2,38,40,1,2026,2027-2027,0,0.1099026777927279,1.0,0.5625,160,0.4747983870967742,130,0.0828834458270572,Exploratory one-year probability calibrated from 2020-2026 annual events
C98C1040415,CC028ABF9C6,cation transport,anti-freezing organohydrogel design,transport_mechanism,gel_microstructure,0.0756405144929885,10,35,10,35,7,58,7,58,0.1206896551724138,5,36,41,1.0,7.333333333333333,4,19,8,0.2162162162162162,2.537519924654893,350,1,1,0,0,0,1,0,25,25,0,2026,2027-2027,0,0.172476719256884,0.8903887095059793,0.2398185483870967,203,0.4711290322580644,131,0.08231971617148595,Exploratory one-year probability calibrated from 2020-2026 annual events
C10C4FF4B6C,CB314592CFB,hydrogen bonding,precipitation and species redistribution,solvation_entropy,phase_or_species_transition,0.0851500853896141,31,10,10,31,45,9,9,45,0.2,31,3,34,7.333333333333333,-0.3333333333333333,22,10,8,0.2424242424242424,2.8530540099918635,310,1,1,0,0,0,1,15,3,18,1,2026,2027-2027,0,0.140241025856404,1.0,0.5733870967741935,148,0.471008064516129,132,0.08230119123519286,Exploratory one-year probability calibrated from 2020-2026 annual events
C46A965349B,CBFAB31D6E6,anion transport,electrostatic interaction,transport_mechanism,solvation_entropy,0.2749513983726501,16,19,16,19,6,16,6,16,0.375,4,7,11,1.0,0.3333333333333333,6,11,8,0.2962962962962963,2.3246474811787112,304,1,1,0,0,0,1,1,3,4,1,2026,2027-2027,0,0.2805470662006364,1.0,0.6078629032258065,100,0.4666129032258064,133,0.08163068753611645,Exploratory one-year probability calibrated from 2020-2026 annual events
C23B9BED21A,C78D65254F9,ionic conduction,phase transition,transport_mechanism,phase_or_species_transition,0.1871496737003326,11,28,11,28,55,90,55,90,0.6111111111111112,12,29,41,-0.3333333333333333,2.0,34,23,7,0.21875,2.161838261305366,308,1,1,0,0,0,1,4,19,23,1,2026,2027-2027,0,0.4387079822974559,1.0,0.6362903225806452,60,0.4561290322580645,134,0.08005137599343279,Exploratory one-year probability calibrated from 2020-2026 annual events
CABD4C9C815,CC028ABF9C6,salting-out confined ion gel,anti-freezing organohydrogel design,gel_microstructure,gel_microstructure,0.4906544089317322,7,35,7,35,4,58,4,58,0.0689655172413793,3,36,39,0.6666666666666666,7.333333333333333,4,19,6,0.1666666666666666,2.1913920992537457,245,1,1,1,0,0,1,4,25,29,1,2026,2027-2027,0,0.1665870420852652,1.0,0.5836693548387097,134,0.4559274193548387,135,0.08002127973396989,Exploratory one-year probability calibrated from 2020-2026 annual events
C539540C36B,CEA29EF1A99,nanochannel-confined ion transport,thermal-gradient heat-transfer control,transport_mechanism,device_mechanism,0.1445555984973907,23,12,12,23,26,29,26,29,0.896551724137931,16,13,29,2.6666666666666665,1.0,8,13,8,0.2962962962962963,2.4436133554470545,276,1,1,0,0,0,1,3,17,20,1,2026,2027-2027,0,0.5472493361717026,1.0,0.6508064516129033,38,0.4538306451612903,136,0.07970889054668424,Exploratory one-year probability calibrated from 2020-2026 annual events
C7932B1CE8C,CB314592CFB,chaotropic polymer-water disruption,precipitation and species redistribution,gel_microstructure,phase_or_species_transition,0.0914998054504394,30,10,10,30,34,9,9,34,0.2647058823529412,24,3,27,5.333333333333333,-0.3333333333333333,8,10,8,0.25,2.85024658241662,300,1,1,0,0,0,1,13,3,16,1,2026,2027-2027,0,0.1736715289373174,1.0,0.5854838709677419,132,0.4521774193548387,137,0.07946336947502383,Exploratory one-year probability calibrated from 2020-2026 annual events
C5E47CC0A62,C845F498233,Hofmeister/chaotropic effect,ion-dipole interaction,gel_microstructure,solvation_entropy,0.3355278670787811,14,21,14,21,11,14,11,14,0.7857142857142857,8,9,17,2.0,1.6666666666666667,8,7,7,0.25,2.10807992891868,294,1,1,0,0,0,1,8,2,10,1,2026,2027-2027,0,0.1953055686100266,1.0,0.5921370967741936,122,0.4477016129032258,138,0.07880213022322091,Exploratory one-year probability calibrated from 2020-2026 annual events
CD486BA800F,CE6FC512ED2,host-guest complexation,dynamic crosslinked gel network,solvation_entropy,gel_microstructure,0.2160245925188064,9,29,9,29,5,41,5,41,0.1219512195121951,3,28,31,1.0,5.666666666666667,23,7,7,0.2258064516129032,2.385879718203811,261,1,1,0,0,0,1,3,11,14,1,2026,2027-2027,0,0.4585496927667897,1.0,0.6411290322580645,53,0.4431451612903226,139,0.07813414873763715,Exploratory one-year probability calibrated from 2020-2026 annual events
C10C4FF4B6C,C6B063A770B,hydrogen bonding,supramolecular host-guest redox entropy,solvation_entropy,solvation_entropy,0.6914854645729065,31,7,7,31,45,3,3,45,0.0666666666666666,31,3,34,7.333333333333333,1.0,22,1,6,0.1875,1.993245245405778,217,1,1,1,0,0,1,15,3,18,1,2026,2027-2027,0,0.063740438849796,1.0,0.5413306451612904,179,0.4416129032258065,140,0.07791068463248772,Exploratory one-year probability calibrated from 2020-2026 annual events
C5E47CC0A62,CBFAB31D6E6,Hofmeister/chaotropic effect,electrostatic interaction,gel_microstructure,solvation_entropy,0.3215691447257995,14,19,14,19,11,16,11,16,0.6875,8,7,15,2.0,0.3333333333333333,8,11,7,0.2692307692307692,2.10389526338019,266,1,1,0,0,0,1,8,3,11,1,2026,2027-2027,0,0.2728458068302422,1.0,0.6072580645161291,101,0.4396774193548386,141,0.07762925056405917,Exploratory one-year probability calibrated from 2020-2026 annual events
C872881EC3C,C98C1040415,gel-confined redox transport,cation transport,gel_microstructure,transport_mechanism,0.3974069952964782,37,10,10,37,52,7,7,52,0.1346153846153846,36,5,41,7.0,1.0,6,4,6,0.1463414634146341,1.7701494678580645,370,1,1,0,0,0,1,62,0,62,0,2026,2027-2027,0,0.2525428071952453,0.8903887095059793,0.2591733870967742,195,0.4378629032258064,142,0.07736625201441415,Exploratory one-year probability calibrated from 2020-2026 annual events
CAEE03ADAC5,CFBB5A400A1,bidirectional cationic anchoring thermodiffusion,cation-anion thermodiffusion asymmetry,transport_mechanism,transport_mechanism,0.7521135210990906,7,33,7,33,2,43,2,43,0.0465116279069767,1,30,31,0.0,6.333333333333333,3,10,6,0.1764705882352941,1.9707463952591555,231,1,1,1,0,0,1,0,16,16,0,2026,2027-2027,0,0.0976569552406121,0.0704666433940522,0.0642137096774193,237,0.4362499999999999,143,0.0771331610668639,Exploratory one-year probability calibrated from 2020-2026 annual events
C845F498233,CD486BA800F,ion-dipole interaction,host-guest complexation,solvation_entropy,solvation_entropy,0.7170432806015015,21,9,9,21,14,5,5,14,0.3571428571428571,9,3,12,1.6666666666666667,1.0,7,23,6,0.25,2.0147719119290217,189,1,1,1,0,0,1,2,3,5,1,2026,2027-2027,0,0.1179979921842146,1.0,0.5655241935483871,157,0.4350806451612903,144,0.07696457274353334,Exploratory one-year probability calibrated from 2020-2026 annual events
CBFAB31D6E6,CD486BA800F,electrostatic interaction,host-guest complexation,solvation_entropy,solvation_entropy,0.736404538154602,19,9,9,19,16,5,5,16,0.3125,7,3,10,0.3333333333333333,1.0,11,23,6,0.2727272727272727,2.003607378786964,171,1,1,1,0,0,1,3,3,6,1,2026,2027-2027,0,0.2285834930871982,1.0,0.5975806451612904,114,0.4327016129032258,145,0.07662262490216903,Exploratory one-year probability calibrated from 2020-2026 annual events
C182567E63B,C188B56F6F1,ion concentration-gradient formation,ion-selectivity membrane transport,transport_mechanism,transport_mechanism,0.687657356262207,7,26,7,26,3,58,3,58,0.0517241379310344,2,30,32,0.6666666666666666,5.333333333333333,6,27,6,0.2222222222222222,1.9591380992246936,182,1,1,1,0,0,1,2,18,20,1,2026,2027-2027,0,0.0599057563723111,1.0,0.5377016129032258,183,0.4317741935483871,146,0.0764897010035342,Exploratory one-year probability calibrated from 2020-2026 annual events
C7932B1CE8C,CABD4C9C815,chaotropic polymer-water disruption,salting-out confined ion gel,gel_microstructure,gel_microstructure,0.5493395924568176,30,7,7,30,34,4,4,34,0.1176470588235294,24,3,27,5.333333333333333,0.6666666666666666,8,4,6,0.1935483870967742,2.1786444095212683,210,1,1,1,0,0,1,13,4,17,1,2026,2027-2027,0,0.1852024336962316,1.0,0.5903225806451613,125,0.423991935483871,147,0.07538260455890394,Exploratory one-year probability calibrated from 2020-2026 annual events
C182567E63B,CF4A6A0344F,ion concentration-gradient formation,ion migration,transport_mechanism,transport_mechanism,0.7026529312133789,7,30,7,30,3,48,3,48,0.0625,2,26,28,0.6666666666666666,4.666666666666667,6,33,6,0.1935483870967742,1.9720516718596224,210,1,1,1,0,0,1,2,5,7,1,2026,2027-2027,0,0.0734602946652472,1.0,0.5473790322580645,173,0.4234274193548387,148,0.07530287215216556,Exploratory one-year probability calibrated from 2020-2026 annual events
C5E47CC0A62,CABD4C9C815,Hofmeister/chaotropic effect,salting-out confined ion gel,gel_microstructure,gel_microstructure,0.4812384843826294,14,7,7,14,11,4,4,11,0.3636363636363636,8,3,11,2.0,0.6666666666666666,8,4,6,0.4,2.093735331626523,98,1,1,1,0,0,1,8,4,12,1,2026,2027-2027,0,0.1796154872835291,1.0,0.588508064516129,128,0.4231854838709677,149,0.07526872484022622,Exploratory one-year probability calibrated from 2020-2026 annual events
C188B56F6F1,CE10EBC642C,ion-selectivity membrane transport,Manning counterion condensation,transport_mechanism,transport_mechanism,0.5702893733978271,26,7,7,26,58,3,3,58,0.0517241379310344,30,2,32,5.333333333333333,0.3333333333333333,27,3,6,0.2222222222222222,1.9736578640445956,182,1,1,1,0,0,1,18,0,18,0,2026,2027-2027,0,0.0895194181703583,0.3707948129214461,0.1279233870967741,221,0.4230645161290323,150,0.07525165651885615,Exploratory one-year probability calibrated from 2020-2026 annual events
C872881EC3C,CAEE03ADAC5,gel-confined redox transport,bidirectional cationic anchoring thermodiffusion,gel_microstructure,transport_mechanism,0.3933545053005218,37,7,7,37,52,2,2,52,0.0384615384615384,36,1,37,7.0,0.0,6,3,6,0.1578947368421052,1.9798081693529728,259,1,1,0,0,0,1,62,0,62,0,2026,2027-2027,0,0.074514858266988,0.0704666433940522,0.0533266129032258,239,0.4190322580645161,151,0.0746847433823681,Exploratory one-year probability calibrated from 2020-2026 annual events
C46A965349B,CC3BA67827F,anion transport,ionic-electronic coupling,transport_mechanism,transport_mechanism,0.5977236032485962,16,15,15,16,6,48,6,48,0.125,4,17,21,1.0,1.6666666666666667,6,33,6,0.24,1.7861717920023723,240,1,1,1,0,0,1,1,1,2,1,2026,2027-2027,0,0.0876053898411311,1.0,0.5534274193548387,167,0.4150403225806451,152,0.07412736926867598,Exploratory one-year probability calibrated from 2020-2026 annual events
CB25BC3FC14,CF69DD93A68,double/interpenetrating network,selective ion transport,gel_microstructure,transport_mechanism,0.1550979167222976,24,11,11,24,18,12,12,18,0.6666666666666666,11,11,22,1.3333333333333333,3.3333333333333335,4,5,7,0.25,2.2210903667186925,264,1,1,0,0,0,1,9,1,10,1,2026,2027-2027,0,0.142862806431645,1.0,0.5758064516129032,144,0.4112096774193547,153,0.07359611561025478,Exploratory one-year probability calibrated from 2020-2026 annual events
C3C17DDE1C9,CF4A6A0344F,Gutmann-donor ionic-cluster thermodiffusion,ion migration,transport_mechanism,transport_mechanism,0.6334637403488159,8,30,8,30,3,48,3,48,0.0625,2,26,28,0.3333333333333333,4.666666666666667,3,33,6,0.1875,1.8790098942109803,240,1,1,1,0,0,1,2,5,7,1,2026,2027-2027,0,0.0632699743221572,1.0,0.5401209677419355,180,0.4079435483870968,154,0.07314592246758439,Exploratory one-year probability calibrated from 2020-2026 annual events
C6B063A770B,C845F498233,supramolecular host-guest redox entropy,ion-dipole interaction,solvation_entropy,solvation_entropy,0.6584928035736084,7,21,7,21,3,14,3,14,0.2142857142857142,3,9,12,1.0,1.6666666666666667,1,7,6,0.2727272727272727,1.9559931828726893,147,1,1,1,0,0,1,3,2,5,1,2026,2027-2027,0,0.1406529987377069,1.0,0.573991935483871,147,0.407016129032258,155,0.07301855296136359,Exploratory one-year probability calibrated from 2020-2026 annual events
C3002C089A5,C41DA9D5B12,ionic thermodiffusion (Soret effect),convection-resolved resistance decomposition,transport_mechanism,transport_mechanism,0.3908458650112152,44,5,5,44,136,6,6,136,0.0441176470588235,77,3,80,12.666666666666666,0.6666666666666666,27,13,4,0.0888888888888888,2.1000302185537887,220,1,1,1,0,0,1,38,2,40,1,2026,2027-2027,0,0.0663981780396028,1.0,0.5425403225806452,178,0.4066129032258064,156,0.07296323866861502,Exploratory one-year probability calibrated from 2020-2026 annual events
C6B063A770B,CBFAB31D6E6,supramolecular host-guest redox entropy,electrostatic interaction,solvation_entropy,solvation_entropy,0.6794987320899963,7,19,7,19,3,16,3,16,0.1875,3,7,10,1.0,0.3333333333333333,1,11,6,0.3,1.944828649730632,133,1,1,1,0,0,1,3,3,6,1,2026,2027-2027,0,0.246961232741812,1.0,0.6012096774193548,110,0.4065725806451613,157,0.07295770936308572,Exploratory one-year probability calibrated from 2020-2026 annual events
C17A556FB4A,CC028ABF9C6,double-network hydrogel mechanics,anti-freezing organohydrogel design,gel_microstructure,gel_microstructure,0.6074889898300171,9,35,9,35,4,58,4,58,0.0689655172413793,3,36,39,0.6666666666666666,7.333333333333333,4,19,5,0.1282051282051282,1.676396101619475,315,1,1,1,0,0,1,2,25,27,1,2026,2027-2027,0,0.1368121002557789,1.0,0.5709677419354839,152,0.4053629032258064,158,0.07279200961072388,Exploratory one-year probability calibrated from 2020-2026 annual events
C182567E63B,C539540C36B,ion concentration-gradient formation,nanochannel-confined ion transport,transport_mechanism,transport_mechanism,0.6038267612457275,7,23,7,23,3,26,3,26,0.1153846153846153,2,16,18,0.6666666666666666,2.6666666666666665,6,8,6,0.25,1.9471367867510272,161,1,1,1,0,0,1,2,3,5,1,2026,2027-2027,0,0.0911194493502838,1.0,0.555241935483871,165,0.4030241935483871,159,0.07247263974722418,Exploratory one-year probability calibrated from 2020-2026 annual events
C10C4FF4B6C,CABD4C9C815,hydrogen bonding,salting-out confined ion gel,solvation_entropy,gel_microstructure,0.2439872324466705,31,7,7,31,45,4,4,45,0.0888888888888888,31,3,34,7.333333333333333,0.6666666666666666,22,4,6,0.1875,2.1814518370965117,217,1,1,0,0,0,1,15,4,19,1,2026,2027-2027,0,0.1165849894782578,1.0,0.5649193548387097,158,0.3975806451612903,160,0.07173427562930212,Exploratory one-year probability calibrated from 2020-2026 annual events
C5E63317596,CC028ABF9C6,hierarchical porous electrode interface,anti-freezing organohydrogel design,electrode_interface,gel_microstructure,0.194715604186058,8,35,8,35,2,58,2,58,0.0344827586206896,0,36,36,-0.6666666666666666,7.333333333333333,4,19,6,0.1621621621621621,2.082572119525012,280,1,1,0,0,0,1,4,25,29,1,2026,2027-2027,0,0.1043905399165995,1.0,0.5612903225806452,162,0.3915725806451612,161,0.07092740294425898,Exploratory one-year probability calibrated from 2020-2026 annual events
C10C4FF4B6C,CF652A991A2,hydrogen bonding,salting-out,solvation_entropy,phase_or_species_transition,0.2144958674907684,31,7,7,31,45,3,3,45,0.0666666666666666,31,3,34,7.333333333333333,1.0,22,2,6,0.1875,2.1814518370965117,217,1,1,0,0,0,1,15,4,19,1,2026,2027-2027,0,0.0893537754832697,1.0,0.5540322580645162,166,0.3903225806451613,162,0.07076058687693289,Exploratory one-year probability calibrated from 2020-2026 annual events
C5E47CC0A62,CF652A991A2,Hofmeister/chaotropic effect,salting-out,gel_microstructure,phase_or_species_transition,0.2601452767848968,14,7,7,14,11,3,3,11,0.2727272727272727,8,3,11,2.0,1.0,8,2,6,0.4,2.093735331626523,98,1,1,0,0,0,1,8,4,12,1,2026,2027-2027,0,0.1811757708197895,1.0,0.5891129032258065,127,0.3893145161290322,163,0.07062632188902583,Exploratory one-year probability calibrated from 2020-2026 annual events
CB314592CFB,CF652A991A2,precipitation and species redistribution,salting-out,phase_or_species_transition,phase_or_species_transition,0.6618775129318237,10,7,7,10,9,3,3,9,0.3333333333333333,3,3,6,-0.3333333333333333,1.0,10,2,5,0.4166666666666667,1.7593087181375988,70,1,1,1,0,0,1,3,4,7,1,2026,2027-2027,0,0.3126383270179884,1.0,0.6169354838709677,88,0.3863709677419355,164,0.07023561432482123,Exploratory one-year probability calibrated from 2020-2026 annual events
CC028ABF9C6,CF652A991A2,anti-freezing organohydrogel design,salting-out,gel_microstructure,phase_or_species_transition,0.0952417999505996,35,7,7,35,58,3,3,58,0.0517241379310344,36,3,39,7.333333333333333,1.0,19,2,6,0.1666666666666666,2.1913920992537457,245,1,1,0,0,0,1,25,4,29,1,2026,2027-2027,0,0.0622247496959627,1.0,0.5395161290322581,181,0.3823790322580645,165,0.0697089427410456,Exploratory one-year probability calibrated from 2020-2026 annual events
C182567E63B,C8AD5B453CC,ion concentration-gradient formation,ion diffusion,transport_mechanism,transport_mechanism,0.8030550479888916,7,23,7,23,3,45,3,45,0.0666666666666666,2,22,24,0.6666666666666666,3.0,6,27,5,0.2,1.530104395326781,161,1,1,1,0,0,1,2,7,9,1,2026,2027-2027,0,0.0560270222373701,1.0,0.5346774193548387,186,0.369758064516129,166,0.06806775812187653,Exploratory one-year probability calibrated from 2020-2026 annual events
C6B063A770B,C7932B1CE8C,supramolecular host-guest redox entropy,chaotropic polymer-water disruption,solvation_entropy,gel_microstructure,0.268941581249237,7,30,7,30,3,34,3,34,0.088235294117647,3,24,27,1.0,5.333333333333333,1,8,6,0.1935483870967742,1.9904378178305344,210,1,1,0,0,0,1,3,13,16,1,2026,2027-2027,0,0.069728233324896,1.0,0.5455645161290322,175,0.3688306451612903,167,0.06794858299588527,Exploratory one-year probability calibrated from 2020-2026 annual events
C46747A02A1,CAEE03ADAC5,ion-pairing and complexation,bidirectional cationic anchoring thermodiffusion,solvation_entropy,transport_mechanism,0.2074240148067474,36,7,7,36,54,2,2,54,0.037037037037037,32,1,33,6.333333333333333,0.0,15,3,6,0.1621621621621621,1.9776907494862064,252,1,1,0,0,0,1,17,0,17,0,2026,2027-2027,0,0.0670190085415083,0.0704666433940522,0.0484879032258064,240,0.3662096774193548,168,0.06761282884283758,Exploratory one-year probability calibrated from 2020-2026 annual events
CAEE03ADAC5,CE6FC512ED2,bidirectional cationic anchoring thermodiffusion,dynamic crosslinked gel network,transport_mechanism,gel_microstructure,0.2650224864482879,7,29,7,29,2,41,2,41,0.048780487804878,1,28,29,0.0,5.666666666666667,3,7,6,0.2,1.95977185838846,203,1,1,0,0,0,1,0,11,11,0,2026,2027-2027,0,0.0651773758544403,0.0704666433940522,0.0466733870967741,242,0.3651612903225806,169,0.06747895851613882,Exploratory one-year probability calibrated from 2020-2026 annual events
C7932B1CE8C,CF652A991A2,chaotropic polymer-water disruption,salting-out,gel_microstructure,phase_or_species_transition,0.1796989440917968,30,7,7,30,34,3,3,34,0.088235294117647,24,3,27,5.333333333333333,1.0,8,2,6,0.1935483870967742,2.1786444095212683,210,1,1,0,0,0,1,13,4,17,1,2026,2027-2027,0,0.1104926959071664,1.0,0.5637096774193548,159,0.363508064516129,170,0.06726835480764301,Exploratory one-year probability calibrated from 2020-2026 annual events
C23B9BED21A,C46A965349B,ionic conduction,anion transport,transport_mechanism,transport_mechanism,0.6592726707458496,11,16,11,16,55,6,6,55,0.109090909090909,12,4,16,-0.3333333333333333,1.0,34,6,5,0.2272727272727272,1.5044431329593744,176,1,1,1,0,0,1,4,1,5,1,2026,2027-2027,0,0.1577510134504263,1.0,0.5800403225806452,139,0.3614112903225807,171,0.06700212496526364,Exploratory one-year probability calibrated from 2020-2026 annual events
